Index       TIME              I(L1)      
698      3.37247139e-03    1.62075255e-01
699      3.37291852e-03    1.62083744e-01
700      3.37303031e-03    1.62085865e-01
701      3.37325387e-03    1.62090107e-01
702      3.37370101e-03    1.62098588e-01
703      3.37381279e-03    1.62100707e-01
704      3.37403636e-03    1.62104945e-01
705      3.37448349e-03    1.62113418e-01
706      3.37459527e-03    1.62115535e-01
707      3.37481884e-03    1.62119769e-01
708      3.37526597e-03    1.62128234e-01
709      3.37537775e-03    1.62130349e-01
710      3.37560132e-03    1.62134579e-01
711      3.37604845e-03    1.62143036e-01
712      3.37616024e-03    1.62145149e-01
713      3.37638380e-03    1.62149375e-01
714      3.37683094e-03    1.62157823e-01
715      3.37694272e-03    1.62159935e-01
716      3.37716628e-03    1.62164157e-01
717      3.37761342e-03    1.62172597e-01
718      3.37772520e-03    1.62174706e-01
719      3.37794877e-03    1.62178924e-01
720      3.37839590e-03    1.62187356e-01
721      3.37850768e-03    1.62189464e-01
722      3.37873125e-03    1.62193677e-01
723      3.37917838e-03    1.62202101e-01
724      3.37929017e-03    1.62204207e-01
725      3.37951373e-03    1.62208416e-01
726      3.37996086e-03    1.62216833e-01
727      3.38007265e-03    1.62218936e-01
728      3.38029621e-03    1.62223141e-01
729      3.38074335e-03    1.62231549e-01
730      3.38085513e-03    1.62233651e-01
731      3.38107870e-03    1.62237852e-01
732      3.38152583e-03    1.62246252e-01
733      3.38163761e-03    1.62248351e-01
734      3.38186118e-03    1.62252549e-01
735      3.38230831e-03    1.62260941e-01
736      3.38242010e-03    1.62263038e-01
737      3.38264366e-03    1.62267232e-01
738      3.38309079e-03    1.62275615e-01
739      3.38320258e-03    1.62277710e-01
740      3.38342614e-03    1.62281900e-01
741      3.38387328e-03    1.62290276e-01
742      3.38398506e-03    1.62292369e-01
743      3.38420863e-03    1.62296554e-01
744      3.38465576e-03    1.62304922e-01
745      3.38476754e-03    1.62307013e-01
746      3.38499111e-03    1.62311194e-01
747      3.38543824e-03    1.62319554e-01
748      3.38555002e-03    1.62321643e-01
749      3.38577359e-03    1.62325820e-01
750      3.38622072e-03    1.62334172e-01
751      3.38633251e-03    1.62336259e-01
752      3.38655607e-03    1.62340432e-01
753      3.38700321e-03    1.62348775e-01
754      3.38711499e-03    1.62350860e-01
755      3.38733856e-03    1.62355030e-01
756      3.38778569e-03    1.62363365e-01
757      3.38789747e-03    1.62365448e-01
758      3.38812104e-03    1.62369613e-01
759      3.38856817e-03    1.62377940e-01
760      3.38867995e-03    1.62380021e-01
761      3.38890352e-03    1.62384183e-01
762      3.38935065e-03    1.62392502e-01
763      3.38946244e-03    1.62394581e-01
764      3.38968600e-03    1.62398738e-01
765      3.39013314e-03    1.62407049e-01
766      3.39024492e-03    1.62409126e-01
767      3.39046849e-03    1.62413279e-01
768      3.39091562e-03    1.62421582e-01
769      3.39102740e-03    1.62423657e-01
770      3.39125097e-03    1.62427806e-01
771      3.39169810e-03    1.62436100e-01
772      3.39180988e-03    1.62438173e-01
773      3.39203345e-03    1.62442318e-01
774      3.39248058e-03    1.62450605e-01
775      3.39259237e-03    1.62452676e-01
776      3.39281593e-03    1.62456817e-01
777      3.39326307e-03    1.62465095e-01
778      3.39337485e-03    1.62467164e-01
779      3.39359842e-03    1.62471301e-01
780      3.39404555e-03    1.62479572e-01
781      3.39415733e-03    1.62481639e-01
782      3.39438090e-03    1.62485771e-01
783      3.39482803e-03    1.62494034e-01
784      3.39493981e-03    1.62496099e-01
785      3.39516338e-03    1.62500227e-01
786      3.39561051e-03    1.62508482e-01
787      3.39572230e-03    1.62510545e-01
788      3.39594586e-03    1.62514669e-01
789      3.39639300e-03    1.62522916e-01
790      3.39650478e-03    1.62524976e-01
791      3.39672834e-03    1.62529097e-01
792      3.39717548e-03    1.62537335e-01
793      3.39728726e-03    1.62539394e-01
794      3.39751083e-03    1.62543511e-01
795      3.39795796e-03    1.62551741e-01
796      3.39806974e-03    1.62553797e-01
797      3.39829331e-03    1.62557910e-01
798      3.39874044e-03    1.62566132e-01
799      3.39885223e-03    1.62568186e-01
800      3.39907579e-03    1.62572295e-01
801      3.39952292e-03    1.62580509e-01
802      3.39963471e-03    1.62582561e-01
803      3.39985827e-03    1.62586666e-01
804      3.40030541e-03    1.62594872e-01
805      3.40041719e-03    1.62596922e-01
806      3.40064076e-03    1.62601023e-01
807      3.40108789e-03    1.62609220e-01
808      3.40119967e-03    1.62611269e-01
809      3.40142324e-03    1.62615366e-01
810      3.40187037e-03    1.62623555e-01
811      3.40198216e-03    1.62625602e-01
812      3.40220572e-03    1.62629694e-01
813      3.40265285e-03    1.62637875e-01
814      3.40276464e-03    1.62639920e-01
815      3.40298820e-03    1.62644008e-01
816      3.40343534e-03    1.62652182e-01
817      3.40354712e-03    1.62654224e-01
818      3.40377069e-03    1.62658308e-01
819      3.40421782e-03    1.62666474e-01
820      3.40432960e-03    1.62668514e-01
821      3.40455317e-03    1.62672594e-01
822      3.40500030e-03    1.62680751e-01
823      3.40511208e-03    1.62682790e-01
824      3.40533565e-03    1.62686866e-01
825      3.40578278e-03    1.62695015e-01
826      3.40589457e-03    1.62697051e-01
827      3.40611813e-03    1.62701124e-01
828      3.40656527e-03    1.62709264e-01
829      3.40667705e-03    1.62711299e-01
830      3.40690062e-03    1.62715367e-01
831      3.40734775e-03    1.62723500e-01
832      3.40745953e-03    1.62725532e-01
833      3.40768310e-03    1.62729596e-01
834      3.40813023e-03    1.62737721e-01
835      3.40824201e-03    1.62739751e-01
836      3.40846558e-03    1.62743811e-01
837      3.40891271e-03    1.62751928e-01
838      3.40902450e-03    1.62753956e-01
839      3.40924806e-03    1.62758012e-01
840      3.40969520e-03    1.62766120e-01
841      3.40980698e-03    1.62768147e-01
842      3.41003055e-03    1.62772199e-01
843      3.41047768e-03    1.62780299e-01
844      3.41058946e-03    1.62782323e-01
845      3.41081303e-03    1.62786371e-01
846      3.41126016e-03    1.62794463e-01
847      3.41137194e-03    1.62796485e-01
848      3.41159551e-03    1.62800529e-01
849      3.41204264e-03    1.62808613e-01
850      3.41215443e-03    1.62810633e-01
851      3.41237799e-03    1.62814673e-01
852      3.41282513e-03    1.62822749e-01
853      3.41293691e-03    1.62824767e-01
854      3.41316047e-03    1.62828803e-01
855      3.41360761e-03    1.62836871e-01
856      3.41371939e-03    1.62838887e-01
857      3.41394296e-03    1.62842919e-01
858      3.41439009e-03    1.62850978e-01
859      3.41450187e-03    1.62852993e-01
860      3.41472544e-03    1.62857020e-01
861      3.41517257e-03    1.62865072e-01
862      3.41528436e-03    1.62867084e-01
863      3.41550792e-03    1.62871107e-01
864      3.41595505e-03    1.62879151e-01
865      3.41606684e-03    1.62881161e-01
866      3.41629040e-03    1.62885180e-01
867      3.41673754e-03    1.62893216e-01
868      3.41684932e-03    1.62895224e-01
869      3.41707289e-03    1.62899239e-01
870      3.41752002e-03    1.62907267e-01
871      3.41763180e-03    1.62909273e-01
872      3.41785537e-03    1.62913284e-01
873      3.41830250e-03    1.62921303e-01
874      3.41841429e-03    1.62923307e-01
875      3.41863785e-03    1.62927314e-01
876      3.41908498e-03    1.62935325e-01
877      3.41919677e-03    1.62937327e-01
878      3.41942033e-03    1.62941331e-01
879      3.41986747e-03    1.62949334e-01
880      3.41997925e-03    1.62951333e-01
881      3.42020282e-03    1.62955333e-01
882      3.42064995e-03    1.62963327e-01
883      3.42076173e-03    1.62965325e-01
884      3.42098530e-03    1.62969320e-01
885      3.42143243e-03    1.62977307e-01
886      3.42154421e-03    1.62979303e-01
887      3.42176778e-03    1.62983294e-01
888      3.42221491e-03    1.62991273e-01
889      3.42232670e-03    1.62993266e-01
890      3.42255026e-03    1.62997253e-01
891      3.42299740e-03    1.63005224e-01
892      3.42310918e-03    1.63007216e-01
893      3.42333275e-03    1.63011199e-01
894      3.42377988e-03    1.63019161e-01
895      3.42389166e-03    1.63021151e-01
896      3.42411523e-03    1.63025130e-01
897      3.42456236e-03    1.63033084e-01
898      3.42467414e-03    1.63035072e-01
899      3.42489771e-03    1.63039046e-01
900      3.42534484e-03    1.63046993e-01
901      3.42545663e-03    1.63048978e-01
902      3.42568019e-03    1.63052949e-01
903      3.42612733e-03    1.63060887e-01
904      3.42623911e-03    1.63062871e-01
905      3.42646268e-03    1.63066837e-01
906      3.42690981e-03    1.63074767e-01
907      3.42702159e-03    1.63076749e-01
908      3.42724516e-03    1.63080711e-01
909      3.42769229e-03    1.63088633e-01
910      3.42780407e-03    1.63090613e-01
911      3.42802764e-03    1.63094571e-01
912      3.42847477e-03    1.63102485e-01
913      3.42858656e-03    1.63104463e-01
914      3.42881012e-03    1.63108417e-01
915      3.42925726e-03    1.63116323e-01
916      3.42936904e-03    1.63118298e-01
917      3.42959261e-03    1.63122248e-01
918      3.43003974e-03    1.63130146e-01
919      3.43015152e-03    1.63132119e-01
920      3.43037509e-03    1.63136066e-01
921      3.43082222e-03    1.63143955e-01
922      3.43093400e-03    1.63145926e-01
923      3.43115757e-03    1.63149869e-01
924      3.43160470e-03    1.63157750e-01
925      3.43171649e-03    1.63159719e-01
926      3.43194005e-03    1.63163658e-01
927      3.43238719e-03    1.63171531e-01
928      3.43249897e-03    1.63173498e-01
929      3.43272253e-03    1.63177432e-01
930      3.43316967e-03    1.63185297e-01
931      3.43328145e-03    1.63187262e-01
932      3.43350502e-03    1.63191192e-01
933      3.43395215e-03    1.63199049e-01
934      3.43406393e-03    1.63201013e-01
935      3.43428750e-03    1.63204939e-01
936      3.43473463e-03    1.63212787e-01
937      3.43484642e-03    1.63214748e-01
938      3.43506998e-03    1.63218670e-01
939      3.43551711e-03    1.63226511e-01
940      3.43562890e-03    1.63228470e-01
941      3.43585246e-03    1.63232388e-01
942      3.43629960e-03    1.63240220e-01
943      3.43641138e-03    1.63242178e-01
944      3.43663495e-03    1.63246092e-01
945      3.43708208e-03    1.63253916e-01
946      3.43719386e-03    1.63255871e-01
947      3.43741743e-03    1.63259781e-01
948      3.43786456e-03    1.63267597e-01
949      3.43797635e-03    1.63269550e-01
950      3.43819991e-03    1.63273456e-01
951      3.43864704e-03    1.63281264e-01
952      3.43875883e-03    1.63283215e-01
953      3.43898239e-03    1.63287116e-01
954      3.43942953e-03    1.63294916e-01
955      3.43954131e-03    1.63296865e-01
956      3.43976488e-03    1.63300763e-01
957      3.44021201e-03    1.63308555e-01
958      3.44032379e-03    1.63310502e-01
959      3.44054736e-03    1.63314395e-01
960      3.44099449e-03    1.63322179e-01
961      3.44110627e-03    1.63324124e-01
962      3.44132984e-03    1.63328013e-01
963      3.44177697e-03    1.63335789e-01
964      3.44188876e-03    1.63337732e-01
965      3.44211232e-03    1.63341617e-01
966      3.44255946e-03    1.63349384e-01
967      3.44267124e-03    1.63351325e-01
968      3.44289481e-03    1.63355207e-01
969      3.44334194e-03    1.63362966e-01
970      3.44345372e-03    1.63364905e-01
971      3.44367729e-03    1.63368782e-01
972      3.44412442e-03    1.63376533e-01
973      3.44423620e-03    1.63378470e-01
974      3.44445977e-03    1.63382343e-01
975      3.44490690e-03    1.63390086e-01
976      3.44501869e-03    1.63392021e-01
977      3.44524225e-03    1.63395890e-01
978      3.44568939e-03    1.63403624e-01
979      3.44580117e-03    1.63405557e-01
980      3.44602474e-03    1.63409422e-01
981      3.44647187e-03    1.63417149e-01
982      3.44658365e-03    1.63419080e-01
983      3.44680722e-03    1.63422941e-01
984      3.44725435e-03    1.63430659e-01
985      3.44736613e-03    1.63432588e-01
986      3.44758970e-03    1.63436445e-01
987      3.44803683e-03    1.63444155e-01
988      3.44814862e-03    1.63446082e-01
989      3.44837218e-03    1.63449935e-01
990      3.44881932e-03    1.63457637e-01
991      3.44893110e-03    1.63459561e-01
992      3.44915467e-03    1.63463410e-01
993      3.44960180e-03    1.63471104e-01
994      3.44971358e-03    1.63473027e-01
995      3.44993715e-03    1.63476871e-01
996      3.45038428e-03    1.63484557e-01
997      3.45049606e-03    1.63486478e-01
998      3.45071963e-03    1.63490319e-01
999      3.45116676e-03    1.63497996e-01
1000     3.45127855e-03    1.63499915e-01
1001     3.45150211e-03    1.63503751e-01
1002     3.45194925e-03    1.63511421e-01
1003     3.45206103e-03    1.63513337e-01
1004     3.45228459e-03    1.63517170e-01
1005     3.45273173e-03    1.63524831e-01
1006     3.45284351e-03    1.63526746e-01
1007     3.45306708e-03    1.63530574e-01
1008     3.45351421e-03    1.63538227e-01
1009     3.45362599e-03    1.63540140e-01
1010     3.45384956e-03    1.63543964e-01
1011     3.45429669e-03    1.63551609e-01
1012     3.45440848e-03    1.63553520e-01
1013     3.45463204e-03    1.63557340e-01
1014     3.45507917e-03    1.63564977e-01
1015     3.45519096e-03    1.63566885e-01
1016     3.45541452e-03    1.63570702e-01
1017     3.45586166e-03    1.63578330e-01
1018     3.45597344e-03    1.63580237e-01
1019     3.45619701e-03    1.63584049e-01
1020     3.45664414e-03    1.63591670e-01
1021     3.45675592e-03    1.63593574e-01
1022     3.45697949e-03    1.63597382e-01
1023     3.45742662e-03    1.63604994e-01
1024     3.45753841e-03    1.63606897e-01
1025     3.45776197e-03    1.63610701e-01
1026     3.45820910e-03    1.63618305e-01
1027     3.45832089e-03    1.63620205e-01
1028     3.45854445e-03    1.63624005e-01
1029     3.45899159e-03    1.63631601e-01
1030     3.45910337e-03    1.63633500e-01
1031     3.45932694e-03    1.63637295e-01
1032     3.45977407e-03    1.63644884e-01
1033     3.45988585e-03    1.63646780e-01
1034     3.46010942e-03    1.63650571e-01
1035     3.46055655e-03    1.63658151e-01
1036     3.46066833e-03    1.63660045e-01
1037     3.46089190e-03    1.63663833e-01
1038     3.46133903e-03    1.63671405e-01
1039     3.46145082e-03    1.63673297e-01
1040     3.46167438e-03    1.63677081e-01
1041     3.46212152e-03    1.63684644e-01
1042     3.46223330e-03    1.63686534e-01
1043     3.46245687e-03    1.63690314e-01
1044     3.46290400e-03    1.63697869e-01
1045     3.46301578e-03    1.63699757e-01
1046     3.46323935e-03    1.63703533e-01
1047     3.46368648e-03    1.63711080e-01
1048     3.46379826e-03    1.63712966e-01
1049     3.46402183e-03    1.63716737e-01
1050     3.46446896e-03    1.63724276e-01
1051     3.46458075e-03    1.63726160e-01
1052     3.46480431e-03    1.63729928e-01
1053     3.46525145e-03    1.63737459e-01
1054     3.46536323e-03    1.63739340e-01
1055     3.46558680e-03    1.63743104e-01
1056     3.46603393e-03    1.63750626e-01
1057     3.46614571e-03    1.63752506e-01
1058     3.46636928e-03    1.63756265e-01
1059     3.46681641e-03    1.63763780e-01
1060     3.46692819e-03    1.63765658e-01
1061     3.46715176e-03    1.63769413e-01
1062     3.46759889e-03    1.63776919e-01
1063     3.46771068e-03    1.63778795e-01
1064     3.46793424e-03    1.63782546e-01
1065     3.46838138e-03    1.63790045e-01
1066     3.46849316e-03    1.63791918e-01
1067     3.46871672e-03    1.63795665e-01
1068     3.46916386e-03    1.63803155e-01
1069     3.46927564e-03    1.63805027e-01
1070     3.46949921e-03    1.63808770e-01
