Index        TIME               V(VOUT)              V(IN)               V(1)        
995      1.5493502600e-05    5.3304065701e-01    3.2999659442e+00    3.3000000000e+00
996      1.5794502600e-05    5.3304067109e-01    3.2999659948e+00    3.3000000000e+00
997      1.6095502600e-05    5.3304065701e-01    3.2999659442e+00    3.3000000000e+00
998      1.6396502600e-05    5.3304067109e-01    3.2999659948e+00    3.3000000000e+00
999      1.6550000000e-05    5.3304065701e-01    3.2999659442e+00    3.3000000000e+00
1000     1.6550007812e-05    5.3294001097e-01    3.2985786474e+00    3.2948437500e+00
1001     1.6550015546e-05    5.3276674482e-01    3.2962090367e+00    3.2897396827e+00
1002     1.6550023279e-05    5.3253957376e-01    3.2931097502e+00    3.2846356155e+00
1003     1.6550031013e-05    5.3229019440e-01    3.2897028846e+00    3.2795315482e+00
1004     1.6550046480e-05    5.3169678842e-01    3.2815362945e+00    3.2693234137e+00
1005     1.6550061947e-05    5.3103575478e-01    3.2722935611e+00    3.2591152792e+00
1006     1.6550077413e-05    5.3035568928e-01    3.2625551798e+00    3.2489071447e+00
1007     1.6550108347e-05    5.2902568661e-01    3.2425491407e+00    3.2284908757e+00
1008     1.6550139281e-05    5.2780044672e-01    3.2223190469e+00    3.2080746067e+00
1009     1.6550201148e-05    5.2596024383e-01    3.1819442155e+00    3.1672420687e+00
1010     1.6550263016e-05    5.2551921093e-01    3.1418621105e+00    3.1264095307e+00
1011     1.6550324883e-05    5.2724909745e-01    3.1019323824e+00    3.0855769927e+00
1012     1.6550386751e-05    5.3156970177e-01    3.0619628253e+00    3.0447444547e+00
1013     1.6550448618e-05    5.3853173406e-01    3.0218790180e+00    3.0039119167e+00
1014     1.6550510486e-05    5.4798262418e-01    2.9816804591e+00    2.9630793786e+00
1015     1.6550572353e-05    5.5972171789e-01    2.9413890486e+00    2.9222468406e+00
1016     1.6550634221e-05    5.7354856261e-01    2.9010231254e+00    2.8814143026e+00
1017     1.6550696088e-05    5.8929482604e-01    2.8605974140e+00    2.8405817646e+00
1018     1.6550757956e-05    6.0682706931e-01    2.8201219046e+00    2.7997492266e+00
1019     1.6550819823e-05    6.2605376149e-01    2.7796047544e+00    2.7589166886e+00
1020     1.6550881691e-05    6.4692197613e-01    2.7390519535e+00    2.7180841506e+00
1021     1.6550943558e-05    6.6941874028e-01    2.6984684193e+00    2.6772516126e+00
1022     1.6551005426e-05    6.9356878477e-01    2.6578575222e+00    2.6364190745e+00
1023     1.6551067293e-05    7.1943611245e-01    2.6172214963e+00    2.5955865365e+00
1024     1.6551129161e-05    7.4712445881e-01    2.5765611842e+00    2.5547539985e+00
1025     1.6551191028e-05    7.7677987556e-01    2.5358763204e+00    2.5139214605e+00
1026     1.6551252896e-05    8.0859195340e-01    2.4951656152e+00    2.4730889225e+00
1027     1.6551314763e-05    8.4279387274e-01    2.4544273700e+00    2.4322563845e+00
1028     1.6551376631e-05    8.7965703967e-01    2.4136604575e+00    2.3914238465e+00
1029     1.6551438498e-05    9.1947689884e-01    2.3728661417e+00    2.3505913085e+00
1030     1.6551500365e-05    9.6254414555e-01    2.3320504617e+00    2.3097587704e+00
1031     1.6551562233e-05    1.0090989494e+00    2.2912263813e+00    2.2689262324e+00
1032     1.6551624100e-05    1.0592732263e+00    2.2504134295e+00    2.2280936944e+00
1033     1.6551685968e-05    1.1130397468e+00    2.2096324498e+00    2.1872611564e+00
1034     1.6551747835e-05    1.1701933570e+00    2.1688966661e+00    2.1464286184e+00
1035     1.6551809703e-05    1.2303776933e+00    2.1282045650e+00    2.1055960804e+00
1036     1.6551871570e-05    1.2931437921e+00    2.0875405493e+00    2.0647635424e+00
1037     1.6551933438e-05    1.3580107771e+00    2.0468831318e+00    2.0239310044e+00
1038     1.6551995305e-05    1.4245089765e+00    2.0062136365e+00    1.9830984663e+00
1039     1.6552057173e-05    1.4922034084e+00    1.9655203108e+00    1.9422659283e+00
1040     1.6552180908e-05    1.6296175155e+00    1.8840539818e+00    1.8606008523e+00
1041     1.6552304643e-05    1.7676485461e+00    1.8024610304e+00    1.7789357763e+00
1042     1.6552428378e-05    1.9037037498e+00    1.7207556256e+00    1.6972707002e+00
1043     1.6552552113e-05    2.0347822526e+00    1.6389324870e+00    1.6156056242e+00
1044     1.6552663474e-05    2.1450117760e+00    1.5651732783e+00    1.5421070558e+00
1045     1.6552756280e-05    2.2284779835e+00    1.5036327784e+00    1.4808552231e+00
1046     1.6552834773e-05    2.2916336674e+00    1.4515654366e+00    1.4290497101e+00
1047     1.6552905417e-05    2.3422605519e+00    1.4047239377e+00    1.3824247483e+00
1048     1.6552976061e-05    2.3872316233e+00    1.3579170878e+00    1.3357997865e+00
1049     1.6553046705e-05    2.4271528646e+00    1.3111501141e+00    1.2891748248e+00
1050     1.6553117349e-05    2.4627851146e+00    1.2644166080e+00    1.2425498630e+00
1051     1.6553187993e-05    2.4948891737e+00    1.2177071287e+00    1.1959249013e+00
1052     1.6553258636e-05    2.5241335669e+00    1.1710124306e+00    1.1492999395e+00
1053     1.6553329280e-05    2.5510755738e+00    1.1243262928e+00    1.1026749778e+00
1054     1.6553399924e-05    2.5761627284e+00    1.0776443775e+00    1.0560500160e+00
1055     1.6553470568e-05    2.5997513312e+00    1.0309640539e+00    1.0094250542e+00
1056     1.6553541212e-05    2.6221218389e+00    9.8428329340e-01    9.6280009248e-01
1057     1.6553611856e-05    2.6434951590e+00    9.3760067601e-01    9.1617513073e-01
1058     1.6553753144e-05    2.6839038153e+00    8.4422600808e-01    8.2292520721e-01
1059     1.6553894431e-05    2.7219159619e+00    7.5082348200e-01    7.2967528370e-01
1060     1.6554035719e-05    2.7580295183e+00    6.5737891386e-01    6.3642536018e-01
1061     1.6554177007e-05    2.7923262399e+00    5.6386085837e-01    5.4317543666e-01
1062     1.6554318295e-05    2.8244871638e+00    4.7022676769e-01    4.4992551315e-01
1063     1.6554459582e-05    2.8536048095e+00    3.7640302640e-01    3.5667558963e-01
1064     1.6554600870e-05    2.8778481097e+00    2.8229409997e-01    2.6342566612e-01
1065     1.6554728029e-05    2.8930535581e+00    1.9721538838e-01    1.7950073496e-01
1066     1.6554841626e-05    2.8994198492e+00    1.2071755060e-01    1.0452683999e-01
1067     1.6554943649e-05    2.8996468866e+00    5.1823761281e-02    3.7191720718e-02
1068     1.6555000000e-05    2.8984981115e+00    1.4183289794e-02   -1.6457946117e-12
1069     1.6555004874e-05    2.8984136420e+00    1.1547824287e-02    0.0000000000e+00
1070     1.6555008692e-05    2.8983581204e+00    9.7959117889e-03    0.0000000000e+00
1071     1.6555012511e-05    2.8983071523e+00    8.1873833771e-03    0.0000000000e+00
1072     1.6555020148e-05    2.8982278019e+00    5.7033064560e-03    0.0000000000e+00
1073     1.6555027785e-05    2.8981715074e+00    3.9747484374e-03    0.0000000000e+00
1074     1.6555043059e-05    2.8981021549e+00    1.8884091464e-03    0.0000000000e+00
1075     1.6555073608e-05    2.8980493939e+00    3.3545539652e-04    0.0000000000e+00
1076     1.6555134704e-05    2.8980371933e+00   -1.9774114642e-05    0.0000000000e+00
1077     1.6555189692e-05    2.8980393206e+00    4.1750990209e-05    0.0000000000e+00
1078     1.6555244679e-05    2.8980390351e+00    3.3767398347e-05    0.0000000000e+00
1079     1.6555354653e-05    2.8980390898e+00    3.5094098761e-05    0.0000000000e+00
1080     1.6555574602e-05    2.8980390580e+00    3.4408517121e-05    0.0000000000e+00
1081     1.6556014499e-05    2.8980390832e+00    3.4914252644e-05    0.0000000000e+00
1082     1.6556894294e-05    2.8980390606e+00    3.4477804534e-05    0.0000000000e+00
1083     1.6558653884e-05    2.8980390821e+00    3.4883676505e-05    0.0000000000e+00
1084     1.6562173063e-05    2.8980390611e+00    3.4492184549e-05    0.0000000000e+00
1085     1.6569211421e-05    2.8980390818e+00    3.4876701290e-05    0.0000000000e+00
1086     1.6583288138e-05    2.8980390613e+00    3.4495619908e-05    0.0000000000e+00
1087     1.6611441571e-05    2.8980390817e+00    3.4874996496e-05    0.0000000000e+00
1088     1.6667748437e-05    2.8980390613e+00    3.4496469105e-05    0.0000000000e+00
1089     1.6780362170e-05    2.8980390817e+00    3.4874572695e-05    0.0000000000e+00
1090     1.7005589635e-05    2.8980390613e+00    3.4496680807e-05    0.0000000000e+00
1091     1.7306589635e-05    2.8980390817e+00    3.4874449388e-05    0.0000000000e+00
1092     1.7607589635e-05    2.8980390613e+00    3.4496786323e-05    0.0000000000e+00
1093     1.7908589635e-05    2.8980390817e+00    3.4874343901e-05    0.0000000000e+00
1094     1.8055000000e-05    2.8980390613e+00    3.4496947431e-05    0.0000000000e+00
1095     1.8055007812e-05    2.8981083423e+00    1.4296953598e-03    5.1562500006e-03
1096     1.8055015559e-05    2.8982176268e+00    3.8121858949e-03    1.0268614049e-02
1097     1.8055023305e-05    2.8983524589e+00    6.9234220918e-03    1.5380978098e-02
1098     1.8055031051e-05    2.8984964226e+00    1.0339953048e-02    2.0493342146e-02
1099     1.8055046543e-05    2.8988177825e+00    1.8516012704e-02    3.0718070241e-02
1100     1.8055062035e-05    2.8991513017e+00    2.7752977489e-02    4.0942798336e-02
1101     1.8055093019e-05    2.8997563067e+00    4.7360089762e-02    6.1392254526e-02
1102     1.8055124003e-05    2.9002002277e+00    6.7466183436e-02    8.1841710715e-02
1103     1.8055185971e-05    2.9002687142e+00    1.0767144234e-01    1.2274062310e-01
1104     1.8055247939e-05    2.8987611114e+00    1.4770447348e-01    1.6363953548e-01
1105     1.8055309907e-05    2.8952767043e+00    1.8775670971e-01    2.0453844786e-01
1106     1.8055371875e-05    2.8897829787e+00    2.2792923945e-01    2.4543736024e-01
1107     1.8055433843e-05    2.8824361958e+00    2.6822026989e-01    2.8633627262e-01
1108     1.8055495811e-05    2.8734950689e+00    3.0861037178e-01    3.2723518500e-01
1109     1.8055557779e-05    2.8632186120e+00    3.4907750420e-01    3.6813409739e-01
1110     1.8055619747e-05    2.8518557726e+00    3.8961000493e-01    4.0903300977e-01
1111     1.8055681715e-05    2.8396085628e+00    4.3019747665e-01    4.4993192215e-01
1112     1.8055805651e-05    2.8130910727e+00    5.1149701965e-01    5.3172974691e-01
1113     1.8056053523e-05    2.7544185803e+00    6.7446750697e-01    6.9532539643e-01
1114     1.8056301396e-05    2.6899085138e+00    8.3776269649e-01    8.5892104595e-01
1115     1.8056549268e-05    2.6182411008e+00    1.0011171808e+00    1.0225166955e+00
1116     1.8056585364e-05    2.6069202926e+00    1.0249236250e+00    1.0463401479e+00
1117     1.8056621460e-05    2.5953492765e+00    1.0487211209e+00    1.0701636004e+00
1118     1.8056693652e-05    2.5711392277e+00    1.0963065277e+00    1.1178105052e+00
1119     1.8056765845e-05    2.5453755556e+00    1.1439028677e+00    1.1654574101e+00
1120     1.8056838037e-05    2.5176282442e+00    1.1914914922e+00    1.2131043150e+00
1121     1.8056910229e-05    2.4874777166e+00    1.2390808366e+00    1.2607512199e+00
1122     1.8056982421e-05    2.4543228098e+00    1.2866573864e+00    1.3083981248e+00
1123     1.8057054614e-05    2.4175269195e+00    1.3342201723e+00    1.3560450297e+00
1124     1.8057126806e-05    2.3763459824e+00    1.3817546328e+00    1.4036919346e+00
1125     1.8057198998e-05    2.3300973872e+00    1.4292538678e+00    1.4513388395e+00
1126     1.8057271191e-05    2.2782434103e+00    1.4767104120e+00    1.4989857443e+00
1127     1.8057343383e-05    2.2205969214e+00    1.5241324545e+00    1.5466326492e+00
1128     1.8057415575e-05    2.1573884292e+00    1.5715388296e+00    1.5942795541e+00
1129     1.8057487767e-05    2.0892513064e+00    1.6189563349e+00    1.6419264590e+00
1130     1.8057559960e-05    2.0170514648e+00    1.6664058344e+00    1.6895733639e+00
1131     1.8057632152e-05    1.9417110495e+00    1.7138986349e+00    1.7372202688e+00
1132     1.8057704344e-05    1.8640703159e+00    1.7614367609e+00    1.7848671737e+00
1133     1.8057776536e-05    1.7848393860e+00    1.8090182412e+00    1.8325140786e+00
1134     1.8057848729e-05    1.7046050558e+00    1.8566401832e+00    1.8801609834e+00
1135     1.8057993113e-05    1.5431776866e+00    1.9519889688e+00    1.9754547932e+00
1136     1.8058137498e-05    1.3837275782e+00    2.0475124295e+00    2.0707486030e+00
1137     1.8058281882e-05    1.2315336764e+00    2.1431781837e+00    2.1660424128e+00
1138     1.8058301855e-05    1.2114433236e+00    2.1564053242e+00    2.1792244604e+00
1139     1.8058321828e-05    1.1915615805e+00    2.1696382275e+00    2.1924065081e+00
1140     1.8058361774e-05    1.1528531606e+00    2.1961082216e+00    2.2187706035e+00
1141     1.8058401719e-05    1.1155158678e+00    2.2225564646e+00    2.2451346988e+00
1142     1.8058441665e-05    1.0796682289e+00    2.2489863226e+00    2.2714987942e+00
1143     1.8058481610e-05    1.0453764016e+00    2.2753963746e+00    2.2978628895e+00
1144     1.8058521556e-05    1.0126779358e+00    2.3017894785e+00    2.3242269849e+00
1145     1.8058561502e-05    9.8156796501e-01    2.3281697566e+00    2.3505910802e+00
1146     1.8058601447e-05    9.5201066485e-01    2.3545429471e+00    2.3769551756e+00
1147     1.8058641393e-05    9.2394486115e-01    2.3809147634e+00    2.4033192709e+00
1148     1.8058681338e-05    8.9729383742e-01    2.4072903011e+00    2.4296833663e+00
1149     1.8058721284e-05    8.7197251834e-01    2.4336734380e+00    2.4560474616e+00
1150     1.8058761230e-05    8.4789376177e-01    2.4600667861e+00    2.4824115570e+00
1151     1.8058801175e-05    8.2497257192e-01    2.4864718029e+00    2.5087756524e+00
1152     1.8058841121e-05    8.0312900737e-01    2.5128890706e+00    2.5351397477e+00
1153     1.8058881066e-05    7.8228986498e-01    2.5393185810e+00    2.5615038431e+00
1154     1.8058921012e-05    7.6238960149e-01    2.5657599992e+00    2.5878679384e+00
1155     1.8058960958e-05    7.4337070138e-01    2.5922128633e+00    2.6142320338e+00
1156     1.8059000903e-05    7.2518372558e-01    2.6186767309e+00    2.6405961291e+00
1157     1.8059080794e-05    6.9114689587e-01    2.6716332472e+00    2.6933243198e+00
1158     1.8059160686e-05    6.6004033018e-01    2.7246362183e+00    2.7460525105e+00
1159     1.8059240577e-05    6.3173802160e-01    2.7776840972e+00    2.7987807012e+00
1160     1.8059320468e-05    6.0623318757e-01    2.8307861140e+00    2.8515088920e+00
1161     1.8059400359e-05    5.8363517947e-01    2.8839540626e+00    2.9042370827e+00
1162     1.8059480250e-05    5.6418051650e-01    2.9372061791e+00    2.9569652734e+00
1163     1.8059560142e-05    5.4823391138e-01    2.9905689508e+00    3.0096934641e+00
1164     1.8059640033e-05    5.3626915327e-01    3.0440844876e+00    3.0624216548e+00
1165     1.8059719924e-05    5.2879938156e-01    3.0978168303e+00    3.1151498455e+00
1166     1.8059799815e-05    5.2603056202e-01    3.1517892287e+00    3.1678780362e+00
1167     1.8059879706e-05    5.2709262267e-01    3.2057227061e+00    3.2206062269e+00
1168     1.8059959598e-05    5.3013842606e-01    3.2591012036e+00    3.2733344176e+00
1169     1.8060000000e-05    5.3199284150e-01    3.2858777634e+00    3.3000000000e+00
1170     1.8060004160e-05    5.3216035894e-01    3.2881838287e+00    3.3000000000e+00
1171     1.8060007543e-05    5.3227864944e-01    3.2898018607e+00    3.3000000000e+00
1172     1.8060010925e-05    5.3238864887e-01    3.2913010429e+00    3.3000000000e+00
1173     1.8060017690e-05    5.3256510376e-01    3.2936826855e+00    3.3000000000e+00
1174     1.8060024454e-05    5.3269451619e-01    3.2954105544e+00    3.3000000000e+00
1175     1.8060037984e-05    5.3286099771e-01    3.2976139613e+00    3.3000000000e+00
1176     1.8060065043e-05    5.3300081027e-01    3.2994467168e+00    3.3000000000e+00
1177     1.8060119160e-05    5.3304553798e-01    3.3000291461e+00    3.3000000000e+00
1178     1.8060173277e-05    5.3304005633e-01    3.2999582754e+00    3.3000000000e+00
1179     1.8060227395e-05    5.3304074774e-01    3.2999669105e+00    3.3000000000e+00
1180     1.8060281512e-05    5.3304064729e-01    3.2999658517e+00    3.3000000000e+00
1181     1.8060389747e-05    5.3304067438e-01    3.2999660225e+00    3.3000000000e+00
1182     1.8060606216e-05    5.3304065561e-01    3.2999659331e+00    3.3000000000e+00
1183     1.8061039155e-05    5.3304067175e-01    3.2999659998e+00    3.3000000000e+00
1184     1.8061905032e-05    5.3304065670e-01    3.2999659418e+00    3.3000000000e+00
1185     1.8063636788e-05    5.3304067125e-01    3.2999659960e+00    3.3000000000e+00
1186     1.8067100298e-05    5.3304065693e-01    3.2999659436e+00    3.3000000000e+00
1187     1.8074027319e-05    5.3304067113e-01    3.2999659951e+00    3.3000000000e+00
1188     1.8087881360e-05    5.3304065699e-01    3.2999659441e+00    3.3000000000e+00
1189     1.8115589443e-05    5.3304067110e-01    3.2999659949e+00    3.3000000000e+00
1190     1.8171005608e-05    5.3304065701e-01    3.2999659442e+00    3.3000000000e+00
1191     1.8281837939e-05    5.3304067110e-01    3.2999659948e+00    3.3000000000e+00
1192     1.8503502600e-05    5.3304065701e-01    3.2999659442e+00    3.3000000000e+00
1193     1.8804502600e-05    5.3304067109e-01    3.2999659948e+00    3.3000000000e+00
1194     1.9105502600e-05    5.3304065701e-01    3.2999659442e+00    3.3000000000e+00
1195     1.9406502600e-05    5.3304067109e-01    3.2999659948e+00    3.3000000000e+00
1196     1.9560000000e-05    5.3304065701e-01    3.2999659442e+00    3.3000000000e+00
1197     1.9560007812e-05    5.3294001097e-01    3.2985786474e+00    3.2948437500e+00
1198     1.9560015546e-05    5.3276674482e-01    3.2962090367e+00    3.2897396827e+00
1199     1.9560023279e-05    5.3253957376e-01    3.2931097502e+00    3.2846356155e+00
1200     1.9560031013e-05    5.3229019440e-01    3.2897028846e+00    3.2795315482e+00
1201     1.9560046480e-05    5.3169678842e-01    3.2815362945e+00    3.2693234137e+00
1202     1.9560061947e-05    5.3103575478e-01    3.2722935611e+00    3.2591152792e+00
1203     1.9560077413e-05    5.3035568928e-01    3.2625551798e+00    3.2489071447e+00
1204     1.9560108347e-05    5.2902568661e-01    3.2425491407e+00    3.2284908757e+00
1205     1.9560139281e-05    5.2780044672e-01    3.2223190469e+00    3.2080746067e+00
1206     1.9560201148e-05    5.2596024383e-01    3.1819442155e+00    3.1672420687e+00
1207     1.9560263016e-05    5.2551921093e-01    3.1418621105e+00    3.1264095307e+00
1208     1.9560324883e-05    5.2724909745e-01    3.1019323824e+00    3.0855769927e+00
1209     1.9560386751e-05    5.3156970177e-01    3.0619628253e+00    3.0447444547e+00
1210     1.9560448618e-05    5.3853173406e-01    3.0218790180e+00    3.0039119167e+00
1211     1.9560510486e-05    5.4798262418e-01    2.9816804591e+00    2.9630793786e+00
1212     1.9560572353e-05    5.5972171789e-01    2.9413890486e+00    2.9222468406e+00
1213     1.9560634221e-05    5.7354856261e-01    2.9010231254e+00    2.8814143026e+00
1214     1.9560696088e-05    5.8929482604e-01    2.8605974140e+00    2.8405817646e+00
1215     1.9560757956e-05    6.0682706931e-01    2.8201219046e+00    2.7997492266e+00
1216     1.9560819823e-05    6.2605376149e-01    2.7796047544e+00    2.7589166886e+00
1217     1.9560881691e-05    6.4692197613e-01    2.7390519535e+00    2.7180841506e+00
1218     1.9560943558e-05    6.6941874028e-01    2.6984684193e+00    2.6772516126e+00
1219     1.9561005426e-05    6.9356878476e-01    2.6578575222e+00    2.6364190745e+00
1220     1.9561067293e-05    7.1943611245e-01    2.6172214963e+00    2.5955865365e+00
1221     1.9561129161e-05    7.4712445881e-01    2.5765611842e+00    2.5547539985e+00
1222     1.9561191028e-05    7.7677987555e-01    2.5358763204e+00    2.5139214605e+00
1223     1.9561252896e-05    8.0859195340e-01    2.4951656152e+00    2.4730889225e+00
1224     1.9561314763e-05    8.4279387273e-01    2.4544273700e+00    2.4322563845e+00
1225     1.9561376631e-05    8.7965703967e-01    2.4136604575e+00    2.3914238465e+00
1226     1.9561438498e-05    9.1947689883e-01    2.3728661417e+00    2.3505913085e+00
1227     1.9561500365e-05    9.6254414555e-01    2.3320504618e+00    2.3097587704e+00
1228     1.9561562233e-05    1.0090989494e+00    2.2912263813e+00    2.2689262324e+00
1229     1.9561624100e-05    1.0592732263e+00    2.2504134295e+00    2.2280936944e+00
1230     1.9561685968e-05    1.1130397468e+00    2.2096324498e+00    2.1872611564e+00
1231     1.9561747835e-05    1.1701933570e+00    2.1688966661e+00    2.1464286184e+00
1232     1.9561809703e-05    1.2303776933e+00    2.1282045650e+00    2.1055960804e+00
1233     1.9561871570e-05    1.2931437921e+00    2.0875405493e+00    2.0647635424e+00
1234     1.9561933438e-05    1.3580107771e+00    2.0468831318e+00    2.0239310044e+00
1235     1.9561995305e-05    1.4245089765e+00    2.0062136365e+00    1.9830984663e+00
1236     1.9562057173e-05    1.4922034084e+00    1.9655203108e+00    1.9422659283e+00
1237     1.9562180908e-05    1.6296175155e+00    1.8840539818e+00    1.8606008523e+00
1238     1.9562304643e-05    1.7676485461e+00    1.8024610304e+00    1.7789357763e+00
1239     1.9562428378e-05    1.9037037498e+00    1.7207556256e+00    1.6972707003e+00
1240     1.9562552113e-05    2.0347822526e+00    1.6389324870e+00    1.6156056242e+00
1241     1.9562663474e-05    2.1450117760e+00    1.5651732783e+00    1.5421070558e+00
1242     1.9562756280e-05    2.2284779835e+00    1.5036327785e+00    1.4808552231e+00
1243     1.9562834773e-05    2.2916336673e+00    1.4515654367e+00    1.4290497101e+00
1244     1.9562905417e-05    2.3422605519e+00    1.4047239378e+00    1.3824247483e+00
1245     1.9562976061e-05    2.3872316233e+00    1.3579170878e+00    1.3357997865e+00
1246     1.9563046705e-05    2.4271528646e+00    1.3111501141e+00    1.2891748248e+00
1247     1.9563117349e-05    2.4627851146e+00    1.2644166080e+00    1.2425498630e+00
1248     1.9563187993e-05    2.4948891737e+00    1.2177071287e+00    1.1959249013e+00
1249     1.9563258636e-05    2.5241335669e+00    1.1710124306e+00    1.1492999395e+00
1250     1.9563329280e-05    2.5510755738e+00    1.1243262928e+00    1.1026749777e+00
1251     1.9563399924e-05    2.5761627284e+00    1.0776443775e+00    1.0560500160e+00
1252     1.9563470568e-05    2.5997513312e+00    1.0309640538e+00    1.0094250542e+00
1253     1.9563541212e-05    2.6221218390e+00    9.8428329339e-01    9.6280009247e-01
1254     1.9563611856e-05    2.6434951590e+00    9.3760067600e-01    9.1617513071e-01
1255     1.9563753144e-05    2.6839038153e+00    8.4422600806e-01    8.2292520719e-01
1256     1.9563894431e-05    2.7219159619e+00    7.5082348198e-01    7.2967528367e-01
1257     1.9564035719e-05    2.7580295183e+00    6.5737891383e-01    6.3642536015e-01
1258     1.9564177007e-05    2.7923262399e+00    5.6386085834e-01    5.4317543663e-01
1259     1.9564318295e-05    2.8244871638e+00    4.7022676765e-01    4.4992551311e-01
1260     1.9564459582e-05    2.8536048095e+00    3.7640302636e-01    3.5667558959e-01
1261     1.9564600870e-05    2.8778481097e+00    2.8229409993e-01    2.6342566607e-01
1262     1.9564728029e-05    2.8930535581e+00    1.9721538833e-01    1.7950073490e-01
1263     1.9564841626e-05    2.8994198492e+00    1.2071755055e-01    1.0452683995e-01
1264     1.9564943649e-05    2.8996468866e+00    5.1823761241e-02    3.7191720678e-02
1265     1.9565000000e-05    2.8984981115e+00    1.4183289793e-02   -2.7631230637e-12
1266     1.9565004874e-05    2.8984136420e+00    1.1547824286e-02    0.0000000000e+00
1267     1.9565008692e-05    2.8983581204e+00    9.7959117881e-03    0.0000000000e+00
1268     1.9565012511e-05    2.8983071523e+00    8.1873833764e-03    0.0000000000e+00
1269     1.9565020148e-05    2.8982278019e+00    5.7033064555e-03    0.0000000000e+00
1270     1.9565027785e-05    2.8981715074e+00    3.9747484370e-03    0.0000000000e+00
1271     1.9565043059e-05    2.8981021549e+00    1.8884091463e-03    0.0000000000e+00
1272     1.9565073608e-05    2.8980493939e+00    3.3545539640e-04    0.0000000000e+00
1273     1.9565134704e-05    2.8980371933e+00   -1.9774114603e-05    0.0000000000e+00
1274     1.9565189692e-05    2.8980393206e+00    4.1750990172e-05    0.0000000000e+00
1275     1.9565244679e-05    2.8980390351e+00    3.3767398386e-05    0.0000000000e+00
1276     1.9565354653e-05    2.8980390898e+00    3.5094098746e-05    0.0000000000e+00
1277     1.9565574602e-05    2.8980390580e+00    3.4408517125e-05    0.0000000000e+00
1278     1.9566014499e-05    2.8980390832e+00    3.4914252646e-05    0.0000000000e+00
1279     1.9566894294e-05    2.8980390606e+00    3.4477804528e-05    0.0000000000e+00
1280     1.9568653884e-05    2.8980390821e+00    3.4883676515e-05    0.0000000000e+00
1281     1.9572173063e-05    2.8980390611e+00    3.4492184534e-05    0.0000000000e+00
1282     1.9579211421e-05    2.8980390818e+00    3.4876701307e-05    0.0000000000e+00
1283     1.9593288138e-05    2.8980390613e+00    3.4495619889e-05    0.0000000000e+00
1284     1.9621441571e-05    2.8980390817e+00    3.4874996515e-05    0.0000000000e+00
1285     1.9677748437e-05    2.8980390613e+00    3.4496469086e-05    0.0000000000e+00
1286     1.9790362170e-05    2.8980390817e+00    3.4874572714e-05    0.0000000000e+00
1287     2.0015589635e-05    2.8980390613e+00    3.4496680787e-05    0.0000000000e+00
1288     2.0316589635e-05    2.8980390817e+00    3.4874449408e-05    0.0000000000e+00
1289     2.0617589635e-05    2.8980390613e+00    3.4496786304e-05    0.0000000000e+00
1290     2.0918589635e-05    2.8980390817e+00    3.4874343921e-05    0.0000000000e+00
1291     2.1065000000e-05    2.8980390613e+00    3.4496947412e-05    0.0000000000e+00
1292     2.1065007812e-05    2.8981083423e+00    1.4296953602e-03    5.1562500018e-03
1293     2.1065015559e-05    2.8982176268e+00    3.8121858956e-03    1.0268614050e-02
1294     2.1065023305e-05    2.8983524589e+00    6.9234220928e-03    1.5380978099e-02
1295     2.1065031051e-05    2.8984964226e+00    1.0339953049e-02    2.0493342147e-02
1296     2.1065046543e-05    2.8988177825e+00    1.8516012706e-02    3.0718070242e-02
1297     2.1065062035e-05    2.8991513017e+00    2.7752977490e-02    4.0942798337e-02
1298     2.1065093019e-05    2.8997563067e+00    4.7360089765e-02    6.1392254529e-02
1299     2.1065124003e-05    2.9002002277e+00    6.7466183440e-02    8.1841710721e-02
1300     2.1065185971e-05    2.9002687142e+00    1.0767144235e-01    1.2274062310e-01
1301     2.1065247939e-05    2.8987611114e+00    1.4770447349e-01    1.6363953548e-01
1302     2.1065309907e-05    2.8952767043e+00    1.8775670972e-01    2.0453844787e-01
1303     2.1065371875e-05    2.8897829787e+00    2.2792923946e-01    2.4543736025e-01
1304     2.1065433843e-05    2.8824361958e+00    2.6822026990e-01    2.8633627263e-01
1305     2.1065495811e-05    2.8734950689e+00    3.0861037179e-01    3.2723518501e-01
1306     2.1065557779e-05    2.8632186120e+00    3.4907750421e-01    3.6813409739e-01
1307     2.1065619747e-05    2.8518557726e+00    3.8961000493e-01    4.0903300977e-01
1308     2.1065681715e-05    2.8396085628e+00    4.3019747666e-01    4.4993192216e-01
1309     2.1065805651e-05    2.8130910727e+00    5.1149701966e-01    5.3172974692e-01
1310     2.1066053523e-05    2.7544185803e+00    6.7446750699e-01    6.9532539645e-01
1311     2.1066301396e-05    2.6899085138e+00    8.3776269652e-01    8.5892104598e-01
1312     2.1066549268e-05    2.6182411008e+00    1.0011171808e+00    1.0225166955e+00
1313     2.1066585364e-05    2.6069202926e+00    1.0249236250e+00    1.0463401480e+00
1314     2.1066621460e-05    2.5953492765e+00    1.0487211210e+00    1.0701636004e+00
1315     2.1066693652e-05    2.5711392277e+00    1.0963065277e+00    1.1178105053e+00
1316     2.1066765845e-05    2.5453755556e+00    1.1439028677e+00    1.1654574102e+00
1317     2.1066838037e-05    2.5176282442e+00    1.1914914922e+00    1.2131043151e+00
1318     2.1066910229e-05    2.4874777165e+00    1.2390808367e+00    1.2607512200e+00
