Index       TIME              V(A)        N(YNEURON!NEURON1_V0) N(YNEURON!NEURON1_V36)       V(B)       
4301     2.15050000e-01    1.01605235e-01    9.98846409e-02    4.27628027e-02    4.27628027e-02
4302     2.15100000e-01    1.01605943e-01    9.98853485e-02    4.27635103e-02    4.27635103e-02
4303     2.15150000e-01    1.01606650e-01    9.98860562e-02    4.27642180e-02    4.27642180e-02
4304     2.15200000e-01    1.01607358e-01    9.98867638e-02    4.27649256e-02    4.27649256e-02
4305     2.15250000e-01    1.01608065e-01    9.98874715e-02    4.27656332e-02    4.27656332e-02
4306     2.15300000e-01    1.01608773e-01    9.98881791e-02    4.27663409e-02    4.27663409e-02
4307     2.15350000e-01    1.01609481e-01    9.98888868e-02    4.27670485e-02    4.27670485e-02
4308     2.15400000e-01    1.01610188e-01    9.98895944e-02    4.27677562e-02    4.27677562e-02
4309     2.15450000e-01    1.01610896e-01    9.98903020e-02    4.27684638e-02    4.27684638e-02
4310     2.15500000e-01    1.01611604e-01    9.98910097e-02    4.27691715e-02    4.27691715e-02
4311     2.15550000e-01    1.01612311e-01    9.98917173e-02    4.27698791e-02    4.27698791e-02
4312     2.15600000e-01    1.01613019e-01    9.98924250e-02    4.27705868e-02    4.27705868e-02
4313     2.15650000e-01    1.01613727e-01    9.98931326e-02    4.27712944e-02    4.27712944e-02
4314     2.15700000e-01    1.01614434e-01    9.98938403e-02    4.27720020e-02    4.27720020e-02
4315     2.15750000e-01    1.01615142e-01    9.98945479e-02    4.27727097e-02    4.27727097e-02
4316     2.15800000e-01    1.01615850e-01    9.98952556e-02    4.27734173e-02    4.27734173e-02
4317     2.15850000e-01    1.01616557e-01    9.98959632e-02    4.27741250e-02    4.27741250e-02
4318     2.15900000e-01    1.01617265e-01    9.98966709e-02    4.27748326e-02    4.27748326e-02
4319     2.15950000e-01    1.01617972e-01    9.98973785e-02    4.27755403e-02    4.27755403e-02
4320     2.16000000e-01    1.01618680e-01    9.98980861e-02    4.27762479e-02    4.27762479e-02
4321     2.16050000e-01    1.01619388e-01    9.98987938e-02    4.27769556e-02    4.27769556e-02
4322     2.16100000e-01    1.01620095e-01    9.98995014e-02    4.27776632e-02    4.27776632e-02
4323     2.16150000e-01    1.01620803e-01    9.99002091e-02    4.27783709e-02    4.27783709e-02
4324     2.16200000e-01    1.01621511e-01    9.99009167e-02    4.27790785e-02    4.27790785e-02
4325     2.16250000e-01    1.01622218e-01    9.99016244e-02    4.27797861e-02    4.27797861e-02
4326     2.16300000e-01    1.01622926e-01    9.99023320e-02    4.27804938e-02    4.27804938e-02
4327     2.16350000e-01    1.01623634e-01    9.99030397e-02    4.27812014e-02    4.27812014e-02
4328     2.16400000e-01    1.01624341e-01    9.99037473e-02    4.27819091e-02    4.27819091e-02
4329     2.16450000e-01    1.01625049e-01    9.99044549e-02    4.27826167e-02    4.27826167e-02
4330     2.16500000e-01    1.01625757e-01    9.99051626e-02    4.27833244e-02    4.27833244e-02
4331     2.16550000e-01    1.01626464e-01    9.99058702e-02    4.27840320e-02    4.27840320e-02
4332     2.16600000e-01    1.01627172e-01    9.99065779e-02    4.27847397e-02    4.27847397e-02
4333     2.16650000e-01    1.01627880e-01    9.99072855e-02    4.27854473e-02    4.27854473e-02
4334     2.16700000e-01    1.01628587e-01    9.99079932e-02    4.27861549e-02    4.27861549e-02
4335     2.16750000e-01    1.01629295e-01    9.99087008e-02    4.27868626e-02    4.27868626e-02
4336     2.16800000e-01    1.01630002e-01    9.99094085e-02    4.27875702e-02    4.27875702e-02
4337     2.16850000e-01    1.01630710e-01    9.99101161e-02    4.27882779e-02    4.27882779e-02
4338     2.16900000e-01    1.01631418e-01    9.99108238e-02    4.27889855e-02    4.27889855e-02
4339     2.16950000e-01    1.01632125e-01    9.99115314e-02    4.27896932e-02    4.27896932e-02
4340     2.17000000e-01    1.01632833e-01    9.99122390e-02    4.27904008e-02    4.27904008e-02
4341     2.17050000e-01    1.01633541e-01    9.99129467e-02    4.27911085e-02    4.27911085e-02
4342     2.17100000e-01    1.01634248e-01    9.99136543e-02    4.27918161e-02    4.27918161e-02
4343     2.17150000e-01    1.01634956e-01    9.99143620e-02    4.27925238e-02    4.27925238e-02
4344     2.17200000e-01    1.01635664e-01    9.99150696e-02    4.27932314e-02    4.27932314e-02
4345     2.17250000e-01    1.01636371e-01    9.99157773e-02    4.27939390e-02    4.27939390e-02
4346     2.17300000e-01    1.01637079e-01    9.99164849e-02    4.27946467e-02    4.27946467e-02
4347     2.17350000e-01    1.01637787e-01    9.99171926e-02    4.27953543e-02    4.27953543e-02
4348     2.17400000e-01    1.01638494e-01    9.99179002e-02    4.27960620e-02    4.27960620e-02
4349     2.17450000e-01    1.01639202e-01    9.99186078e-02    4.27967696e-02    4.27967696e-02
4350     2.17500000e-01    1.01639909e-01    9.99193155e-02    4.27974773e-02    4.27974773e-02
4351     2.17550000e-01    1.01640617e-01    9.99200231e-02    4.27981849e-02    4.27981849e-02
4352     2.17600000e-01    1.01641325e-01    9.99207308e-02    4.27988926e-02    4.27988926e-02
4353     2.17650000e-01    1.01642032e-01    9.99214384e-02    4.27996002e-02    4.27996002e-02
4354     2.17700000e-01    1.01642740e-01    9.99221461e-02    4.28003078e-02    4.28003078e-02
4355     2.17750000e-01    1.01643448e-01    9.99228537e-02    4.28010155e-02    4.28010155e-02
4356     2.17800000e-01    1.01644155e-01    9.99235614e-02    4.28017231e-02    4.28017231e-02
4357     2.17850000e-01    1.01644863e-01    9.99242690e-02    4.28024308e-02    4.28024308e-02
4358     2.17900000e-01    1.01645571e-01    9.99249766e-02    4.28031384e-02    4.28031384e-02
4359     2.17950000e-01    1.01646278e-01    9.99256843e-02    4.28038461e-02    4.28038461e-02
4360     2.18000000e-01    1.01646986e-01    9.99263919e-02    4.28045537e-02    4.28045537e-02
4361     2.18050000e-01    1.01647694e-01    9.99270996e-02    4.28052614e-02    4.28052614e-02
4362     2.18100000e-01    1.01648401e-01    9.99278072e-02    4.28059690e-02    4.28059690e-02
4363     2.18150000e-01    1.01649109e-01    9.99285149e-02    4.28066767e-02    4.28066767e-02
4364     2.18200000e-01    1.01649816e-01    9.99292225e-02    4.28073843e-02    4.28073843e-02
4365     2.18250000e-01    1.01650524e-01    9.99299302e-02    4.28080919e-02    4.28080919e-02
4366     2.18300000e-01    1.01651232e-01    9.99306378e-02    4.28087996e-02    4.28087996e-02
4367     2.18350000e-01    1.01651939e-01    9.99313455e-02    4.28095072e-02    4.28095072e-02
4368     2.18400000e-01    1.01652647e-01    9.99320531e-02    4.28102149e-02    4.28102149e-02
4369     2.18450000e-01    1.01653355e-01    9.99327607e-02    4.28109225e-02    4.28109225e-02
4370     2.18500000e-01    1.01654062e-01    9.99334684e-02    4.28116302e-02    4.28116302e-02
4371     2.18550000e-01    1.01654770e-01    9.99341760e-02    4.28123378e-02    4.28123378e-02
4372     2.18600000e-01    1.01655478e-01    9.99348837e-02    4.28130455e-02    4.28130455e-02
4373     2.18650000e-01    1.01656185e-01    9.99355913e-02    4.28137531e-02    4.28137531e-02
4374     2.18700000e-01    1.01656893e-01    9.99362990e-02    4.28144607e-02    4.28144607e-02
4375     2.18750000e-01    1.01657601e-01    9.99370066e-02    4.28151684e-02    4.28151684e-02
4376     2.18800000e-01    1.01658308e-01    9.99377143e-02    4.28158760e-02    4.28158760e-02
4377     2.18850000e-01    1.01659016e-01    9.99384219e-02    4.28165837e-02    4.28165837e-02
4378     2.18900000e-01    1.01659724e-01    9.99391295e-02    4.28172913e-02    4.28172913e-02
4379     2.18950000e-01    1.01660431e-01    9.99398372e-02    4.28179990e-02    4.28179990e-02
4380     2.19000000e-01    1.01661139e-01    9.99405448e-02    4.28187066e-02    4.28187066e-02
4381     2.19050000e-01    1.01661846e-01    9.99412525e-02    4.28194143e-02    4.28194143e-02
4382     2.19100000e-01    1.01662554e-01    9.99419601e-02    4.28201219e-02    4.28201219e-02
4383     2.19150000e-01    1.01663262e-01    9.99426678e-02    4.28208296e-02    4.28208296e-02
4384     2.19200000e-01    1.01663969e-01    9.99433754e-02    4.28215372e-02    4.28215372e-02
4385     2.19250000e-01    1.01664677e-01    9.99440831e-02    4.28222448e-02    4.28222448e-02
4386     2.19300000e-01    1.01665385e-01    9.99447907e-02    4.28229525e-02    4.28229525e-02
4387     2.19350000e-01    1.01666092e-01    9.99454984e-02    4.28236601e-02    4.28236601e-02
4388     2.19400000e-01    1.01666800e-01    9.99462060e-02    4.28243678e-02    4.28243678e-02
4389     2.19450000e-01    1.01667508e-01    9.99469136e-02    4.28250754e-02    4.28250754e-02
4390     2.19500000e-01    1.01668215e-01    9.99476213e-02    4.28257831e-02    4.28257831e-02
4391     2.19550000e-01    1.01668923e-01    9.99483289e-02    4.28264907e-02    4.28264907e-02
4392     2.19600000e-01    1.01669631e-01    9.99490366e-02    4.28271984e-02    4.28271984e-02
4393     2.19650000e-01    1.01670338e-01    9.99497442e-02    4.28279060e-02    4.28279060e-02
4394     2.19700000e-01    1.01671046e-01    9.99504519e-02    4.28286137e-02    4.28286137e-02
4395     2.19750000e-01    1.01671753e-01    9.99511595e-02    4.28293213e-02    4.28293213e-02
4396     2.19800000e-01    1.01672461e-01    9.99518672e-02    4.28300289e-02    4.28300289e-02
4397     2.19850000e-01    1.01673169e-01    9.99525748e-02    4.28307366e-02    4.28307366e-02
4398     2.19900000e-01    1.01673876e-01    9.99532824e-02    4.28314442e-02    4.28314442e-02
4399     2.19950000e-01    1.01674584e-01    9.99539901e-02    4.28321519e-02    4.28321519e-02
4400     2.20000000e-01    1.01675292e-01    9.99546977e-02    4.28328595e-02    4.28328595e-02
4401     2.20050000e-01    1.01675999e-01    9.99554054e-02    4.28335672e-02    4.28335672e-02
4402     2.20100000e-01    1.01676707e-01    9.99561130e-02    4.28342748e-02    4.28342748e-02
4403     2.20150000e-01    1.01677415e-01    9.99568207e-02    4.28349825e-02    4.28349825e-02
4404     2.20200000e-01    1.01678122e-01    9.99575283e-02    4.28356901e-02    4.28356901e-02
4405     2.20250000e-01    1.01678830e-01    9.99582360e-02    4.28363977e-02    4.28363977e-02
4406     2.20300000e-01    1.01679538e-01    9.99589436e-02    4.28371054e-02    4.28371054e-02
4407     2.20350000e-01    1.01680245e-01    9.99596512e-02    4.28378130e-02    4.28378130e-02
4408     2.20400000e-01    1.01680953e-01    9.99603589e-02    4.28385207e-02    4.28385207e-02
4409     2.20450000e-01    1.01681661e-01    9.99610665e-02    4.28392283e-02    4.28392283e-02
4410     2.20500000e-01    1.01682368e-01    9.99617742e-02    4.28399360e-02    4.28399360e-02
4411     2.20550000e-01    1.01683076e-01    9.99624818e-02    4.28406436e-02    4.28406436e-02
4412     2.20600000e-01    1.01683783e-01    9.99631895e-02    4.28413513e-02    4.28413513e-02
4413     2.20650000e-01    1.01684491e-01    9.99638971e-02    4.28420589e-02    4.28420589e-02
4414     2.20700000e-01    1.01685199e-01    9.99646048e-02    4.28427666e-02    4.28427666e-02
4415     2.20750000e-01    1.01685906e-01    9.99653124e-02    4.28434742e-02    4.28434742e-02
4416     2.20800000e-01    1.01686614e-01    9.99660201e-02    4.28441818e-02    4.28441818e-02
4417     2.20850000e-01    1.01687322e-01    9.99667277e-02    4.28448895e-02    4.28448895e-02
4418     2.20900000e-01    1.01688029e-01    9.99674353e-02    4.28455971e-02    4.28455971e-02
4419     2.20950000e-01    1.01688737e-01    9.99681430e-02    4.28463048e-02    4.28463048e-02
4420     2.21000000e-01    1.01689445e-01    9.99688506e-02    4.28470124e-02    4.28470124e-02
4421     2.21050000e-01    1.01690152e-01    9.99695583e-02    4.28477201e-02    4.28477201e-02
4422     2.21100000e-01    1.01690860e-01    9.99702659e-02    4.28484277e-02    4.28484277e-02
4423     2.21150000e-01    1.01691568e-01    9.99709736e-02    4.28491354e-02    4.28491354e-02
4424     2.21200000e-01    1.01692275e-01    9.99716812e-02    4.28498430e-02    4.28498430e-02
4425     2.21250000e-01    1.01692983e-01    9.99723889e-02    4.28505506e-02    4.28505506e-02
4426     2.21300000e-01    1.01693690e-01    9.99730965e-02    4.28512583e-02    4.28512583e-02
4427     2.21350000e-01    1.01694398e-01    9.99738041e-02    4.28519659e-02    4.28519659e-02
4428     2.21400000e-01    1.01695106e-01    9.99745118e-02    4.28526736e-02    4.28526736e-02
4429     2.21450000e-01    1.01695813e-01    9.99752194e-02    4.28533812e-02    4.28533812e-02
4430     2.21500000e-01    1.01696521e-01    9.99759271e-02    4.28540889e-02    4.28540889e-02
4431     2.21550000e-01    1.01697229e-01    9.99766347e-02    4.28547965e-02    4.28547965e-02
4432     2.21600000e-01    1.01697936e-01    9.99773424e-02    4.28555042e-02    4.28555042e-02
4433     2.21650000e-01    1.01698644e-01    9.99780500e-02    4.28562118e-02    4.28562118e-02
4434     2.21700000e-01    1.01699352e-01    9.99787577e-02    4.28569195e-02    4.28569195e-02
4435     2.21750000e-01    1.01700059e-01    9.99794653e-02    4.28576271e-02    4.28576271e-02
4436     2.21800000e-01    1.01700767e-01    9.99801730e-02    4.28583347e-02    4.28583347e-02
4437     2.21850000e-01    1.01701475e-01    9.99808806e-02    4.28590424e-02    4.28590424e-02
4438     2.21900000e-01    1.01702182e-01    9.99815882e-02    4.28597500e-02    4.28597500e-02
4439     2.21950000e-01    1.01702890e-01    9.99822959e-02    4.28604577e-02    4.28604577e-02
4440     2.22000000e-01    1.01703598e-01    9.99830035e-02    4.28611653e-02    4.28611653e-02
4441     2.22050000e-01    1.01704305e-01    9.99837112e-02    4.28618730e-02    4.28618730e-02
4442     2.22100000e-01    1.01705013e-01    9.99844188e-02    4.28625806e-02    4.28625806e-02
4443     2.22150000e-01    1.01705720e-01    9.99851265e-02    4.28632883e-02    4.28632883e-02
4444     2.22200000e-01    1.01706428e-01    9.99858341e-02    4.28639959e-02    4.28639959e-02
4445     2.22250000e-01    1.01707136e-01    9.99865418e-02    4.28647035e-02    4.28647035e-02
4446     2.22300000e-01    1.01707843e-01    9.99872494e-02    4.28654112e-02    4.28654112e-02
4447     2.22350000e-01    1.01708551e-01    9.99879570e-02    4.28661188e-02    4.28661188e-02
4448     2.22400000e-01    1.01709259e-01    9.99886647e-02    4.28668265e-02    4.28668265e-02
4449     2.22450000e-01    1.01709966e-01    9.99893723e-02    4.28675341e-02    4.28675341e-02
4450     2.22500000e-01    1.01710674e-01    9.99900800e-02    4.28682418e-02    4.28682418e-02
4451     2.22550000e-01    1.01711382e-01    9.99907876e-02    4.28689494e-02    4.28689494e-02
4452     2.22600000e-01    1.01712089e-01    9.99914953e-02    4.28696571e-02    4.28696571e-02
4453     2.22650000e-01    1.01712797e-01    9.99922029e-02    4.28703647e-02    4.28703647e-02
4454     2.22700000e-01    1.01713505e-01    9.99929106e-02    4.28710724e-02    4.28710724e-02
4455     2.22750000e-01    1.01714212e-01    9.99936182e-02    4.28717800e-02    4.28717800e-02
4456     2.22800000e-01    1.01714920e-01    9.99943258e-02    4.28724876e-02    4.28724876e-02
4457     2.22850000e-01    1.01715627e-01    9.99950335e-02    4.28731953e-02    4.28731953e-02
4458     2.22900000e-01    1.01716335e-01    9.99957411e-02    4.28739029e-02    4.28739029e-02
4459     2.22950000e-01    1.01717043e-01    9.99964488e-02    4.28746106e-02    4.28746106e-02
4460     2.23000000e-01    1.01717750e-01    9.99971564e-02    4.28753182e-02    4.28753182e-02
4461     2.23050000e-01    1.01718458e-01    9.99978641e-02    4.28760259e-02    4.28760259e-02
4462     2.23100000e-01    1.01719166e-01    9.99985717e-02    4.28767335e-02    4.28767335e-02
4463     2.23150000e-01    1.01719873e-01    9.99992794e-02    4.28774412e-02    4.28774412e-02
4464     2.23200000e-01    1.01720581e-01    9.99999870e-02    4.28781488e-02    4.28781488e-02
4465     2.23250000e-01    1.01721289e-01    1.00000695e-01    4.28788564e-02    4.28788564e-02
4466     2.23300000e-01    1.01721996e-01    1.00001402e-01    4.28795641e-02    4.28795641e-02
4467     2.23350000e-01    1.01722704e-01    1.00002110e-01    4.28802717e-02    4.28802717e-02
4468     2.23400000e-01    1.01723412e-01    1.00002818e-01    4.28809794e-02    4.28809794e-02
4469     2.23450000e-01    1.01724119e-01    1.00003525e-01    4.28816870e-02    4.28816870e-02
4470     2.23500000e-01    1.01724827e-01    1.00004233e-01    4.28823947e-02    4.28823947e-02
4471     2.23550000e-01    1.01725535e-01    1.00004941e-01    4.28831023e-02    4.28831023e-02
4472     2.23600000e-01    1.01726242e-01    1.00005648e-01    4.28838100e-02    4.28838100e-02
4473     2.23650000e-01    1.01726950e-01    1.00006356e-01    4.28845176e-02    4.28845176e-02
4474     2.23700000e-01    1.01727657e-01    1.00007063e-01    4.28852253e-02    4.28852253e-02
4475     2.23750000e-01    1.01728365e-01    1.00007771e-01    4.28859329e-02    4.28859329e-02
4476     2.23800000e-01    1.01729073e-01    1.00008479e-01    4.28866405e-02    4.28866405e-02
4477     2.23850000e-01    1.01729780e-01    1.00009186e-01    4.28873482e-02    4.28873482e-02
4478     2.23900000e-01    1.01730488e-01    1.00009894e-01    4.28880558e-02    4.28880558e-02
4479     2.23950000e-01    1.01731196e-01    1.00010602e-01    4.28887635e-02    4.28887635e-02
