Index       TIME             V(IN1)            V(OUT)      
453      2.26500000e-02   -6.30326715e-02   -7.69499187e-02
454      2.27000000e-02   -6.29289839e-02   -7.69486849e-02
455      2.27500000e-02   -6.28253113e-02   -7.69474137e-02
456      2.28000000e-02   -6.27216612e-02   -7.69461070e-02
457      2.28500000e-02   -6.26180411e-02   -7.69447660e-02
458      2.29000000e-02   -6.25144583e-02   -7.69433913e-02
459      2.29500000e-02   -6.24109199e-02   -7.69419834e-02
460      2.30000000e-02   -6.23074328e-02   -7.69405423e-02
461      2.30500000e-02   -6.22040037e-02   -7.69390680e-02
462      2.31000000e-02   -6.21006390e-02   -7.69375601e-02
463      2.31500000e-02   -6.19973450e-02   -7.69360184e-02
464      2.32000000e-02   -6.18941278e-02   -7.69344424e-02
465      2.32500000e-02   -6.17909933e-02   -7.69328316e-02
466      2.33000000e-02   -6.16879469e-02   -7.69311855e-02
467      2.33500000e-02   -6.15849942e-02   -7.69295036e-02
468      2.34000000e-02   -6.14821401e-02   -7.69277851e-02
469      2.34500000e-02   -6.13793897e-02   -7.69260295e-02
470      2.35000000e-02   -6.12767475e-02   -7.69242360e-02
471      2.35500000e-02   -6.11742181e-02   -7.69224039e-02
472      2.36000000e-02   -6.10718055e-02   -7.69205326e-02
473      2.36500000e-02   -6.09695137e-02   -7.69186211e-02
474      2.37000000e-02   -6.08673462e-02   -7.69166688e-02
475      2.37500000e-02   -6.07653066e-02   -7.69146747e-02
476      2.38000000e-02   -6.06633978e-02   -7.69126381e-02
477      2.38500000e-02   -6.05616228e-02   -7.69105581e-02
478      2.39000000e-02   -6.04599841e-02   -7.69084338e-02
479      2.39500000e-02   -6.03584840e-02   -7.69062642e-02
480      2.40000000e-02   -6.02571244e-02   -7.69040484e-02
481      2.40500000e-02   -6.01559073e-02   -7.69017854e-02
482      2.41000000e-02   -6.00548339e-02   -7.68994742e-02
483      2.41500000e-02   -5.99539055e-02   -7.68971138e-02
484      2.42000000e-02   -5.98531228e-02   -7.68947031e-02
485      2.42500000e-02   -5.97524866e-02   -7.68922410e-02
486      2.43000000e-02   -5.96519970e-02   -7.68897264e-02
487      2.43500000e-02   -5.95516540e-02   -7.68871580e-02
488      2.44000000e-02   -5.94514573e-02   -7.68845348e-02
489      2.44500000e-02   -5.93514062e-02   -7.68818556e-02
490      2.45000000e-02   -5.92514997e-02   -7.68791190e-02
491      2.45500000e-02   -5.91517367e-02   -7.68763237e-02
492      2.46000000e-02   -5.90521155e-02   -7.68734686e-02
493      2.46500000e-02   -5.89526341e-02   -7.68705522e-02
494      2.47000000e-02   -5.88532904e-02   -7.68675731e-02
495      2.47500000e-02   -5.87540818e-02   -7.68645300e-02
496      2.48000000e-02   -5.86550053e-02   -7.68614213e-02
497      2.48500000e-02   -5.85560578e-02   -7.68582457e-02
498      2.49000000e-02   -5.84572357e-02   -7.68550016e-02
499      2.49500000e-02   -5.83585349e-02   -7.68516875e-02
500      2.50000000e-02   -5.82599513e-02   -7.68483018e-02
501      2.50500000e-02   -5.81614802e-02   -7.68448430e-02
502      2.51000000e-02   -5.80631166e-02   -7.68413093e-02
503      2.51500000e-02   -5.79648550e-02   -7.68376991e-02
504      2.52000000e-02   -5.78666898e-02   -7.68340108e-02
505      2.52500000e-02   -5.77686148e-02   -7.68302426e-02
506      2.53000000e-02   -5.76706235e-02   -7.68263927e-02
507      2.53500000e-02   -5.75727089e-02   -7.68224595e-02
508      2.54000000e-02   -5.74748636e-02   -7.68184411e-02
509      2.54500000e-02   -5.73770800e-02   -7.68143356e-02
510      2.55000000e-02   -5.72793497e-02   -7.68101412e-02
511      2.55500000e-02   -5.71816642e-02   -7.68058561e-02
512      2.56000000e-02   -5.70840143e-02   -7.68014782e-02
513      2.56500000e-02   -5.69863904e-02   -7.67970058e-02
514      2.57000000e-02   -5.68887826e-02   -7.67924369e-02
515      2.57500000e-02   -5.67911801e-02   -7.67877694e-02
516      2.58000000e-02   -5.66935720e-02   -7.67830015e-02
517      2.58500000e-02   -5.65959466e-02   -7.67781311e-02
518      2.59000000e-02   -5.64982918e-02   -7.67731562e-02
519      2.59500000e-02   -5.64005946e-02   -7.67680747e-02
520      2.60000000e-02   -5.63028419e-02   -7.67628847e-02
521      2.60500000e-02   -5.62050196e-02   -7.67575840e-02
522      2.61000000e-02   -5.61071129e-02   -7.67521707e-02
523      2.61500000e-02   -5.60091067e-02   -7.67466426e-02
524      2.62000000e-02   -5.59109848e-02   -7.67409976e-02
525      2.62500000e-02   -5.58127304e-02   -7.67352336e-02
526      2.63000000e-02   -5.57143258e-02   -7.67293487e-02
527      2.63500000e-02   -5.56157527e-02   -7.67233405e-02
528      2.64000000e-02   -5.55169917e-02   -7.67172072e-02
529      2.64500000e-02   -5.54180225e-02   -7.67109465e-02
530      2.65000000e-02   -5.53188239e-02   -7.67045565e-02
531      2.65500000e-02   -5.52193736e-02   -7.66980349e-02
532      2.66000000e-02   -5.51196482e-02   -7.66913797e-02
533      2.66500000e-02   -5.50196232e-02   -7.66845888e-02
534      2.67000000e-02   -5.49192728e-02   -7.66776602e-02
535      2.67500000e-02   -5.48185699e-02   -7.66705918e-02
536      2.68000000e-02   -5.47174859e-02   -7.66633815e-02
537      2.68500000e-02   -5.46159909e-02   -7.66560274e-02
538      2.69000000e-02   -5.45140532e-02   -7.66485273e-02
539      2.69500000e-02   -5.44116395e-02   -7.66408793e-02
540      2.70000000e-02   -5.43087146e-02   -7.66330815e-02
541      2.70500000e-02   -5.42052413e-02   -7.66251317e-02
542      2.71000000e-02   -5.41011805e-02   -7.66170281e-02
543      2.71500000e-02   -5.39964907e-02   -7.66087687e-02
544      2.72000000e-02   -5.38911278e-02   -7.66003517e-02
545      2.72500000e-02   -5.37850454e-02   -7.65917752e-02
546      2.73000000e-02   -5.36781940e-02   -7.65830372e-02
547      2.73500000e-02   -5.35705211e-02   -7.65741360e-02
548      2.74000000e-02   -5.34619709e-02   -7.65650698e-02
549      2.74500000e-02   -5.33524839e-02   -7.65558367e-02
550      2.75000000e-02   -5.32419969e-02   -7.65464351e-02
551      2.75500000e-02   -5.31304422e-02   -7.65368631e-02
552      2.76000000e-02   -5.30177475e-02   -7.65271192e-02
553      2.76500000e-02   -5.29038357e-02   -7.65172017e-02
554      2.77000000e-02   -5.27886238e-02   -7.65071089e-02
555      2.77500000e-02   -5.26720234e-02   -7.64968392e-02
556      2.78000000e-02   -5.25539391e-02   -7.64863912e-02
557      2.78500000e-02   -5.24342686e-02   -7.64757632e-02
558      2.79000000e-02   -5.23129013e-02   -7.64649537e-02
559      2.79500000e-02   -5.21897180e-02   -7.64539614e-02
560      2.80000000e-02   -5.20645900e-02   -7.64427847e-02
561      2.80500000e-02   -5.19373780e-02   -7.64314224e-02
562      2.81000000e-02   -5.18079309e-02   -7.64198730e-02
563      2.81500000e-02   -5.16760849e-02   -7.64081352e-02
564      2.82000000e-02   -5.15416613e-02   -7.63962077e-02
565      2.82500000e-02   -5.14044659e-02   -7.63840893e-02
566      2.83000000e-02   -5.12642863e-02   -7.63717787e-02
567      2.83500000e-02   -5.11208903e-02   -7.63592749e-02
568      2.84000000e-02   -5.09740234e-02   -7.63465765e-02
569      2.84500000e-02   -5.08234060e-02   -7.63336825e-02
570      2.85000000e-02   -5.06687300e-02   -7.63205919e-02
571      2.85500000e-02   -5.05096558e-02   -7.63073035e-02
572      2.86000000e-02   -5.03458078e-02   -7.62938162e-02
573      2.86500000e-02   -5.01767696e-02   -7.62801292e-02
574      2.87000000e-02   -5.00020781e-02   -7.62662414e-02
575      2.87500000e-02   -4.98212178e-02   -7.62521519e-02
576      2.88000000e-02   -4.96336122e-02   -7.62378597e-02
577      2.88500000e-02   -4.94386156e-02   -7.62233640e-02
578      2.89000000e-02   -4.92355021e-02   -7.62086638e-02
579      2.89500000e-02   -4.90234532e-02   -7.61937582e-02
580      2.90000000e-02   -4.88015433e-02   -7.61786465e-02
581      2.90500000e-02   -4.85687217e-02   -7.61633277e-02
582      2.91000000e-02   -4.83237912e-02   -7.61478010e-02
583      2.91500000e-02   -4.80653833e-02   -7.61320657e-02
584      2.92000000e-02   -4.77919268e-02   -7.61161207e-02
585      2.92500000e-02   -4.75016105e-02   -7.60999655e-02
586      2.93000000e-02   -4.71923372e-02   -7.60835990e-02
587      2.93500000e-02   -4.68616679e-02   -7.60670205e-02
588      2.94000000e-02   -4.65067516e-02   -7.60502290e-02
589      2.94500000e-02   -4.61242394e-02   -7.60332238e-02
590      2.95000000e-02   -4.57101766e-02   -7.60160038e-02
591      2.95500000e-02   -4.52598666e-02   -7.59985682e-02
592      2.96000000e-02   -4.47676999e-02   -7.59809159e-02
593      2.96500000e-02   -4.42269347e-02   -7.59630460e-02
594      2.97000000e-02   -4.36294217e-02   -7.59449573e-02
595      2.97500000e-02   -4.29652504e-02   -7.59266487e-02
596      2.98000000e-02   -4.22222820e-02   -7.59081189e-02
597      2.98500000e-02   -4.13855619e-02   -7.58893667e-02
598      2.99000000e-02   -4.04365651e-02   -7.58703905e-02
599      2.99500000e-02   -3.93522260e-02   -7.58511888e-02
600      3.00000000e-02   -3.81037106e-02   -7.58317599e-02
601      3.00500000e-02   -3.66549498e-02   -7.58121020e-02
602      3.01000000e-02   -3.49609201e-02   -7.57922130e-02
603      3.01500000e-02   -3.29658466e-02   -7.57720907e-02
604      3.02000000e-02   -3.06018527e-02   -7.57517325e-02
605      3.02500000e-02   -2.77890800e-02   -7.57311358e-02
606      3.03000000e-02   -2.44393363e-02   -7.57102974e-02
607      3.03500000e-02   -2.04668239e-02   -7.56892140e-02
608      3.04000000e-02   -1.58109057e-02   -7.56678816e-02
609      3.04500000e-02   -1.04750341e-02   -7.56462958e-02
610      3.05000000e-02   -4.57834429e-03   -7.56244519e-02
611      3.05500000e-02    1.60127068e-03   -7.56023442e-02
612      3.06000000e-02    7.63189236e-03   -7.55799664e-02
613      3.06500000e-02    1.30103673e-02   -7.55573112e-02
614      3.07000000e-02    1.73021159e-02   -7.55343703e-02
615      3.07500000e-02    2.02629638e-02   -7.55111339e-02
616      3.08000000e-02    2.18746079e-02   -7.54875909e-02
617      3.08500000e-02    2.22909419e-02   -7.54637279e-02
618      3.09000000e-02    2.17473990e-02   -7.54395294e-02
619      3.09500000e-02    2.04855638e-02   -7.54149766e-02
620      3.10000000e-02    1.87128757e-02   -7.53900471e-02
621      3.10500000e-02    1.65911557e-02   -7.53647135e-02
622      3.11000000e-02    1.42403119e-02   -7.53389421e-02
623      3.11500000e-02    1.17470165e-02   -7.53126909e-02
624      3.12000000e-02    9.17331652e-03   -7.52859073e-02
625      3.12500000e-02    6.56352542e-03   -7.52585247e-02
626      3.13000000e-02    3.94927177e-03   -7.52304577e-02
627      3.13500000e-02    1.35306688e-03   -7.52015973e-02
628      3.14000000e-02   -1.20919520e-03   -7.51718026e-02
629      3.14500000e-02   -3.72647539e-03   -7.51408924e-02
630      3.15000000e-02   -6.19133092e-03   -7.51086328e-02
631      3.15500000e-02   -8.59900493e-03   -7.50747231e-02
632      3.16000000e-02   -1.09467624e-02   -7.50387777e-02
633      3.16500000e-02   -1.32334069e-02   -7.50003031e-02
634      3.17000000e-02   -1.54589348e-02   -7.49586709e-02
635      3.17500000e-02   -1.76242969e-02   -7.49130837e-02
636      3.18000000e-02   -1.97312453e-02   -7.48625333e-02
637      3.18500000e-02   -2.17822474e-02   -7.48057493e-02
638      3.19000000e-02   -2.37804500e-02   -7.47411364e-02
639      3.19500000e-02   -2.57296770e-02   -7.46666965e-02
640      3.20000000e-02   -2.76344443e-02   -7.45799338e-02
641      3.20500000e-02   -2.94999756e-02   -7.44777370e-02
642      3.21000000e-02   -3.13322040e-02   -7.43562351e-02
643      3.21500000e-02   -3.31377438e-02   -7.42106192e-02
644      3.22000000e-02   -3.49238179e-02   -7.40349231e-02
645      3.22500000e-02   -3.66981242e-02   -7.38217526e-02
646      3.23000000e-02   -3.84686209e-02   -7.35619518e-02
647      3.23500000e-02   -4.02432066e-02   -7.32441903e-02
648      3.24000000e-02   -4.20292632e-02   -7.28544539e-02
649      3.24500000e-02   -4.38330295e-02   -7.23754138e-02
650      3.25000000e-02   -4.56587776e-02   -7.17856437e-02
651      3.25500000e-02   -4.75077899e-02   -7.10586460e-02
652      3.26000000e-02   -4.93771858e-02   -7.01616335e-02
653      3.26500000e-02   -5.12587403e-02   -6.90539907e-02
654      3.27000000e-02   -5.31379562e-02   -6.76853031e-02
655      3.27500000e-02   -5.49937736e-02   -6.59927715e-02
656      3.28000000e-02   -5.67993433e-02   -6.38976842e-02
657      3.28500000e-02   -5.85241536e-02   -6.13003201e-02
658      3.29000000e-02   -6.01374328e-02   -5.80719746e-02
659      3.29500000e-02   -6.16122254e-02   -5.40412843e-02
660      3.30000000e-02   -6.29291117e-02   -4.89686790e-02
661      3.30500000e-02   -6.40785113e-02   -4.24965006e-02
662      3.31000000e-02   -6.50609732e-02   -3.40577007e-02
663      3.31500000e-02   -6.58855988e-02   -2.27710525e-02
664      3.32000000e-02   -6.65704345e-02   -7.75333778e-03
665      3.32500000e-02   -6.71277189e-02    1.10186973e-02
666      3.33000000e-02   -6.75790415e-02    2.95788637e-02
667      3.33500000e-02   -6.79412706e-02    4.17403236e-02
668      3.34000000e-02   -6.82279635e-02    4.58995995e-02
669      3.34500000e-02   -6.84503405e-02    4.61691149e-02
670      3.35000000e-02   -6.86234988e-02    4.56436341e-02
671      3.35500000e-02   -6.87558441e-02    4.48450607e-02
672      3.36000000e-02   -6.88542458e-02    4.38345924e-02
673      3.36500000e-02   -6.89243128e-02    4.26288437e-02
674      3.37000000e-02   -6.89706316e-02    4.12396748e-02
675      3.37500000e-02   -6.89969658e-02    3.96787713e-02
676      3.38000000e-02   -6.90064174e-02    3.79590711e-02
677      3.38500000e-02   -6.90012730e-02    3.60919794e-02
678      3.39000000e-02   -6.89833193e-02    3.40888894e-02
679      3.39500000e-02   -6.89552138e-02    3.19754972e-02
680      3.40000000e-02   -6.89183983e-02    2.97678191e-02
681      3.40500000e-02   -6.88740882e-02    2.74814634e-02
682      3.41000000e-02   -6.88233116e-02    2.51312779e-02
683      3.41500000e-02   -6.87669405e-02    2.27311205e-02
684      3.42000000e-02   -6.87057154e-02    2.02936889e-02
685      3.42500000e-02   -6.86402676e-02    1.78304186e-02
686      3.43000000e-02   -6.85710604e-02    1.53512934e-02
687      3.43500000e-02   -6.84984532e-02    1.28656346e-02
688      3.44000000e-02   -6.84230696e-02    1.03816713e-02
689      3.44500000e-02   -6.83452365e-02    7.90546664e-03
690      3.45000000e-02   -6.82652343e-02    5.44196406e-03
691      3.45500000e-02   -6.81833048e-02    2.99507033e-03
692      3.46000000e-02   -6.80996564e-02    5.67743676e-04
693      3.46500000e-02   -6.80144690e-02   -1.83792238e-03
694      3.47000000e-02   -6.79278989e-02   -4.22062310e-03
695      3.47500000e-02   -6.78400545e-02   -6.57923454e-03
696      3.48000000e-02   -6.77510148e-02   -8.91290800e-03
697      3.48500000e-02   -6.76609614e-02   -1.12241710e-02
698      3.49000000e-02   -6.75699816e-02   -1.35146608e-02
699      3.49500000e-02   -6.74781512e-02   -1.57868077e-02
700      3.50000000e-02   -6.73855375e-02   -1.80439872e-02
701      3.50500000e-02   -6.72921994e-02   -2.02907509e-02
702      3.51000000e-02   -6.71981893e-02   -2.25331548e-02
703      3.51500000e-02   -6.71035540e-02   -2.47791968e-02
704      3.52000000e-02   -6.70083220e-02   -2.70400491e-02
705      3.52500000e-02   -6.69125105e-02   -2.93325731e-02
706      3.53000000e-02   -6.68161910e-02   -3.16745467e-02
707      3.53500000e-02   -6.67193936e-02   -3.40900401e-02
708      3.54000000e-02   -6.66221453e-02   -3.66092243e-02
709      3.54500000e-02   -6.65244711e-02   -3.92688628e-02
710      3.55000000e-02   -6.64263940e-02   -4.21117611e-02
711      3.55500000e-02   -6.63279349e-02   -4.51839300e-02
712      3.56000000e-02   -6.62291140e-02   -4.85273615e-02
713      3.56500000e-02   -6.61299417e-02   -5.21718491e-02
714      3.57000000e-02   -6.60304233e-02   -5.60995358e-02
715      3.57500000e-02   -6.59305974e-02   -6.01728648e-02
716      3.58000000e-02   -6.58304799e-02   -6.41740897e-02
717      3.58500000e-02   -6.57300851e-02   -6.78167742e-02
718      3.59000000e-02   -6.56294273e-02   -7.08378934e-02
719      3.59500000e-02   -6.55285200e-02   -7.31034152e-02
720      3.60000000e-02   -6.54273760e-02   -7.46471942e-02
721      3.60500000e-02   -6.53260084e-02   -7.56187286e-02
722      3.61000000e-02   -6.52244241e-02   -7.61907067e-02
723      3.61500000e-02   -6.51226282e-02   -7.65111918e-02
724      3.62000000e-02   -6.50206456e-02   -7.66972670e-02
725      3.62500000e-02   -6.49184855e-02   -7.68048707e-02
726      3.63000000e-02   -6.48161653e-02   -7.68687978e-02
727      3.63500000e-02   -6.47136904e-02   -7.69061074e-02
728      3.64000000e-02   -6.46110712e-02   -7.69281070e-02
729      3.64500000e-02   -6.45083187e-02   -7.69411634e-02
730      3.65000000e-02   -6.44054432e-02   -7.69489060e-02
731      3.65500000e-02   -6.43024551e-02   -7.69534342e-02
732      3.66000000e-02   -6.41993643e-02   -7.69559824e-02
733      3.66500000e-02   -6.40961810e-02   -7.69572877e-02
734      3.67000000e-02   -6.39929147e-02   -7.69577976e-02
735      3.67500000e-02   -6.38895751e-02   -7.69577878e-02
736      3.68000000e-02   -6.37861714e-02   -7.69574307e-02
737      3.68500000e-02   -6.36827131e-02   -7.69568357e-02
738      3.69000000e-02   -6.35792090e-02   -7.69560731e-02
739      3.69500000e-02   -6.34756682e-02   -7.69551885e-02
740      3.70000000e-02   -6.33720993e-02   -7.69542119e-02
741      3.70500000e-02   -6.32685111e-02   -7.69531632e-02
742      3.71000000e-02   -6.31649116e-02   -7.69520558e-02
743      3.71500000e-02   -6.30613094e-02   -7.69508986e-02
744      3.72000000e-02   -6.29577122e-02   -7.69496975e-02
745      3.72500000e-02   -6.28541282e-02   -7.69484568e-02
746      3.73000000e-02   -6.27505649e-02   -7.69471790e-02
747      3.73500000e-02   -6.26470300e-02   -7.69458658e-02
748      3.74000000e-02   -6.25435305e-02   -7.69445185e-02
