Index         TIME            V(TRIGGER)          V(OUT_3)           V(OUT_2)           V(OUT_1)           V(OUT_0)      V(XS1:XL1:TRIGINV)
759     7.2141485274e-07   2.7877720884e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
760     7.2275720005e-07   2.5864199926e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
761     7.2544189466e-07   2.1837158011e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
762     7.3081128388e-07   1.3783074181e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
763     7.4000000000e-07   -1.1102230246e-14  7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
764     7.4107387784e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
765     7.4322163353e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
766     7.4536938922e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
767     7.4966490060e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
768     7.5333333333e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
769     7.5337500000e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   8.6932107181e-02   
770     7.5341666667e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   1.0518865249e-01   
771     7.5345833333e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   1.2425019846e-01   
772     7.5354166667e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   1.6426992678e-01   
773     7.5370833333e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.4450495653e-01   
774     7.5387500000e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   3.2411790746e-01   
775     7.5420833333e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   4.8221345031e-01   
776     7.5487500000e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.9781583536e-01   
777     7.5554166667e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   1.1202989840e+00   
778     7.5620833333e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   1.4610373001e+00   
779     7.5687500000e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   1.8341012559e+00   
780     7.5754166667e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.2598623007e+00   
781     7.5814166667e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.7149437110e+00   
782     7.5831900292e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8688461672e+00   
783     7.5833933415e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8840758135e+00   
784     7.5837999660e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8989185040e+00   
785     7.5842065905e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985413801e+00   
786     7.5846132150e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985509621e+00   
787     7.5850198395e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507186e+00   
788     7.5858330886e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507268e+00   
789     7.5874595866e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507233e+00   
790     7.5907125827e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507257e+00   
791     7.5972185748e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507237e+00   
792     7.6000000000e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507253e+00   
793     7.6013011984e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507247e+00   
794     7.6039035953e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
795     7.6091083890e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
796     7.6195179765e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
797     7.6403371514e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
798     7.6819755012e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
799     7.7652522008e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
800     7.7675971803e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
801     7.7676515232e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
802     7.7677602090e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
803     7.7678688948e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
804     7.7680862664e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
805     7.7681406093e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
806     7.7681840836e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
807     7.7682710323e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
808     7.7683579809e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
809     7.7685318782e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
810     7.7687500000e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
811     7.7687847795e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
812     7.7688543384e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
813     7.7689934562e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
814     7.7692716918e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
815     7.7698281631e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
816     7.7709411057e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
817     7.7731669908e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
818     7.7776187610e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
819     7.7865223015e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
820     7.7954258420e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
821     7.8043293825e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
822     7.8119843043e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
823     7.8180904769e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
824     7.8184339492e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
825     7.8187774214e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
826     7.8194643658e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
827     7.8208382547e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
828     7.8220747546e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
829     7.8245477546e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
830     7.8294937545e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
831     7.8393857542e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
832     7.8591697537e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
833     7.8987377528e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
834     7.9778737509e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
835     8.0023119143e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
836     8.0025136611e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
837     8.0027154079e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
838     8.0029171548e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
839     8.0033206484e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
840     8.0041276356e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
841     8.0043293825e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
842     8.0044100812e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
843     8.0044907799e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
844     8.0046521774e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
845     8.0049749723e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
846     8.0056205621e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
847     8.0069117417e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
848     8.0094941009e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
849     8.0146588193e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
850     8.0198235378e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
851     8.0249882562e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
852     8.0353176931e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
853     8.0456471300e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
854     8.0503889117e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
855     8.0516900813e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
856     8.0529912509e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
857     8.0541623035e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
858     8.0553333562e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
859     8.0565044088e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
860     8.0576754614e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
861     8.0600175667e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
862     8.0623596720e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
863     8.0670438826e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
864     8.0764123037e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
865     8.0951491459e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
866     8.1326228303e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
867     8.2075701992e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
868     8.3574649370e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
869     8.6572544126e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
870     9.0000000000e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
871     9.0053711203e-07   8.0566804268e-02   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
872     9.0096476084e-07   1.4471412640e-01   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
873     9.0182005847e-07   2.7300877066e-01   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
874     9.0353065373e-07   5.2959805918e-01   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
875     9.0695184424e-07   1.0427766362e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
876     9.1379422527e-07   2.0691337903e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
877     9.2000000000e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
878     9.2120000000e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
879     9.2360000000e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
880     9.2600000000e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
881     9.3080000000e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
882     9.3200000000e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8985507246e+00   
883     9.3205012899e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8732001328e+00   
884     9.3209394506e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8463300387e+00   
885     9.3213776112e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.8185266222e+00   
886     9.3222539325e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.7609858426e+00   
887     9.3240065751e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.6473677016e+00   
888     9.3257592177e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.5367509971e+00   
889     9.3292645028e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   2.3234200892e+00   
890     9.3362750731e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   1.9227413584e+00   
891     9.3379422527e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   1.8317634688e+00   
892     9.3382606695e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   1.8145300638e+00   
893     9.3385320992e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   1.7998670667e+00   
894     9.3390749586e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   1.7705989240e+00   
895     9.3401606774e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   1.7123965577e+00   
896     9.3423321150e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   1.5971835288e+00   
897     9.3466749903e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   1.3702632744e+00   
898     9.3553607407e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   9.1924077590e-01   
899     9.3640464911e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   4.4650488108e-01   
900     9.3651966073e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   3.7994682287e-01   
901     9.3663467235e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   3.1237748577e-01   
902     9.3686469558e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   1.7156619408e-01   
903     9.3701439789e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   8.3793521700e-02   
904     9.3703502403e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.7943955338e-02   
905     9.3705565017e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.4129936098e-02   
906     9.3709690245e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2409446750e-02   
907     9.3717940700e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2483432551e-02   
908     9.3726191155e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2456649554e-02   
909     9.3742692066e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2468184937e-02   
910     9.3775693887e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2460277329e-02   
911     9.3841697529e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2466872720e-02   
912     9.3973704813e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2460840126e-02   
913     9.4237719382e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2466611621e-02   
914     9.4765748518e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2460965933e-02   
915     9.5538054869e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2466542394e-02   
916     9.5539610122e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2465305245e-02   
917     9.5541165376e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2464619785e-02   
918     9.5542720630e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2464131016e-02   
919     9.5545831138e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463807356e-02   
920     9.5552052153e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463758949e-02   
921     9.5553607407e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463764210e-02   
922     9.5554851610e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463765740e-02   
923     9.5556095813e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463766670e-02   
924     9.5558584219e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463767803e-02   
925     9.5563561031e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768155e-02   
926     9.5573514656e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768099e-02   
927     9.5593421905e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768128e-02   
928     9.5633236402e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768106e-02   
929     9.5712865398e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768125e-02   
930     9.5792494394e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768108e-02   
931     9.5951752385e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768124e-02   
932     9.6003019723e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
933     9.6033828767e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
934     9.6037378033e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
935     9.6044476565e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
936     9.6050865244e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
937     9.6057253923e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
938     9.6063642602e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
939     9.6070031281e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
940     9.6082808638e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
941     9.6108363354e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
942     9.6159472785e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
943     9.6261691647e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
944     9.6466129371e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
945     9.6875004819e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
946     9.7692755714e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
947     9.7879542243e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
948     9.7883881352e-07   3.0000000000e+00   8.5947609210e-02   2.8846153846e+00   2.8846153846e+00   2.8846153846e+00   7.2463768116e-02   
