Index       TIME              V(1)       
450      8.45121441e-01    1.02683244e-01
451      8.45772086e-01    1.02628439e-01
452      8.47073374e-01    1.02518828e-01
453      8.49675951e-01    1.02299607e-01
454      8.51719041e-01    1.02127513e-01
455      8.52239556e-01    1.02092743e-01
456      8.52760072e-01    1.02057974e-01
457      8.53801103e-01    1.01988435e-01
458      8.55883164e-01    1.01849357e-01
459      8.58834920e-01    1.01652185e-01
460      8.59251332e-01    1.01630157e-01
461      8.60084157e-01    1.01586100e-01
462      8.61749806e-01    1.01497986e-01
463      8.65081105e-01    1.01321757e-01
464      8.65794665e-01    1.01284010e-01
465      8.66460925e-01    1.01256105e-01
466      8.67127184e-01    1.01228200e-01
467      8.68459704e-01    1.01172390e-01
468      8.71124743e-01    1.01060770e-01
469      8.72640362e-01    1.00997291e-01
470      8.73173370e-01    1.00979645e-01
471      8.74239385e-01    1.00944352e-01
472      8.76371416e-01    1.00873767e-01
473      8.79366242e-01    1.00774616e-01
474      8.79792648e-01    1.00763436e-01
475      8.80645461e-01    1.00741074e-01
476      8.82351085e-01    1.00696352e-01
477      8.85762335e-01    1.00606908e-01
478      8.85951232e-01    1.00601955e-01
479      8.86140130e-01    1.00598047e-01
480      8.86517924e-01    1.00590231e-01
481      8.87273514e-01    1.00574600e-01
482      8.88784692e-01    1.00543338e-01
483      8.91807049e-01    1.00480813e-01
484      8.92452828e-01    1.00467454e-01
485      8.93057300e-01    1.00457576e-01
486      8.94266243e-01    1.00437821e-01
487      8.96684128e-01    1.00398311e-01
488      8.98831468e-01    1.00363222e-01
489      8.99315045e-01    1.00356978e-01
490      9.00282199e-01    1.00344490e-01
491      9.02216508e-01    1.00319514e-01
492      9.05105213e-01    1.00282216e-01
493      9.05492075e-01    1.00278275e-01
494      9.06265798e-01    1.00270395e-01
495      9.07813245e-01    1.00254634e-01
496      9.10908139e-01    1.00223112e-01
497      9.11306967e-01    1.00219050e-01
498      9.11705795e-01    1.00215856e-01
499      9.12503452e-01    1.00209468e-01
500      9.14098766e-01    1.00196691e-01
501      9.17289393e-01    1.00171138e-01
502      9.17402001e-01    1.00170236e-01
503      9.17514609e-01    1.00169525e-01
504      9.17739826e-01    1.00168101e-01
505      9.18190260e-01    1.00165255e-01
506      9.19091126e-01    1.00159562e-01
507      9.20892860e-01    1.00148175e-01
508      9.23413788e-01    1.00132244e-01
509      9.23774135e-01    1.00130449e-01
510      9.24494828e-01    1.00126859e-01
511      9.25936215e-01    1.00119679e-01
512      9.28818989e-01    1.00105319e-01
513      9.29345359e-01    1.00102697e-01
514      9.29871730e-01    1.00100631e-01
515      9.30924471e-01    1.00096498e-01
516      9.33029953e-01    1.00088232e-01
517      9.35179642e-01    1.00079793e-01
518      9.35600738e-01    1.00078491e-01
519      9.36442931e-01    1.00075886e-01
520      9.38127317e-01    1.00070676e-01
521      9.40939977e-01    1.00061977e-01
522      9.41276854e-01    1.00061159e-01
523      9.41950608e-01    1.00059523e-01
524      9.43298117e-01    1.00056250e-01
525      9.45993134e-01    1.00049703e-01
526      9.46634004e-01    1.00048147e-01
527      9.47173008e-01    1.00047147e-01
528      9.48251015e-01    1.00045148e-01
529      9.50407029e-01    1.00041150e-01
530      9.52425812e-01    1.00037407e-01
531      9.52857015e-01    1.00036758e-01
532      9.53719421e-01    1.00035459e-01
533      9.55444232e-01    1.00032862e-01
534      9.57976228e-01    1.00029049e-01
535      9.58321190e-01    1.00028640e-01
536      9.59011114e-01    1.00027822e-01
537      9.60390963e-01    1.00026185e-01
538      9.63150661e-01    1.00022912e-01
539      9.63437370e-01    1.00022572e-01
540      9.63724078e-01    1.00022304e-01
541      9.64297495e-01    1.00021768e-01
542      9.65444329e-01    1.00020696e-01
543      9.67737998e-01    1.00018551e-01
544      9.68825329e-01    1.00017535e-01
545      9.69284063e-01    1.00017197e-01
546      9.70201530e-01    1.00016520e-01
547      9.72036465e-01    1.00015168e-01
548      9.74141001e-01    1.00013616e-01
549      9.74507988e-01    1.00013403e-01
550      9.75241962e-01    1.00012977e-01
551      9.76709910e-01    1.00012124e-01
552      9.79371582e-01    1.00010577e-01
553      9.79665172e-01    1.00010463e-01
554      9.80252351e-01    1.00010233e-01
555      9.81426709e-01    1.00009773e-01
556      9.83775426e-01    1.00008854e-01
557      9.85394917e-01    1.00008220e-01
558      9.85864152e-01    1.00008037e-01
559      9.86802621e-01    1.00007670e-01
560      9.88679559e-01    1.00006936e-01
561      9.90087262e-01    1.00006386e-01
562      9.90462650e-01    1.00006284e-01
563      9.91213425e-01    1.00006082e-01
564      9.92714976e-01    1.00005676e-01
565      9.95379635e-01    1.00004955e-01
566      9.95679945e-01    1.00004884e-01
567      9.96280565e-01    1.00004740e-01
568      9.97481805e-01    1.00004452e-01
569      9.99884286e-01    1.00003877e-01
570      1.00000000e+00    1.00003850e-01
End of Xyce(TM) Simulation
