Index        TIME        {V(2)+11000.0}     {V(3)+1.0}
461     7.46216767e-09   2.09685622e+03   2.05377609e+00   
462     7.48587316e-09   2.10357649e+03   2.05921018e+00   
463     7.50993779e-09   2.11042778e+03   2.06474520e+00   
464     7.53400243e-09   2.11729935e+03   2.07029315e+00   
465     7.55806706e-09   2.12419120e+03   2.07585401e+00   
466     7.58213169e-09   2.13109879e+03   2.08142491e+00   
467     7.60619633e-09   2.13802213e+03   2.08700584e+00   
468     7.63062778e-09   2.14508098e+03   2.09269094e+00   
469     7.65505924e-09   2.15216067e+03   2.09838929e+00   
470     7.67949069e-09   2.15926116e+03   2.10410090e+00   
471     7.70392215e-09   2.16637782e+03   2.10982280e+00   
472     7.72835360e-09   2.17351064e+03   2.11555500e+00   
473     7.75315977e-09   2.18078366e+03   2.12139470e+00   
474     7.77796595e-09   2.18807806e+03   2.12724802e+00   
475     7.80277212e-09   2.19539382e+03   2.13311493e+00   
476     7.82757830e-09   2.20272618e+03   2.13899240e+00   
477     7.85238447e-09   2.21007514e+03   2.14488043e+00   
478     7.87757351e-09   2.21756913e+03   2.15087944e+00   
479     7.90276254e-09   2.22508508e+03   2.15689241e+00   
480     7.92795157e-09   2.23262296e+03   2.16291934e+00   
481     7.95314061e-09   2.24017789e+03   2.16895709e+00   
482     7.97832964e-09   2.24774986e+03   2.17500568e+00   
483     8.00390992e-09   2.25547189e+03   2.18116886e+00   
484     8.02949019e-09   2.26321648e+03   2.18734636e+00   
485     8.05507047e-09   2.27098358e+03   2.19353817e+00   
486     8.08065075e-09   2.27876818e+03   2.19974110e+00   
487     8.10623102e-09   2.28657028e+03   2.20595515e+00   
488     8.13221119e-09   2.29452769e+03   2.21228751e+00   
489     8.15819135e-09   2.30250824e+03   2.21863458e+00   
490     8.18417152e-09   2.31051191e+03   2.22499633e+00   
491     8.21015168e-09   2.31853356e+03   2.23136948e+00   
492     8.23613184e-09   2.32657317e+03   2.23775404e+00   
493     8.26252081e-09   2.33477351e+03   2.24426080e+00   
494     8.28890978e-09   2.34299763e+03   2.25078264e+00   
495     8.31529874e-09   2.35124550e+03   2.25731955e+00   
496     8.34168771e-09   2.35951182e+03   2.26386816e+00   
497     8.36807667e-09   2.36779658e+03   2.27042848e+00   
498     8.39488364e-09   2.37624773e+03   2.27711501e+00   
499     8.42169060e-09   2.38472329e+03   2.28381702e+00   
500     8.44849757e-09   2.39322324e+03   2.29053449e+00   
501     8.47530453e-09   2.40174214e+03   2.29726398e+00   
502     8.50211150e-09   2.41027997e+03   2.30400547e+00   
503     8.52934596e-09   2.41899007e+03   2.31087736e+00   
504     8.55658041e-09   2.42772524e+03   2.31776513e+00   
505     8.58381487e-09   2.43648546e+03   2.32466877e+00   
506     8.61104933e-09   2.44526512e+03   2.33158474e+00   
507     8.63828379e-09   2.45406425e+03   2.33851303e+00   
508     8.66595554e-09   2.46304174e+03   2.34557605e+00   
509     8.69362730e-09   2.47204498e+03   2.35265537e+00   
510     8.72129906e-09   2.48107394e+03   2.35975098e+00   
511     8.74897081e-09   2.49012288e+03   2.36685923e+00   
512     8.77664257e-09   2.49919179e+03   2.37398013e+00   
513     8.80476175e-09   2.50844543e+03   2.38124027e+00   
514     8.83288093e-09   2.51772552e+03   2.38851714e+00   
515     8.86100012e-09   2.52703202e+03   2.39581072e+00   
516     8.88911930e-09   2.53635904e+03   2.40311727e+00   
517     8.91723848e-09   2.54570658e+03   2.41043681e+00   
518     8.94581556e-09   2.55524545e+03   2.41790027e+00   
519     8.97439264e-09   2.56481149e+03   2.42538090e+00   
520     9.00296972e-09   2.57440466e+03   2.43287868e+00   
521     9.03154680e-09   2.58401890e+03   2.44038977e+00   
522     9.06012388e-09   2.59365421e+03   2.44791418e+00   
523     9.08916969e-09   2.60348774e+03   2.45558740e+00   
524     9.11821549e-09   2.61334917e+03   2.46327823e+00   
525     9.14726130e-09   2.62323846e+03   2.47098667e+00   
526     9.17630710e-09   2.63314940e+03   2.47870876e+00   
527     9.20535291e-09   2.64308198e+03   2.48644452e+00   
528     9.23487864e-09   2.65321995e+03   2.49433415e+00   
529     9.26440437e-09   2.66338657e+03   2.50224187e+00   
530     9.29393010e-09   2.67358182e+03   2.51016764e+00   
531     9.32345583e-09   2.68379929e+03   2.51810744e+00   
532     9.35298156e-09   2.69403899e+03   2.52606125e+00   
533     9.38299881e-09   2.70449155e+03   2.53417422e+00   
534     9.41301607e-09   2.71497354e+03   2.54230574e+00   
535     9.44303332e-09   2.72548493e+03   2.55045579e+00   
536     9.47305057e-09   2.73601915e+03   2.55862023e+00   
537     9.50306782e-09   2.74657620e+03   2.56679906e+00   
538     9.53358859e-09   2.75735388e+03   2.57514253e+00   
539     9.56410937e-09   2.76816181e+03   2.58350504e+00   
540     9.59463014e-09   2.77899993e+03   2.59188657e+00   
541     9.62515091e-09   2.78986149e+03   2.60028286e+00   
542     9.65567169e-09   2.80074650e+03   2.60869391e+00   
543     9.68670842e-09   2.81186026e+03   2.61727531e+00   
544     9.71774516e-09   2.82300507e+03   2.62587627e+00   
545     9.74878189e-09   2.83418091e+03   2.63449673e+00   
546     9.77981862e-09   2.84538082e+03   2.64313235e+00   
547     9.81085536e-09   2.85660482e+03   2.65178310e+00   
548     9.84242094e-09   2.86806602e+03   2.66061017e+00   
549     9.87398652e-09   2.87955912e+03   2.66945730e+00   
550     9.90555210e-09   2.89108408e+03   2.67832445e+00   
551     9.93711768e-09   2.90263378e+03   2.68720714e+00   
552     9.96868327e-09   2.91420821e+03   2.69610537e+00   
553     1.00007911e-08   2.92602866e+03   2.70518611e+00   
554     1.00328988e-08   2.93788189e+03   2.71428743e+00   
555     1.00650066e-08   2.94976784e+03   2.72340930e+00   
556     1.00971144e-08   2.96167919e+03   2.73254712e+00   
557     1.01292222e-08   2.97361594e+03   2.74170088e+00   
558     1.01618861e-08   2.98580792e+03   2.75104361e+00   
559     1.01945499e-08   2.99803356e+03   2.76040746e+00   
560     1.02272138e-08   3.01029282e+03   2.76979240e+00   
561     1.02598776e-08   3.02257816e+03   2.77919369e+00   
562     1.02925415e-08   3.03488960e+03   2.78861135e+00   
563     1.03257758e-08   3.04746586e+03   2.79822471e+00   
564     1.03590101e-08   3.06007670e+03   2.80785974e+00   
565     1.03922444e-08   3.07272206e+03   2.81751640e+00   
566     1.04254787e-08   3.08539422e+03   2.82718984e+00   
567     1.04587130e-08   3.09809318e+03   2.83688007e+00   
568     1.04925327e-08   3.11106698e+03   2.84677303e+00   
569     1.05263524e-08   3.12407630e+03   2.85668822e+00   
570     1.05601720e-08   3.13712109e+03   2.86662561e+00   
571     1.05939917e-08   3.15019339e+03   2.87658021e+00   
572     1.06278114e-08   3.16329321e+03   2.88655203e+00   
573     1.06622319e-08   3.17667835e+03   2.89673390e+00   
574     1.06966524e-08   3.19009996e+03   2.90693859e+00   
575     1.07310730e-08   3.20355800e+03   2.91716604e+00   
576     1.07654935e-08   3.21704430e+03   2.92741115e+00   
577     1.07999141e-08   3.23055886e+03   2.93767392e+00   
578     1.08349516e-08   3.24436966e+03   2.94815438e+00   
579     1.08699890e-08   3.25821793e+03   2.95865825e+00   
580     1.09050265e-08   3.27210361e+03   2.96918547e+00   
581     1.09400640e-08   3.28601831e+03   2.97973080e+00   
582     1.09751015e-08   3.29996204e+03   2.99029425e+00   
583     1.10107727e-08   3.31421341e+03   3.00108336e+00   
584     1.10464439e-08   3.32850327e+03   3.01189647e+00   
585     1.10821150e-08   3.34283155e+03   3.02273354e+00   
586     1.11177862e-08   3.35718963e+03   3.03358918e+00   
587     1.11534574e-08   3.37157751e+03   3.04446341e+00   
588     1.11897796e-08   3.38628497e+03   3.05557161e+00   
589     1.12261018e-08   3.40103195e+03   3.06670442e+00   
590     1.12624240e-08   3.41581838e+03   3.07786181e+00   
591     1.12987462e-08   3.43063542e+03   3.08903825e+00   
592     1.13350684e-08   3.44548306e+03   3.10023374e+00   
593     1.13720597e-08   3.46066272e+03   3.11167188e+00   
594     1.14090510e-08   3.47588298e+03   3.12313527e+00   
595     1.14460423e-08   3.49114375e+03   3.13462385e+00   
596     1.14830336e-08   3.50643594e+03   3.14613197e+00   
597     1.15200249e-08   3.52175955e+03   3.15765962e+00   
598     1.15577041e-08   3.53742819e+03   3.16943897e+00   
599     1.15953832e-08   3.55313852e+03   3.18124422e+00   
600     1.16330624e-08   3.56889045e+03   3.19307529e+00   
601     1.16707415e-08   3.58467463e+03   3.20492640e+00   
602     1.17084207e-08   3.60049108e+03   3.21679753e+00   
603     1.17468072e-08   3.61666615e+03   3.22892980e+00   
604     1.17851937e-08   3.63288403e+03   3.24108863e+00   
605     1.18235802e-08   3.64914460e+03   3.25327394e+00   
606     1.18619667e-08   3.66543830e+03   3.26547977e+00   
607     1.19003532e-08   3.68176511e+03   3.27770613e+00   
608     1.19394673e-08   3.69846475e+03   3.29020350e+00   
609     1.19785814e-08   3.71520833e+03   3.30272807e+00   
610     1.20176955e-08   3.73199576e+03   3.31527980e+00   
611     1.20568096e-08   3.74881717e+03   3.32785255e+00   
612     1.20959237e-08   3.76567257e+03   3.34044635e+00   
613     1.21357864e-08   3.78291564e+03   3.35332143e+00   
614     1.21756492e-08   3.80020381e+03   3.36622440e+00   
615     1.22155119e-08   3.81753698e+03   3.37915518e+00   
616     1.22553747e-08   3.83490504e+03   3.39210752e+00   
617     1.22952374e-08   3.85230798e+03   3.40508141e+00   
618     1.23358707e-08   3.87011407e+03   3.41834732e+00   
619     1.23765040e-08   3.88796645e+03   3.43164179e+00   
620     1.24171372e-08   3.90586502e+03   3.44496477e+00   
621     1.24577705e-08   3.92379938e+03   3.45830982e+00   
622     1.24984037e-08   3.94176953e+03   3.47167695e+00   
623     1.25398302e-08   3.96015901e+03   3.48534727e+00   
624     1.25812567e-08   3.97859599e+03   3.49904686e+00   
625     1.26226831e-08   3.99708035e+03   3.51277564e+00   
626     1.26641096e-08   4.01560144e+03   3.52652702e+00   
627     1.27055361e-08   4.03415924e+03   3.54030102e+00   
628     1.27477793e-08   4.05315324e+03   3.55438985e+00   
629     1.27900225e-08   4.07219597e+03   3.56850865e+00   
630     1.28322657e-08   4.09128731e+03   3.58265734e+00   
631     1.28745089e-08   4.11041631e+03   3.59682917e+00   
632     1.29167521e-08   4.12958298e+03   3.61102414e+00   
633     1.29598365e-08   4.14920342e+03   3.62554608e+00   
634     1.30029208e-08   4.16887385e+03   3.64009870e+00   
635     1.30460052e-08   4.18859413e+03   3.65468190e+00   
636     1.30890895e-08   4.20835303e+03   3.66928879e+00   
637     1.31321739e-08   4.22815054e+03   3.68391937e+00   
638     1.31761246e-08   4.24842015e+03   3.69888950e+00   
639     1.32200754e-08   4.26874103e+03   3.71389104e+00   
640     1.32640261e-08   4.28911300e+03   3.72892387e+00   
641     1.33079769e-08   4.30952456e+03   3.74398093e+00   
642     1.33519277e-08   4.32997571e+03   3.75906222e+00   
643     1.33967709e-08   4.35091801e+03   3.77449616e+00   
644     1.34416142e-08   4.37191285e+03   3.78996222e+00   
645     1.34864575e-08   4.39296007e+03   3.80546029e+00   
646     1.35313007e-08   4.41404786e+03   3.82098312e+00   
647     1.35761440e-08   4.43517621e+03   3.83653072e+00   
648     1.36219068e-08   4.45681550e+03   3.85244456e+00   
649     1.36676695e-08   4.47850864e+03   3.86839123e+00   
650     1.37134322e-08   4.50025543e+03   3.88437062e+00   
651     1.37591950e-08   4.52204378e+03   3.90037531e+00   
652     1.38049577e-08   4.54387367e+03   3.91640532e+00   
653     1.38516676e-08   4.56623503e+03   3.93281561e+00   
654     1.38983776e-08   4.58865154e+03   3.94925946e+00   
655     1.39450875e-08   4.61112300e+03   3.96573671e+00   
656     1.39917975e-08   4.63363699e+03   3.98223982e+00   
657     1.40385074e-08   4.65619352e+03   3.99876878e+00   
658     1.40861930e-08   4.67930276e+03   4.01569253e+00   
659     1.41338786e-08   4.70246844e+03   4.03265053e+00   
660     1.41815643e-08   4.72569037e+03   4.04964265e+00   
661     1.42292499e-08   4.74895582e+03   4.06666114e+00   
662     1.42769355e-08   4.77226480e+03   4.08370603e+00   
663     1.43256260e-08   4.79614838e+03   4.10116062e+00   
664     1.43743164e-08   4.82008972e+03   4.11865017e+00   
665     1.44230068e-08   4.84408859e+03   4.13617452e+00   
666     1.44716973e-08   4.86813197e+03   4.15372578e+00   
667     1.45203877e-08   4.89221986e+03   4.17130393e+00   
668     1.45701127e-08   4.91690487e+03   4.18930712e+00   
669     1.46198376e-08   4.94164893e+03   4.20734593e+00   
670     1.46695625e-08   4.96645179e+03   4.22542022e+00   
671     1.47192875e-08   4.99130014e+03   4.24352191e+00   
672     1.47690124e-08   5.01619398e+03   4.26165102e+00   
673     1.48198019e-08   5.04170798e+03   4.28022078e+00   
674     1.48705914e-08   5.06728231e+03   4.29882683e+00   
675     1.49213809e-08   5.09291670e+03   4.31746899e+00   
676     1.49721704e-08   5.11859753e+03   4.33613906e+00   
677     1.50229599e-08   5.14432481e+03   4.35483702e+00   
678     1.50748443e-08   5.17069573e+03   4.37399150e+00   
679     1.51267286e-08   5.19712821e+03   4.39318291e+00   
680     1.51786129e-08   5.22362199e+03   4.41241104e+00   
681     1.52304973e-08   5.25016315e+03   4.43166753e+00   
682     1.52823816e-08   5.27675168e+03   4.45095239e+00   
683     1.53353910e-08   5.30400759e+03   4.47070976e+00   
684     1.53884003e-08   5.33132628e+03   4.49050464e+00   
685     1.54414097e-08   5.35870745e+03   4.51033683e+00   
686     1.54944190e-08   5.38613690e+03   4.53019781e+00   
687     1.55474284e-08   5.41361463e+03   4.55008759e+00   
688     1.56015926e-08   5.44178355e+03   4.57046587e+00   
689     1.56557568e-08   5.47001642e+03   4.59088220e+00   
690     1.57099210e-08   5.49831290e+03   4.61133638e+00   
691     1.57640853e-08   5.52665852e+03   4.63181974e+00   
692     1.58182495e-08   5.55505328e+03   4.65233230e+00   
693     1.58735976e-08   5.58416289e+03   4.67334915e+00   
694     1.59289458e-08   5.61333753e+03   4.69440454e+00   
695     1.59842939e-08   5.64257685e+03   4.71549825e+00   
696     1.60396420e-08   5.67186612e+03   4.73662151e+00   
697     1.60949902e-08   5.70120533e+03   4.75777431e+00   
698     1.61515501e-08   5.73128258e+03   4.77944678e+00   
699     1.62081100e-08   5.76142588e+03   4.80115824e+00   
700     1.62646699e-08   5.79163484e+03   4.82290841e+00   
701     1.63212298e-08   5.82189448e+03   4.84468842e+00   
702     1.63777897e-08   5.85220479e+03   4.86649827e+00   
703     1.64355874e-08   5.88327551e+03   4.88884253e+00   
704     1.64933850e-08   5.91441318e+03   4.91122611e+00   
705     1.65511827e-08   5.94561739e+03   4.93364874e+00   
706     1.66089804e-08   5.97687293e+03   4.95610143e+00   
707     1.66667781e-08   6.00817979e+03   4.97858419e+00   
708     1.67258371e-08   6.04026814e+03   5.00161512e+00   
709     1.67848961e-08   6.07242423e+03   5.02468562e+00   
710     1.68439551e-08   6.10464761e+03   5.04779538e+00   
711     1.69030141e-08   6.13692286e+03   5.07093537e+00   
712     1.69620731e-08   6.16924998e+03   5.09410558e+00   
713     1.70224138e-08   6.20237789e+03   5.11783638e+00   
714     1.70827544e-08   6.23557417e+03   5.14160688e+00   
715     1.71430950e-08   6.26883832e+03   5.16541676e+00   
716     1.72034357e-08   6.30215478e+03   5.18925692e+00   
717     1.72637763e-08   6.33552353e+03   5.21312737e+00   
718     1.73254148e-08   6.36970998e+03   5.23756907e+00   
719     1.73870532e-08   6.40396525e+03   5.26205048e+00   
720     1.74486917e-08   6.43828880e+03   5.28657125e+00   
721     1.75103302e-08   6.47266493e+03   5.31112226e+00   
722     1.75719686e-08   6.50709364e+03   5.33570351e+00   
723     1.76349160e-08   6.54235390e+03   5.36086446e+00   
724     1.76978633e-08   6.57768320e+03   5.38606496e+00   
725     1.77608107e-08   6.61308099e+03   5.41130465e+00   
726     1.78237581e-08   6.64853148e+03   5.43657443e+00   
727     1.78867054e-08   6.68403465e+03   5.46187429e+00   
728     1.79509667e-08   6.72037943e+03   5.48775955e+00   
729     1.80152279e-08   6.75679324e+03   5.51368405e+00   
730     1.80794891e-08   6.79327549e+03   5.53964739e+00   
731     1.81437504e-08   6.82981035e+03   5.56564052e+00   
732     1.82080116e-08   6.86639782e+03   5.59166344e+00   
733     1.82735846e-08   6.90383238e+03   5.61827421e+00   
734     1.83391575e-08   6.94133568e+03   5.64492371e+00   
735     1.84047304e-08   6.97890710e+03   5.67161152e+00   
736     1.84703033e-08   7.01653083e+03   5.69832866e+00   
737     1.85358763e-08   7.05420687e+03   5.72507515e+00   
738     1.86027505e-08   7.09273013e+03   5.75240815e+00   
739     1.86696247e-08   7.13132155e+03   5.77977916e+00   
740     1.87364989e-08   7.16998043e+03   5.80718772e+00   
741     1.88033731e-08   7.20869108e+03   5.83462501e+00   
742     1.88702474e-08   7.24745350e+03   5.86209103e+00   
743     1.89384034e-08   7.28705721e+03   5.89013795e+00   
744     1.90065594e-08   7.32672814e+03   5.91822193e+00   
745     1.90747155e-08   7.36646554e+03   5.94634247e+00   
746     1.91428715e-08   7.40625389e+03   5.97449095e+00   
747     1.92110276e-08   7.44609319e+03   6.00266735e+00   
748     1.92804362e-08   7.48676121e+03   6.03141438e+00   
749     1.93498448e-08   7.52749511e+03   6.06019726e+00   
