Index        TIME           V(VINP)
2.314000e+03  9.571301e-04  3.137170e+00
2.315000e+03  9.576039e-04  3.115239e+00
2.316000e+03  9.580777e-04  3.092009e+00
2.317000e+03  9.585514e-04  3.067502e+00
2.318000e+03  9.590252e-04  3.041738e+00
2.319000e+03  9.594990e-04  3.014742e+00
2.320000e+03  9.599727e-04  2.986537e+00
2.321000e+03  9.603991e-04  2.960138e+00
2.322000e+03  9.608255e-04  2.932800e+00
2.323000e+03  9.612519e-04  2.904540e+00
2.324000e+03  9.616783e-04  2.875381e+00
2.325000e+03  9.621047e-04  2.845342e+00
2.326000e+03  9.625311e-04  2.814445e+00
2.327000e+03  9.629575e-04  2.782712e+00
2.328000e+03  9.633839e-04  2.750166e+00
2.329000e+03  9.638103e-04  2.716831e+00
2.330000e+03  9.642367e-04  2.682730e+00
2.331000e+03  9.646630e-04  2.647887e+00
2.332000e+03  9.650894e-04  2.612329e+00
2.333000e+03  9.655158e-04  2.576080e+00
2.334000e+03  9.659422e-04  2.539166e+00
2.335000e+03  9.663686e-04  2.501614e+00
2.336000e+03  9.667950e-04  2.463451e+00
2.337000e+03  9.672214e-04  2.424704e+00
2.338000e+03  9.676478e-04  2.385401e+00
2.339000e+03  9.680742e-04  2.345570e+00
2.340000e+03  9.685006e-04  2.305241e+00
2.341000e+03  9.689270e-04  2.264440e+00
2.342000e+03  9.693533e-04  2.223199e+00
2.343000e+03  9.697797e-04  2.181546e+00
2.344000e+03  9.702061e-04  2.139512e+00
2.345000e+03  9.706325e-04  2.097127e+00
2.346000e+03  9.710589e-04  2.054421e+00
2.347000e+03  9.714853e-04  2.011424e+00
2.348000e+03  9.719117e-04  1.968168e+00
2.349000e+03  9.723381e-04  1.924683e+00
2.350000e+03  9.727645e-04  1.881002e+00
2.351000e+03  9.731909e-04  1.837155e+00
2.352000e+03  9.736172e-04  1.793173e+00
2.353000e+03  9.740436e-04  1.749089e+00
2.354000e+03  9.744700e-04  1.704933e+00
2.355000e+03  9.748964e-04  1.660738e+00
2.356000e+03  9.753228e-04  1.616536e+00
2.357000e+03  9.757492e-04  1.572357e+00
2.358000e+03  9.761756e-04  1.528234e+00
2.359000e+03  9.766020e-04  1.484199e+00
2.360000e+03  9.770284e-04  1.440282e+00
2.361000e+03  9.774548e-04  1.396516e+00
2.362000e+03  9.778812e-04  1.352932e+00
2.363000e+03  9.783075e-04  1.309561e+00
2.364000e+03  9.787339e-04  1.266435e+00
2.365000e+03  9.791603e-04  1.223583e+00
2.366000e+03  9.795867e-04  1.181038e+00
2.367000e+03  9.800131e-04  1.138830e+00
2.368000e+03  9.804395e-04  1.096988e+00
2.369000e+03  9.808659e-04  1.055543e+00
2.370000e+03  9.812923e-04  1.014525e+00
2.371000e+03  9.817281e-04  9.730706e-01
2.372000e+03  9.821639e-04  9.321238e-01
2.373000e+03  9.825998e-04  8.917153e-01
2.374000e+03  9.830356e-04  8.518753e-01
2.375000e+03  9.834714e-04  8.126338e-01
2.376000e+03  9.839072e-04  7.740202e-01
2.377000e+03  9.843431e-04  7.360635e-01
2.378000e+03  9.847789e-04  6.987920e-01
2.379000e+03  9.852147e-04  6.622338e-01
2.380000e+03  9.856505e-04  6.264161e-01
2.381000e+03  9.860864e-04  5.913661e-01
2.382000e+03  9.865222e-04  5.571099e-01
2.383000e+03  9.869580e-04  5.236731e-01
2.384000e+03  9.873939e-04  4.910808e-01
2.385000e+03  9.878297e-04  4.593574e-01
2.386000e+03  9.882655e-04  4.285270e-01
2.387000e+03  9.887013e-04  3.986125e-01
2.388000e+03  9.891372e-04  3.696362e-01
2.389000e+03  9.895730e-04  3.416200e-01
2.390000e+03  9.900088e-04  3.145847e-01
2.391000e+03  9.904446e-04  2.885509e-01
2.392000e+03  9.908805e-04  2.635380e-01
2.393000e+03  9.913163e-04  2.395647e-01
2.394000e+03  9.917521e-04  2.166489e-01
2.395000e+03  9.921880e-04  1.948077e-01
2.396000e+03  9.925802e-04  1.760833e-01
2.397000e+03  9.929724e-04  1.582541e-01
2.398000e+03  9.933647e-04  1.413309e-01
2.399000e+03  9.937569e-04  1.253240e-01
2.400000e+03  9.941492e-04  1.102430e-01
2.401000e+03  9.945414e-04  9.609743e-02
2.402000e+03  9.949337e-04  8.289561e-02
2.403000e+03  9.953259e-04  7.064559e-02
2.404000e+03  9.957182e-04  5.935476e-02
2.405000e+03  9.961104e-04  4.902994e-02
2.406000e+03  9.965026e-04  3.967765e-02
2.407000e+03  9.968949e-04  3.130343e-02
2.408000e+03  9.972871e-04  2.391233e-02
2.409000e+03  9.976794e-04  1.750882e-02
2.410000e+03  9.980716e-04  1.209672e-02
2.411000e+03  9.984246e-04  8.076457e-03
2.412000e+03  9.987777e-04  4.863973e-03
2.413000e+03  9.991307e-04  2.460837e-03
2.414000e+03  9.994837e-04  8.682070e-04
2.415000e+03  9.998367e-04  8.683200e-05
2.416000e+03  9.998694e-04  5.557300e-05
2.417000e+03  9.999020e-04  3.126000e-05
2.418000e+03  9.999347e-04  1.389400e-05
2.419000e+03  9.999673e-04  3.474000e-06
2.420000e+03  1.000000e-03  0.000000e+00
End of Xyce(TM) Simulation
