Index    TIME    {V(2)}_quad_pce_mean    {V(2)}_quad_pce_meanPlus    {V(2)}_quad_pce_meanMinus    {V(2)}_quad_pce_stddev    {V(2)}_quad_pce_variance    
0          0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00
1          1.000000e-10      7.885042e-14      9.132168e-14      6.637915e-14      1.247126e-14      1.555324e-28
2          3.000000e-10      5.519529e-13      6.392525e-13      4.646533e-13      8.729961e-14      7.621222e-27
3          7.000000e-10      2.128961e-12      2.465694e-12      1.792228e-12      3.367328e-13      1.133890e-25
4          1.500000e-09      9.067794e-12      1.050202e-11      7.633567e-12      1.434226e-12      2.057006e-24
5          3.100000e-09      3.808471e-11      4.410846e-11      3.206095e-11      6.023755e-12      3.628562e-23
6          6.300000e-09      1.566754e-10      1.814563e-10      1.318945e-10      2.478094e-11      6.140948e-22
7          1.270000e-08      6.360831e-10      7.366907e-10      5.354755e-10      1.006076e-10      1.012189e-20
8          2.550000e-08      2.563795e-09      2.969304e-09      2.158286e-09      4.055088e-10      1.644374e-19
9          5.110000e-08      1.029473e-08      1.192303e-08      8.666443e-09      1.628291e-09      2.651333e-18
10         1.023000e-07      4.125810e-08      4.778379e-08      3.473242e-08      6.525688e-09      4.258460e-17
11         2.047000e-07      1.651863e-07      1.913133e-07      1.390592e-07      2.612708e-08      6.826246e-16
12         4.095000e-07      6.610117e-07      7.655622e-07      5.564612e-07      1.045505e-07      1.093081e-14
13         8.191000e-07      2.644245e-06      3.062481e-06      2.226009e-06      4.182360e-07      1.749214e-13
14         1.228700e-06      5.949112e-06      6.890074e-06      5.008149e-06      9.409627e-07      8.854108e-13
15         1.638300e-06      1.057497e-05      1.224760e-05      8.902343e-06      1.672629e-06      2.797689e-12
16         2.047900e-06      1.652118e-05      1.913431e-05      1.390804e-05      2.613134e-06      6.828467e-12
17         2.457500e-06      2.378707e-05      2.754944e-05      2.002470e-05      3.762371e-06      1.415544e-11
18         2.867100e-06      3.237199e-05      3.749222e-05      2.725175e-05      5.120237e-06      2.621682e-11
19         3.276700e-06      4.227525e-05      4.896187e-05      3.558862e-05      6.686624e-06      4.471093e-11
20         3.686300e-06      5.349617e-05      6.195760e-05      4.503475e-05      8.461424e-06      7.159569e-11
21         4.095900e-06      6.603407e-05      7.647860e-05      5.558954e-05      1.044453e-05      1.090882e-10
22         4.505500e-06      7.988825e-05      9.252407e-05      6.725242e-05      1.263583e-05      1.596641e-10
23         4.915100e-06      9.505799e-05      1.100932e-04      8.002278e-05      1.503521e-05      2.260574e-10
24         5.324700e-06      1.115426e-04      1.291851e-04      9.390002e-05      1.764255e-05      3.112597e-10
25         5.734300e-06      1.293413e-04      1.497990e-04      1.088835e-04      2.045776e-05      4.185197e-10
26         6.143900e-06      1.484534e-04      1.719341e-04      1.249727e-04      2.348069e-05      5.513430e-10
27         6.553500e-06      1.688782e-04      1.955894e-04      1.421669e-04      2.671125e-05      7.134909e-10
28         6.963100e-06      1.906148e-04      2.207641e-04      1.604655e-04      3.014931e-05      9.089807e-10
29         7.372700e-06      2.136626e-04      2.474574e-04      1.798679e-04      3.379475e-05      1.142085e-09
30         7.782300e-06      2.380208e-04      2.756682e-04      2.003733e-04      3.764744e-05      1.417330e-09
31         8.191900e-06      2.636885e-04      3.053958e-04      2.219813e-04      4.170728e-05      1.739497e-09
32         8.601500e-06      2.906651e-04      3.366393e-04      2.446910e-04      4.597413e-05      2.113621e-09
33         9.011100e-06      3.189497e-04      3.693976e-04      2.685019e-04      5.044787e-05      2.544988e-09
34         9.420700e-06      3.485416e-04      4.036699e-04      2.934132e-04      5.512837e-05      3.039137e-09
35         9.830300e-06      3.794398e-04      4.394553e-04      3.194243e-04      6.001551e-05      3.601861e-09
36         1.023990e-05      4.116437e-04      4.767528e-04      3.465345e-04      6.510915e-05      4.239201e-09
37         1.064950e-05      4.451523e-04      5.155614e-04      3.747431e-04      7.040916e-05      4.957450e-09
38         1.105910e-05      4.799648e-04      5.558803e-04      4.040494e-04      7.591542e-05      5.763151e-09
39         1.146870e-05      5.160805e-04      5.977083e-04      4.344527e-04      8.162778e-05      6.663095e-09
40         1.187830e-05      5.534984e-04      6.410445e-04      4.659523e-04      8.754612e-05      7.664324e-09
41         1.228790e-05      5.922177e-04      6.858880e-04      4.985474e-04      9.367030e-05      8.774126e-09
42         1.269750e-05      6.322375e-04      7.322376e-04      5.322373e-04      1.000002e-04      1.000004e-08
43         1.310710e-05      6.735569e-04      7.800925e-04      5.670213e-04      1.065356e-04      1.134984e-08
44         1.351670e-05      7.161751e-04      8.294516e-04      6.028986e-04      1.132765e-04      1.283156e-08
45         1.392630e-05      7.600912e-04      8.803138e-04      6.398685e-04      1.202226e-04      1.445348e-08
46         1.433590e-05      8.053042e-04      9.326781e-04      6.779303e-04      1.273739e-04      1.622412e-08
47         1.474550e-05      8.518133e-04      9.865435e-04      7.170831e-04      1.347302e-04      1.815223e-08
48         1.515510e-05      8.996175e-04      1.041909e-03      7.573262e-04      1.422914e-04      2.024683e-08
49         1.556470e-05      9.487160e-04      1.098773e-03      7.986588e-04      1.500572e-04      2.251716e-08
50         1.597430e-05      9.991077e-04      1.157135e-03      8.410801e-04      1.580276e-04      2.497272e-08
51         1.638390e-05      1.050792e-03      1.216994e-03      8.845894e-04      1.662024e-04      2.762323e-08
52         1.679350e-05      1.103767e-03      1.278349e-03      9.291858e-04      1.745815e-04      3.047868e-08
53         1.720310e-05      1.158033e-03      1.341198e-03      9.748685e-04      1.831646e-04      3.354928e-08
54         1.761270e-05      1.213589e-03      1.405540e-03      1.021637e-03      1.919517e-04      3.684547e-08
55         1.802230e-05      1.270432e-03      1.471375e-03      1.069490e-03      2.009427e-04      4.037795e-08
56         1.843190e-05      1.328564e-03      1.538701e-03      1.118426e-03      2.101372e-04      4.415765e-08
57         1.884150e-05      1.387982e-03      1.607517e-03      1.168446e-03      2.195353e-04      4.819574e-08
58         1.925110e-05      1.448685e-03      1.677822e-03      1.219548e-03      2.291367e-04      5.250361e-08
59         1.966070e-05      1.510673e-03      1.749614e-03      1.271732e-03      2.389412e-04      5.709290e-08
60         2.007030e-05      1.573944e-03      1.822893e-03      1.324995e-03      2.489488e-04      6.197548e-08
61         2.047990e-05      1.638498e-03      1.897657e-03      1.379339e-03      2.591592e-04      6.716347e-08
62         2.088950e-05      1.704333e-03      1.973906e-03      1.434761e-03      2.695722e-04      7.266919e-08
63         2.129910e-05      1.771449e-03      2.051637e-03      1.491261e-03      2.801878e-04      7.850523e-08
64         2.170870e-05      1.839844e-03      2.130850e-03      1.548838e-03      2.910058e-04      8.468438e-08
65         2.211830e-05      1.909517e-03      2.211543e-03      1.607491e-03      3.020259e-04      9.121967e-08
66         2.252790e-05      1.980468e-03      2.293716e-03      1.667220e-03      3.132481e-04      9.812437e-08
67         2.334710e-05      2.126196e-03      2.462493e-03      1.789898e-03      3.362977e-04      1.130961e-07
68         2.416630e-05      2.277019e-03      2.637173e-03      1.916866e-03      3.601533e-04      1.297104e-07
69         2.498550e-05      2.432930e-03      2.817744e-03      2.048117e-03      3.848135e-04      1.480814e-07
70         2.580470e-05      2.593919e-03      3.004196e-03      2.183642e-03      4.102769e-04      1.683271e-07
71         2.662390e-05      2.759977e-03      3.196519e-03      2.323435e-03      4.365421e-04      1.905690e-07
72         2.744310e-05      2.931095e-03      3.394703e-03      2.467487e-03      4.636076e-04      2.149320e-07
73         2.826230e-05      3.107263e-03      3.598735e-03      2.615792e-03      4.914719e-04      2.415446e-07
74         2.908150e-05      3.288473e-03      3.808606e-03      2.768339e-03      5.201336e-04      2.705389e-07
75         2.990070e-05      3.474714e-03      4.024305e-03      2.925123e-03      5.495910e-04      3.020503e-07
76         3.071990e-05      3.665976e-03      4.245819e-03      3.086133e-03      5.798428e-04      3.362176e-07
77         3.153910e-05      3.862250e-03      4.473138e-03      3.251363e-03      6.108872e-04      3.731832e-07
78         3.235830e-05      4.063527e-03      4.706250e-03      3.420804e-03      6.427229e-04      4.130927e-07
79         3.317750e-05      4.269795e-03      4.945143e-03      3.594447e-03      6.753480e-04      4.560949e-07
80         3.399670e-05      4.481044e-03      5.189805e-03      3.772283e-03      7.087611e-04      5.023423e-07
81         3.481590e-05      4.697265e-03      5.440225e-03      3.954305e-03      7.429605e-04      5.519902e-07
82         3.563510e-05      4.918446e-03      5.696391e-03      4.140502e-03      7.779444e-04      6.051976e-07
83         3.645430e-05      5.144578e-03      5.958289e-03      4.330867e-03      8.137114e-04      6.621262e-07
84         3.727350e-05      5.375649e-03      6.225908e-03      4.525389e-03      8.502596e-04      7.229413e-07
85         3.809270e-05      5.611648e-03      6.499235e-03      4.724061e-03      8.875873e-04      7.878111e-07
86         3.891190e-05      5.852565e-03      6.778257e-03      4.926872e-03      9.256927e-04      8.569071e-07
87         3.973110e-05      6.098388e-03      7.062962e-03      5.133813e-03      9.645743e-04      9.304035e-07
88         4.055030e-05      6.349106e-03      7.353336e-03      5.344876e-03      1.004230e-03      1.008478e-06
89         4.136950e-05      6.604708e-03      7.649366e-03      5.560049e-03      1.044658e-03      1.091311e-06
90         4.218870e-05      6.865182e-03      7.951039e-03      5.779324e-03      1.085857e-03      1.179086e-06
91         4.300790e-05      7.130516e-03      8.258341e-03      6.002691e-03      1.127825e-03      1.271989e-06
92         4.382710e-05      7.400699e-03      8.571259e-03      6.230140e-03      1.170559e-03      1.370209e-06
93         4.464630e-05      7.675720e-03      8.889779e-03      6.461661e-03      1.214059e-03      1.473939e-06
94         4.546550e-05      7.955565e-03      9.213887e-03      6.697243e-03      1.258322e-03      1.583374e-06
95         4.628470e-05      8.240223e-03      9.543569e-03      6.936878e-03      1.303346e-03      1.698710e-06
96         4.710390e-05      8.529682e-03      9.878811e-03      7.180553e-03      1.349129e-03      1.820149e-06
97         4.792310e-05      8.823929e-03      1.021960e-02      7.428259e-03      1.395670e-03      1.947894e-06
98         4.874230e-05      9.122952e-03      1.056592e-02      7.679986e-03      1.442966e-03      2.082150e-06
99         4.956150e-05      9.426738e-03      1.091775e-02      7.935722e-03      1.491015e-03      2.223126e-06
100        5.038070e-05      9.735274e-03      1.127509e-02      8.195458e-03      1.539816e-03      2.371033e-06
101        5.119990e-05      1.004855e-02      1.163791e-02      8.459181e-03      1.589366e-03      2.526085e-06
102        5.201910e-05      1.036655e-02      1.200621e-02      8.726882e-03      1.639664e-03      2.688497e-06
103        5.283830e-05      1.068926e-02      1.237996e-02      8.998550e-03      1.690706e-03      2.858487e-06
104        5.365750e-05      1.101666e-02      1.275916e-02      9.274172e-03      1.742492e-03      3.036278e-06
105        5.447670e-05      1.134876e-02      1.314378e-02      9.553738e-03      1.795019e-03      3.222092e-06
106        5.529590e-05      1.168552e-02      1.353381e-02      9.837237e-03      1.848284e-03      3.416155e-06
107        5.611510e-05      1.202694e-02      1.392923e-02      1.012466e-02      1.902287e-03      3.618695e-06
108        5.693430e-05      1.237301e-02      1.433003e-02      1.041599e-02      1.957024e-03      3.829941e-06
109        5.775350e-05      1.272371e-02      1.473620e-02      1.071121e-02      2.012493e-03      4.050128e-06
110        5.857270e-05      1.307902e-02      1.514771e-02      1.101033e-02      2.068692e-03      4.279488e-06
111        5.939190e-05      1.343894e-02      1.556456e-02      1.131332e-02      2.125620e-03      4.518260e-06
112        6.021110e-05      1.380344e-02      1.598671e-02      1.162017e-02      2.183273e-03      4.766681e-06
113        6.103030e-05      1.417252e-02      1.641417e-02      1.193087e-02      2.241650e-03      5.024993e-06
114        6.184950e-05      1.454616e-02      1.684690e-02      1.224541e-02      2.300748e-03      5.293439e-06
115        6.266870e-05      1.492434e-02      1.728490e-02      1.256378e-02      2.360564e-03      5.572263e-06
116        6.348790e-05      1.530705e-02      1.772815e-02      1.288596e-02      2.421097e-03      5.861713e-06
117        6.430710e-05      1.569428e-02      1.817663e-02      1.321194e-02      2.482345e-03      6.162037e-06
118        6.512630e-05      1.608601e-02      1.863032e-02      1.354171e-02      2.544304e-03      6.473485e-06
119        6.594550e-05      1.648223e-02      1.908920e-02      1.387525e-02      2.606973e-03      6.796310e-06
120        6.676470e-05      1.688291e-02      1.955326e-02      1.421256e-02      2.670349e-03      7.130765e-06
121        6.758390e-05      1.728805e-02      2.002248e-02      1.455362e-02      2.734430e-03      7.477108e-06
122        6.840310e-05      1.769764e-02      2.049685e-02      1.489842e-02      2.799213e-03      7.835594e-06
123        6.922230e-05      1.811164e-02      2.097634e-02      1.524695e-02      2.864696e-03      8.206483e-06
124        7.004150e-05      1.853006e-02      2.146093e-02      1.559918e-02      2.930876e-03      8.590036e-06
125        7.086070e-05      1.895287e-02      2.195062e-02      1.595512e-02      2.997752e-03      8.986514e-06
126        7.167990e-05      1.938005e-02      2.244537e-02      1.631474e-02      3.065319e-03      9.396182e-06
127        7.249910e-05      1.981160e-02      2.294518e-02      1.667803e-02      3.133577e-03      9.819304e-06
128        7.331830e-05      2.024750e-02      2.345002e-02      1.704498e-02      3.202522e-03      1.025615e-05
129        7.413750e-05      2.068772e-02      2.395988e-02      1.741557e-02      3.272152e-03      1.070698e-05
130        7.495670e-05      2.113226e-02      2.447473e-02      1.778980e-02      3.342464e-03      1.117206e-05
131        7.577590e-05      2.158110e-02      2.499455e-02      1.816764e-02      3.413455e-03      1.165168e-05
132        7.659510e-05      2.203421e-02      2.551934e-02      1.854909e-02      3.485124e-03      1.214609e-05
133        7.741430e-05      2.249159e-02      2.604906e-02      1.893413e-02      3.557468e-03      1.265558e-05
134        7.823350e-05      2.295322e-02      2.658371e-02      1.932274e-02      3.630483e-03      1.318041e-05
135        7.905270e-05      2.341908e-02      2.712325e-02      1.971491e-02      3.704167e-03      1.372085e-05
136        7.987190e-05      2.388915e-02      2.766767e-02      2.011064e-02      3.778518e-03      1.427720e-05
137        8.069110e-05      2.436342e-02      2.821696e-02      2.050989e-02      3.853533e-03      1.484971e-05
138        8.151030e-05      2.484187e-02      2.877108e-02      2.091267e-02      3.929209e-03      1.543868e-05
139        8.232950e-05      2.532449e-02      2.933003e-02      2.131894e-02      4.005543e-03      1.604437e-05
140        8.314870e-05      2.581125e-02      2.989378e-02      2.172871e-02      4.082533e-03      1.666707e-05
141        8.396790e-05      2.630213e-02      3.046231e-02      2.214196e-02      4.160176e-03      1.730706e-05
142        8.478710e-05      2.679713e-02      3.103560e-02      2.255866e-02      4.238469e-03      1.796462e-05
143        8.560630e-05      2.729622e-02      3.161363e-02      2.297881e-02      4.317409e-03      1.864002e-05
144        8.642550e-05      2.779938e-02      3.219638e-02      2.340239e-02      4.396994e-03      1.933356e-05
145        8.724470e-05      2.830660e-02      3.278383e-02      2.382938e-02      4.477221e-03      2.004551e-05
146        8.806390e-05      2.881787e-02      3.337595e-02      2.425978e-02      4.558086e-03      2.077615e-05
147        8.888310e-05      2.933315e-02      3.397274e-02      2.469356e-02      4.639588e-03      2.152578e-05
148        8.970230e-05      2.985244e-02      3.457416e-02      2.513071e-02      4.721723e-03      2.229467e-05
149        9.052150e-05      3.037571e-02      3.518019e-02      2.557122e-02      4.804488e-03      2.308311e-05
150        9.134070e-05      3.090294e-02      3.579083e-02      2.601506e-02      4.887881e-03      2.389138e-05
151        9.215990e-05      3.143413e-02      3.640603e-02      2.646223e-02      4.971898e-03      2.471977e-05
152        9.297910e-05      3.196925e-02      3.702578e-02      2.691271e-02      5.056536e-03      2.556856e-05
153        9.379830e-05      3.250827e-02      3.765007e-02      2.736648e-02      5.141794e-03      2.643804e-05
154        9.461750e-05      3.305119e-02      3.827886e-02      2.782353e-02      5.227667e-03      2.732850e-05
155        9.543670e-05      3.359799e-02      3.891214e-02      2.828383e-02      5.314152e-03      2.824021e-05
156        9.625590e-05      3.414863e-02      3.954988e-02      2.874739e-02      5.401248e-03      2.917348e-05
157        9.707510e-05      3.470312e-02      4.019207e-02      2.921417e-02      5.488950e-03      3.012857e-05
158        9.789430e-05      3.526142e-02      4.083867e-02      2.968416e-02      5.577255e-03      3.110578e-05
159        9.871350e-05      3.582352e-02      4.148968e-02      3.015735e-02      5.666161e-03      3.210538e-05
160        9.953270e-05      3.638939e-02      4.214506e-02      3.063372e-02      5.755665e-03      3.312768e-05
161        1.003519e-04      3.695902e-02      4.280479e-02      3.111326e-02      5.845763e-03      3.417295e-05
162        1.011711e-04      3.753240e-02      4.346885e-02      3.159594e-02      5.936453e-03      3.524147e-05
163        1.019903e-04      3.810949e-02      4.413722e-02      3.208176e-02      6.027731e-03      3.633354e-05
164        1.028095e-04      3.869028e-02      4.480987e-02      3.257069e-02      6.119594e-03      3.744943e-05
165        1.036287e-04      3.927475e-02      4.548679e-02      3.306271e-02      6.212039e-03      3.858943e-05
166        1.044479e-04      3.986288e-02      4.616795e-02      3.355782e-02      6.305063e-03      3.975382e-05
167        1.052671e-04      4.045465e-02      4.685332e-02      3.405599e-02      6.398663e-03      4.094289e-05
168        1.060863e-04      4.105005e-02      4.754288e-02      3.455721e-02      6.492835e-03      4.215691e-05
169        1.069055e-04      4.164904e-02      4.823661e-02      3.506146e-02      6.587577e-03      4.339617e-05
170        1.077247e-04      4.225161e-02      4.893449e-02      3.556872e-02      6.682885e-03      4.466095e-05
171        1.085439e-04      4.285774e-02      4.963649e-02      3.607898e-02      6.778756e-03      4.595153e-05
172        1.093631e-04      4.346741e-02      5.034259e-02      3.659222e-02      6.875186e-03      4.726819e-05
173        1.101823e-04      4.408059e-02      5.105277e-02      3.710842e-02      6.972174e-03      4.861120e-05
174        1.110015e-04      4.469728e-02      5.176699e-02      3.762756e-02      7.069714e-03      4.998085e-05
175        1.118207e-04      4.531744e-02      5.248524e-02      3.814964e-02      7.167804e-03      5.137741e-05
176        1.126399e-04      4.594106e-02      5.320750e-02      3.867462e-02      7.266441e-03      5.280116e-05
177        1.134591e-04      4.656811e-02      5.393373e-02      3.920249e-02      7.365621e-03      5.425237e-05
178        1.142783e-04      4.719858e-02      5.466392e-02      3.973324e-02      7.465341e-03      5.573132e-05
179        1.150975e-04      4.783244e-02      5.539804e-02      4.026684e-02      7.565598e-03      5.723828e-05
180        1.159167e-04      4.846967e-02      5.613606e-02      4.080328e-02      7.666389e-03      5.877351e-05
181        1.167359e-04      4.911025e-02      5.687796e-02      4.134255e-02      7.767709e-03      6.033730e-05
182        1.175551e-04      4.975417e-02      5.762372e-02      4.188461e-02      7.869556e-03      6.192991e-05
183        1.183743e-04      5.040139e-02      5.837331e-02      4.242946e-02      7.971926e-03      6.355160e-05
184        1.191935e-04      5.105190e-02      5.912671e-02      4.297708e-02      8.074816e-03      6.520265e-05
185        1.200127e-04      5.170567e-02      5.988389e-02      4.352745e-02      8.178222e-03      6.688332e-05
186        1.208319e-04      5.236268e-02      6.064483e-02      4.408054e-02      8.282142e-03      6.859387e-05
187        1.216511e-04      5.302292e-02      6.140949e-02      4.463635e-02      8.386571e-03      7.033457e-05
188        1.224703e-04      5.368636e-02      6.217787e-02      4.519485e-02      8.491506e-03      7.210568e-05
189        1.232895e-04      5.435298e-02      6.294992e-02      4.575603e-02      8.596944e-03      7.390745e-05
190        1.241087e-04      5.502275e-02      6.372563e-02      4.631987e-02      8.702881e-03      7.574014e-05
191        1.249279e-04      5.569566e-02      6.450497e-02      4.688634e-02      8.809314e-03      7.760401e-05
192        1.257471e-04      5.637167e-02      6.528791e-02      4.745543e-02      8.916239e-03      7.949931e-05
193        1.265663e-04      5.705078e-02      6.607443e-02      4.802713e-02      9.023652e-03      8.142630e-05
194        1.273855e-04      5.773296e-02      6.686451e-02      4.860141e-02      9.131551e-03      8.338523e-05
195        1.282047e-04      5.841818e-02      6.765811e-02      4.917825e-02      9.239932e-03      8.537634e-05
196        1.290239e-04      5.910642e-02      6.845521e-02      4.975763e-02      9.348790e-03      8.739988e-05
197        1.298431e-04      5.979766e-02      6.925579e-02      5.033954e-02      9.458124e-03      8.945610e-05
198        1.306623e-04      6.049188e-02      7.005981e-02      5.092396e-02      9.567928e-03      9.154524e-05
199        1.314815e-04      6.118906e-02      7.086726e-02      5.151086e-02      9.678199e-03      9.366754e-05
200        1.323007e-04      6.188917e-02      7.167810e-02      5.210023e-02      9.788934e-03      9.582323e-05
201        1.331199e-04      6.259218e-02      7.249231e-02      5.269206e-02      9.900130e-03      9.801257e-05
202        1.339391e-04      6.329809e-02      7.330987e-02      5.328631e-02      1.001178e-02      1.002358e-04
203        1.347583e-04      6.400686e-02      7.413074e-02      5.388297e-02      1.012389e-02      1.024931e-04
204        1.355775e-04      6.471846e-02      7.495490e-02      5.448202e-02      1.023644e-02      1.047847e-04
205        1.363967e-04      6.543289e-02      7.578233e-02      5.508345e-02      1.034944e-02      1.071109e-04
206        1.372159e-04      6.615011e-02      7.661299e-02      5.568723e-02      1.046288e-02      1.094719e-04
207        1.380351e-04      6.687010e-02      7.744686e-02      5.629334e-02      1.057676e-02      1.118679e-04
208        1.388543e-04      6.759284e-02      7.828391e-02      5.690176e-02      1.069108e-02      1.142991e-04
209        1.396735e-04      6.831830e-02      7.912412e-02      5.751248e-02      1.080582e-02      1.167658e-04
210        1.404927e-04      6.904646e-02      7.996746e-02      5.812547e-02      1.092099e-02      1.192681e-04
211        1.413119e-04      6.977730e-02      8.081389e-02      5.874071e-02      1.103659e-02      1.218063e-04
212        1.421311e-04      7.051080e-02      8.166340e-02      5.935819e-02      1.115261e-02      1.243806e-04
213        1.429503e-04      7.124692e-02      8.251596e-02      5.997788e-02      1.126904e-02      1.269912e-04
214        1.437695e-04      7.198565e-02      8.337153e-02      6.059977e-02      1.138588e-02      1.296383e-04
215        1.445887e-04      7.272696e-02      8.423010e-02      6.122383e-02      1.150314e-02      1.323221e-04
216        1.454079e-04      7.347084e-02      8.509163e-02      6.185004e-02      1.162079e-02      1.350428e-04
217        1.462271e-04      7.421724e-02      8.595609e-02      6.247839e-02      1.173885e-02      1.378006e-04
218        1.470463e-04      7.496616e-02      8.682347e-02      6.310885e-02      1.185731e-02      1.405957e-04
219        1.478655e-04      7.571756e-02      8.769372e-02      6.374141e-02      1.197616e-02      1.434283e-04
220        1.486847e-04      7.647143e-02      8.856683e-02      6.437604e-02      1.209539e-02      1.462985e-04
221        1.495039e-04      7.722774e-02      8.944276e-02      6.501272e-02      1.221502e-02      1.492067e-04
222        1.503231e-04      7.798646e-02      9.032148e-02      6.565144e-02      1.233502e-02      1.521528e-04
223        1.511423e-04      7.874757e-02      9.120298e-02      6.629216e-02      1.245541e-02      1.551372e-04
224        1.519615e-04      7.951105e-02      9.208721e-02      6.693488e-02      1.257617e-02      1.581599e-04
225        1.527807e-04      8.027686e-02      9.297416e-02      6.757957e-02      1.269729e-02      1.612213e-04
226        1.535999e-04      8.104500e-02      9.386379e-02      6.822621e-02      1.281879e-02      1.643214e-04
227        1.544191e-04      8.181543e-02      9.475607e-02      6.887478e-02      1.294065e-02      1.674603e-04
228        1.552383e-04      8.258812e-02      9.565098e-02      6.952526e-02      1.306286e-02      1.706384e-04
229        1.560575e-04      8.336306e-02      9.654849e-02      7.017763e-02      1.318543e-02      1.738557e-04
230        1.568767e-04      8.414022e-02      9.744857e-02      7.083186e-02      1.330836e-02      1.771123e-04
231        1.576959e-04      8.491957e-02      9.835119e-02      7.148794e-02      1.343162e-02      1.804085e-04
232        1.585151e-04      8.570109e-02      9.925632e-02      7.214585e-02      1.355524e-02      1.837444e-04
233        1.593343e-04      8.648475e-02      1.001639e-01      7.280556e-02      1.367919e-02      1.871202e-04
234        1.601535e-04      8.727053e-02      1.010740e-01      7.346706e-02      1.380347e-02      1.905359e-04
235        1.609727e-04      8.805841e-02      1.019865e-01      7.413032e-02      1.392809e-02      1.939918e-04
236        1.617919e-04      8.884836e-02      1.029014e-01      7.479532e-02      1.405304e-02      1.974879e-04
237        1.626111e-04      8.964035e-02      1.038187e-01      7.546205e-02      1.417831e-02      2.010244e-04
238        1.634303e-04      9.043436e-02      1.047383e-01      7.613047e-02      1.430389e-02      2.046014e-04
239        1.642495e-04      9.123037e-02      1.056602e-01      7.680057e-02      1.442980e-02      2.082190e-04
240        1.650687e-04      9.202834e-02      1.065844e-01      7.747233e-02      1.455601e-02      2.118775e-04
241        1.658879e-04      9.282826e-02      1.075108e-01      7.814573e-02      1.468253e-02      2.155768e-04
242        1.667071e-04      9.363009e-02      1.084395e-01      7.882074e-02      1.480936e-02      2.193171e-04
243        1.675263e-04      9.443382e-02      1.093703e-01      7.949734e-02      1.493648e-02      2.230985e-04
244        1.683455e-04      9.523942e-02      1.103033e-01      8.017552e-02      1.506390e-02      2.269212e-04
245        1.691647e-04      9.604686e-02      1.112385e-01      8.085524e-02      1.519162e-02      2.307852e-04
246        1.699839e-04      9.685611e-02      1.121757e-01      8.153650e-02      1.531961e-02      2.346906e-04
247        1.708031e-04      9.766716e-02      1.131151e-01      8.221926e-02      1.544790e-02      2.386375e-04
248        1.716223e-04      9.847997e-02      1.140564e-01      8.290351e-02      1.557646e-02      2.426260e-04
249        1.724415e-04      9.929452e-02      1.149998e-01      8.358923e-02      1.570529e-02      2.466563e-04
250        1.732607e-04      1.001108e-01      1.159452e-01      8.427639e-02      1.583440e-02      2.507283e-04
251        1.740799e-04      1.009287e-01      1.168925e-01      8.496497e-02      1.596378e-02      2.548422e-04
252        1.748991e-04      1.017484e-01      1.178418e-01      8.565495e-02      1.609342e-02      2.589980e-04
253        1.757183e-04      1.025696e-01      1.187929e-01      8.634631e-02      1.622331e-02      2.631959e-04
254        1.765375e-04      1.033925e-01      1.197460e-01      8.703902e-02      1.635346e-02      2.674358e-04
255        1.773567e-04      1.042169e-01      1.207008e-01      8.773307e-02      1.648387e-02      2.717179e-04
256        1.781759e-04      1.050430e-01      1.216575e-01      8.842843e-02      1.661452e-02      2.760422e-04
257        1.789951e-04      1.058705e-01      1.226159e-01      8.912509e-02      1.674541e-02      2.804087e-04
258        1.798143e-04      1.066996e-01      1.235761e-01      8.982301e-02      1.687654e-02      2.848176e-04
259        1.806335e-04      1.075301e-01      1.245380e-01      9.052218e-02      1.700790e-02      2.892688e-04
260        1.814527e-04      1.083621e-01      1.255016e-01      9.122258e-02      1.713950e-02      2.937624e-04
261        1.822719e-04      1.091955e-01      1.264668e-01      9.192418e-02      1.727132e-02      2.982985e-04
262        1.830911e-04      1.100303e-01      1.274337e-01      9.262696e-02      1.740336e-02      3.028770e-04
263        1.839103e-04      1.108665e-01      1.284021e-01      9.333090e-02      1.753562e-02      3.074981e-04
264        1.847295e-04      1.117041e-01      1.293722e-01      9.403598e-02      1.766810e-02      3.121617e-04
265        1.855487e-04      1.125430e-01      1.303437e-01      9.474217e-02      1.780078e-02      3.168679e-04
266        1.863679e-04      1.133831e-01      1.313168e-01      9.544946e-02      1.793367e-02      3.216166e-04
267        1.871871e-04      1.142246e-01      1.322913e-01      9.615781e-02      1.806676e-02      3.264079e-04
268        1.880063e-04      1.150673e-01      1.332673e-01      9.686722e-02      1.820005e-02      3.312419e-04
269        1.888255e-04      1.159112e-01      1.342447e-01      9.757766e-02      1.833353e-02      3.361184e-04
270        1.896447e-04      1.167563e-01      1.352235e-01      9.828909e-02      1.846720e-02      3.410376e-04
271        1.904639e-04      1.176026e-01      1.362036e-01      9.900152e-02      1.860106e-02      3.459993e-04
272        1.912831e-04      1.184500e-01      1.371851e-01      9.971490e-02      1.873509e-02      3.510037e-04
273        1.921023e-04      1.192985e-01      1.381678e-01      1.004292e-01      1.886930e-02      3.560506e-04
274        1.929215e-04      1.201481e-01      1.391518e-01      1.011445e-01      1.900369e-02      3.611401e-04
275        1.937407e-04      1.209988e-01      1.401371e-01      1.018606e-01      1.913824e-02      3.662721e-04
276        1.945599e-04      1.218505e-01      1.411235e-01      1.025776e-01      1.927295e-02      3.714467e-04
277        1.953791e-04      1.227033e-01      1.421111e-01      1.032954e-01      1.940783e-02      3.766637e-04
