Index       TIME              VR(1)            {VR(1)}            VI(1)            {VI(1)}            VM(1)            {VM(1)}            VP(1)            {VP(1)}           VDB(1)           {VDB(1)}           IR(V1)           {IR(V1)}           II(V1)           {II(V1)}           IM(V1)           {IM(V1)}           IP(V1)           {IP(V1)}           IDB(V1)          {IDB(V1)}    
356      6.45036021e-05    4.65292787e-01    4.65292787e-01    0.00000000e+00    0.00000000e+00    4.65292787e-01    4.65292787e-01    0.00000000e+00    0.00000000e+00   -6.64547360e+00   -6.64547360e+00   -4.65292820e-04   -4.65292820e-04    0.00000000e+00    0.00000000e+00    4.65292820e-04    4.65292820e-04    3.14159265e+00    3.14159265e+00   -6.66454730e+01   -6.66454730e+01
357      6.51083108e-05    4.65303756e-01    4.65303756e-01    0.00000000e+00    0.00000000e+00    4.65303756e-01    4.65303756e-01    0.00000000e+00    0.00000000e+00   -6.64526883e+00   -6.64526883e+00   -4.65303774e-04   -4.65303774e-04    0.00000000e+00    0.00000000e+00    4.65303774e-04    4.65303774e-04    3.14159265e+00    3.14159265e+00   -6.66452685e+01   -6.66452685e+01
358      6.57130194e-05    4.65309827e-01    4.65309827e-01    0.00000000e+00    0.00000000e+00    4.65309827e-01    4.65309827e-01    0.00000000e+00    0.00000000e+00   -6.64515552e+00   -6.64515552e+00   -4.65309837e-04   -4.65309837e-04    0.00000000e+00    0.00000000e+00    4.65309837e-04    4.65309837e-04    3.14159265e+00    3.14159265e+00   -6.66451553e+01   -6.66451553e+01
359      6.69224367e-05    4.65314469e-01    4.65314469e-01    0.00000000e+00    0.00000000e+00    4.65314469e-01    4.65314469e-01    0.00000000e+00    0.00000000e+00   -6.64506885e+00   -6.64506885e+00   -4.65314473e-04   -4.65314473e-04    0.00000000e+00    0.00000000e+00    4.65314473e-04    4.65314473e-04    3.14159265e+00    3.14159265e+00   -6.66450688e+01   -6.66450688e+01
360      6.81318540e-05    4.65316245e-01    4.65316245e-01    0.00000000e+00    0.00000000e+00    4.65316245e-01    4.65316245e-01    0.00000000e+00    0.00000000e+00   -6.64503570e+00   -6.64503570e+00   -4.65316246e-04   -4.65316246e-04    0.00000000e+00    0.00000000e+00    4.65316246e-04    4.65316246e-04    3.14159265e+00    3.14159265e+00   -6.66450357e+01   -6.66450357e+01
361      7.05506885e-05    4.65317085e-01    4.65317085e-01    0.00000000e+00    0.00000000e+00    4.65317085e-01    4.65317085e-01    0.00000000e+00    0.00000000e+00   -6.64502003e+00   -6.64502003e+00   -4.65317085e-04   -4.65317085e-04    0.00000000e+00    0.00000000e+00    4.65317085e-04    4.65317085e-04    3.14159265e+00    3.14159265e+00   -6.66450200e+01   -6.66450200e+01
362      7.53883576e-05    4.65317310e-01    4.65317310e-01    0.00000000e+00    0.00000000e+00    4.65317310e-01    4.65317310e-01    0.00000000e+00    0.00000000e+00   -6.64501583e+00   -6.64501583e+00   -4.65317310e-04   -4.65317310e-04    0.00000000e+00    0.00000000e+00    4.65317310e-04    4.65317310e-04    3.14159265e+00    3.14159265e+00   -6.66450158e+01   -6.66450158e+01
363      8.50636959e-05    4.65317342e-01    4.65317342e-01    0.00000000e+00    0.00000000e+00    4.65317342e-01    4.65317342e-01    0.00000000e+00    0.00000000e+00   -6.64501522e+00   -6.64501522e+00   -4.65317342e-04   -4.65317342e-04    0.00000000e+00    0.00000000e+00    4.65317342e-04    4.65317342e-04    3.14159265e+00    3.14159265e+00   -6.66450152e+01   -6.66450152e+01
364      9.50636959e-05    4.65317344e-01    4.65317344e-01    0.00000000e+00    0.00000000e+00    4.65317344e-01    4.65317344e-01    0.00000000e+00    0.00000000e+00   -6.64501518e+00   -6.64501518e+00   -4.65317344e-04   -4.65317344e-04    0.00000000e+00    0.00000000e+00    4.65317344e-04    4.65317344e-04    3.14159265e+00    3.14159265e+00   -6.66450152e+01   -6.66450152e+01
365      1.00000000e-04    4.65317345e-01    4.65317345e-01    0.00000000e+00    0.00000000e+00    4.65317345e-01    4.65317345e-01    0.00000000e+00    0.00000000e+00   -6.64501518e+00   -6.64501518e+00   -4.65317345e-04   -4.65317345e-04    0.00000000e+00    0.00000000e+00    4.65317345e-04    4.65317345e-04    3.14159265e+00    3.14159265e+00   -6.66450152e+01   -6.66450152e+01
End of Xyce(TM) Simulation
