Index        TIME               V(OUT)               V(IN)               V(1)        
1075     1.8060023912e-05   -1.1904496480e-01    4.1299777313e+00    5.0000000000e+00
1076     1.8060045866e-05   -1.1795714995e-01    4.1490902645e+00    5.0000000000e+00
1077     1.8060089772e-05   -1.1342239478e-01    4.1860662412e+00    5.0000000000e+00
1078     1.8060177585e-05   -9.3173540941e-02    4.2552768563e+00    5.0000000000e+00
1079     1.8060265398e-05   -5.4705263668e-02    4.3185722372e+00    5.0000000000e+00
1080     1.8060353211e-05    7.5393851602e-03    4.3764546060e+00    5.0000000000e+00
1081     1.8060441024e-05    1.0220910696e-01    4.4293851955e+00    5.0000000000e+00
1082     1.8060528837e-05    2.4738469230e-01    4.4725866163e+00    5.0000000000e+00
1083     1.8060607868e-05    4.5521056207e-01    4.5006927626e+00    5.0000000000e+00
1084     1.8060616605e-05    4.8564733980e-01    4.5032614937e+00    5.0000000000e+00
1085     1.8060625342e-05    5.1823258683e-01    4.5057403954e+00    5.0000000000e+00
1086     1.8060642816e-05    5.9674877981e-01    4.5103298961e+00    5.0000000000e+00
1087     1.8060660290e-05    7.0466544059e-01    4.5142307640e+00    5.0000000000e+00
1088     1.8060677764e-05    8.4051569894e-01    4.5175227666e+00    5.0000000000e+00
1089     1.8060695238e-05    9.8516290509e-01    4.5206111280e+00    5.0000000000e+00
1090     1.8060712712e-05    1.1387531132e+00    4.5234691236e+00    5.0000000000e+00
1091     1.8060730186e-05    1.3009099949e+00    4.5261663502e+00    5.0000000000e+00
1092     1.8060747660e-05    1.4707430089e+00    4.5287213041e+00    5.0000000000e+00
1093     1.8060782608e-05    1.8319203811e+00    4.5335278890e+00    5.0000000000e+00
1094     1.8060817555e-05    2.2171839904e+00    4.5380806553e+00    5.0000000000e+00
1095     1.8060852503e-05    2.5916169483e+00    4.5433956999e+00    5.0000000000e+00
1096     1.8060883956e-05    2.8635789757e+00    4.5500780106e+00    5.0000000000e+00
1097     1.8060909481e-05    3.0329924747e+00    4.5565374176e+00    5.0000000000e+00
1098     1.8060935006e-05    3.1782760019e+00    4.5633203347e+00    5.0000000000e+00
1099     1.8060986056e-05    3.4255388768e+00    4.5770101350e+00    5.0000000000e+00
1100     1.8061037105e-05    3.6299721051e+00    4.5903428533e+00    5.0000000000e+00
1101     1.8061088155e-05    3.8026818339e+00    4.6029842867e+00    5.0000000000e+00
1102     1.8061139204e-05    3.9482197199e+00    4.6148634230e+00    5.0000000000e+00
1103     1.8061190254e-05    4.0712162664e+00    4.6259970732e+00    5.0000000000e+00
1104     1.8061241303e-05    4.1746124247e+00    4.6364623481e+00    5.0000000000e+00
1105     1.8061292353e-05    4.2617210447e+00    4.6463606396e+00    5.0000000000e+00
1106     1.8061343403e-05    4.3351139380e+00    4.6558779271e+00    5.0000000000e+00
1107     1.8061394452e-05    4.3976598197e+00    4.6652019136e+00    5.0000000000e+00
1108     1.8061445502e-05    4.4509360761e+00    4.6743997811e+00    5.0000000000e+00
1109     1.8061547601e-05    4.5358971614e+00    4.6925121709e+00    5.0000000000e+00
1110     1.8061649700e-05    4.5979709258e+00    4.7102957485e+00    5.0000000000e+00
1111     1.8061751799e-05    4.6439940230e+00    4.7277554871e+00    5.0000000000e+00
1112     1.8061853898e-05    4.6782118945e+00    4.7447819681e+00    5.0000000000e+00
1113     1.8061955998e-05    4.7041713695e+00    4.7613053040e+00    5.0000000000e+00
1114     1.8062160196e-05    4.7404312807e+00    4.7927120428e+00    5.0000000000e+00
1115     1.8062364394e-05    4.7632636243e+00    4.8216276120e+00    5.0000000000e+00
1116     1.8062568593e-05    4.7779986058e+00    4.8476927331e+00    5.0000000000e+00
1117     1.8062772791e-05    4.7877182924e+00    4.8707468082e+00    5.0000000000e+00
1118     1.8063181188e-05    4.7984119914e+00    4.9082750673e+00    5.0000000000e+00
1119     1.8063589584e-05    4.8028303681e+00    4.9357399833e+00    5.0000000000e+00
1120     1.8063997981e-05    4.8045579615e+00    4.9553014664e+00    5.0000000000e+00
1121     1.8064814774e-05    4.8057860383e+00    4.9791282710e+00    5.0000000000e+00
1122     1.8065631567e-05    4.8059078466e+00    4.9903338037e+00    5.0000000000e+00
1123     1.8067265154e-05    4.8060570907e+00    4.9985207241e+00    5.0000000000e+00
1124     1.8068898741e-05    4.8060194018e+00    4.9997741498e+00    5.0000000000e+00
1125     1.8072165914e-05    4.8060741503e+00    5.0000427396e+00    5.0000000000e+00
1126     1.8075433087e-05    4.8060220037e+00    4.9999920496e+00    5.0000000000e+00
1127     1.8081967433e-05    4.8060736656e+00    5.0000038104e+00    5.0000000000e+00
1128     1.8095036126e-05    4.8060220744e+00    4.9999973555e+00    5.0000000000e+00
1129     1.8121173511e-05    4.8060736436e+00    5.0000021990e+00    5.0000000000e+00
1130     1.8173448281e-05    4.8060220832e+00    4.9999979964e+00    5.0000000000e+00
1131     1.8277997822e-05    4.8060736397e+00    5.0000019120e+00    5.0000000000e+00
1132     1.8487096904e-05    4.8060220851e+00    4.9999981324e+00    5.0000000000e+00
1133     1.8788096904e-05    4.8060736386e+00    5.0000018374e+00    5.0000000000e+00
1134     1.9089096904e-05    4.8060220859e+00    4.9999981925e+00    5.0000000000e+00
1135     1.9390096904e-05    4.8060736378e+00    5.0000017782e+00    5.0000000000e+00
1136     1.9560000000e-05    4.8060220870e+00    4.9999982728e+00    5.0000000000e+00
1137     1.9560031250e-05    4.8060029730e+00    4.9991043128e+00    4.9687500000e+00
1138     1.9560093750e-05    4.8057796952e+00    4.9940014799e+00    4.9062500000e+00
1139     1.9560156250e-05    4.8055086764e+00    4.9872914329e+00    4.8437500000e+00
1140     1.9560281250e-05    4.8048584209e+00    4.9647781980e+00    4.7187500000e+00
1141     1.9560406250e-05    4.8042864294e+00    4.9311660906e+00    4.5937500000e+00
1142     1.9560656250e-05    4.8036790986e+00    4.8358866755e+00    4.3437500000e+00
1143     1.9560906250e-05    4.8036254712e+00    4.7090129068e+00    4.0937500000e+00
1144     1.9561156250e-05    4.8038382490e+00    4.5570426962e+00    3.8437500000e+00
1145     1.9561406250e-05    4.8041235342e+00    4.3851035472e+00    3.5937500000e+00
