Index         TIME             V(3)         {V(2)-V(27)}   {V(3)-(V(2)-V(27))}
2055    2.97608992e-03   -2.93841678e+00  -2.93841678e+00  0.00000000e+00   
2056    2.97705700e-03   -2.95111252e+00  -2.95111252e+00  0.00000000e+00   
2057    2.97802408e-03   -2.94910828e+00  -2.94910828e+00  0.00000000e+00   
2058    2.97899116e-03   -2.93269984e+00  -2.93269984e+00  0.00000000e+00   
2059    2.97995824e-03   -2.90222145e+00  -2.90222145e+00  0.00000000e+00   
2060    2.98092532e-03   -2.85804477e+00  -2.85804477e+00  0.00000000e+00   
2061    2.98189240e-03   -2.80057791e+00  -2.80057791e+00  0.00000000e+00   
2062    2.98285948e-03   -2.73026420e+00  -2.73026420e+00  0.00000000e+00   
2063    2.98382656e-03   -2.64758104e+00  -2.64758104e+00  0.00000000e+00   
2064    2.98479364e-03   -2.55303852e+00  -2.55303852e+00  0.00000000e+00   
2065    2.98576072e-03   -2.44717807e+00  -2.44717807e+00  0.00000000e+00   
2066    2.98672780e-03   -2.33057098e+00  -2.33057098e+00  0.00000000e+00   
2067    2.98769488e-03   -2.20381686e+00  -2.20381686e+00  0.00000000e+00   
2068    2.98866196e-03   -2.06754205e+00  -2.06754205e+00  0.00000000e+00   
2069    2.98962904e-03   -1.92239792e+00  -1.92239792e+00  0.00000000e+00   
2070    2.99059612e-03   -1.76905913e+00  -1.76905913e+00  0.00000000e+00   
2071    2.99156320e-03   -1.60822189e+00  -1.60822189e+00  0.00000000e+00   
2072    2.99253028e-03   -1.44060207e+00  -1.44060207e+00  0.00000000e+00   
2073    2.99349736e-03   -1.26693332e+00  -1.26693332e+00  0.00000000e+00   
2074    2.99446444e-03   -1.08796516e+00  -1.08796516e+00  0.00000000e+00   
2075    2.99543152e-03   -9.04460980e-01  -9.04460980e-01  0.00000000e+00   
2076    2.99639860e-03   -7.17196051e-01  -7.17196051e-01  0.00000000e+00   
2077    2.99736568e-03   -5.26955489e-01  -5.26955489e-01  0.00000000e+00   
2078    2.99833276e-03   -3.34532196e-01  -3.34532196e-01  0.00000000e+00   
2079    2.99929984e-03   -1.40724785e-01  -1.40724785e-01  0.00000000e+00   
2080    3.00026692e-03   5.36645090e-02   5.36645090e-02   0.00000000e+00   
2081    3.00220108e-03   4.40974304e-01   4.40974304e-01   0.00000000e+00   
2082    3.00362013e-03   7.20854165e-01   7.20854165e-01   0.00000000e+00   
2083    3.00503919e-03   9.94295766e-01   9.94295766e-01   0.00000000e+00   
2084    3.00645824e-03   1.25882678e+00   1.25882678e+00   0.00000000e+00   
2085    3.00787729e-03   1.51202510e+00   1.51202510e+00   0.00000000e+00   
2086    3.00929635e-03   1.75153253e+00   1.75153253e+00   0.00000000e+00   
2087    3.01071540e-03   1.97506812e+00   1.97506812e+00   0.00000000e+00   
2088    3.01213445e-03   2.18044114e+00   2.18044114e+00   0.00000000e+00   
2089    3.01355351e-03   2.36556357e+00   2.36556357e+00   0.00000000e+00   
2090    3.01497256e-03   2.52846200e+00   2.52846200e+00   0.00000000e+00   
2091    3.01639161e-03   2.66728904e+00   2.66728904e+00   0.00000000e+00   
2092    3.01781067e-03   2.78033395e+00   2.78033395e+00   0.00000000e+00   
2093    3.01922972e-03   2.86603268e+00   2.86603268e+00   0.00000000e+00   
2094    3.02064877e-03   2.92297704e+00   2.92297704e+00   0.00000000e+00   
2095    3.02206783e-03   2.94992310e+00   2.94992310e+00   0.00000000e+00   
2096    3.02348688e-03   2.94579874e+00   2.94579874e+00   0.00000000e+00   
2097    3.02490593e-03   2.90971031e+00   2.90971031e+00   0.00000000e+00   
2098    3.02632499e-03   2.84094830e+00   2.84094830e+00   0.00000000e+00   
2099    3.02774404e-03   2.73899211e+00   2.73899211e+00   0.00000000e+00   
2100    3.02916309e-03   2.60351381e+00   2.60351381e+00   0.00000000e+00   
2101    3.03058215e-03   2.43438085e+00   2.43438085e+00   0.00000000e+00   
2102    3.03200120e-03   2.23165782e+00   2.23165782e+00   0.00000000e+00   
2103    3.03342025e-03   1.99560711e+00   1.99560711e+00   0.00000000e+00   
2104    3.03483931e-03   1.72668856e+00   1.72668856e+00   0.00000000e+00   
2105    3.03625836e-03   1.42555804e+00   1.42555804e+00   0.00000000e+00   
2106    3.03767741e-03   1.09306508e+00   1.09306508e+00   0.00000000e+00   
2107    3.03893878e-03   7.72027250e-01   7.72027250e-01   0.00000000e+00   
2108    3.04007220e-03   4.63815035e-01   4.63815035e-01   0.00000000e+00   
2109    3.04105372e-03   1.82372714e-01   1.82372714e-01   0.00000000e+00   
2110    3.04158074e-03   2.58677731e-02   2.58677731e-02   0.00000000e+00   
2111    3.04179816e-03   -3.97714280e-02  -3.97714280e-02  0.00000000e+00   
2112    3.04201559e-03   -1.06027704e-01  -1.06027704e-01  0.00000000e+00   
2113    3.04223302e-03   -1.72895080e-01  -1.72895080e-01  0.00000000e+00   
2114    3.04245044e-03   -2.40367487e-01  -2.40367487e-01  0.00000000e+00   
2115    3.04288530e-03   -3.77102668e-01  -3.77102668e-01  0.00000000e+00   
2116    3.04332015e-03   -5.16182898e-01  -5.16182898e-01  0.00000000e+00   
2117    3.04375501e-03   -6.57556405e-01  -6.57556405e-01  0.00000000e+00   
2118    3.04462471e-03   -9.46969192e-01  -9.46969192e-01  0.00000000e+00   
2119    3.04549442e-03   -1.24489930e+00  -1.24489930e+00  0.00000000e+00   
2120    3.04636413e-03   -1.55088381e+00  -1.55088381e+00  0.00000000e+00   
2121    3.04723384e-03   -1.86443939e+00  -1.86443939e+00  0.00000000e+00   
2122    3.04810355e-03   -2.18506325e+00  -2.18506325e+00  0.00000000e+00   
2123    3.04984296e-03   -2.84541259e+00  -2.84541259e+00  0.00000000e+00   
2124    3.05158238e-03   -3.52755506e+00  -3.52755506e+00  0.00000000e+00   
2125    3.05332179e-03   -4.22686421e+00  -4.22686421e+00  0.00000000e+00   
2126    3.05506121e-03   -4.93849817e+00  -4.93849817e+00  0.00000000e+00   
2127    3.05680063e-03   -5.65743565e+00  -5.65743565e+00  0.00000000e+00   
2128    3.05854004e-03   -6.37851350e+00  -6.37851350e+00  0.00000000e+00   
2129    3.06027946e-03   -7.09646558e+00  -7.09646558e+00  0.00000000e+00   
2130    3.06201888e-03   -7.80596245e+00  -7.80596245e+00  0.00000000e+00   
2131    3.06375829e-03   -8.50165186e+00  -8.50165186e+00  0.00000000e+00   
2132    3.06549771e-03   -9.17819945e+00  -9.17819945e+00  0.00000000e+00   
2133    3.06723712e-03   -9.83032960e+00  -9.83032960e+00  0.00000000e+00   
2134    3.06897654e-03   -1.04528659e+01  -1.04528659e+01  0.00000000e+00   
2135    3.07071596e-03   -1.10407710e+01  -1.10407710e+01  0.00000000e+00   
2136    3.07245537e-03   -1.15891857e+01  -1.15891857e+01  0.00000000e+00   
2137    3.07419479e-03   -1.20934670e+01  -1.20934670e+01  0.00000000e+00   
2138    3.07593421e-03   -1.25492240e+01  -1.25492240e+01  0.00000000e+00   
2139    3.07767362e-03   -1.29523527e+01  -1.29523527e+01  0.00000000e+00   
2140    3.07941304e-03   -1.32990686e+01  -1.32990686e+01  0.00000000e+00   
2141    3.08115245e-03   -1.35859368e+01  -1.35859368e+01  0.00000000e+00   
2142    3.08289187e-03   -1.38099000e+01  -1.38099000e+01  0.00000000e+00   
2143    3.08463129e-03   -1.39683031e+01  -1.39683031e+01  0.00000000e+00   
2144    3.08637070e-03   -1.40589158e+01  -1.40589158e+01  0.00000000e+00   
2145    3.08811012e-03   -1.40799511e+01  -1.40799511e+01  0.00000000e+00   
2146    3.08984954e-03   -1.40300814e+01  -1.40300814e+01  0.00000000e+00   
2147    3.09158895e-03   -1.39084507e+01  -1.39084507e+01  0.00000000e+00   
2148    3.09332837e-03   -1.37146834e+01  -1.37146834e+01  0.00000000e+00   
2149    3.09506778e-03   -1.34488900e+01  -1.34488900e+01  0.00000000e+00   
2150    3.09680720e-03   -1.31116686e+01  -1.31116686e+01  0.00000000e+00   
2151    3.09854662e-03   -1.27041031e+01  -1.27041031e+01  0.00000000e+00   
2152    3.10028603e-03   -1.22277579e+01  -1.22277579e+01  0.00000000e+00   
2153    3.10202545e-03   -1.16846687e+01  -1.16846687e+01  0.00000000e+00   
2154    3.10376486e-03   -1.10773303e+01  -1.10773303e+01  0.00000000e+00   
2155    3.10550428e-03   -1.04086804e+01  -1.04086804e+01  0.00000000e+00   
2156    3.10724370e-03   -9.68208054e+00  -9.68208054e+00  0.00000000e+00   
2157    3.10898311e-03   -8.90129384e+00  -8.90129384e+00  0.00000000e+00   
2158    3.11072253e-03   -8.07045956e+00  -8.07045956e+00  0.00000000e+00   
2159    3.11246195e-03   -7.19406497e+00  -7.19406497e+00  0.00000000e+00   
2160    3.11420136e-03   -6.27691468e+00  -6.27691468e+00  0.00000000e+00   
2161    3.11594078e-03   -5.32409749e+00  -5.32409749e+00  0.00000000e+00   
2162    3.11768019e-03   -4.34095123e+00  -4.34095123e+00  0.00000000e+00   
2163    3.11941961e-03   -3.33302565e+00  -3.33302565e+00  0.00000000e+00   
2164    3.12115903e-03   -2.30604378e+00  -2.30604378e+00  0.00000000e+00   
2165    3.12289844e-03   -1.26586199e+00  -1.26586199e+00  0.00000000e+00   
2166    3.12463786e-03   -2.18429071e-01  -2.18429071e-01  0.00000000e+00   
2167    3.12637728e-03   8.30255436e-01   8.30255436e-01   1.11022302e-16   
2168    3.12811669e-03   1.87418322e+00   1.87418322e+00   0.00000000e+00   
2169    3.12985611e-03   2.90737926e+00   2.90737926e+00   0.00000000e+00   
2170    3.13159552e-03   3.92394370e+00   3.92394370e+00   0.00000000e+00   
2171    3.13333494e-03   4.91809307e+00   4.91809307e+00   0.00000000e+00   
2172    3.13507436e-03   5.88420067e+00   5.88420067e+00   0.00000000e+00   
2173    3.13681377e-03   6.81683584e+00   6.81683584e+00   0.00000000e+00   
2174    3.13855319e-03   7.71080170e+00   7.71080170e+00   0.00000000e+00   
2175    3.14029261e-03   8.56117115e+00   8.56117115e+00   0.00000000e+00   
2176    3.14203202e-03   9.36332090e+00   9.36332090e+00   0.00000000e+00   
2177    3.14377144e-03   1.01129632e+01   1.01129632e+01   0.00000000e+00   
2178    3.14551085e-03   1.08061751e+01   1.08061751e+01   0.00000000e+00   
2179    3.14725027e-03   1.14394250e+01   1.14394250e+01   0.00000000e+00   
2180    3.14898969e-03   1.20095960e+01   1.20095960e+01   0.00000000e+00   
2181    3.15072910e-03   1.25140070e+01   1.25140070e+01   0.00000000e+00   
2182    3.15246852e-03   1.29504292e+01   1.29504292e+01   0.00000000e+00   
2183    3.15420793e-03   1.33171009e+01   1.33171009e+01   0.00000000e+00   
2184    3.15594735e-03   1.36127370e+01   1.36127370e+01   0.00000000e+00   
2185    3.15768677e-03   1.38365369e+01   1.38365369e+01   0.00000000e+00   
2186    3.15942618e-03   1.39881870e+01   1.39881870e+01   0.00000000e+00   
2187    3.16116560e-03   1.40678610e+01   1.40678610e+01   0.00000000e+00   
2188    3.16290502e-03   1.40762155e+01   1.40762155e+01   0.00000000e+00   
2189    3.16464443e-03   1.40143833e+01   1.40143833e+01   0.00000000e+00   
2190    3.16638385e-03   1.38839617e+01   1.38839617e+01   0.00000000e+00   
2191    3.16812326e-03   1.36869986e+01   1.36869986e+01   0.00000000e+00   
2192    3.16986268e-03   1.34259747e+01   1.34259747e+01   0.00000000e+00   
2193    3.17160210e-03   1.31037826e+01   1.31037826e+01   0.00000000e+00   
2194    3.17334151e-03   1.27237034e+01   1.27237034e+01   0.00000000e+00   
2195    3.17508093e-03   1.22893795e+01   1.22893795e+01   0.00000000e+00   
2196    3.17682035e-03   1.18047856e+01   1.18047856e+01   0.00000000e+00   
2197    3.17855976e-03   1.12741972e+01   1.12741972e+01   0.00000000e+00   
2198    3.18029918e-03   1.07021567e+01   1.07021567e+01   0.00000000e+00   
2199    3.18203859e-03   1.00934379e+01   1.00934379e+01   0.00000000e+00   
2200    3.18377801e-03   9.45300861e+00   9.45300861e+00   0.00000000e+00   
2201    3.18551743e-03   8.78599204e+00   8.78599204e+00   0.00000000e+00   
2202    3.18725684e-03   8.09762745e+00   8.09762745e+00   0.00000000e+00   
2203    3.18899626e-03   7.39322969e+00   7.39322969e+00   0.00000000e+00   
2204    3.19073568e-03   6.67814852e+00   6.67814852e+00   0.00000000e+00   
2205    3.19247509e-03   5.95772781e+00   5.95772781e+00   0.00000000e+00   
2206    3.19421451e-03   5.23726495e+00   5.23726495e+00   0.00000000e+00   
2207    3.19595392e-03   4.52197073e+00   4.52197073e+00   0.00000000e+00   
2208    3.19769334e-03   3.81693017e+00   3.81693017e+00   0.00000000e+00   
2209    3.19943276e-03   3.12706432e+00   3.12706432e+00   0.00000000e+00   
2210    3.20117217e-03   2.45709359e+00   2.45709359e+00   0.00000000e+00   
2211    3.20291159e-03   1.81150275e+00   1.81150275e+00   0.00000000e+00   
2212    3.20465101e-03   1.19450784e+00   1.19450784e+00   0.00000000e+00   
2213    3.20639042e-03   6.10025388e-01   6.10025388e-01   0.00000000e+00   
2214    3.20736325e-03   2.98659507e-01   2.98659507e-01   0.00000000e+00   
2215    3.20804544e-03   8.73686280e-02   8.73686280e-02   0.00000000e+00   
2216    3.20843241e-03   -2.98150381e-02  -2.98150381e-02  0.00000000e+00   
2217    3.20866511e-03   -9.93361543e-02  -9.93361543e-02  0.00000000e+00   
2218    3.20889782e-03   -1.68136187e-01  -1.68136187e-01  0.00000000e+00   
2219    3.20913053e-03   -2.36208171e-01  -2.36208171e-01  0.00000000e+00   
2220    3.20959594e-03   -3.70140746e-01  -3.70140746e-01  0.00000000e+00   
2221    3.21006135e-03   -5.01080642e-01  -5.01080642e-01  0.00000000e+00   
2222    3.21052676e-03   -6.28976639e-01  -6.28976639e-01  0.00000000e+00   
2223    3.21099218e-03   -7.53779564e-01  -7.53779564e-01  0.00000000e+00   
2224    3.21145759e-03   -8.75442311e-01  -8.75442311e-01  0.00000000e+00   
2225    3.21238842e-03   -1.10916933e+00  -1.10916933e+00  0.00000000e+00   
2226    3.21331924e-03   -1.32982308e+00  -1.32982308e+00  0.00000000e+00   
2227    3.21425007e-03   -1.53710338e+00  -1.53710338e+00  0.00000000e+00   
2228    3.21518090e-03   -1.73074502e+00  -1.73074502e+00  0.00000000e+00   
2229    3.21611172e-03   -1.91051831e+00  -1.91051831e+00  0.00000000e+00   
2230    3.21704255e-03   -2.07622940e+00  -2.07622940e+00  0.00000000e+00   
2231    3.21797337e-03   -2.22772064e+00  -2.22772064e+00  0.00000000e+00   
2232    3.21890420e-03   -2.36487079e+00  -2.36487079e+00  0.00000000e+00   
2233    3.21983503e-03   -2.48759517e+00  -2.48759517e+00  0.00000000e+00   
2234    3.22076585e-03   -2.59584576e+00  -2.59584576e+00  0.00000000e+00   
2235    3.22169668e-03   -2.68961116e+00  -2.68961116e+00  0.00000000e+00   
2236    3.22262750e-03   -2.76891646e+00  -2.76891646e+00  0.00000000e+00   
2237    3.22355833e-03   -2.83382313e+00  -2.83382313e+00  0.00000000e+00   
2238    3.22448916e-03   -2.88442870e+00  -2.88442870e+00  0.00000000e+00   
2239    3.22541998e-03   -2.92086643e+00  -2.92086643e+00  0.00000000e+00   
2240    3.22635081e-03   -2.94330489e+00  -2.94330489e+00  0.00000000e+00   
2241    3.22728163e-03   -2.95194747e+00  -2.95194747e+00  0.00000000e+00   
2242    3.22821246e-03   -2.94703176e+00  -2.94703176e+00  0.00000000e+00   
2243    3.22914329e-03   -2.92882892e+00  -2.92882892e+00  0.00000000e+00   
2244    3.23007411e-03   -2.89764293e+00  -2.89764293e+00  0.00000000e+00   
2245    3.23100494e-03   -2.85380978e+00  -2.85380978e+00  0.00000000e+00   
2246    3.23193577e-03   -2.79769661e+00  -2.79769661e+00  0.00000000e+00   
2247    3.23286659e-03   -2.72970072e+00  -2.72970072e+00  0.00000000e+00   
2248    3.23379742e-03   -2.65024858e+00  -2.65024858e+00  0.00000000e+00   
2249    3.23472824e-03   -2.55979473e+00  -2.55979473e+00  0.00000000e+00   
2250    3.23565907e-03   -2.45882065e+00  -2.45882065e+00  0.00000000e+00   
2251    3.23658990e-03   -2.34783350e+00  -2.34783350e+00  0.00000000e+00   
2252    3.23752072e-03   -2.22736494e+00  -2.22736494e+00  0.00000000e+00   
2253    3.23845155e-03   -2.09796973e+00  -2.09796973e+00  0.00000000e+00   
2254    3.23938237e-03   -1.96022440e+00  -1.96022440e+00  0.00000000e+00   
2255    3.24031320e-03   -1.81472578e+00  -1.81472578e+00  0.00000000e+00   
2256    3.24124403e-03   -1.66208962e+00  -1.66208962e+00  0.00000000e+00   
2257    3.24217485e-03   -1.50294897e+00  -1.50294897e+00  0.00000000e+00   
2258    3.24310568e-03   -1.33795273e+00  -1.33795273e+00  0.00000000e+00   
2259    3.24403650e-03   -1.16776398e+00  -1.16776398e+00  0.00000000e+00   
2260    3.24496733e-03   -9.93058444e-01  -9.93058444e-01  0.00000000e+00   
2261    3.24682898e-03   -6.32852933e-01  -6.32852933e-01  0.00000000e+00   
2262    3.24869064e-03   -2.62930826e-01  -2.62930826e-01  0.00000000e+00   
2263    3.25055229e-03   1.11019073e-01   1.11019073e-01   0.00000000e+00   
2264    3.25241394e-03   4.83268940e-01   4.83268940e-01   0.00000000e+00   
2265    3.25427559e-03   8.48107417e-01   8.48107417e-01   0.00000000e+00   
2266    3.25613724e-03   1.19989497e+00   1.19989497e+00   0.00000000e+00   
2267    3.25799890e-03   1.53311857e+00   1.53311857e+00   0.00000000e+00   
2268    3.25986055e-03   1.84244530e+00   1.84244530e+00   0.00000000e+00   
2269    3.26172220e-03   2.12277428e+00   2.12277428e+00   0.00000000e+00   
2270    3.26358385e-03   2.36928653e+00   2.36928653e+00   0.00000000e+00   
2271    3.26544551e-03   2.57749238e+00   2.57749238e+00   0.00000000e+00   
2272    3.26730716e-03   2.74327576e+00   2.74327576e+00   0.00000000e+00   
2273    3.26916881e-03   2.86293535e+00   2.86293535e+00   0.00000000e+00   
2274    3.27103046e-03   2.93322180e+00   2.93322180e+00   0.00000000e+00   
2275    3.27289211e-03   2.95137103e+00   2.95137103e+00   0.00000000e+00   
2276    3.27475377e-03   2.91513313e+00   2.91513313e+00   0.00000000e+00   
2277    3.27661542e-03   2.82279657e+00   2.82279657e+00   0.00000000e+00   
2278    3.27847707e-03   2.67320769e+00   2.67320769e+00   0.00000000e+00   
2279    3.28013410e-03   2.49141809e+00   2.49141809e+00   0.00000000e+00   
2280    3.28179113e-03   2.26377895e+00   2.26377895e+00   0.00000000e+00   
2281    3.28344815e-03   1.99063501e+00   1.99063501e+00   0.00000000e+00   
2282    3.28510518e-03   1.67269817e+00   1.67269817e+00   0.00000000e+00   
2283    3.28654026e-03   1.36197418e+00   1.36197418e+00   0.00000000e+00   
2284    3.28797533e-03   1.01937177e+00   1.01937177e+00   0.00000000e+00   
2285    3.28921421e-03   6.98821306e-01   6.98821306e-01   0.00000000e+00   
2286    3.29031558e-03   3.95267244e-01   3.95267244e-01   0.00000000e+00   
2287    3.29125664e-03   1.22551025e-01   1.22551025e-01   0.00000000e+00   
2288    3.29169974e-03   -9.98178185e-03  -9.98178185e-03  0.00000000e+00   
2289    3.29183670e-03   -5.14713121e-02  -5.14713121e-02  0.00000000e+00   
2290    3.29197367e-03   -9.32052901e-02  -9.32052901e-02  0.00000000e+00   
2291    3.29224760e-03   -1.77400600e-01  -1.77400600e-01  0.00000000e+00   
2292    3.29252152e-03   -2.62555590e-01  -2.62555590e-01  0.00000000e+00   
2293    3.29279545e-03   -3.48657907e-01  -3.48657907e-01  0.00000000e+00   
2294    3.29334331e-03   -5.23653987e-01  -5.23653987e-01  0.00000000e+00   
2295    3.29389116e-03   -7.02285530e-01  -7.02285530e-01  0.00000000e+00   
2296    3.29443902e-03   -8.84445706e-01  -8.84445706e-01  0.00000000e+00   
2297    3.29498688e-03   -1.07002424e+00  -1.07002424e+00  0.00000000e+00   
2298    3.29608259e-03   -1.45097851e+00  -1.45097851e+00  0.00000000e+00   
2299    3.29717830e-03   -1.84420025e+00  -1.84420025e+00  0.00000000e+00   
2300    3.29827401e-03   -2.24869155e+00  -2.24869155e+00  0.00000000e+00   
