Index      TIME           V(OUT)           V(IN)           V(1)
1656    7.5343708064e-06   1.2510556314e-05   1.3606199758e-03   0.0000000000e+00   
1657    7.5345592331e-06   1.0772226139e-05   1.1748374483e-03   0.0000000000e+00   
1658    7.5347476599e-06   9.2784286431e-06   1.0143987651e-03   0.0000000000e+00   
1659    7.5349360866e-06   7.9940585722e-06   8.7585230789e-04   0.0000000000e+00   
1660    7.5351245133e-06   6.8892165209e-06   7.5621514759e-04   0.0000000000e+00   
1661    7.5353129400e-06   5.9383987902e-06   6.5290974178e-04   0.0000000000e+00   
1662    7.5355013667e-06   5.1198217733e-06   5.6370909852e-04   0.0000000000e+00   
1663    7.5356897935e-06   4.4148567507e-06   4.8668929517e-04   0.0000000000e+00   
1664    7.5358782202e-06   3.8075556593e-06   4.2018838104e-04   0.0000000000e+00   
1665    7.5360666469e-06   3.2842520840e-06   3.6277081705e-04   0.0000000000e+00   
1666    7.5362550736e-06   2.8332246872e-06   3.1319671521e-04   0.0000000000e+00   
1667    7.5364435003e-06   2.4444126267e-06   2.7039523683e-04   0.0000000000e+00   
1668    7.5366319270e-06   2.1091744133e-06   2.3344159197e-04   0.0000000000e+00   
1669    7.5368203538e-06   1.8200831670e-06   2.0153715664e-04   0.0000000000e+00   
1670    7.5370087805e-06   1.5707524682e-06   1.7399228795e-04   0.0000000000e+00   
1671    7.5371972072e-06   1.3556879849e-06   1.5021147315e-04   0.0000000000e+00   
1672    7.5373856339e-06   1.1701608790e-06   1.2968049748e-04   0.0000000000e+00   
1673    7.5375740606e-06   1.0100996467e-06   1.1195535737e-04   0.0000000000e+00   
1674    7.5377624874e-06   8.7199760084e-07   9.6652682788e-05   0.0000000000e+00   
1675    7.5379509141e-06   7.5283364971e-07   8.3441463844e-05   0.0000000000e+00   
1676    7.5381393408e-06   6.5000439631e-07   7.2035904558e-05   0.0000000000e+00   
1677    7.5383277675e-06   5.6126588583e-07   6.2189250884e-05   0.0000000000e+00   
1678    7.5387046209e-06   4.2654850576e-07   4.7232105695e-05   0.0000000000e+00   
1679    7.5390814744e-06   3.2427740366e-07   3.5872177282e-05   0.0000000000e+00   
1680    7.5394583278e-06   2.4663132888e-07   2.7244379917e-05   0.0000000000e+00   
1681    7.5398351813e-06   1.8767699121e-07   2.0691650311e-05   0.0000000000e+00   
1682    7.5402120347e-06   1.4291228057e-07   1.5714933406e-05   0.0000000000e+00   
1683    7.5405888881e-06   1.0892042907e-07   1.1935189867e-05   0.0000000000e+00   
1684    7.5409657416e-06   8.3107988597e-08   9.0645368779e-06   0.0000000000e+00   
1685    7.5417194484e-06   5.1507069354e-08   5.5495425672e-06   0.0000000000e+00   
1686    7.5424731553e-06   3.2162435448e-08   3.3975675740e-06   0.0000000000e+00   
1687    7.5432268622e-06   2.0320152997e-08   2.0800729240e-06   0.0000000000e+00   
1688    7.5447342759e-06   9.8723755783e-09   9.1763314965e-07   0.0000000000e+00   
1689    7.5462416897e-06   5.2635113709e-09   4.0481748233e-07   0.0000000000e+00   
1690    7.5492565172e-06   2.6549801499e-09   1.1456338908e-07   0.0000000000e+00   
1691    7.5522713446e-06   1.9167796709e-09   3.2421433793e-08   0.0000000000e+00   
1692    7.5583009996e-06   1.6734389811e-09   5.3437748552e-09   0.0000000000e+00   
1693    7.5703603096e-06   1.6297290879e-09   4.7993886514e-10   0.0000000000e+00   
1694    7.5944789295e-06   1.6256188209e-09   2.2565645319e-11   0.0000000000e+00   
1695    7.6427161693e-06   1.6254209127e-09   5.4326455438e-13   0.0000000000e+00   
1696    7.7391906490e-06   1.6254160893e-09   6.6165471818e-15   0.0000000000e+00   
1697    7.9321396083e-06   1.6254160305e-09   3.9196647048e-17   0.0000000000e+00   
1698    8.2331396083e-06   1.6254159388e-09   -1.0221457351e-14  0.0000000000e+00   
1699    8.5341396083e-06   1.6254158471e-09   -2.0482111350e-14  0.0000000000e+00   
1700    8.8351396083e-06   1.6254157554e-09   -3.0742765349e-14  0.0000000000e+00   
1701    9.0250000000e-06   1.6254156976e-09   -3.7214831087e-14  0.0000000000e+00   
1702    9.0250250000e-06   2.3067468956e-05   6.9505089559e-04   2.5000000000e-02   
1703    9.0250314118e-06   3.0735045987e-05   9.1596713012e-04   3.1411757893e-02   
1704    9.0250378235e-06   4.0274965975e-05   1.1780202746e-03   3.7823515785e-02   
1705    9.0250442353e-06   5.1728586638e-05   1.4801591506e-03   4.4235273678e-02   
1706    9.0250506470e-06   6.5081587460e-05   1.8215519477e-03   5.0647031570e-02   
1707    9.0250570588e-06   8.0280622609e-05   2.2015079502e-03   5.7058789463e-02   
1708    9.0250634705e-06   9.7245593863e-05   2.6194398346e-03   6.3470547355e-02   
1709    9.0250698823e-06   1.1587878580e-04   3.0748391344e-03   6.9882305248e-02   
1710    9.0250762941e-06   1.3607165709e-04   3.5672582680e-03   7.6294063140e-02   
1711    9.0250827058e-06   1.5770985874e-04   4.0962969060e-03   8.2705821033e-02   
1712    9.0250891176e-06   1.8067690783e-04   4.6615915300e-03   8.9117578925e-02   
1713    9.0250955293e-06   2.0485684265e-04   5.2628074149e-03   9.5529336818e-02   
1714    9.0251019411e-06   2.3013610771e-04   5.8996324654e-03   1.0194109471e-01   
1715    9.0251147646e-06   2.8425231987e-04   7.3134561157e-03   1.1476461050e-01   
1716    9.0251275881e-06   3.4116912222e-04   8.8653584512e-03   1.2758812628e-01   
1717    9.0251404116e-06   4.0021475280e-04   1.0553356177e-02   1.4041164207e-01   
1718    9.0251532352e-06   4.6080011583e-04   1.2375547526e-02   1.5323515785e-01   
1719    9.0251660587e-06   5.2241319648e-04   1.4330093205e-02   1.6605867364e-01   
1720    9.0251788822e-06   5.8461217466e-04   1.6415203926e-02   1.7888218942e-01   
1721    9.0252045292e-06   7.0871367778e-04   2.1093919916e-02   2.0452922099e-01   
1722    9.0252301763e-06   8.3059233881e-04   2.6267948918e-02   2.3017625256e-01   
1723    9.0252558233e-06   9.4887102015e-04   3.1924530506e-02   2.5582328413e-01   
1724    9.0252814703e-06   1.0625938640e-03   3.8051310269e-02   2.8147031569e-01   
1725    9.0253071173e-06   1.1711260998e-03   4.4636316982e-02   3.0711734726e-01   
1726    9.0253327644e-06   1.2740761581e-03   5.1667942934e-02   3.3276437883e-01   
1727    9.0253584114e-06   1.3712354525e-03   5.9134927276e-02   3.5841141040e-01   
1728    9.0253840584e-06   1.4625319915e-03   6.7026341366e-02   3.8405844197e-01   
1729    9.0254097055e-06   1.5479947384e-03   7.5331575518e-02   4.0970547354e-01   
1730    9.0254609995e-06   1.6965719043e-03   9.3516514501e-02   4.6099953667e-01   
1731    9.0255122936e-06   1.8244443349e-03   1.1320058462e-01   5.1229359981e-01   
1732    9.0255635877e-06   1.9334606064e-03   1.3431219189e-01   5.6358766295e-01   
1733    9.0256148817e-06   2.0255132144e-03   1.5678357851e-01   6.1488172608e-01   
1734    9.0256661758e-06   2.1024481516e-03   1.8055059343e-01   6.6617578922e-01   
1735    9.0257174699e-06   2.1660147882e-03   2.0555246742e-01   7.1746985236e-01   
1736    9.0257687639e-06   2.2178405301e-03   2.3173160501e-01   7.6876391550e-01   
1737    9.0258200580e-06   2.2594206042e-03   2.5903339208e-01   8.2005797863e-01   
1738    9.0258713520e-06   2.2921169247e-03   2.8740601756e-01   8.7135204177e-01   
1739    9.0259739402e-06   2.3292070062e-03   3.4805411304e-01   9.7394016804e-01   
1740    9.0260765283e-06   2.3463031489e-03   4.1226989720e-01   1.0765282943e+00   
1741    9.0261791164e-06   2.3497203467e-03   4.7974646370e-01   1.1791164206e+00   
1742    9.0262817045e-06   2.3443703583e-03   5.5020539542e-01   1.2817045469e+00   
1743    9.0263842927e-06   2.3341146965e-03   6.2339390170e-01   1.3842926731e+00   
1744    9.0265894689e-06   2.3034954577e-03   7.7896387813e-01   1.5894689257e+00   
1745    9.0267946452e-06   2.2849814060e-03   9.4234324625e-01   1.7946451782e+00   
1746    9.0269185204e-06   2.3278052456e-03   1.0449900483e+00   1.9185204452e+00   
1747    9.0269991249e-06   2.4284066960e-03   1.1149836515e+00   1.9991248684e+00   
1748    9.0270709050e-06   2.5715252955e-03   1.1801032411e+00   2.0709050334e+00   
1749    9.0271426852e-06   2.7473625757e-03   1.2479285325e+00   2.1426851984e+00   
1750    9.0271670245e-06   2.8234437934e-03   1.2716193383e+00   2.1670244871e+00   
1751    9.0271803122e-06   2.8691198892e-03   1.2846894115e+00   2.1803122274e+00   
1752    9.0272068877e-06   2.9612423912e-03   1.3110675630e+00   2.2068877079e+00   
1753    9.0272109662e-06   2.9757183037e-03   1.3151564144e+00   2.2109662153e+00   
1754    9.0272133591e-06   2.9842669241e-03   1.3175479595e+00   2.2133591011e+00   
1755    9.0272157520e-06   2.9928120760e-03   1.3199355844e+00   2.2157519869e+00   
1756    9.0272205378e-06   3.0095827776e-03   1.3247019193e+00   2.2205377585e+00   
1757    9.0272241462e-06   3.0219355931e-03   1.3282900499e+00   2.2241462204e+00   
1758    9.0272277547e-06   3.0339140755e-03   1.3318736750e+00   2.2277546823e+00   
1759    9.0272349716e-06   3.0560133179e-03   1.3390281837e+00   2.2349716061e+00   
1760    9.0272403587e-06   3.0713448367e-03   1.3443594697e+00   2.2403587038e+00   
1761    9.0272457458e-06   3.0854417409e-03   1.3496833343e+00   2.2457458015e+00   
1762    9.0272565200e-06   3.1087137971e-03   1.3603108155e+00   2.2565199968e+00   
1763    9.0272645493e-06   3.1233193559e-03   1.3682150771e+00   2.2645492530e+00   
1764    9.0272725785e-06   3.1352848363e-03   1.3761064972e+00   2.2725785091e+00   
1765    9.0272806078e-06   3.1447540820e-03   1.3839859437e+00   2.2806077652e+00   
1766    9.0272966663e-06   3.1553589653e-03   1.3997121386e+00   2.2966662774e+00   
1767    9.0273096706e-06   3.1590699688e-03   1.4124166884e+00   2.3096705777e+00   
1768    9.0273226749e-06   3.1585571668e-03   1.4250940262e+00   2.3226748780e+00   
1769    9.0273486835e-06   3.1460679202e-03   1.4503766136e+00   2.3486834786e+00   
1770    9.0273683468e-06   3.1312710726e-03   1.4694282724e+00   2.3683468384e+00   
1771    9.0273880102e-06   3.1124308813e-03   1.4884254928e+00   2.3880101982e+00   
1772    9.0274076736e-06   3.0907371243e-03   1.5073724813e+00   2.4076735580e+00   
1773    9.0274470003e-06   3.0439172942e-03   1.5451356076e+00   2.4470002776e+00   
1774    9.0274788173e-06   3.0047017024e-03   1.5755602209e+00   2.4788173466e+00   
1775    9.0275106344e-06   2.9651017039e-03   1.6058707518e+00   2.5106344157e+00   
1776    9.0275424515e-06   2.9252614148e-03   1.6360773586e+00   2.5424514847e+00   
1777    9.0275751681e-06   2.8794106934e-03   1.6670968199e+00   2.5751681455e+00   
1778    9.0276078848e-06   2.8280302227e-03   1.6981553247e+00   2.6078848063e+00   
1779    9.0276406015e-06   2.7696255543e-03   1.7292671983e+00   2.6406014671e+00   
1780    9.0277060348e-06   2.6159870735e-03   1.7916266925e+00   2.7060347887e+00   
1781    9.0277714681e-06   2.4093444286e-03   1.8540752711e+00   2.7714681102e+00   
1782    9.0278369014e-06   2.1417079735e-03   1.9165607684e+00   2.8369014318e+00   
1783    9.0278947557e-06   1.8536987518e-03   1.9718065753e+00   2.8947557168e+00   
1784    9.0279526100e-06   1.5150993022e-03   2.0270183304e+00   2.9526100018e+00   
1785    9.0280034457e-06   1.1784115597e-03   2.0754890763e+00   3.0034457091e+00   
1786    9.0280542814e-06   8.0433976889e-04   2.1238977115e+00   3.0542814163e+00   
1787    9.0280969878e-06   4.6371757309e-04   2.1645134413e+00   3.0969877865e+00   
1788    9.0281348377e-06   1.4150090299e-04   2.2004623944e+00   3.1348377245e+00   
1789    9.0281555728e-06   -4.1521440061e-05  2.2201422306e+00   3.1555727861e+00   
1790    9.0281697332e-06   -1.6958892040e-04  2.2335744375e+00   3.1697331536e+00   
1791    9.0281838935e-06   -3.0066365158e-04  2.2469980334e+00   3.1838935212e+00   
1792    9.0281980539e-06   -4.3466493453e-04  2.2604127696e+00   3.1980538887e+00   
1793    9.0282122143e-06   -5.7151499181e-04  2.2738184211e+00   3.2122142563e+00   
1794    9.0282405350e-06   -8.5525004986e-04  2.3005898307e+00   3.2405349913e+00   
1795    9.0282688557e-06   -1.1487055461e-03  2.3273226500e+00   3.2688557264e+00   
1796    9.0282971765e-06   -1.4517020241e-03  2.3540148310e+00   3.2971764615e+00   
1797    9.0283254972e-06   -1.7641187388e-03  2.3806643530e+00   3.3254971966e+00   
1798    9.0283538179e-06   -2.0858750200e-03  2.4072692638e+00   3.3538179317e+00   
1799    9.0284104594e-06   -2.7605610987e-03  2.4602877797e+00   3.4104594019e+00   
1800    9.0284671009e-06   -3.4685749750e-03  2.5131097885e+00   3.4671008720e+00   
1801    9.0285237423e-06   -4.2120448967e-03  2.5657195546e+00   3.5237423422e+00   
1802    9.0285803838e-06   -4.9929865898e-03  2.6181015714e+00   3.5803838124e+00   
1803    9.0286370253e-06   -5.8135198320e-03  2.6702401514e+00   3.6370252825e+00   
1804    9.0286936668e-06   -6.6760820317e-03  2.7221190861e+00   3.6936667527e+00   
1805    9.0287503082e-06   -7.5836234305e-03  2.7737213808e+00   3.7503082229e+00   
1806    9.0288069497e-06   -8.5398082624e-03  2.8250290237e+00   3.8069496930e+00   
1807    9.0288635912e-06   -9.5492603325e-03  2.8760228024e+00   3.8635911632e+00   
1808    9.0289202326e-06   -1.0617910329e-02  2.9266822296e+00   3.9202326334e+00   
1809    9.0289768741e-06   -1.1753545172e-02  2.9769857433e+00   3.9768741036e+00   
1810    9.0290335156e-06   -1.2966763699e-02  3.0269116162e+00   4.0335155737e+00   
1811    9.0290901570e-06   -1.4272813599e-02  3.0764408008e+00   4.0901570439e+00   
1812    9.0291467985e-06   -1.5695585610e-02  3.1255656225e+00   4.1467985141e+00   
1813    9.0292034400e-06   -1.7277591481e-02  3.1743197554e+00   4.2034399842e+00   
1814    9.0292600815e-06   -1.9111528822e-02  3.2229036421e+00   4.2600814544e+00   
1815    9.0293167229e-06   -2.1523216881e-02  3.2725698552e+00   4.3167229246e+00   
1816    9.0293367262e-06   -2.2677830196e-02  3.2912551169e+00   4.3367261627e+00   
1817    9.0293481962e-06   -2.3629753544e-02  3.3037818654e+00   4.3481961592e+00   
1818    9.0293596662e-06   -2.5111267223e-02  3.3194505510e+00   4.3596661556e+00   
1819    9.0293677920e-06   -2.6395173149e-02  3.3313141319e+00   4.3677919768e+00   
1820    9.0293759178e-06   -2.7767704624e-02  3.3428258284e+00   4.3759177981e+00   
1821    9.0293840436e-06   -2.9150300185e-02  3.3542747260e+00   4.3840436193e+00   
1822    9.0293921694e-06   -3.0506705897e-02  3.3656849397e+00   4.3921694405e+00   
1823    9.0294002953e-06   -3.1821814862e-02  3.3770587948e+00   4.4002952617e+00   
1824    9.0294165469e-06   -3.4270100356e-02  3.3996647776e+00   4.4165469042e+00   
1825    9.0294327985e-06   -3.6553089738e-02  3.4221318691e+00   4.4327985466e+00   
1826    9.0294653018e-06   -4.0622630403e-02  3.4669246882e+00   4.4653018315e+00   
1827    9.0294978051e-06   -4.4662027991e-02  3.5121574866e+00   4.4978051164e+00   
1828    9.0295303084e-06   -4.9162509284e-02  3.5579863334e+00   4.5303084013e+00   
1829    9.0295628117e-06   -5.4313972361e-02  3.6044377595e+00   4.5628116862e+00   
1830    9.0295953150e-06   -6.0357192996e-02  3.6515360321e+00   4.5953149711e+00   
1831    9.0296278183e-06   -6.7661448785e-02  3.6993075680e+00   4.6278182560e+00   
1832    9.0296603215e-06   -7.6344430851e-02  3.7477000741e+00   4.6603215409e+00   
1833    9.0296928248e-06   -8.4792261555e-02  3.7939159690e+00   4.6928248258e+00   
1834    9.0297253281e-06   -9.1700247144e-02  3.8361074396e+00   4.7253281107e+00   
1835    9.0297518214e-06   -9.6470564176e-02  3.8682409119e+00   4.7518214487e+00   
1836    9.0297783148e-06   -1.0059000434e-01  3.8987134896e+00   4.7783147867e+00   
1837    9.0298048081e-06   -1.0422724049e-01  3.9277821010e+00   4.8048081248e+00   
1838    9.0298313015e-06   -1.0751381821e-01  3.9556508861e+00   4.8313014628e+00   
1839    9.0298577948e-06   -1.1049670961e-01  3.9824833210e+00   4.8577948008e+00   
1840    9.0299107815e-06   -1.1469172727e-01  4.0335953678e+00   4.9107814769e+00   
1841    9.0299580947e-06   -1.1628880175e-01  4.0768567524e+00   4.9580947318e+00   
1842    9.0300000000e-06   -1.1554645517e-01  4.1144215969e+00   5.0000000000e+00   
1843    9.0300473133e-06   -1.1142750226e-01  4.1548772996e+00   5.0000000000e+00   
1844    9.0300946265e-06   -1.0343481320e-01  4.1934759087e+00   5.0000000000e+00   
1845    9.0301288985e-06   -9.5263266228e-02  4.2204939610e+00   5.0000000000e+00   
1846    9.0301631706e-06   -8.4462951097e-02  4.2466022901e+00   5.0000000000e+00   
1847    9.0301899642e-06   -7.4234489380e-02  4.2664722018e+00   5.0000000000e+00   
1848    9.0302086625e-06   -6.6150678106e-02  4.2800799716e+00   5.0000000000e+00   
1849    9.0302273609e-06   -5.7077058223e-02  4.2934338099e+00   5.0000000000e+00   
1850    9.0302365099e-06   -5.2380651443e-02  4.2999075205e+00   5.0000000000e+00   
1851    9.0302387971e-06   -5.1189355331e-02  4.3015221867e+00   5.0000000000e+00   
1852    9.0302408256e-06   -5.0119842643e-02  4.3029511992e+00   5.0000000000e+00   
1853    9.0302448825e-06   -4.7929775630e-02  4.3057974835e+00   5.0000000000e+00   
1854    9.0302489394e-06   -4.5687601626e-02  4.3086320717e+00   5.0000000000e+00   
1855    9.0302570532e-06   -4.0995501645e-02  4.3142548550e+00   5.0000000000e+00   
1856    9.0302651669e-06   -3.6088464046e-02  4.3198316110e+00   5.0000000000e+00   
1857    9.0302732807e-06   -3.0961385155e-02  4.3253627141e+00   5.0000000000e+00   
1858    9.0302813945e-06   -2.5609023452e-02  4.3308485362e+00   5.0000000000e+00   
1859    9.0302895083e-06   -2.0025868193e-02  4.3362894460e+00   5.0000000000e+00   
1860    9.0302976221e-06   -1.4206130820e-02  4.3416858088e+00   5.0000000000e+00   
1861    9.0303057358e-06   -8.1437318440e-03  4.3470379870e+00   5.0000000000e+00   
1862    9.0303138496e-06   -1.8322825814e-03  4.3523463401e+00   5.0000000000e+00   
1863    9.0303181967e-06   1.6251415129e-03   4.3551778465e+00   5.0000000000e+00   
1864    9.0303225438e-06   5.1575247345e-03   4.3579968818e+00   5.0000000000e+00   
1865    9.0303268909e-06   8.7658032972e-03   4.3608035010e+00   5.0000000000e+00   
1866    9.0303291265e-06   1.0642560331e-02   4.3622435913e+00   5.0000000000e+00   
1867    9.0303313621e-06   1.2540054009e-02   4.3636804123e+00   5.0000000000e+00   
1868    9.0303358333e-06   1.6416294456e-02   4.3665410415e+00   5.0000000000e+00   
