Index        TIME                V(1)                I(V1)       
12587    8.1460956746e-06    2.4286287418e+00   -2.4286287418e-01
12588    8.1469272676e-06    1.9186830932e+00   -1.9186830932e-01
12589    8.1477588605e-06    1.4035004060e+00   -1.4035004060e-01
12590    8.1485904535e-06    8.8448686950e-01   -8.8448686950e-02
12591    8.1494220464e-06    3.6305912924e-01   -3.6305912924e-02
12592    8.1502536394e-06   -1.5935957961e-01    1.5935957961e-02
12593    8.1510852323e-06   -6.8134331706e-01    6.8134331706e-02
12594    8.1518331400e-06   -1.1492508465e+00    1.1492508465e-01
12595    8.1525810477e-06   -1.6146209660e+00    1.6146209660e-01
12596    8.1533289554e-06   -2.0764261934e+00    2.0764261934e-01
12597    8.1540768631e-06   -2.5336469174e+00    2.5336469174e-01
12598    8.1548247707e-06   -2.9852736486e+00    2.9852736486e-01
12599    8.1555726784e-06   -3.4303092487e+00    3.4303092487e-01
12600    8.1563205861e-06   -3.8677711318e+00    3.8677711318e-01
12601    8.1570684938e-06   -4.2966934336e+00    4.2966934336e-01
12602    8.1578164015e-06   -4.7161291446e+00    4.7161291446e-01
12603    8.1585643092e-06   -5.1251522003e+00    5.1251522003e-01
12604    8.1593122168e-06   -5.5228595261e+00    5.5228595261e-01
12605    8.1600601245e-06   -5.9083730313e+00    5.9083730313e-01
12606    8.1608080322e-06   -6.2808415477e+00    6.2808415477e-01
12607    8.1615559399e-06   -6.6394427089e+00    6.6394427089e-01
12608    8.1623038476e-06   -6.9833847659e+00    6.9833847659e-01
12609    8.1630517553e-06   -7.3119083353e+00    7.3119083353e-01
12610    8.1637996629e-06   -7.6242880760e+00    7.6242880760e-01
12611    8.1645475706e-06   -7.9198342904e+00    7.9198342904e-01
12612    8.1652954783e-06   -8.1978944474e+00    8.1978944474e-01
12613    8.1660433860e-06   -8.4578546232e+00    8.4578546232e-01
12614    8.1667912937e-06   -8.6991408564e+00    8.6991408564e-01
12615    8.1675392014e-06   -8.9212204154e+00    8.9212204154e-01
12616    8.1682871090e-06   -9.1236029751e+00    9.1236029751e-01
12617    8.1690350167e-06   -9.3058416984e+00    9.3058416984e-01
12618    8.1697829244e-06   -9.4675342241e+00    9.4675342241e-01
12619    8.1705308321e-06   -9.6083235539e+00    9.6083235539e-01
12620    8.1712787398e-06   -9.7278988419e+00    9.7278988419e-01
12621    8.1720266475e-06   -9.8259960798e+00    9.8259960798e-01
12622    8.1727745551e-06   -9.9023986806e+00    9.9023986806e-01
12623    8.1735224628e-06   -9.9569379564e+00    9.9569379564e-01
12624    8.1742703705e-06   -9.9894934909e+00    9.9894934909e-01
12625    8.1750182782e-06   -9.9999934053e+00    9.9999934053e-01
12626    8.1757661859e-06   -9.9884145171e+00    9.9884145171e-01
12627    8.1765140936e-06   -9.9547823910e+00    9.9547823910e-01
12628    8.1772620012e-06   -9.8991712829e+00    9.8991712829e-01
12629    8.1780099089e-06   -9.8217039755e+00    9.8217039755e-01
12630    8.1787578166e-06   -9.7225515074e+00    9.7225515074e-01
12631    8.1795057243e-06   -9.6019327956e+00    9.6019327956e-01
12632    8.1802536320e-06   -9.4601141519e+00    9.4601141519e-01
12633    8.1810015397e-06   -9.2974086951e+00    9.2974086951e-01
12634    8.1817494473e-06   -9.1141756596e+00    9.1141756596e-01
12635    8.1824973550e-06   -8.9108196023e+00    8.9108196023e-01
12636    8.1832452627e-06   -8.6877895092e+00    8.6877895092e-01
12637    8.1839931704e-06   -8.4455778045e+00    8.4455778045e-01
12638    8.1847410781e-06   -8.1847192630e+00    8.1847192630e-01
12639    8.1854889857e-06   -7.9057898294e+00    7.9057898294e-01
12640    8.1862368934e-06   -7.6094053470e+00    7.6094053470e-01
12641    8.1869848011e-06   -7.2962201977e+00    7.2962201977e-01
12642    8.1877327088e-06   -6.9669258571e+00    6.9669258571e-01
12643    8.1884806165e-06   -6.6222493683e+00    6.6222493683e-01
12644    8.1892285242e-06   -6.2629517362e+00    6.2629517361e-01
12645    8.1899764318e-06   -5.8898262474e+00    5.8898262474e-01
12646    8.1907243395e-06   -5.5036967189e+00    5.5036967189e-01
12647    8.1914722472e-06   -5.1054156790e+00    5.1054156790e-01
12648    8.1922201549e-06   -4.6958624852e+00    4.6958624852e-01
12649    8.1929680626e-06   -4.2759413825e+00    4.2759413825e-01
12650    8.1937159703e-06   -3.8465795069e+00    3.8465795069e-01
12651    8.1944638779e-06   -3.4087248388e+00    3.4087248388e-01
12652    8.1952117856e-06   -2.9633441094e+00    2.9633441094e-01
12653    8.1959596933e-06   -2.5114206667e+00    2.5114206667e-01
12654    8.1967076010e-06   -2.0539523043e+00    2.0539523043e-01
12655    8.1974555087e-06   -1.5919490581e+00    1.5919490581e-01
12656    8.1982034164e-06   -1.1264309766e+00    1.1264309766e-01
12657    8.1989513240e-06   -6.5842586884e-01    6.5842586884e-02
12658    8.1996992317e-06   -1.8896703461e-01    1.8896703461e-02
12659    8.2004061006e-06    2.5513284504e-01   -2.5513284504e-02
12660    8.2010295138e-06    6.4641160983e-01   -6.4641160983e-02
12661    8.2015905858e-06    9.9773170401e-01   -9.9773170401e-02
12662    8.2021516577e-06    1.3478119583e+00   -1.3478119583e-01
12663    8.2027127296e-06    1.6962173425e+00   -1.6962173425e-01
12664    8.2032738015e-06    2.0425149076e+00   -2.0425149076e-01
12665    8.2038348735e-06    2.3862743239e+00   -2.3862743239e-01
12666    8.2043959454e-06    2.7270684160e+00   -2.7270684160e-01
12667    8.2049570173e-06    3.0644736930e+00   -3.0644736930e-01
12668    8.2055180892e-06    3.3980708754e+00   -3.3980708754e-01
12669    8.2060791612e-06    3.7274454158e+00   -3.7274454158e-01
12670    8.2066402331e-06    4.0521880141e+00   -4.0521880141e-01
12671    8.2072013050e-06    4.3718951261e+00   -4.3718951261e-01
12672    8.2077623769e-06    4.6861694649e+00   -4.6861694649e-01
12673    8.2083234488e-06    4.9946204950e+00   -4.9946204950e-01
12674    8.2088845208e-06    5.2968649169e+00   -5.2968649169e-01
12675    8.2094455927e-06    5.5925271441e+00   -5.5925271441e-01
12676    8.2100066646e-06    5.8812397693e+00   -5.8812397693e-01
12677    8.2105677365e-06    6.1626440213e+00   -6.1626440213e-01
12678    8.2111288085e-06    6.4363902106e+00   -6.4363902106e-01
12679    8.2116898804e-06    6.7021381643e+00   -6.7021381643e-01
12680    8.2122509523e-06    6.9595576483e+00   -6.9595576483e-01
12681    8.2128120242e-06    7.2083287781e+00   -7.2083287781e-01
12682    8.2133730962e-06    7.4481424161e+00   -7.4481424161e-01
12683    8.2139341681e-06    7.6787005559e+00   -7.6787005559e-01
12684    8.2144952400e-06    7.8997166924e+00   -7.8997166924e-01
12685    8.2150563119e-06    8.1109161779e+00   -8.1109161779e-01
12686    8.2156173839e-06    8.3120365636e+00   -8.3120365636e-01
12687    8.2161784558e-06    8.5028279256e+00   -8.5028279256e-01
12688    8.2167395277e-06    8.6830531753e+00   -8.6830531753e-01
12689    8.2173005996e-06    8.8524883543e+00   -8.8524883543e-01
12690    8.2178616715e-06    9.0109229124e+00   -9.0109229124e-01
12691    8.2184227435e-06    9.1581599696e+00   -9.1581599696e-01
12692    8.2189838154e-06    9.2940165606e+00   -9.2940165606e-01
12693    8.2195448873e-06    9.4183238618e+00   -9.4183238618e-01
12694    8.2201059592e-06    9.5309274019e+00   -9.5309274019e-01
12695    8.2206670312e-06    9.6316872531e+00   -9.6316872531e-01
12696    8.2212281031e-06    9.7204782052e+00   -9.7204782052e-01
12697    8.2217891750e-06    9.7971899214e+00   -9.7971899214e-01
12698    8.2223502469e-06    9.8617270753e+00   -9.8617270753e-01
12699    8.2229113189e-06    9.9140094691e+00   -9.9140094691e-01
12700    8.2234723908e-06    9.9539721338e+00   -9.9539721338e-01
12701    8.2240334627e-06    9.9815654093e+00   -9.9815654093e-01
12702    8.2245945346e-06    9.9967550067e+00   -9.9967550067e-01
12703    8.2251556065e-06    9.9995220505e+00   -9.9995220505e-01
12704    8.2257166785e-06    9.9898631022e+00   -9.9898631022e-01
12705    8.2262777504e-06    9.9677901645e+00   -9.9677901645e-01
12706    8.2268388223e-06    9.9333306665e+00   -9.9333306665e-01
12707    8.2273998942e-06    9.8865274298e+00   -9.8865274298e-01
12708    8.2279609662e-06    9.8274386147e+00   -9.8274386147e-01
12709    8.2285220381e-06    9.7561376484e+00   -9.7561376484e-01
12710    8.2290831100e-06    9.6727131337e+00   -9.6727131337e-01
12711    8.2296441819e-06    9.5772687388e+00   -9.5772687388e-01
12712    8.2302052539e-06    9.4699230685e+00   -9.4699230685e-01
12713    8.2307663258e-06    9.3508095168e+00   -9.3508095168e-01
12714    8.2313273977e-06    9.2200761012e+00   -9.2200761012e-01
12715    8.2318884696e-06    9.0778852787e+00   -9.0778852787e-01
12716    8.2324495415e-06    8.9244137440e+00   -8.9244137440e-01
12717    8.2330106135e-06    8.7598522097e+00   -8.7598522097e-01
12718    8.2335716854e-06    8.5844051697e+00   -8.5844051697e-01
12719    8.2341327573e-06    8.3982906447e+00   -8.3982906447e-01
12720    8.2346938292e-06    8.2017399116e+00   -8.2017399116e-01
12721    8.2352549012e-06    7.9949972158e+00   -7.9949972158e-01
12722    8.2358159731e-06    7.7783194680e+00   -7.7783194680e-01
12723    8.2363770450e-06    7.5519759245e+00   -7.5519759245e-01
12724    8.2369381169e-06    7.3162478531e+00   -7.3162478531e-01
12725    8.2374991889e-06    7.0714281834e+00   -7.0714281834e-01
12726    8.2380602608e-06    6.8178211427e+00   -6.8178211427e-01
12727    8.2386213327e-06    6.5557418778e+00   -6.5557418778e-01
12728    8.2391824046e-06    6.2855160638e+00   -6.2855160638e-01
12729    8.2397434766e-06    6.0074794993e+00   -6.0074794993e-01
12730    8.2403045485e-06    5.7219776886e+00   -5.7219776886e-01
12731    8.2408656204e-06    5.4293654131e+00   -5.4293654131e-01
12732    8.2414266923e-06    5.1300062900e+00   -5.1300062900e-01
12733    8.2419877642e-06    4.8242723204e+00   -4.8242723204e-01
12734    8.2425488362e-06    4.5125434273e+00   -4.5125434273e-01
12735    8.2431099081e-06    4.1952069833e+00   -4.1952069833e-01
12736    8.2436709800e-06    3.8726573293e+00   -3.8726573293e-01
12737    8.2442320519e-06    3.5452952842e+00   -3.5452952842e-01
12738    8.2447931239e-06    3.2135276475e+00   -3.2135276475e-01
12739    8.2453541958e-06    2.8777666930e+00   -2.8777666930e-01
12740    8.2459152677e-06    2.5384296570e+00   -2.5384296570e-01
12741    8.2464763396e-06    2.1959382195e+00   -2.1959382195e-01
12742    8.2470374116e-06    1.8507179805e+00   -1.8507179805e-01
12743    8.2475984835e-06    1.5031979308e+00   -1.5031979308e-01
12744    8.2481595554e-06    1.1538099193e+00   -1.1538099193e-01
12745    8.2487206273e-06    8.0298811601e-01   -8.0298811601e-02
12746    8.2492816992e-06    4.5116847260e-01   -4.5116847260e-02
12747    8.2498427712e-06    9.8788180809e-02   -9.8788180809e-03
12748    8.2504038431e-06   -2.5371487096e-01    2.5371487096e-02
12749    8.2509649150e-06   -6.0590264177e-01    6.0590264177e-02
12750    8.2515259869e-06   -9.5733748245e-01    9.5733748245e-02
12751    8.2520870589e-06   -1.3075826795e+00    1.3075826795e-01
12752    8.2526481308e-06   -1.6562029976e+00    1.6562029976e-01
12753    8.2532092027e-06   -2.0027652208e+00    2.0027652208e-01
12754    8.2537702746e-06   -2.3468386907e+00    2.3468386907e-01
12755    8.2543313466e-06   -2.6879958412e+00    2.6879958412e-01
12756    8.2548924185e-06   -3.0258127305e+00    3.0258127305e-01
12757    8.2554534904e-06   -3.3598695676e+00    3.3598695676e-01
12758    8.2560145623e-06   -3.6897512339e+00    3.6897512339e-01
12759    8.2565756342e-06   -4.0150477991e+00    4.0150477991e-01
12760    8.2571367062e-06   -4.3353550306e+00    4.3353550306e-01
12761    8.2576977781e-06   -4.6502748958e+00    4.6502748958e-01
12762    8.2582588500e-06   -4.9594160570e+00    4.9594160570e-01
12763    8.2588199219e-06   -5.2623943570e+00    5.2623943570e-01
12764    8.2593809939e-06   -5.5588332975e+00    5.5588332975e-01
12765    8.2599420658e-06   -5.8483645059e+00    5.8483645059e-01
12766    8.2605031377e-06   -6.1306281939e+00    6.1306281939e-01
12767    8.2610642096e-06   -6.4052736040e+00    6.4052736040e-01
12768    8.2616252816e-06   -6.6719594457e+00    6.6719594457e-01
12769    8.2621863535e-06   -6.9303543196e+00    6.9303543196e-01
12770    8.2627474254e-06   -7.1801371290e+00    7.1801371290e-01
12771    8.2633084973e-06   -7.4209974793e+00    7.4209974793e-01
12772    8.2638695693e-06   -7.6526360632e+00    7.6526360632e-01
12773    8.2644306412e-06   -7.8747650331e+00    7.8747650331e-01
12774    8.2649917131e-06   -8.0871083584e+00    8.0871083584e-01
12775    8.2655527850e-06   -8.2894021689e+00    8.2894021689e-01
12776    8.2661138569e-06   -8.4813950825e+00    8.4813950825e-01
12777    8.2666749289e-06   -8.6628485175e+00    8.6628485175e-01
12778    8.2672360008e-06   -8.8335369893e+00    8.8335369893e-01
12779    8.2677970727e-06   -8.9932483903e+00    8.9932483903e-01
12780    8.2683581446e-06   -9.1417842538e+00    9.1417842538e-01
12781    8.2689192166e-06   -9.2789600005e+00    9.2789600005e-01
12782    8.2694802885e-06   -9.4046051676e+00    9.4046051676e-01
12783    8.2700413604e-06   -9.5185636213e+00    9.5185636213e-01
12784    8.2706024323e-06   -9.6206937499e+00    9.6206937499e-01
12785    8.2711635043e-06   -9.7108686406e+00    9.7108686406e-01
12786    8.2717245762e-06   -9.7889762369e+00    9.7889762369e-01
12787    8.2722856481e-06   -9.8549194777e+00    9.8549194777e-01
12788    8.2728467200e-06   -9.9086164179e+00    9.9086164179e-01
12789    8.2734077919e-06   -9.9500003307e+00    9.9500003307e-01
12790    8.2739688639e-06   -9.9790197899e+00    9.9790197899e-01
12791    8.2745299358e-06   -9.9956387344e+00    9.9956387344e-01
12792    8.2750910077e-06   -9.9998365123e+00    9.9998365123e-01
12793    8.2756520796e-06   -9.9916079074e+00    9.9916079074e-01
12794    8.2762131516e-06   -9.9709631449e+00    9.9709631449e-01
12795    8.2767742235e-06   -9.9379278793e+00    9.9379278793e-01
12796    8.2773352954e-06   -9.8925431621e+00    9.8925431621e-01
12797    8.2778963673e-06   -9.8348653910e+00    9.8348653910e-01
12798    8.2784574393e-06   -9.7649662398e+00    9.7649662398e-01
12799    8.2790185112e-06   -9.6829325693e+00    9.6829325693e-01
12800    8.2795795831e-06   -9.5888663193e+00    9.5888663193e-01
12801    8.2801406550e-06   -9.4828843820e+00    9.4828843820e-01
12802    8.2807017269e-06   -9.3651184569e+00    9.3651184569e-01
12803    8.2812627989e-06   -9.2357148867e+00    9.2357148867e-01
12804    8.2818238708e-06   -9.0948344760e+00    9.0948344760e-01
12805    8.2823849427e-06   -8.9426522909e+00    8.9426522909e-01
12806    8.2829460146e-06   -8.7793574420e+00    8.7793574420e-01
12807    8.2835070866e-06   -8.6051528491e+00    8.6051528491e-01
12808    8.2840681585e-06   -8.4202549889e+00    8.4202549889e-01
12809    8.2846292304e-06   -8.2248936264e+00    8.2248936264e-01
12810    8.2851903023e-06   -8.0193115291e+00    8.0193115291e-01
12811    8.2857513743e-06   -7.8037641652e+00    7.8037641652e-01
12812    8.2863124462e-06   -7.5785193867e+00    7.5785193867e-01
12813    8.2868735181e-06   -7.3438570959e+00    7.3438570959e-01
12814    8.2874345900e-06   -7.1000688978e+00    7.1000688978e-01
12815    8.2879956620e-06   -6.8474577381e+00    6.8474577381e-01
12816    8.2885567339e-06   -6.5863375260e+00    6.5863375260e-01
12817    8.2891178058e-06   -6.3170327450e+00    6.3170327450e-01
12818    8.2896788777e-06   -6.0398780489e+00    6.0398780489e-01
12819    8.2902399496e-06   -5.7552178463e+00    5.7552178463e-01
12820    8.2908010216e-06   -5.4634058728e+00    5.4634058728e-01
12821    8.2913620935e-06   -5.1648047509e+00    5.1648047509e-01
12822    8.2919231654e-06   -4.8597855400e+00    4.8597855400e-01
12823    8.2924842373e-06   -4.5487272747e+00    4.5487272747e-01
12824    8.2930453093e-06   -4.2320164944e+00    4.2320164944e-01
12825    8.2936063812e-06   -3.9100467623e+00    3.9100467623e-01
12826    8.2941674531e-06   -3.5832181770e+00    3.5832181770e-01
12827    8.2947285250e-06   -3.2519368748e+00    3.2519368748e-01
12828    8.2952895970e-06   -2.9166145252e+00    2.9166145252e-01
12829    8.2958506689e-06   -2.5776678195e+00    2.5776678195e-01
12830    8.2964117408e-06   -2.2355179528e+00    2.2355179528e-01
12831    8.2969728127e-06   -1.8905901004e+00    1.8905901004e-01
12832    8.2975338846e-06   -1.5433128899e+00    1.5433128899e-01
12833    8.2980949566e-06   -1.1941178684e+00    1.1941178684e-01
12834    8.2986560285e-06   -8.4343896605e-01    8.4343896605e-02
12835    8.2992171004e-06   -4.9171195701e-01    4.9171195701e-02
12836    8.2997781723e-06   -1.3937391788e-01    1.3937391788e-02
12837    8.3003392443e-06    2.1313731545e-01   -2.1313731545e-02
12838    8.3009003162e-06    5.6538369186e-01   -5.6538369186e-02
12839    8.3014613881e-06    9.1692748936e-01   -9.1692748936e-02
12840    8.3020224600e-06    1.2673318590e+00   -1.2673318590e-01
12841    8.3025835320e-06    1.6161613679e+00   -1.6161613679e-01
12842    8.3031446039e-06    1.9629825398e+00   -1.9629825398e-01
12843    8.3037056758e-06    2.3073643947e+00   -2.3073643947e-01
12844    8.3042667477e-06    2.6488789833e+00   -2.6488789833e-01
12845    8.3048278196e-06    2.9871019197e+00   -2.9871019197e-01
12846    8.3053888916e-06    3.3216129082e+00   -3.3216129082e-01
12847    8.3059499635e-06    3.6519962658e+00   -3.6519962658e-01
12848    8.3065110354e-06    3.9778414388e+00   -3.9778414388e-01
12849    8.3070721073e-06    4.2987435129e+00   -4.2987435129e-01
12850    8.3076331793e-06    4.6143037164e+00   -4.6143037164e-01
12851    8.3081942512e-06    4.9241299157e+00   -4.9241299157e-01
12852    8.3087553231e-06    5.2278371026e+00   -5.2278371026e-01
12853    8.3093163950e-06    5.5250478727e+00   -5.5250478727e-01
12854    8.3098774670e-06    5.8153928945e+00   -5.8153928945e-01
12855    8.3104385389e-06    6.0985113684e+00   -6.0985113684e-01
12856    8.3109996108e-06    6.3740514745e+00   -6.3740514745e-01
12857    8.3115606827e-06    6.6416708108e+00   -6.6416708108e-01
12858    8.3121217546e-06    6.9010368177e+00   -6.9010368177e-01
12859    8.3126828266e-06    7.1518271918e+00   -7.1518271918e-01
12860    8.3132438985e-06    7.3937302863e+00   -7.3937302863e-01
12861    8.3138049704e-06    7.6264454983e+00   -7.6264454983e-01
12862    8.3143660423e-06    7.8496836421e+00   -7.8496836421e-01
12863    8.3149271143e-06    8.0631673090e+00   -8.0631673090e-01
12864    8.3154881862e-06    8.2666312116e+00   -8.2666312116e-01
12865    8.3160492581e-06    8.4598225139e+00   -8.4598225139e-01
12866    8.3166103300e-06    8.6425011449e+00   -8.6425011449e-01
12867    8.3171714020e-06    8.8144400975e+00   -8.8144400975e-01
12868    8.3177324739e-06    8.9754257103e+00   -8.9754257103e-01
12869    8.3182935458e-06    9.1252579330e+00   -9.1252579330e-01
12870    8.3188546177e-06    9.2637505755e+00   -9.2637505755e-01
12871    8.3194156897e-06    9.3907315386e+00   -9.3907315386e-01
12872    8.3199767616e-06    9.5060430284e+00   -9.5060430284e-01
12873    8.3205378335e-06    9.6095417520e+00   -9.6095417520e-01
12874    8.3210989054e-06    9.7010990958e+00   -9.7010990958e-01
12875    8.3216599773e-06    9.7806012854e+00   -9.7806012854e-01
12876    8.3222210493e-06    9.8479495266e+00   -9.8479495266e-01
12877    8.3227821212e-06    9.9030601286e+00   -9.9030601286e-01
12878    8.3233431931e-06    9.9458646077e+00   -9.9458646077e-01
12879    8.3239042650e-06    9.9763097726e+00   -9.9763097726e-01
12880    8.3244653370e-06    9.9943577903e+00   -9.9943577903e-01
12881    8.3250264089e-06    9.9999862333e+00   -9.9999862333e-01
12882    8.3255874808e-06    9.9931881074e+00   -9.9931881074e-01
12883    8.3261485527e-06    9.9739718602e+00   -9.9739718602e-01
12884    8.3267096247e-06    9.9423613711e+00   -9.9423613711e-01
12885    8.3272706966e-06    9.8983959211e+00   -9.8983959211e-01
12886    8.3278317685e-06    9.8421301442e+00   -9.8421301442e-01
12887    8.3283928404e-06    9.7736339597e+00   -9.7736339597e-01
12888    8.3289539123e-06    9.6929924847e+00   -9.6929924847e-01
12889    8.3295149843e-06    9.6003059293e+00   -9.6003059293e-01
12890    8.3300760562e-06    9.4956894711e+00   -9.4956894711e-01
12891    8.3306371281e-06    9.3792731126e+00   -9.3792731126e-01
12892    8.3311982000e-06    9.2512015197e+00   -9.2512015197e-01
12893    8.3317592720e-06    9.1116338417e+00   -9.1116338417e-01
12894    8.3323203439e-06    8.9607435134e+00   -8.9607435134e-01
12895    8.3328814158e-06    8.7987180401e+00   -8.7987180401e-01
12896    8.3334424877e-06    8.6257587641e+00   -8.6257587641e-01
12897    8.3340035597e-06    8.4420806148e+00   -8.4420806148e-01
12898    8.3345646316e-06    8.2479118413e+00   -8.2479118413e-01
12899    8.3351257035e-06    8.0434937293e+00   -8.0434937293e-01
12900    8.3356867754e-06    7.8290803005e+00   -7.8290803005e-01
12901    8.3362478473e-06    7.6049379977e+00   -7.6049379977e-01
12902    8.3368089193e-06    7.3713453533e+00   -7.3713453533e-01
12903    8.3373699912e-06    7.1285926432e+00   -7.1285926432e-01
12904    8.3379310631e-06    6.8769815260e+00   -6.8769815260e-01
12905    8.3384921350e-06    6.6168246686e+00   -6.6168246686e-01
12906    8.3390532070e-06    6.3484453571e+00   -6.3484453571e-01
12907    8.3396142789e-06    6.0721770954e+00   -6.0721770954e-01
12908    8.3401753508e-06    5.7883631905e+00   -5.7883631905e-01
12909    8.3407364227e-06    5.4973563263e+00   -5.4973563263e-01
12910    8.3412974947e-06    5.1995181249e+00   -5.1995181249e-01
12911    8.3418585666e-06    4.8952186976e+00   -4.8952186976e-01
12912    8.3424196385e-06    4.5848361847e+00   -4.5848361847e-01
12913    8.3429807104e-06    4.2687562856e+00   -4.2687562856e-01
12914    8.3435417824e-06    3.9473717798e+00   -3.9473717798e-01
12915    8.3441028543e-06    3.6210820385e+00   -3.6210820385e-01
12916    8.3446639262e-06    3.2902925285e+00   -3.2902925285e-01
12917    8.3452249981e-06    2.9554143081e+00   -2.9554143081e-01
12918    8.3457860700e-06    2.6168635167e+00   -2.6168635167e-01
12919    8.3463471420e-06    2.2750608573e+00   -2.2750608573e-01
12920    8.3469082139e-06    1.9304310740e+00   -1.9304310740e-01
12921    8.3474692858e-06    1.5834024239e+00   -1.5834024239e-01
12922    8.3480303577e-06    1.2344061451e+00   -1.2344061451e-01
12923    8.3485914297e-06    8.8387592097e-01   -8.8387592097e-02
12924    8.3491525016e-06    5.3224734078e-01   -5.3224734078e-02
12925    8.3497135735e-06    1.7995735885e-01   -1.7995735885e-02
12926    8.3502746454e-06   -1.7255624864e-01    1.7255624864e-02
12927    8.3508357174e-06   -5.2485542762e-01    5.2485542762e-02
12928    8.3513967893e-06   -8.7650239049e-01    8.7650239049e-02
12929    8.3519578612e-06   -1.2270601601e+00    1.2270601601e-01
12930    8.3525189331e-06   -1.5760931129e+00    1.5760931129e-01
12931    8.3530800050e-06   -1.9231675200e+00    1.9231675200e-01
12932    8.3536410770e-06   -2.2678520864e+00    2.2678520864e-01
12933    8.3542021489e-06   -2.6097184869e+00    2.6097184869e-01
12934    8.3547632208e-06   -2.9483418983e+00    2.9483418983e-01
12935    8.3553242927e-06   -3.2833015273e+00    3.2833015273e-01
12936    8.3558853647e-06   -3.6141811333e+00    3.6141811333e-01
12937    8.3564464366e-06   -3.9405695461e+00    3.9405695461e-01
12938    8.3570075085e-06   -4.2620611762e+00    4.2620611762e-01
12939    8.3575685804e-06   -4.5782565193e+00    4.5782565193e-01
12940    8.3581296524e-06   -4.8887626526e+00    4.8887626526e-01
12941    8.3586907243e-06   -5.1931937229e+00    5.1931937229e-01
12942    8.3592517962e-06   -5.4911714263e+00    5.4911714263e-01
12943    8.3598128681e-06   -5.7823254783e+00    5.7823254783e-01
12944    8.3603739400e-06   -6.0662940738e+00    6.0662940738e-01
12945    8.3609350120e-06   -6.3427243367e+00    6.3427243367e-01
12946    8.3614960839e-06   -6.6112727587e+00    6.6112727587e-01
12947    8.3620571558e-06   -6.8716056257e+00    6.8716056257e-01
12948    8.3626182277e-06   -7.1233994329e+00    7.1233994329e-01
12949    8.3631792997e-06   -7.3663412864e+00    7.3663412864e-01
12950    8.3637403716e-06   -7.6001292925e+00    7.6001292925e-01
12951    8.3643014435e-06   -7.8244729326e+00    7.8244729326e-01
12952    8.3648625154e-06   -8.0390934241e+00    8.0390934241e-01
12953    8.3654235874e-06   -8.2437240669e+00    8.2437240669e-01
12954    8.3659846593e-06   -8.4381105751e+00    8.4381105751e-01
12955    8.3665457312e-06   -8.6220113926e+00    8.6220113926e-01
12956    8.3671068031e-06   -8.7951979935e+00    8.7951979935e-01
12957    8.3676678751e-06   -8.9574551658e+00    8.9574551658e-01
12958    8.3682289470e-06   -9.1085812795e+00    9.1085812795e-01
12959    8.3687900189e-06   -9.2483885362e+00    9.2483885362e-01
12960    8.3693510908e-06   -9.3767032033e+00    9.3767032033e-01
12961    8.3699121627e-06   -9.4933658295e+00    9.4933658295e-01
12962    8.3704732347e-06   -9.5982314430e+00    9.5982314430e-01
12963    8.3710343066e-06   -9.6911697316e+00    9.6911697316e-01
12964    8.3715953785e-06   -9.7720652047e+00    9.7720652047e-01
12965    8.3721564504e-06   -9.8408173369e+00    9.8408173369e-01
12966    8.3727175224e-06   -9.8973406928e+00    9.8973406928e-01
12967    8.3732785943e-06   -9.9415650330e+00    9.9415650330e-01
12968    8.3738396662e-06   -9.9734354020e+00    9.9734354020e-01
12969    8.3744007381e-06   -9.9929121956e+00    9.9929121956e-01
12970    8.3749618101e-06   -9.9999712109e+00    9.9999712109e-01
12971    8.3755228820e-06   -9.9946036760e+00    9.9946036760e-01
12972    8.3760839539e-06   -9.9768162607e+00    9.9768162607e-01
12973    8.3766450258e-06   -9.9466310689e+00    9.9466310689e-01
12974    8.3772060977e-06   -9.9040856104e+00    9.9040856104e-01
12975    8.3777671697e-06   -9.8492327547e+00    9.8492327547e-01
12976    8.3783282416e-06   -9.7821406652e+00    9.7821406652e-01
12977    8.3788893135e-06   -9.7028927144e+00    9.7028927144e-01
12978    8.3794503854e-06   -9.6115873804e+00    9.6115873804e-01
12979    8.3800114574e-06   -9.5083381247e+00    9.5083381247e-01
12980    8.3805725293e-06   -9.3932732509e+00    9.3932732509e-01
12981    8.3811336012e-06   -9.2665357451e+00    9.2665357451e-01
12982    8.3816946731e-06   -9.1282830990e+00    9.1282830990e-01
12983    8.3822557451e-06   -8.9786871134e+00    8.9786871134e-01
12984    8.3828168170e-06   -8.8179336850e+00    8.8179336850e-01
12985    8.3833778889e-06   -8.6462225753e+00    8.6462225753e-01
12986    8.3839389608e-06   -8.4637671628e+00    8.4637671628e-01
12987    8.3845000327e-06   -8.2707941773e+00    8.2707941773e-01
12988    8.3850611047e-06   -8.0675434181e+00    8.0675434181e-01
12989    8.3856221766e-06   -7.8542674567e+00    7.8542674567e-01
12990    8.3861832485e-06   -7.6312313223e+00    7.6312313223e-01
12991    8.3867443204e-06   -7.3987121726e+00    7.3987121726e-01
12992    8.3873053924e-06   -7.1569989495e+00    7.1569989495e-01
12993    8.3878664643e-06   -6.9063920202e+00    6.9063920202e-01
12994    8.3884275362e-06   -6.6472028033e+00    6.6472028033e-01
12995    8.3889886081e-06   -6.3797533827e+00    6.3797533827e-01
12996    8.3895496801e-06   -6.1043761067e+00    6.1043761067e-01
12997    8.3901107520e-06   -5.8214131751e+00    5.8214131751e-01
