Index       TIME              V(1)              I(L1)             V(3)              V(2)              I(VS)      
244      1.12202381e-03    0.00000000e+00    0.00000000e+00    2.07562676e-02    4.22384708e-02    2.14822031e-05
245      1.12678571e-03    0.00000000e+00    0.00000000e+00    2.52437231e-02    4.19560567e-02    1.67123335e-05
246      1.13154762e-03    0.00000000e+00    0.00000000e+00    2.97309527e-02    4.17437865e-02    1.20128339e-05
247      1.13630952e-03    0.00000000e+00    0.00000000e+00    3.42179160e-02    4.16014960e-02    7.38357998e-06
248      1.14107143e-03    0.00000000e+00    0.00000000e+00    3.87045731e-02    4.15297803e-02    2.82520724e-06
249      1.14583333e-03    0.00000000e+00    0.00000000e+00    4.31908836e-02    4.15296443e-02   -1.66123930e-06
250      1.15059524e-03    0.00000000e+00    0.00000000e+00    4.76768076e-02    4.16020964e-02   -6.07471119e-06
251      1.15535714e-03    0.00000000e+00    0.00000000e+00    5.21623047e-02    4.17477975e-02   -1.04145071e-05
252      1.16011905e-03    0.00000000e+00    0.00000000e+00    5.66473348e-02    4.19668281e-02   -1.46805068e-05
253      1.16488095e-03    0.00000000e+00    0.00000000e+00    6.11318579e-02    4.22585860e-02   -1.88732719e-05
254      1.16964286e-03    0.00000000e+00    0.00000000e+00    6.56158337e-02    4.26218043e-02   -2.29940294e-05
255      1.17440476e-03    0.00000000e+00    0.00000000e+00    7.00992221e-02    4.30546552e-02   -2.70445669e-05
256      1.17916667e-03    0.00000000e+00    0.00000000e+00    7.45819830e-02    4.35549083e-02   -3.10270747e-05
257      1.18392857e-03    0.00000000e+00    0.00000000e+00    7.90640762e-02    4.41201075e-02   -3.49439686e-05
258      1.18869048e-03    0.00000000e+00    0.00000000e+00    8.35454616e-02    4.47477444e-02   -3.87977172e-05
259      1.19345238e-03    0.00000000e+00    0.00000000e+00    8.80260991e-02    4.54354063e-02   -4.25906928e-05
260      1.19821429e-03    0.00000000e+00    0.00000000e+00    3.36398366e-02    4.52611449e-02    1.16213083e-05
261      1.20297619e-03    0.00000000e+00    0.00000000e+00    2.80498926e-03    4.46051649e-02    4.18001756e-05
262      1.20773810e-03    0.00000000e+00    0.00000000e+00    7.29294695e-03    4.40265853e-02    3.67336384e-05
263      1.21250000e-03    0.00000000e+00    0.00000000e+00    1.17808394e-02    4.35244110e-02    3.17435716e-05
264      1.21726190e-03    0.00000000e+00    0.00000000e+00    1.62686263e-02    4.30971715e-02    2.68285452e-05
265      1.22202381e-03    0.00000000e+00    0.00000000e+00    2.07562676e-02    4.27429698e-02    2.19867022e-05
266      1.22678571e-03    0.00000000e+00    0.00000000e+00    2.52437231e-02    4.24600848e-02    1.72163616e-05
267      1.23154762e-03    0.00000000e+00    0.00000000e+00    2.97309527e-02    4.22475014e-02    1.25165487e-05
268      1.23630952e-03    0.00000000e+00    0.00000000e+00    3.42179160e-02    4.21050954e-02    7.88717942e-06
269      1.24107143e-03    0.00000000e+00    0.00000000e+00    3.87045731e-02    4.20334816e-02    3.32890851e-06
270      1.24583333e-03    0.00000000e+00    0.00000000e+00    4.31908836e-02    4.20336589e-02   -1.15722478e-06
271      1.25059524e-03    0.00000000e+00    0.00000000e+00    4.76768076e-02    4.21066050e-02   -5.57020257e-06
272      1.25535714e-03    0.00000000e+00    0.00000000e+00    5.21623047e-02    4.22529304e-02   -9.90937431e-06
273      1.26011905e-03    0.00000000e+00    0.00000000e+00    5.66473348e-02    4.24726513e-02   -1.41746835e-05
274      1.26488095e-03    0.00000000e+00    0.00000000e+00    6.11318579e-02    4.27650974e-02   -1.83667605e-05
275      1.26964286e-03    0.00000000e+00    0.00000000e+00    6.56158337e-02    4.31289359e-02   -2.24868977e-05
276      1.27440476e-03    0.00000000e+00    0.00000000e+00    7.00992221e-02    4.35622837e-02   -2.65369383e-05
277      1.27916667e-03    0.00000000e+00    0.00000000e+00    7.45819830e-02    4.40628692e-02   -3.05191138e-05
278      1.28392857e-03    0.00000000e+00    0.00000000e+00    7.90640762e-02    4.46282126e-02   -3.44358636e-05
279      1.28869048e-03    0.00000000e+00    0.00000000e+00    8.35454616e-02    4.52557993e-02   -3.82896623e-05
280      1.29345238e-03    0.00000000e+00    0.00000000e+00    8.80260991e-02    4.59432279e-02   -4.20828712e-05
281      1.29821429e-03    0.00000000e+00    0.00000000e+00    3.36398366e-02    4.57685747e-02    1.21287381e-05
282      1.30297619e-03    0.00000000e+00    0.00000000e+00    2.80498926e-03    4.51120834e-02    4.23070941e-05
283      1.30773810e-03    0.00000000e+00    0.00000000e+00    7.29294695e-03    4.45329149e-02    3.72399679e-05
284      1.31250000e-03    0.00000000e+00    0.00000000e+00    1.17808394e-02    4.40301125e-02    3.22492731e-05
285      1.31726190e-03    0.00000000e+00    0.00000000e+00    1.62686263e-02    4.36022466e-02    2.73336203e-05
286      1.32202381e-03    0.00000000e+00    0.00000000e+00    2.07562676e-02    4.32474689e-02    2.24912013e-05
287      1.32678571e-03    0.00000000e+00    0.00000000e+00    2.52437231e-02    4.29641129e-02    1.77203898e-05
288      1.33154762e-03    0.00000000e+00    0.00000000e+00    2.97309527e-02    4.27512162e-02    1.30202636e-05
289      1.33630952e-03    0.00000000e+00    0.00000000e+00    3.42179160e-02    4.26086949e-02    8.39077886e-06
290      1.34107143e-03    0.00000000e+00    0.00000000e+00    3.87045731e-02    4.25371828e-02    3.83260978e-06
291      1.34583333e-03    0.00000000e+00    0.00000000e+00    4.31908836e-02    4.25376734e-02   -6.53210269e-07
292      1.35059524e-03    0.00000000e+00    0.00000000e+00    4.76768076e-02    4.26111136e-02   -5.06569395e-06
293      1.35535714e-03    0.00000000e+00    0.00000000e+00    5.21623047e-02    4.27580632e-02   -9.40424150e-06
294      1.36011905e-03    0.00000000e+00    0.00000000e+00    5.66473348e-02    4.29784746e-02   -1.36688602e-05
295      1.36488095e-03    0.00000000e+00    0.00000000e+00    6.11318579e-02    4.32716088e-02   -1.78602491e-05
296      1.36964286e-03    0.00000000e+00    0.00000000e+00    6.56158337e-02    4.36360676e-02   -2.19797661e-05
297      1.37440476e-03    0.00000000e+00    0.00000000e+00    7.00992221e-02    4.40699123e-02   -2.60293098e-05
298      1.37916667e-03    0.00000000e+00    0.00000000e+00    7.45819830e-02    4.45708301e-02   -3.00111529e-05
299      1.38392857e-03    0.00000000e+00    0.00000000e+00    7.90640762e-02    4.51363176e-02   -3.39277586e-05
300      1.38869048e-03    0.00000000e+00    0.00000000e+00    8.35454616e-02    4.57638543e-02   -3.77816073e-05
301      1.39345238e-03    0.00000000e+00    0.00000000e+00    8.80260991e-02    4.64510496e-02   -4.15750496e-05
302      1.39821429e-03    0.00000000e+00    0.00000000e+00    3.36398366e-02    4.62760045e-02    1.26361679e-05
303      1.40297619e-03    0.00000000e+00    0.00000000e+00    2.80498926e-03    4.56190018e-02    4.28140126e-05
304      1.40773810e-03    0.00000000e+00    0.00000000e+00    7.29294695e-03    4.50392444e-02    3.77462975e-05
305      1.41250000e-03    0.00000000e+00    0.00000000e+00    1.17808394e-02    4.45358139e-02    3.27549746e-05
306      1.41726190e-03    0.00000000e+00    0.00000000e+00    1.62686263e-02    4.41073217e-02    2.78386954e-05
307      1.42202381e-03    0.00000000e+00    0.00000000e+00    2.07562676e-02    4.37519680e-02    2.29957003e-05
308      1.42678571e-03    0.00000000e+00    0.00000000e+00    2.52437231e-02    4.34681410e-02    1.82244179e-05
309      1.43154762e-03    0.00000000e+00    0.00000000e+00    2.97309527e-02    4.32549311e-02    1.35239784e-05
310      1.43630952e-03    0.00000000e+00    0.00000000e+00    3.42179160e-02    4.31122943e-02    8.89437830e-06
311      1.44107143e-03    0.00000000e+00    0.00000000e+00    3.87045731e-02    4.30408841e-02    4.33631104e-06
312      1.44583333e-03    0.00000000e+00    0.00000000e+00    4.31908836e-02    4.30416879e-02   -1.49195755e-07
313      1.45059524e-03    0.00000000e+00    0.00000000e+00    4.76768076e-02    4.31156222e-02   -4.56118533e-06
314      1.45535714e-03    0.00000000e+00    0.00000000e+00    5.21623047e-02    4.32631960e-02   -8.89910869e-06
315      1.46011905e-03    0.00000000e+00    0.00000000e+00    5.66473348e-02    4.34842979e-02   -1.31630369e-05
316      1.46488095e-03    0.00000000e+00    0.00000000e+00    6.11318579e-02    4.37781201e-02   -1.73537377e-05
317      1.46964286e-03    0.00000000e+00    0.00000000e+00    6.56158337e-02    4.41431993e-02   -2.14726344e-05
318      1.47440476e-03    0.00000000e+00    0.00000000e+00    7.00992221e-02    4.45775408e-02   -2.55216813e-05
319      1.47916667e-03    0.00000000e+00    0.00000000e+00    7.45819830e-02    4.50787910e-02   -2.95031920e-05
320      1.48392857e-03    0.00000000e+00    0.00000000e+00    7.90640762e-02    4.56444226e-02   -3.34196536e-05
321      1.48869048e-03    0.00000000e+00    0.00000000e+00    8.35454616e-02    4.62719093e-02   -3.72735523e-05
322      1.49345238e-03    0.00000000e+00    0.00000000e+00    8.80260991e-02    4.69588712e-02   -4.10672280e-05
323      1.49821429e-03    0.00000000e+00    0.00000000e+00    3.36398366e-02    4.67834343e-02    1.31435977e-05
324      1.50297619e-03    0.00000000e+00    0.00000000e+00    2.80498926e-03    4.61259203e-02    4.33209311e-05
325      1.50773810e-03    0.00000000e+00    0.00000000e+00    7.29294695e-03    4.55455740e-02    3.82526270e-05
326      1.51250000e-03    0.00000000e+00    0.00000000e+00    1.17808394e-02    4.50415154e-02    3.32606760e-05
327      1.51726190e-03    0.00000000e+00    0.00000000e+00    1.62686263e-02    4.38619621e-02    2.75933358e-05
328      1.52202381e-03    0.00000000e+00    0.00000000e+00    2.07562676e-02    4.35023315e-02    2.27460639e-05
329      1.52678571e-03    0.00000000e+00    0.00000000e+00    2.52437231e-02    4.32274589e-02    1.79837357e-05
330      1.53154762e-03    0.00000000e+00    0.00000000e+00    2.97309527e-02    4.30356040e-02    1.33046514e-05
331      1.53630952e-03    0.00000000e+00    0.00000000e+00    3.42179160e-02    4.29233771e-02    8.70546108e-06
332      1.54107143e-03    0.00000000e+00    0.00000000e+00    3.87045731e-02    4.28860792e-02    4.18150617e-06
333      1.54583333e-03    0.00000000e+00    0.00000000e+00    4.31908836e-02    4.29184197e-02   -2.72463887e-07
334      1.55059524e-03    0.00000000e+00    0.00000000e+00    4.76768076e-02    4.30153082e-02   -4.66149937e-06
335      1.55535714e-03    0.00000000e+00    0.00000000e+00    5.21623047e-02    4.31725064e-02   -8.98979832e-06
336      1.56011905e-03    0.00000000e+00    0.00000000e+00    5.66473348e-02    4.33870326e-02   -1.32603022e-05
337      1.56488095e-03    0.00000000e+00    0.00000000e+00    6.11318579e-02    4.36573005e-02   -1.74745574e-05
338      1.56964286e-03    0.00000000e+00    0.00000000e+00    6.56158337e-02    4.39830306e-02   -2.16328030e-05
339      1.57440476e-03    0.00000000e+00    0.00000000e+00    7.00992221e-02    4.43650041e-02   -2.57342180e-05
340      1.57916667e-03    0.00000000e+00    0.00000000e+00    7.45819830e-02    4.48047283e-02   -2.97772546e-05
341      1.58392857e-03    0.00000000e+00    0.00000000e+00    7.90640762e-02    4.53040798e-02   -3.37599963e-05
342      1.58869048e-03    0.00000000e+00    0.00000000e+00    8.35454616e-02    4.58649728e-02   -3.76804888e-05
343      1.59345238e-03    0.00000000e+00    0.00000000e+00    8.80260991e-02    4.64890835e-02   -4.15370157e-05
344      1.59821429e-03    0.00000000e+00    0.00000000e+00    3.36398366e-02    4.62578009e-02    1.26179643e-05
345      1.60297619e-03    0.00000000e+00    0.00000000e+00    2.80498926e-03    4.55546539e-02    4.27496647e-05
346      1.60773810e-03    0.00000000e+00    0.00000000e+00    7.29294695e-03    4.49393332e-02    3.76463862e-05
347      1.61250000e-03    0.00000000e+00    0.00000000e+00    1.17808394e-02    4.44098619e-02    3.26290225e-05
348      1.61726190e-03    0.00000000e+00    0.00000000e+00    1.62686263e-02    4.39652164e-02    2.76965901e-05
349      1.62202381e-03    0.00000000e+00    0.00000000e+00    2.07562676e-02    4.36052045e-02    2.28489369e-05
350      1.62678571e-03    0.00000000e+00    0.00000000e+00    2.52437231e-02    4.33293402e-02    1.80856170e-05
351      1.63154762e-03    0.00000000e+00    0.00000000e+00    2.97309527e-02    4.31358920e-02    1.34049394e-05
352      1.63630952e-03    0.00000000e+00    0.00000000e+00    3.42179160e-02    4.30215911e-02    8.80367508e-06
353      1.64107143e-03    0.00000000e+00    0.00000000e+00    3.87045731e-02    4.29819547e-02    4.27738166e-06
354      1.64583333e-03    0.00000000e+00    0.00000000e+00    4.31908836e-02    4.30119610e-02   -1.78922598e-07
355      1.65059524e-03    0.00000000e+00    0.00000000e+00    4.76768076e-02    4.31067904e-02   -4.57001716e-06
356      1.65535714e-03    0.00000000e+00    0.00000000e+00    5.21623047e-02    4.32624332e-02   -8.89987145e-06
357      1.66011905e-03    0.00000000e+00    0.00000000e+00    5.66473348e-02    4.34760642e-02   -1.31712707e-05
358      1.66488095e-03    0.00000000e+00    0.00000000e+00    6.11318579e-02    4.37461668e-02   -1.73856911e-05
359      1.66964286e-03    0.00000000e+00    0.00000000e+00    6.56158337e-02    4.40724466e-02   -2.15433871e-05
360      1.67440476e-03    0.00000000e+00    0.00000000e+00    7.00992221e-02    4.44555958e-02   -2.56436263e-05
361      1.67916667e-03    0.00000000e+00    0.00000000e+00    7.45819830e-02    4.48969781e-02   -2.96850048e-05
362      1.68392857e-03    0.00000000e+00    0.00000000e+00    7.90640762e-02    4.53982937e-02   -3.36657825e-05
363      1.68869048e-03    0.00000000e+00    0.00000000e+00    8.35454616e-02    4.59612679e-02   -3.75841937e-05
364      1.69345238e-03    0.00000000e+00    0.00000000e+00    8.80260991e-02    4.65873953e-02   -4.14387038e-05
365      1.69821429e-03    0.00000000e+00    0.00000000e+00    3.36398366e-02    4.63579093e-02    1.27180727e-05
366      1.70297619e-03    0.00000000e+00    0.00000000e+00    2.80498926e-03    4.56561774e-02    4.28511881e-05
367      1.70773810e-03    0.00000000e+00    0.00000000e+00    7.29294695e-03    4.50418463e-02    3.77488993e-05
368      1.71250000e-03    0.00000000e+00    0.00000000e+00    1.17808394e-02    4.45129644e-02    3.27321251e-05
369      1.71726190e-03    0.00000000e+00    0.00000000e+00    1.62686263e-02    4.40684707e-02    2.77998444e-05
370      1.72202381e-03    0.00000000e+00    0.00000000e+00    2.07562676e-02    4.37080775e-02    2.29518099e-05
371      1.72678571e-03    0.00000000e+00    0.00000000e+00    2.52437231e-02    4.34312214e-02    1.81874983e-05
372      1.73154762e-03    0.00000000e+00    0.00000000e+00    2.97309527e-02    4.32361800e-02    1.35052274e-05
373      1.73630952e-03    0.00000000e+00    0.00000000e+00    3.42179160e-02    4.31198051e-02    8.90188907e-06
374      1.74107143e-03    0.00000000e+00    0.00000000e+00    3.87045731e-02    4.30778302e-02    4.37325715e-06
375      1.74583333e-03    0.00000000e+00    0.00000000e+00    4.31908836e-02    4.31055023e-02   -8.53813097e-08
376      1.75059524e-03    0.00000000e+00    0.00000000e+00    4.76768076e-02    4.31982726e-02   -4.47853496e-06
377      1.75535714e-03    0.00000000e+00    0.00000000e+00    5.21623047e-02    4.33523601e-02   -8.80994459e-06
378      1.76011905e-03    0.00000000e+00    0.00000000e+00    5.66473348e-02    4.35650957e-02   -1.30822391e-05
379      1.76488095e-03    0.00000000e+00    0.00000000e+00    6.11318579e-02    4.38350332e-02   -1.72968247e-05
380      1.76964286e-03    0.00000000e+00    0.00000000e+00    6.56158337e-02    4.41618626e-02   -2.14539711e-05
381      1.77440476e-03    0.00000000e+00    0.00000000e+00    7.00992221e-02    4.45461874e-02   -2.55530347e-05
382      1.77916667e-03    0.00000000e+00    0.00000000e+00    7.45819830e-02    4.49892280e-02   -2.95927550e-05
383      1.78392857e-03    0.00000000e+00    0.00000000e+00    7.90640762e-02    4.54925075e-02   -3.35715686e-05
384      1.78869048e-03    0.00000000e+00    0.00000000e+00    8.35454616e-02    4.60575630e-02   -3.74878986e-05
385      1.79345238e-03    0.00000000e+00    0.00000000e+00    8.80260991e-02    4.66857072e-02   -4.13403920e-05
386      1.79821429e-03    0.00000000e+00    0.00000000e+00    3.36398366e-02    4.64580177e-02    1.28181811e-05
387      1.80297619e-03    0.00000000e+00    0.00000000e+00    2.80498926e-03    4.57577008e-02    4.29527116e-05
388      1.80773810e-03    0.00000000e+00    0.00000000e+00    7.29294695e-03    4.51443594e-02    3.78514125e-05
389      1.81250000e-03    0.00000000e+00    0.00000000e+00    1.17808394e-02    4.46160670e-02    3.28352277e-05
390      1.81726190e-03    0.00000000e+00    0.00000000e+00    1.62686263e-02    4.41717250e-02    2.79030987e-05
391      1.82202381e-03    0.00000000e+00    0.00000000e+00    2.07562676e-02    4.38109505e-02    2.30546828e-05
392      1.82678571e-03    0.00000000e+00    0.00000000e+00    2.52437231e-02    4.35331027e-02    1.82893796e-05
393      1.83154762e-03    0.00000000e+00    0.00000000e+00    2.97309527e-02    4.33364680e-02    1.36055154e-05
