Index        TIME               V(VOUT)              V(IN)               V(1)        
1641     2.4078189259e-05    1.3279680868e+00    2.0818047688e+00    2.1049107072e+00
1642     2.4078240131e-05    1.2743338718e+00    2.1155416332e+00    2.1384867691e+00
1643     2.4078291004e-05    1.2221920601e+00    2.1492715492e+00    2.1720628309e+00
1644     2.4078341877e-05    1.1718744439e+00    2.1829924535e+00    2.2056388928e+00
1645     2.4078392750e-05    1.1236744461e+00    2.2166909413e+00    2.2392149547e+00
1646     2.4078443623e-05    1.0778464041e+00    2.2503592099e+00    2.2727910166e+00
1647     2.4078494496e-05    1.0345486924e+00    2.2839943250e+00    2.3063670785e+00
1648     2.4078545368e-05    9.9383938905e-01    2.3176018971e+00    2.3399431403e+00
1649     2.4078596241e-05    9.5567747945e-01    2.3511925599e+00    2.3735192022e+00
1650     2.4078647114e-05    9.1994953496e-01    2.3847787549e+00    2.4070952641e+00
1651     2.4078697987e-05    8.8649696947e-01    2.4183711959e+00    2.4406713260e+00
1652     2.4078748860e-05    8.5514236118e-01    2.4519774444e+00    2.4742473879e+00
1653     2.4078799732e-05    8.2570758152e-01    2.4856016854e+00    2.5078234498e+00
1654     2.4078850605e-05    7.9802571794e-01    2.5192455270e+00    2.5413995116e+00
1655     2.4078901478e-05    7.7194732716e-01    2.5529089439e+00    2.5749755735e+00
1656     2.4078952351e-05    7.4734341260e-01    2.5865911634e+00    2.6085516354e+00
1657     2.4079003224e-05    7.2410620470e-01    2.6202912659e+00    2.6421276973e+00
1658     2.4079054097e-05    7.0214893574e-01    2.6540085838e+00    2.6757037592e+00
1659     2.4079104969e-05    6.8140512318e-01    2.6877429195e+00    2.7092798210e+00
1660     2.4079155842e-05    6.6182784408e-01    2.7214946681e+00    2.7428558829e+00
1661     2.4079206715e-05    6.4338919702e-01    2.7552648766e+00    2.7764319448e+00
1662     2.4079257588e-05    6.2608012698e-01    2.7890552803e+00    2.8100080067e+00
1663     2.4079308461e-05    6.0991064928e-01    2.8228683341e+00    2.8435840686e+00
1664     2.4079359334e-05    5.9491044671e-01    2.8567072589e+00    2.8771601304e+00
1665     2.4079410206e-05    5.8112966275e-01    2.8905761310e+00    2.9107361923e+00
1666     2.4079461079e-05    5.6863957543e-01    2.9244800882e+00    2.9443122542e+00
1667     2.4079511952e-05    5.5753269754e-01    2.9584257518e+00    2.9778883161e+00
1668     2.4079562825e-05    5.4792169581e-01    2.9924219725e+00    3.0114643780e+00
1669     2.4079613698e-05    5.3993600559e-01    3.0264808795e+00    3.0450404398e+00
1670     2.4079664570e-05    5.3371313077e-01    3.0606186034e+00    3.0786165017e+00
1671     2.4079715443e-05    5.2937589546e-01    3.0948528424e+00    3.1121925636e+00
1672     2.4079766316e-05    5.2697564391e-01    3.1291888104e+00    3.1457686255e+00
1673     2.4079817189e-05    5.2638520927e-01    3.1635817650e+00    3.1793446874e+00
1674     2.4079868062e-05    5.2721608566e-01    3.1979024547e+00    3.2129207492e+00
1675     2.4079918935e-05    5.2893821758e-01    3.2320081703e+00    3.2464968111e+00
1676     2.4080000000e-05    5.3257210351e-01    3.2859359836e+00    3.3000000000e+00
1677     2.4080004873e-05    5.3277020192e-01    3.2885575515e+00    3.3000000000e+00
1678     2.4080008694e-05    5.3290258286e-01    3.2902997362e+00    3.3000000000e+00
1679     2.4080012514e-05    5.3302446616e-01    3.2918983684e+00    3.3000000000e+00
1680     2.4080020155e-05    5.3321418747e-01    3.2943641286e+00    3.3000000000e+00
1681     2.4080027796e-05    5.3334735242e-01    3.2960770452e+00    3.3000000000e+00
1682     2.4080043078e-05    5.3350905155e-01    3.2981405694e+00    3.3000000000e+00
1683     2.4080073641e-05    5.3363007131e-01    3.2996718093e+00    3.3000000000e+00
1684     2.4080134768e-05    5.3365766954e-01    3.3000192225e+00    3.3000000000e+00
1685     2.4080189783e-05    5.3365283611e-01    3.2999586645e+00    3.3000000000e+00
1686     2.4080244797e-05    5.3365347993e-01    3.2999665931e+00    3.3000000000e+00
1687     2.4080354826e-05    5.3365336672e-01    3.2999652654e+00    3.3000000000e+00
1688     2.4080574884e-05    5.3365342963e-01    3.2999659530e+00    3.3000000000e+00
1689     2.4081014999e-05    5.3365338172e-01    3.2999654454e+00    3.3000000000e+00
1690     2.4081895230e-05    5.3365342385e-01    3.2999658836e+00    3.3000000000e+00
1691     2.4083655692e-05    5.3365338429e-01    3.2999654760e+00    3.3000000000e+00
1692     2.4087176617e-05    5.3365342264e-01    3.2999658692e+00    3.3000000000e+00
1693     2.4094218465e-05    5.3365338488e-01    3.2999654830e+00    3.3000000000e+00
1694     2.4108302161e-05    5.3365342235e-01    3.2999658657e+00    3.3000000000e+00
1695     2.4136469554e-05    5.3365338502e-01    3.2999654847e+00    3.3000000000e+00
1696     2.4192804340e-05    5.3365342227e-01    3.2999658649e+00    3.3000000000e+00
1697     2.4305473912e-05    5.3365338506e-01    3.2999654852e+00    3.3000000000e+00
1698     2.4530813056e-05    5.3365342226e-01    3.2999658647e+00    3.3000000000e+00
1699     2.4831813056e-05    5.3365338507e-01    3.2999654853e+00    3.3000000000e+00
1700     2.5132813056e-05    5.3365342225e-01    3.2999658646e+00    3.3000000000e+00
1701     2.5433813056e-05    5.3365338508e-01    3.2999654854e+00    3.3000000000e+00
1702     2.5580000000e-05    5.3365342223e-01    3.2999658644e+00    3.3000000000e+00
1703     2.5580007812e-05    5.3355127589e-01    3.2985769266e+00    3.2948437500e+00
1704     2.5580015543e-05    5.3337487922e-01    3.2962060314e+00    3.2897417362e+00
1705     2.5580023273e-05    5.3314308624e-01    3.2931054900e+00    3.2846397224e+00
1706     2.5580031003e-05    5.3288842686e-01    3.2896974216e+00    3.2795377086e+00
1707     2.5580046464e-05    5.3228148005e-01    3.2815292401e+00    3.2693336810e+00
1708     2.5580061925e-05    5.3160459052e-01    3.2722863757e+00    3.2591296534e+00
1709     2.5580077385e-05    5.3090785296e-01    3.2625492564e+00    3.2489256258e+00
1710     2.5580108307e-05    5.2954441719e-01    3.2425482045e+00    3.2285175706e+00
1711     2.5580139228e-05    5.2828661309e-01    3.2223246945e+00    3.2081095155e+00
1712     2.5580201071e-05    5.2638463349e-01    3.1819637228e+00    3.1672934051e+00
1713     2.5580262913e-05    5.2588503568e-01    3.1418950789e+00    3.1264772947e+00
1714     2.5580324756e-05    5.2755823973e-01    3.1019782823e+00    3.0856611844e+00
1715     2.5580386598e-05    5.3182410590e-01    3.0620214870e+00    3.0448450740e+00
1716     2.5580448441e-05    5.3873420467e-01    3.0219504889e+00    3.0040289636e+00
1717     2.5580510284e-05    5.4813674613e-01    2.9817648809e+00    2.9632128532e+00
1718     2.5580572126e-05    5.5983156092e-01    2.9414865835e+00    2.9223967429e+00
1719     2.5580633969e-05    5.7361833900e-01    2.9011339250e+00    2.8815806325e+00
1720     2.5580695811e-05    5.8932862309e-01    2.8607216098e+00    2.8407645221e+00
1721     2.5580757654e-05    6.0682862676e-01    2.8202596064e+00    2.7999484118e+00
1722     2.5580819497e-05    6.2602632021e-01    2.7797560535e+00    2.7591323014e+00
1723     2.5580881339e-05    6.4686816822e-01    2.7392169284e+00    2.7183161910e+00
1724     2.5580943182e-05    6.6934052362e-01    2.6986471410e+00    2.6775000807e+00
1725     2.5581005024e-05    6.9346739744e-01    2.6580500630e+00    2.6366839703e+00
1726     2.5581066867e-05    7.1931204366e-01    2.6174279386e+00    2.5958678599e+00
1727     2.5581128709e-05    7.4697742497e-01    2.5767816287e+00    2.5550517495e+00
1728     2.5581190552e-05    7.7660879687e-01    2.5361108972e+00    2.5142356392e+00
1729     2.5581252395e-05    8.0839492761e-01    2.4954144994e+00    2.4734195288e+00
1730     2.5581314237e-05    8.4256815337e-01    2.4546908046e+00    2.4326034184e+00
1731     2.5581376080e-05    8.7939903399e-01    2.4139387857e+00    2.3917873081e+00
1732     2.5581437922e-05    9.1918221843e-01    2.3731598530e+00    2.3509711977e+00
1733     2.5581499765e-05    9.6220774516e-01    2.3323602620e+00    2.3101550873e+00
1734     2.5581561608e-05    1.0087153686e+00    2.2915533004e+00    2.2693389770e+00
1735     2.5581623450e-05    1.0588368873e+00    2.2507589744e+00    2.2285228666e+00
1736     2.5581685293e-05    1.1125451727e+00    2.2099987902e+00    2.1877067562e+00
1737     2.5581747135e-05    1.1696351846e+00    2.1692867819e+00    2.1468906459e+00
1738     2.5581808978e-05    1.2297505285e+00    2.1286222415e+00    2.1060745355e+00
1739     2.5581870821e-05    1.2924422143e+00    2.0879900961e+00    2.0652584251e+00
1740     2.5581932663e-05    1.3572299015e+00    2.0473687545e+00    2.0244423147e+00
1741     2.5581994506e-05    1.4236457262e+00    2.0067385287e+00    1.9836262044e+00
1742     2.5582056348e-05    1.4912581411e+00    1.9660857311e+00    1.9428100940e+00
1743     2.5582180034e-05    1.6285264688e+00    1.8846956660e+00    1.8611778733e+00
1744     2.5582303719e-05    1.7664634204e+00    1.8031586961e+00    1.7795456525e+00
1745     2.5582422115e-05    1.8966170192e+00    1.7249913314e+00    1.7014042659e+00
1746     2.5582481379e-05    1.9604092454e+00    1.6858198847e+00    1.6622896865e+00
1747     2.5582540644e-05    2.0226558335e+00    1.6466163247e+00    1.6231751071e+00
1748     2.5582592681e-05    2.0756997173e+00    1.6121632491e+00    1.5888304995e+00
1749     2.5582638759e-05    2.1210918413e+00    1.5816319848e+00    1.5584193090e+00
1750     2.5582679799e-05    2.1600402799e+00    1.5544209507e+00    1.5313327943e+00
1751     2.5582716735e-05    2.1937349240e+00    1.5299192457e+00    1.5069549311e+00
1752     2.5582749977e-05    2.2228523983e+00    1.5078605512e+00    1.4850148543e+00
1753     2.5582779896e-05    2.2480150186e+00    1.4880041546e+00    1.4652687851e+00
1754     2.5582809814e-05    2.2721320157e+00    1.4681484744e+00    1.4455227160e+00
1755     2.5582839732e-05    2.2951895813e+00    1.4482955538e+00    1.4257766468e+00
1756     2.5582866659e-05    2.3150454138e+00    1.4304300778e+00    1.4080051845e+00
1757     2.5582893585e-05    2.3342111121e+00    1.4125594754e+00    1.3902337223e+00
1758     2.5582947438e-05    2.3696876597e+00    1.3768214849e+00    1.3546907978e+00
1759     2.5583001291e-05    2.4020910509e+00    1.3411494512e+00    1.3191478733e+00
1760     2.5583055144e-05    2.4316654021e+00    1.3054962511e+00    1.2836049488e+00
1761     2.5583108997e-05    2.4588246988e+00    1.2698692246e+00    1.2480620242e+00
1762     2.5583162850e-05    2.4838704045e+00    1.2342544308e+00    1.2125190997e+00
1763     2.5583216703e-05    2.5071339322e+00    1.1986528594e+00    1.1769761752e+00
1764     2.5583270556e-05    2.5288722159e+00    1.1630574761e+00    1.1414332507e+00
1765     2.5583324409e-05    2.5493260111e+00    1.1274678282e+00    1.1058903262e+00
1766     2.5583378262e-05    2.5686856374e+00    1.0918805806e+00    1.0703474017e+00
1767     2.5583432114e-05    2.5871191114e+00    1.0562953186e+00    1.0348044772e+00
1768     2.5583539820e-05    2.6217321026e+00    9.8512563316e-01    9.6371862820e-01
1769     2.5583647526e-05    2.6539973534e+00    9.1395164675e-01    8.9263277919e-01
1770     2.5583755232e-05    2.6845078092e+00    8.4277020322e-01    8.2154693018e-01
1771     2.5583862938e-05    2.7136390790e+00    7.7157290207e-01    7.5046108117e-01
1772     2.5583970644e-05    2.7416291099e+00    7.0035416788e-01    6.7937523215e-01
1773     2.5584078349e-05    2.7685692935e+00    6.2910159177e-01    6.0828938314e-01
1774     2.5584186055e-05    2.7944300077e+00    5.5780153542e-01    5.3720353413e-01
1775     2.5584293761e-05    2.8190247790e+00    4.8643088187e-01    4.6611768512e-01
1776     2.5584401467e-05    2.8419808217e+00    4.1495969814e-01    3.9503183611e-01
1777     2.5584509173e-05    2.8626316205e+00    3.4334711065e-01    3.2394598710e-01
1778     2.5584616879e-05    2.8799141192e+00    2.7154540991e-01    2.5286013808e-01
1779     2.5584724584e-05    2.8923908828e+00    1.9947313393e-01    1.8177428907e-01
1780     2.5584832290e-05    2.8986922348e+00    1.2698247886e-01    1.1068844006e-01
1781     2.5584929225e-05    2.8992399612e+00    6.1502669301e-02    4.6711175950e-02
1782     2.5585000000e-05    2.8978160887e+00    1.4137645796e-02   -5.2713389209e-13
1783     2.5585004716e-05    2.8977264511e+00    1.1575447468e-02    0.0000000000e+00
1784     2.5585008440e-05    2.8976670944e+00    9.8529833066e-03    0.0000000000e+00
1785     2.5585012164e-05    2.8976126155e+00    8.2686159311e-03    0.0000000000e+00
1786     2.5585019612e-05    2.8975276885e+00    5.8080955004e-03    0.0000000000e+00
1787     2.5585027060e-05    2.8974671310e+00    4.0815568245e-03    0.0000000000e+00
1788     2.5585041957e-05    2.8973917913e+00    1.9746859222e-03    0.0000000000e+00
1789     2.5585071750e-05    2.8973332390e+00    3.7126869376e-04    0.0000000000e+00
1790     2.5585131336e-05    2.8973187119e+00   -2.2175473875e-05    0.0000000000e+00
1791     2.5585184964e-05    2.8973210906e+00    4.1763876735e-05    0.0000000000e+00
1792     2.5585238591e-05    2.8973207966e+00    3.4185196947e-05    0.0000000000e+00
1793     2.5585345846e-05    2.8973208507e+00    3.5340867398e-05    0.0000000000e+00
1794     2.5585560356e-05    2.8973208188e+00    3.4753835846e-05    0.0000000000e+00
1795     2.5585989377e-05    2.8973208444e+00    3.5183948714e-05    0.0000000000e+00
1796     2.5586847417e-05    2.8973208213e+00    3.4813901196e-05    0.0000000000e+00
1797     2.5588563498e-05    2.8973208433e+00    3.5157519886e-05    0.0000000000e+00
1798     2.5591995660e-05    2.8973208218e+00    3.4826313266e-05    0.0000000000e+00
1799     2.5598859984e-05    2.8973208430e+00    3.5151503391e-05    0.0000000000e+00
1800     2.5612588632e-05    2.8973208220e+00    3.4829275438e-05    0.0000000000e+00
1801     2.5640045928e-05    2.8973208430e+00    3.5150033664e-05    0.0000000000e+00
1802     2.5694960519e-05    2.8973208220e+00    3.4830007481e-05    0.0000000000e+00
1803     2.5804789703e-05    2.8973208429e+00    3.5149668346e-05    0.0000000000e+00
1804     2.6024448069e-05    2.8973208220e+00    3.4830189965e-05    0.0000000000e+00
1805     2.6325448069e-05    2.8973208429e+00    3.5149563183e-05    0.0000000000e+00
1806     2.6626448069e-05    2.8973208220e+00    3.4830278669e-05    0.0000000000e+00
1807     2.6927448069e-05    2.8973208429e+00    3.5149474504e-05    0.0000000000e+00
1808     2.7085000000e-05    2.8973208220e+00    3.4830407666e-05    0.0000000000e+00
1809     2.7085007812e-05    2.8973919454e+00    1.4317224356e-03    5.1562499995e-03
1810     2.7085015555e-05    2.8975049912e+00    3.8156376237e-03    1.0266581665e-02
1811     2.7085023298e-05    2.8976452248e+00    6.9282895269e-03    1.5376913331e-02
1812     2.7085031041e-05    2.8977952933e+00    1.0346181438e-02    2.0487244997e-02
1813     2.7085046527e-05    2.8981319738e+00    1.8524090402e-02    3.0707908330e-02
1814     2.7085062013e-05    2.8984831714e+00    2.7761349267e-02    4.0928571664e-02
1815     2.7085092985e-05    2.8991253136e+00    4.7365335520e-02    6.1369898329e-02
1816     2.7085123956e-05    2.8996063775e+00    6.7465598180e-02    8.1811224994e-02
1817     2.7085185900e-05    2.8997464132e+00    1.0765754177e-01    1.2269387833e-01
1818     2.7085247843e-05    2.8983072814e+00    1.4767722421e-01    1.6357653166e-01
1819     2.7085309787e-05    2.8948886062e+00    1.8771639806e-01    2.0445918499e-01
1820     2.7085371730e-05    2.8894572539e+00    2.2787584221e-01    2.4534183832e-01
1821     2.7085433673e-05    2.8821685975e+00    2.6815365637e-01    2.8622449165e-01
1822     2.7085495617e-05    2.8732806816e+00    3.0853035797e-01    3.2710714499e-01
1823     2.7085557560e-05    2.8630521361e+00    3.4898390029e-01    3.6798979832e-01
1824     2.7085619504e-05    2.8517318443e+00    3.8950263291e-01    4.0887245165e-01
1825     2.7085681447e-05    2.8395219877e+00    4.3007618386e-01    4.4975510498e-01
1826     2.7085805334e-05    2.8130651481e+00    5.1134754753e-01    5.3152041165e-01
1827     2.7086053108e-05    2.7544718549e+00    6.7426064482e-01    6.9505102497e-01
1828     2.7086300881e-05    2.6900115644e+00    8.3749684111e-01    8.5858163830e-01
1829     2.7086548655e-05    2.6183922506e+00    1.0007904698e+00    1.0221122516e+00
1830     2.7086584785e-05    2.6070644264e+00    1.0246195918e+00    1.0459582151e+00
1831     2.7086620915e-05    2.5954862120e+00    1.0484398452e+00    1.0698041786e+00
1832     2.7086693176e-05    2.5712609590e+00    1.0960706431e+00    1.1174961056e+00
1833     2.7086765436e-05    2.5454808319e+00    1.1437119801e+00    1.1651880326e+00
1834     2.7086837697e-05    2.5177152359e+00    1.1913451183e+00    1.2128799596e+00
1835     2.7086909957e-05    2.4875438991e+00    1.2389783090e+00    1.2605718866e+00
1836     2.7086982218e-05    2.4543646516e+00    1.2865977512e+00    1.3082638136e+00
1837     2.7087054478e-05    2.4175398603e+00    1.3342020311e+00    1.3559557406e+00
1838     2.7087126739e-05    2.3763245134e+00    1.3817759172e+00    1.4036476676e+00
1839     2.7087198999e-05    2.3300358437e+00    1.4293116194e+00    1.4513395946e+00
1840     2.7087271260e-05    2.2781372783e+00    1.4768006698e+00    1.4990315216e+00
1841     2.7087343520e-05    2.2204444031e+00    1.5242505487e+00    1.5467234486e+00
1842     2.7087415781e-05    2.1571908029e+00    1.5716802598e+00    1.5944153756e+00
1843     2.7087488041e-05    2.0890111828e+00    1.6191182035e+00    1.6421073026e+00
1844     2.7087560302e-05    2.0167694827e+00    1.6665881639e+00    1.6897992295e+00
1845     2.7087632562e-05    1.9413833581e+00    1.7141047904e+00    1.7374911565e+00
1846     2.7087704823e-05    1.8636883874e+00    1.7616727456e+00    1.7851830835e+00
1847     2.7087777083e-05    1.7843916299e+00    1.8092915721e+00    1.8328750105e+00
1848     2.7087849344e-05    1.7040786008e+00    1.8569590861e+00    1.8805669375e+00
1849     2.7087993865e-05    1.5424614493e+00    1.9524217520e+00    1.9759507915e+00
1850     2.7088138386e-05    1.3827919983e+00    2.0480911204e+00    2.0713346455e+00
1851     2.7088163822e-05    1.3552897631e+00    2.0649381555e+00    2.0881226764e+00
1852     2.7088189259e-05    1.3279680865e+00    2.0818047690e+00    2.1049107074e+00
1853     2.7088240131e-05    1.2743338716e+00    2.1155416334e+00    2.1384867692e+00
1854     2.7088291004e-05    1.2221920599e+00    2.1492715494e+00    2.1720628311e+00
1855     2.7088341877e-05    1.1718744438e+00    2.1829924536e+00    2.2056388929e+00
1856     2.7088392750e-05    1.1236744460e+00    2.2166909414e+00    2.2392149548e+00
1857     2.7088443623e-05    1.0778464040e+00    2.2503592100e+00    2.2727910167e+00
1858     2.7088494496e-05    1.0345486923e+00    2.2839943251e+00    2.3063670785e+00
1859     2.7088545368e-05    9.9383938901e-01    2.3176018971e+00    2.3399431404e+00
1860     2.7088596241e-05    9.5567747943e-01    2.3511925599e+00    2.3735192022e+00
1861     2.7088647114e-05    9.1994953496e-01    2.3847787549e+00    2.4070952641e+00
1862     2.7088697987e-05    8.8649696949e-01    2.4183711959e+00    2.4406713260e+00
1863     2.7088748860e-05    8.5514236122e-01    2.4519774444e+00    2.4742473878e+00
1864     2.7088799732e-05    8.2570758157e-01    2.4856016853e+00    2.5078234497e+00
1865     2.7088850605e-05    7.9802571801e-01    2.5192455269e+00    2.5413995116e+00
1866     2.7088901478e-05    7.7194732724e-01    2.5529089438e+00    2.5749755734e+00
1867     2.7088952351e-05    7.4734341268e-01    2.5865911632e+00    2.6085516353e+00
1868     2.7089003224e-05    7.2410620480e-01    2.6202912657e+00    2.6421276971e+00
1869     2.7089054097e-05    7.0214893584e-01    2.6540085836e+00    2.6757037590e+00
1870     2.7089104969e-05    6.8140512329e-01    2.6877429194e+00    2.7092798209e+00
1871     2.7089155842e-05    6.6182784420e-01    2.7214946679e+00    2.7428558827e+00
1872     2.7089206715e-05    6.4338919713e-01    2.7552648764e+00    2.7764319446e+00
1873     2.7089257588e-05    6.2608012710e-01    2.7890552800e+00    2.8100080064e+00
1874     2.7089308461e-05    6.0991064941e-01    2.8228683338e+00    2.8435840683e+00
1875     2.7089359334e-05    5.9491044683e-01    2.8567072586e+00    2.8771601302e+00
1876     2.7089410206e-05    5.8112966287e-01    2.8905761307e+00    2.9107361920e+00
1877     2.7089461079e-05    5.6863957554e-01    2.9244800879e+00    2.9443122539e+00
1878     2.7089511952e-05    5.5753269764e-01    2.9584257515e+00    2.9778883157e+00
1879     2.7089562825e-05    5.4792169590e-01    2.9924219721e+00    3.0114643776e+00
1880     2.7089613698e-05    5.3993600567e-01    3.0264808792e+00    3.0450404395e+00
1881     2.7089664570e-05    5.3371313083e-01    3.0606186030e+00    3.0786165013e+00
1882     2.7089715443e-05    5.2937589550e-01    3.0948528419e+00    3.1121925632e+00
1883     2.7089766316e-05    5.2697564393e-01    3.1291888100e+00    3.1457686250e+00
1884     2.7089817189e-05    5.2638520926e-01    3.1635817645e+00    3.1793446869e+00
1885     2.7089868062e-05    5.2721608564e-01    3.1979024542e+00    3.2129207488e+00
1886     2.7089918935e-05    5.2893821755e-01    3.2320081698e+00    3.2464968106e+00
1887     2.7090000000e-05    5.3257210351e-01    3.2859359836e+00    3.3000000000e+00
1888     2.7090004873e-05    5.3277020192e-01    3.2885575515e+00    3.3000000000e+00
1889     2.7090008694e-05    5.3290258286e-01    3.2902997362e+00    3.3000000000e+00
1890     2.7090012514e-05    5.3302446616e-01    3.2918983684e+00    3.3000000000e+00
1891     2.7090020155e-05    5.3321418747e-01    3.2943641286e+00    3.3000000000e+00
1892     2.7090027796e-05    5.3334735242e-01    3.2960770452e+00    3.3000000000e+00
1893     2.7090043078e-05    5.3350905155e-01    3.2981405694e+00    3.3000000000e+00
1894     2.7090073641e-05    5.3363007131e-01    3.2996718093e+00    3.3000000000e+00
1895     2.7090134768e-05    5.3365766954e-01    3.3000192225e+00    3.3000000000e+00
1896     2.7090189783e-05    5.3365283611e-01    3.2999586645e+00    3.3000000000e+00
1897     2.7090244797e-05    5.3365347993e-01    3.2999665931e+00    3.3000000000e+00
1898     2.7090354826e-05    5.3365336672e-01    3.2999652654e+00    3.3000000000e+00
1899     2.7090574884e-05    5.3365342963e-01    3.2999659530e+00    3.3000000000e+00
1900     2.7091014999e-05    5.3365338172e-01    3.2999654454e+00    3.3000000000e+00
1901     2.7091895230e-05    5.3365342385e-01    3.2999658836e+00    3.3000000000e+00
1902     2.7093655692e-05    5.3365338429e-01    3.2999654760e+00    3.3000000000e+00
1903     2.7097176617e-05    5.3365342264e-01    3.2999658692e+00    3.3000000000e+00
1904     2.7104218465e-05    5.3365338488e-01    3.2999654830e+00    3.3000000000e+00
1905     2.7118302161e-05    5.3365342235e-01    3.2999658657e+00    3.3000000000e+00
1906     2.7146469554e-05    5.3365338502e-01    3.2999654847e+00    3.3000000000e+00
1907     2.7202804340e-05    5.3365342227e-01    3.2999658649e+00    3.3000000000e+00
1908     2.7315473912e-05    5.3365338506e-01    3.2999654852e+00    3.3000000000e+00
1909     2.7540813056e-05    5.3365342226e-01    3.2999658647e+00    3.3000000000e+00
1910     2.7841813056e-05    5.3365338507e-01    3.2999654853e+00    3.3000000000e+00
1911     2.8142813056e-05    5.3365342225e-01    3.2999658646e+00    3.3000000000e+00
1912     2.8443813056e-05    5.3365338508e-01    3.2999654854e+00    3.3000000000e+00
1913     2.8590000000e-05    5.3365342223e-01    3.2999658644e+00    3.3000000000e+00
1914     2.8590007812e-05    5.3355127589e-01    3.2985769266e+00    3.2948437500e+00
1915     2.8590015543e-05    5.3337487922e-01    3.2962060314e+00    3.2897417362e+00
1916     2.8590023273e-05    5.3314308624e-01    3.2931054900e+00    3.2846397224e+00
1917     2.8590031003e-05    5.3288842686e-01    3.2896974216e+00    3.2795377086e+00
1918     2.8590046464e-05    5.3228148005e-01    3.2815292401e+00    3.2693336810e+00
1919     2.8590061925e-05    5.3160459052e-01    3.2722863757e+00    3.2591296534e+00
1920     2.8590077385e-05    5.3090785296e-01    3.2625492564e+00    3.2489256258e+00
1921     2.8590108307e-05    5.2954441719e-01    3.2425482045e+00    3.2285175706e+00
1922     2.8590139228e-05    5.2828661309e-01    3.2223246945e+00    3.2081095155e+00
1923     2.8590201071e-05    5.2638463349e-01    3.1819637228e+00    3.1672934051e+00
1924     2.8590262913e-05    5.2588503568e-01    3.1418950789e+00    3.1264772947e+00
1925     2.8590324756e-05    5.2755823973e-01    3.1019782823e+00    3.0856611844e+00
1926     2.8590386598e-05    5.3182410590e-01    3.0620214870e+00    3.0448450740e+00
1927     2.8590448441e-05    5.3873420467e-01    3.0219504889e+00    3.0040289636e+00
1928     2.8590510284e-05    5.4813674613e-01    2.9817648809e+00    2.9632128532e+00
1929     2.8590572126e-05    5.5983156092e-01    2.9414865835e+00    2.9223967429e+00
1930     2.8590633969e-05    5.7361833900e-01    2.9011339250e+00    2.8815806325e+00
1931     2.8590695811e-05    5.8932862309e-01    2.8607216098e+00    2.8407645221e+00
1932     2.8590757654e-05    6.0682862676e-01    2.8202596064e+00    2.7999484118e+00
1933     2.8590819497e-05    6.2602632021e-01    2.7797560535e+00    2.7591323014e+00
1934     2.8590881339e-05    6.4686816822e-01    2.7392169284e+00    2.7183161910e+00
1935     2.8590943182e-05    6.6934052362e-01    2.6986471410e+00    2.6775000807e+00
1936     2.8591005024e-05    6.9346739744e-01    2.6580500630e+00    2.6366839703e+00
1937     2.8591066867e-05    7.1931204366e-01    2.6174279386e+00    2.5958678599e+00
1938     2.8591128709e-05    7.4697742497e-01    2.5767816287e+00    2.5550517495e+00
1939     2.8591190552e-05    7.7660879687e-01    2.5361108972e+00    2.5142356392e+00
1940     2.8591252395e-05    8.0839492761e-01    2.4954144994e+00    2.4734195288e+00
1941     2.8591314237e-05    8.4256815337e-01    2.4546908046e+00    2.4326034184e+00
1942     2.8591376080e-05    8.7939903399e-01    2.4139387857e+00    2.3917873081e+00
1943     2.8591437922e-05    9.1918221843e-01    2.3731598530e+00    2.3509711977e+00
1944     2.8591499765e-05    9.6220774516e-01    2.3323602620e+00    2.3101550873e+00
1945     2.8591561608e-05    1.0087153686e+00    2.2915533004e+00    2.2693389770e+00
1946     2.8591623450e-05    1.0588368873e+00    2.2507589744e+00    2.2285228666e+00
1947     2.8591685293e-05    1.1125451727e+00    2.2099987902e+00    2.1877067562e+00
1948     2.8591747135e-05    1.1696351846e+00    2.1692867819e+00    2.1468906459e+00
1949     2.8591808978e-05    1.2297505285e+00    2.1286222415e+00    2.1060745355e+00
1950     2.8591870821e-05    1.2924422143e+00    2.0879900961e+00    2.0652584251e+00
1951     2.8591932663e-05    1.3572299015e+00    2.0473687545e+00    2.0244423147e+00
1952     2.8591994506e-05    1.4236457262e+00    2.0067385287e+00    1.9836262044e+00
1953     2.8592056348e-05    1.4912581411e+00    1.9660857311e+00    1.9428100940e+00
1954     2.8592180034e-05    1.6285264688e+00    1.8846956660e+00    1.8611778733e+00
1955     2.8592303719e-05    1.7664634204e+00    1.8031586961e+00    1.7795456525e+00
1956     2.8592422115e-05    1.8966170192e+00    1.7249913314e+00    1.7014042659e+00
1957     2.8592481379e-05    1.9604092455e+00    1.6858198846e+00    1.6622896865e+00
1958     2.8592540644e-05    2.0226558335e+00    1.6466163247e+00    1.6231751071e+00
1959     2.8592592681e-05    2.0756997173e+00    1.6121632491e+00    1.5888304995e+00
1960     2.8592638759e-05    2.1210918413e+00    1.5816319848e+00    1.5584193089e+00
1961     2.8592679799e-05    2.1600402799e+00    1.5544209507e+00    1.5313327943e+00
1962     2.8592716735e-05    2.1937349240e+00    1.5299192457e+00    1.5069549311e+00
1963     2.8592749977e-05    2.2228523983e+00    1.5078605512e+00    1.4850148543e+00
1964     2.8592779896e-05    2.2480150186e+00    1.4880041546e+00    1.4652687851e+00
