Index       TIME              V(2)              V(3)       
345      2.45655869e-06   -1.51729971e+00    3.32940360e+00
346      2.46318967e-06   -1.59289270e+00    3.46830615e+00
347      2.46982065e-06   -1.66571848e+00    3.60120235e+00
348      2.47645163e-06   -1.73565028e+00    3.72785621e+00
349      2.48308262e-06   -1.80256693e+00    3.84804326e+00
350      2.48971360e-06   -1.86636072e+00    3.96152933e+00
351      2.49634458e-06   -1.92692146e+00    4.06814029e+00
352      2.50297556e-06   -1.98413745e+00    4.16770101e+00
353      2.50960655e-06   -2.03790503e+00    4.26003397e+00
354      2.51623753e-06   -2.08813187e+00    4.34497502e+00
355      2.52286851e-06   -2.13474283e+00    4.42235903e+00
356      2.52949949e-06   -2.17764875e+00    4.49206856e+00
357      2.53613048e-06   -2.21676875e+00    4.55398882e+00
358      2.54276146e-06   -2.25203582e+00    4.60800843e+00
359      2.54939244e-06   -2.28339013e+00    4.65403065e+00
360      2.55602342e-06   -2.31079263e+00    4.69196648e+00
361      2.56265441e-06   -2.33418527e+00    4.72176037e+00
362      2.56928539e-06   -2.35352624e+00    4.74336277e+00
363      2.57591637e-06   -2.36878649e+00    4.75673323e+00
364      2.58195575e-06   -2.37909442e+00    4.76172638e+00
365      2.58261885e-06   -2.38002183e+00    4.76185671e+00
366      2.58312413e-06   -2.38070061e+00    4.76190054e+00
367      2.58413469e-06   -2.38198547e+00    4.76184426e+00
368      2.58615582e-06   -2.38426246e+00    4.76115588e+00
369      2.59019807e-06   -2.38763011e+00    4.75747592e+00
370      2.59828258e-06   -2.38980228e+00    4.74091430e+00
371      2.60636708e-06   -2.38581159e+00    4.71212292e+00
372      2.61445159e-06   -2.37566430e+00    4.67117600e+00
373      2.62253609e-06   -2.35938534e+00    4.61817911e+00
374      2.63062060e-06   -2.33701546e+00    4.55326891e+00
375      2.63870510e-06   -2.30861706e+00    4.47661279e+00
376      2.64678961e-06   -2.27427021e+00    4.38840844e+00
377      2.65487411e-06   -2.23405750e+00    4.28888337e+00
378      2.66295862e-06   -2.18807804e+00    4.17829427e+00
379      2.67104313e-06   -2.13644989e+00    4.05692638e+00
380      2.67912763e-06   -2.07930662e+00    3.92509276e+00
381      2.68721214e-06   -2.01680576e+00    3.78313346e+00
382      2.69529664e-06   -1.94910757e+00    3.63141465e+00
383      2.70338115e-06   -1.87637748e+00    3.47032771e+00
384      2.71146565e-06   -1.79880335e+00    3.30028816e+00
385      2.71955016e-06   -1.71658428e+00    3.12173463e+00
386      2.72763466e-06   -1.62993917e+00    2.93512772e+00
387      2.73571917e-06   -1.53909722e+00    2.74094881e+00
388      2.74380367e-06   -1.44428099e+00    2.53969881e+00
389      2.75188818e-06   -1.34571229e+00    2.33186059e+00
390      2.75997269e-06   -1.24370876e+00    2.11805500e+00
391      2.76805719e-06   -1.13849852e+00    1.89877866e+00
392      2.77614170e-06   -1.03032996e+00    1.67458679e+00
393      2.78422620e-06   -9.19504259e-01    1.44608721e+00
