Index         TIME            {V(VOUT)+1}         {V(IN)+1}          {V(1)+1}
323     3.0127382649e-06   1.0315002403e+00   5.8775204687e+00   6.0000000000e+00   
324     3.0128001743e-06   1.0280891990e+00   5.8832236662e+00   6.0000000000e+00   
325     3.0129239930e-06   1.0228897877e+00   5.8936183125e+00   6.0000000000e+00   
326     3.0130478118e-06   1.0188117708e+00   5.9031025548e+00   6.0000000000e+00   
327     3.0131716305e-06   1.0155476351e+00   5.9117641597e+00   6.0000000000e+00   
328     3.0132954493e-06   1.0128989894e+00   5.9196790355e+00   6.0000000000e+00   
329     3.0134192680e-06   1.0107300601e+00   5.9269135688e+00   6.0000000000e+00   
330     3.0135430868e-06   1.0089430078e+00   5.9335264266e+00   6.0000000000e+00   
331     3.0136669055e-06   1.0074643574e+00   5.9395699739e+00   6.0000000000e+00   
332     3.0137907243e-06   1.0062372116e+00   5.9450913774e+00   6.0000000000e+00   
333     3.0140383618e-06   1.0044855865e+00   5.9543615390e+00   6.0000000000e+00   
334     3.0142859993e-06   1.0032316649e+00   5.9621278581e+00   6.0000000000e+00   
335     3.0145336367e-06   1.0023317450e+00   5.9686204258e+00   6.0000000000e+00   
336     3.0147812742e-06   1.0016845153e+00   5.9740365807e+00   6.0000000000e+00   
337     3.0150289117e-06   1.0012182052e+00   5.9785455399e+00   6.0000000000e+00   
338     3.0152765492e-06   1.0008817586e+00   5.9822920758e+00   6.0000000000e+00   
339     3.0157718242e-06   1.0005009605e+00   5.9875920986e+00   6.0000000000e+00   
340     3.0162670992e-06   1.0002850709e+00   5.9913259470e+00   6.0000000000e+00   
341     3.0167623742e-06   1.0001624697e+00   5.9939477149e+00   6.0000000000e+00   
342     3.0177529242e-06   1.0000649537e+00   5.9967679854e+00   6.0000000000e+00   
343     3.0187434741e-06   1.0000260648e+00   5.9982783175e+00   6.0000000000e+00   
344     3.0207245741e-06   1.0000065933e+00   5.9993768953e+00   6.0000000000e+00   
345     3.0246867740e-06   1.0000009697e+00   5.9998627363e+00   6.0000000000e+00   
346     3.0326111738e-06   1.0000000805e+00   5.9999830480e+00   6.0000000000e+00   
347     3.0484599734e-06   1.0000000054e+00   5.9999988860e+00   6.0000000000e+00   
348     3.0801575726e-06   1.0000000020e+00   5.9999999622e+00   6.0000000000e+00   
349     3.1435527711e-06   1.0000000019e+00   5.9999999993e+00   6.0000000000e+00   
350     3.2703431680e-06   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
351     3.5239239617e-06   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
352     3.8249239617e-06   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
353     4.1259239617e-06   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
354     4.4269239617e-06   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
355     4.5100000000e-06   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
356     4.5100250000e-06   9.9999760272e-01   5.9994227082e+00   5.9750000000e+00   
357     4.5100750000e-06   9.9998331168e-01   5.9961092499e+00   5.9250000000e+00   
358     4.5101750000e-06   9.9994528546e-01   5.9816160077e+00   5.8250000000e+00   
359     4.5102750000e-06   9.9991328552e-01   5.9599399688e+00   5.7250000000e+00   
360     4.5104750000e-06   9.9988934361e-01   5.8923936637e+00   5.5250000000e+00   
361     4.5106750000e-06   9.9989270262e-01   5.8044377762e+00   5.3250000000e+00   
362     4.5110750000e-06   9.9992897961e-01   5.5688083998e+00   4.9250000000e+00   
363     4.5114750000e-06   9.9995918194e-01   5.2893885444e+00   4.5250000000e+00   
364     4.5118750000e-06   9.9996648101e-01   4.9672195673e+00   4.1250000000e+00   
365     4.5122750000e-06   9.9993404199e-01   4.5793430228e+00   3.7250000000e+00   
366     4.5126011878e-06   9.9994781169e-01   4.2377702838e+00   3.3988122147e+00   
367     4.5127280955e-06   1.0000365740e+00   4.1108520274e+00   3.2719044552e+00   
368     4.5128550033e-06   1.0001717327e+00   3.9847710377e+00   3.1449966958e+00   
369     4.5129819111e-06   1.0003416893e+00   3.8592623846e+00   3.0180889364e+00   
370     4.5130895669e-06   1.0005111026e+00   3.7532800967e+00   2.9104330739e+00   
371     4.5131972228e-06   1.0007034439e+00   3.6478463110e+00   2.8027772114e+00   
372     4.5132848229e-06   1.0008777454e+00   3.5624608484e+00   2.7151770535e+00   
373     4.5133724231e-06   1.0010701428e+00   3.4775156924e+00   2.6275768955e+00   
374     4.5134457559e-06   1.0012469060e+00   3.4067369034e+00   2.5542440767e+00   
375     4.5135190887e-06   1.0014407431e+00   3.3363025797e+00   2.4809112580e+00   
376     4.5135924216e-06   1.0016544868e+00   3.2662135123e+00   2.4075784392e+00   
377     4.5136657544e-06   1.0018933629e+00   3.1964433352e+00   2.3342456205e+00   
378     4.5137390872e-06   1.0021667309e+00   3.1268918721e+00   2.2609128017e+00   
379     4.5138040851e-06   1.0024527148e+00   3.0651591741e+00   2.1959149394e+00   
380     4.5138690829e-06   1.0028137766e+00   3.0025673864e+00   2.1309170770e+00   
381     4.5139272256e-06   1.0033069565e+00   2.9425482459e+00   2.0727743880e+00   
382     4.5139748942e-06   1.0038999126e+00   2.8881686815e+00   2.0251058486e+00   
383     4.5140177866e-06   1.0044933191e+00   2.8377760903e+00   1.9822133511e+00   
384     4.5140606791e-06   1.0050499339e+00   2.7879357737e+00   1.9393208536e+00   
385     4.5141035716e-06   1.0055506061e+00   2.7384890665e+00   1.8964283561e+00   
386     4.5141464641e-06   1.0059996948e+00   2.6894118975e+00   1.8535358586e+00   
387     4.5141893566e-06   1.0064082615e+00   2.6405308454e+00   1.8106433610e+00   
388     4.5142322491e-06   1.0067910227e+00   2.5915641708e+00   1.7677508635e+00   
389     4.5142751416e-06   1.0071616243e+00   2.5423871414e+00   1.7248583660e+00   
390     4.5143180341e-06   1.0075312081e+00   2.4929893226e+00   1.6819658685e+00   
391     4.5143609266e-06   1.0079085280e+00   2.4433749257e+00   1.6390733710e+00   
392     4.5144038191e-06   1.0083004952e+00   2.3935484231e+00   1.5961808735e+00   
393     4.5144467116e-06   1.0087120609e+00   2.3437613577e+00   1.5532883759e+00   
394     4.5144896041e-06   1.0091462105e+00   2.2951954724e+00   1.5103958784e+00   
395     4.5145753891e-06   1.0103610052e+00   2.2035597298e+00   1.4246108834e+00   
396     4.5146393448e-06   1.0117710303e+00   2.1388748222e+00   1.3606551793e+00   
397     4.5147033005e-06   1.0132689305e+00   2.0766418091e+00   1.2966994753e+00   
398     4.5147672562e-06   1.0144784507e+00   2.0162189345e+00   1.2327437712e+00   
399     4.5148312119e-06   1.0152445885e+00   1.9563269069e+00   1.1687880672e+00   
400     4.5148951676e-06   1.0154097892e+00   1.8961285367e+00   1.1048323631e+00   
401     4.5149591233e-06   1.0146355029e+00   1.8411181690e+00   1.0408766590e+00   
402     4.5150000000e-06   1.0135385531e+00   1.8120991416e+00   1.0000000000e+00   
403     4.5150639557e-06   1.0106214686e+00   1.7790389213e+00   1.0000000000e+00   
404     4.5151279114e-06   1.0067845463e+00   1.7547865849e+00   1.0000000000e+00   
405     4.5151918671e-06   1.0023039593e+00   1.7359172849e+00   1.0000000000e+00   
406     4.5152558228e-06   9.9738684634e-01   1.7202834497e+00   1.0000000000e+00   
407     4.5153197785e-06   9.9218851816e-01   1.7065101850e+00   1.0000000000e+00   
408     4.5153837342e-06   9.8684772725e-01   1.6937943816e+00   1.0000000000e+00   
409     4.5155116456e-06   9.7593351840e-01   1.6707609092e+00   1.0000000000e+00   
410     4.5155810558e-06   9.6948098085e-01   1.6594328506e+00   1.0000000000e+00   
411     4.5156349344e-06   9.6134504664e-01   1.6496326474e+00   1.0000000000e+00   
412     4.5156686575e-06   9.5164253878e-01   1.6447070300e+00   1.0000000000e+00   
413     4.5157023806e-06   9.3775891530e-01   1.6409945008e+00   1.0000000000e+00   
414     4.5157314506e-06   9.2609041074e-01   1.6371750892e+00   1.0000000000e+00   
415     4.5157605206e-06   9.1533388071e-01   1.6326378896e+00   1.0000000000e+00   
416     4.5157895906e-06   9.0541564146e-01   1.6274294123e+00   1.0000000000e+00   
417     4.5158477307e-06   8.8771635084e-01   1.6153311691e+00   1.0000000000e+00   
418     4.5159058707e-06   8.7091902597e-01   1.6022408000e+00   1.0000000000e+00   
419     4.5159640108e-06   8.5414607235e-01   1.5886588740e+00   1.0000000000e+00   
420     4.5160076515e-06   8.3940876205e-01   1.5782582973e+00   1.0000000000e+00   
421     4.5160512923e-06   8.1649071130e-01   1.5676812468e+00   1.0000000000e+00   
422     4.5160835667e-06   7.9193144271e-01   1.5597698117e+00   1.0000000000e+00   
423     4.5161111819e-06   7.7075119266e-01   1.5529421492e+00   1.0000000000e+00   
424     4.5161664123e-06   7.3481223938e-01   1.5391038610e+00   1.0000000000e+00   
425     4.5162094739e-06   7.1123593360e-01   1.5282223817e+00   1.0000000000e+00   
426     4.5162525356e-06   6.9276471575e-01   1.5172710146e+00   1.0000000000e+00   
427     4.5162955972e-06   6.8325062635e-01   1.5057678056e+00   1.0000000000e+00   
428     4.5163296870e-06   6.8371216536e-01   1.4960080335e+00   1.0000000000e+00   
429     4.5163637768e-06   6.9262089451e-01   1.4857561154e+00   1.0000000000e+00   
430     4.5163925442e-06   7.0669557372e-01   1.4768569516e+00   1.0000000000e+00   
431     4.5164213116e-06   7.2776731715e-01   1.4678291825e+00   1.0000000000e+00   
432     4.5164500791e-06   7.5632952440e-01   1.4587637467e+00   1.0000000000e+00   
433     4.5164747875e-06   7.8671999677e-01   1.4509914157e+00   1.0000000000e+00   
434     4.5164994960e-06   8.2314851684e-01   1.4432733318e+00   1.0000000000e+00   
435     4.5165213097e-06   8.5971674151e-01   1.4365181574e+00   1.0000000000e+00   
436     4.5165431235e-06   8.9850322711e-01   1.4298002119e+00   1.0000000000e+00   
437     4.5165649372e-06   9.4288968553e-01   1.4231237824e+00   1.0000000000e+00   
438     4.5165737050e-06   9.6469558497e-01   1.4204506168e+00   1.0000000000e+00   
439     4.5165824729e-06   9.9299148192e-01   1.4177888228e+00   1.0000000000e+00   
440     4.5165859622e-06   1.0062902010e+00   1.4167305646e+00   1.0000000000e+00   
441     4.5165894516e-06   1.0248478800e+00   1.4156706315e+00   1.0000000000e+00   
442     4.5165919909e-06   1.0437694008e+00   1.4148952999e+00   1.0000000000e+00   
443     4.5165940206e-06   1.0596285137e+00   1.4142736291e+00   1.0000000000e+00   
444     4.5165960503e-06   1.0756835218e+00   1.4136506239e+00   1.0000000000e+00   
445     4.5166001097e-06   1.1082347105e+00   1.4124017150e+00   1.0000000000e+00   
446     4.5166041692e-06   1.1413451952e+00   1.4111512165e+00   1.0000000000e+00   
447     4.5166122880e-06   1.2098756926e+00   1.4086507974e+00   1.0000000000e+00   
448     4.5166204069e-06   1.2810111851e+00   1.4061550985e+00   1.0000000000e+00   
449     4.5166285258e-06   1.3547659270e+00   1.4036681761e+00   1.0000000000e+00   
450     4.5166366446e-06   1.4311069194e+00   1.4011957359e+00   1.0000000000e+00   
451     4.5166447635e-06   1.5099762247e+00   1.3987431038e+00   1.0000000000e+00   
452     4.5166528824e-06   1.5913057753e+00   1.3963135022e+00   1.0000000000e+00   
453     4.5166610012e-06   1.6750233711e+00   1.3939088733e+00   1.0000000000e+00   
454     4.5166772389e-06   1.8507895399e+00   1.3892029125e+00   1.0000000000e+00   
455     4.5166934767e-06   2.0350560628e+00   1.3846017693e+00   1.0000000000e+00   
456     4.5167097144e-06   2.2271754671e+00   1.3801033421e+00   1.0000000000e+00   
457     4.5167259521e-06   2.4264879115e+00   1.3757038846e+00   1.0000000000e+00   
458     4.5167421899e-06   2.6323484507e+00   1.3713970356e+00   1.0000000000e+00   
459     4.5167584276e-06   2.8441526214e+00   1.3671732087e+00   1.0000000000e+00   
460     4.5167746653e-06   3.0613184114e+00   1.3630241524e+00   1.0000000000e+00   
461     4.5167943965e-06   3.3244345473e+00   1.3581073989e+00   1.0000000000e+00   
462     4.5168141278e-06   3.5459421396e+00   1.3534265467e+00   1.0000000000e+00   
463     4.5168291664e-06   3.6871777368e+00   1.3500138705e+00   1.0000000000e+00   
464     4.5168442050e-06   3.8101259737e+00   1.3467309917e+00   1.0000000000e+00   
465     4.5168592436e-06   3.9202323980e+00   1.3435497101e+00   1.0000000000e+00   
466     4.5168742822e-06   4.0206983042e+00   1.3404456097e+00   1.0000000000e+00   
467     4.5169043594e-06   4.1968727918e+00   1.3344192522e+00   1.0000000000e+00   
468     4.5169344367e-06   4.3519887184e+00   1.3285080626e+00   1.0000000000e+00   
469     4.5169645139e-06   4.4896693085e+00   1.3226725285e+00   1.0000000000e+00   
470     4.5169945911e-06   4.6125879478e+00   1.3168906175e+00   1.0000000000e+00   
471     4.5170246683e-06   4.7227136251e+00   1.3111516121e+00   1.0000000000e+00   
472     4.5170547456e-06   4.8215108805e+00   1.3054521541e+00   1.0000000000e+00   
473     4.5171149000e-06   4.9842996723e+00   1.2942321417e+00   1.0000000000e+00   
474     4.5171750545e-06   5.1174815748e+00   1.2832234205e+00   1.0000000000e+00   
475     4.5172352089e-06   5.2265103837e+00   1.2724609835e+00   1.0000000000e+00   
476     4.5172953634e-06   5.3159689250e+00   1.2619755115e+00   1.0000000000e+00   
477     4.5173555178e-06   5.3895924336e+00   1.2517911679e+00   1.0000000000e+00   
478     4.5174156723e-06   5.4504080595e+00   1.2419248457e+00   1.0000000000e+00   
479     4.5174758268e-06   5.5008596727e+00   1.2323864871e+00   1.0000000000e+00   
480     4.5175359812e-06   5.5429128879e+00   1.2231799942e+00   1.0000000000e+00   
481     4.5175961357e-06   5.5781437949e+00   1.2143043714e+00   1.0000000000e+00   
482     4.5176562901e-06   5.6078136385e+00   1.2057548766e+00   1.0000000000e+00   
483     4.5177164446e-06   5.6329309995e+00   1.1975240641e+00   1.0000000000e+00   
484     4.5177765990e-06   5.6543029075e+00   1.1896026672e+00   1.0000000000e+00   
485     4.5178367535e-06   5.6725763449e+00   1.1819803085e+00   1.0000000000e+00   
486     4.5178969079e-06   5.6882715887e+00   1.1746460487e+00   1.0000000000e+00   
487     4.5179570624e-06   5.7018087577e+00   1.1675887916e+00   1.0000000000e+00   
488     4.5180172169e-06   5.7135288009e+00   1.1607975724e+00   1.0000000000e+00   
489     4.5180773713e-06   5.7237100040e+00   1.1542617500e+00   1.0000000000e+00   
490     4.5181375258e-06   5.7325809235e+00   1.1479711274e+00   1.0000000000e+00   
491     4.5181976802e-06   5.7403305007e+00   1.1419160155e+00   1.0000000000e+00   
492     4.5182578347e-06   5.7471159662e+00   1.1360872588e+00   1.0000000000e+00   
493     4.5183179891e-06   5.7530690221e+00   1.1304762324e+00   1.0000000000e+00   
494     4.5183781436e-06   5.7583006876e+00   1.1250748206e+00   1.0000000000e+00   
495     4.5184382980e-06   5.7629051097e+00   1.1198753848e+00   1.0000000000e+00   
496     4.5184984525e-06   5.7669625737e+00   1.1148707250e+00   1.0000000000e+00   
497     4.5186187614e-06   5.7733768138e+00   1.1055894191e+00   1.0000000000e+00   
498     4.5187390703e-06   5.7784568140e+00   1.0969880415e+00   1.0000000000e+00   
499     4.5188593792e-06   5.7824872971e+00   1.0890230643e+00   1.0000000000e+00   
500     4.5189796881e-06   5.7856898376e+00   1.0816539335e+00   1.0000000000e+00   
501     4.5190999970e-06   5.7882376821e+00   1.0748425824e+00   1.0000000000e+00   
502     4.5192203059e-06   5.7902668470e+00   1.0685530615e+00   1.0000000000e+00   
503     4.5193406149e-06   5.7918844680e+00   1.0627512811e+00   1.0000000000e+00   
504     4.5194609238e-06   5.7931751482e+00   1.0574048402e+00   1.0000000000e+00   
505     4.5197015416e-06   5.7948926320e+00   1.0482990661e+00   1.0000000000e+00   
506     4.5199421594e-06   5.7960378955e+00   1.0405682178e+00   1.0000000000e+00   
507     4.5201827772e-06   5.7968034666e+00   1.0340230717e+00   1.0000000000e+00   
508     4.5204233950e-06   5.7973165992e+00   1.0284957333e+00   1.0000000000e+00   
509     4.5206640129e-06   5.7976615499e+00   1.0238383940e+00   1.0000000000e+00   
510     4.5211452485e-06   5.7980136411e+00   1.0170938366e+00   1.0000000000e+00   
511     4.5216264841e-06   5.7981950395e+00   1.0122309487e+00   1.0000000000e+00   
512     4.5221077198e-06   5.7982895633e+00   1.0087366052e+00   1.0000000000e+00   
513     4.5225889554e-06   5.7983394892e+00   1.0062323252e+00   1.0000000000e+00   
514     4.5235514267e-06   5.7983764870e+00   1.0034478217e+00   1.0000000000e+00   
515     4.5245138980e-06   5.7983907534e+00   1.0019045110e+00   1.0000000000e+00   
516     4.5254763693e-06   5.7983965212e+00   1.0010509334e+00   1.0000000000e+00   
517     4.5274013118e-06   5.7983997030e+00   1.0003999707e+00   1.0000000000e+00   
518     4.5293262544e-06   5.7984006591e+00   1.0001521150e+00   1.0000000000e+00   
519     4.5331761395e-06   5.7984010334e+00   1.0000356967e+00   1.0000000000e+00   
520     4.5408759097e-06   5.7984011221e+00   1.0000047434e+00   1.0000000000e+00   
521     4.5562754501e-06   5.7984011339e+00   1.0000003375e+00   1.0000000000e+00   
522     4.5870745310e-06   5.7984011347e+00   1.0000000124e+00   1.0000000000e+00   
523     4.6486726927e-06   5.7984011348e+00   1.0000000002e+00   1.0000000000e+00   
524     4.7718690162e-06   5.7984011348e+00   1.0000000000e+00   1.0000000000e+00   
525     5.0182616631e-06   5.7984011348e+00   1.0000000000e+00   1.0000000000e+00   
526     5.3192616631e-06   5.7984011348e+00   1.0000000000e+00   1.0000000000e+00   
527     5.6202616631e-06   5.7984011348e+00   1.0000000000e+00   1.0000000000e+00   
528     5.9212616631e-06   5.7984011348e+00   1.0000000000e+00   1.0000000000e+00   
