Index         TIME            {V(VOUT)+1}         {V(IN)+1}          {V(1)+1}
1953    2.7085804710e-05   3.8782945154e+00   1.7905455680e+00   1.8047104763e+00   
1954    2.7085920196e-05   3.8784580119e+00   1.9031368174e+00   1.9201958476e+00   
1955    2.7086014349e-05   3.8786404663e+00   1.9951161006e+00   2.0143493943e+00   
1956    2.7086108503e-05   3.8788001901e+00   2.0871462331e+00   2.1085029409e+00   
1957    2.7086183377e-05   3.8788321488e+00   2.1602700326e+00   2.1833771433e+00   
1958    2.7086245748e-05   3.8787248096e+00   2.2211649045e+00   2.2457475112e+00   
1959    2.7086296146e-05   3.8785031044e+00   2.2695579513e+00   2.2961462874e+00   
1960    2.7086337606e-05   3.8781900630e+00   2.3086708787e+00   2.3376062832e+00   
1961    2.7086372044e-05   3.8778090777e+00   2.3410151455e+00   2.3720442977e+00   
1962    2.7086400828e-05   3.8773820676e+00   2.3680896199e+00   2.4008281543e+00   
1963    2.7086424484e-05   3.8769474801e+00   2.3904368201e+00   2.4244840602e+00   
1964    2.7086443367e-05   3.8765552805e+00   2.4083932057e+00   2.4433668691e+00   
1965    2.7086458120e-05   3.8762469910e+00   2.4225416983e+00   2.4581196953e+00   
1966    2.7086469582e-05   3.8760477057e+00   2.4336305454e+00   2.4695823992e+00   
1967    2.7086478508e-05   3.8759754996e+00   2.4423019612e+00   2.4785076277e+00   
1968    2.7086485440e-05   3.8760431554e+00   2.4490004850e+00   2.4854396844e+00   
1969    2.7086490852e-05   3.8762237127e+00   2.4542137055e+00   2.4908519581e+00   
1970    2.7086495425e-05   3.8764707213e+00   2.4586894976e+00   2.4954245388e+00   
1971    2.7086499997e-05   3.8767842168e+00   2.4632804477e+00   2.4999971194e+00   
1972    2.7086504570e-05   3.8771275541e+00   2.4679758287e+00   2.5045697001e+00   
1973    2.7086509142e-05   3.8774583662e+00   2.4727513403e+00   2.5091422807e+00   
1974    2.7086513715e-05   3.8777261465e+00   2.4775753156e+00   2.5137148613e+00   
1975    2.7086518287e-05   3.8779013538e+00   2.4823559731e+00   2.5182874420e+00   
1976    2.7086527433e-05   3.8768378178e+00   2.4912793780e+00   2.5274326032e+00   
1977    2.7086536578e-05   3.8714173106e+00   2.5002526352e+00   2.5365777645e+00   
1978    2.7086545723e-05   3.8592944369e+00   2.5104108079e+00   2.5457229258e+00   
1979    2.7086552221e-05   3.8465806138e+00   2.5180372924e+00   2.5522214396e+00   
1980    2.7086558720e-05   3.8292690314e+00   2.5261603313e+00   2.5587199533e+00   
1981    2.7086565218e-05   3.8069622309e+00   2.5346255478e+00   2.5652184671e+00   
1982    2.7086571717e-05   3.7793535262e+00   2.5432543266e+00   2.5717169809e+00   
1983    2.7086578215e-05   3.7462193276e+00   2.5518876691e+00   2.5782154947e+00   
1984    2.7086584714e-05   3.7074074771e+00   2.5604092514e+00   2.5847140085e+00   
1985    2.7086591213e-05   3.6628245296e+00   2.5687476371e+00   2.5912125223e+00   
1986    2.7086597711e-05   3.6124254814e+00   2.5768683304e+00   2.5977110360e+00   
1987    2.7086604210e-05   3.5562065340e+00   2.5847631401e+00   2.6042095498e+00   
1988    2.7086610708e-05   3.4942005802e+00   2.5924405495e+00   2.6107080636e+00   
1989    2.7086617207e-05   3.4264748446e+00   2.5999185751e+00   2.6172065774e+00   
1990    2.7086630204e-05   3.2691079390e+00   2.6142608321e+00   2.6302036050e+00   
1991    2.7086643201e-05   3.0911869397e+00   2.6281620918e+00   2.6432006325e+00   
1992    2.7086656198e-05   2.8946061504e+00   2.6417632437e+00   2.6561976601e+00   
1993    2.7086669195e-05   2.6822167003e+00   2.6551742554e+00   2.6691946877e+00   
1994    2.7086682192e-05   2.4597582754e+00   2.6684710853e+00   2.6821917152e+00   
1995    2.7086695189e-05   2.2405397239e+00   2.6816646396e+00   2.6951887428e+00   
1996    2.7086708186e-05   2.0375874325e+00   2.6947369876e+00   2.7081857704e+00   
1997    2.7086721183e-05   1.8566193547e+00   2.7078119949e+00   2.7211827980e+00   
1998    2.7086732661e-05   1.7156083649e+00   2.7194017486e+00   2.7326613634e+00   
1999    2.7086744140e-05   1.5933977926e+00   2.7310118938e+00   2.7441399288e+00   
2000    2.7086753652e-05   1.5046941157e+00   2.7406294568e+00   2.7536515422e+00   
2001    2.7086763163e-05   1.4277047754e+00   2.7502317843e+00   2.7631631556e+00   
2002    2.7086772675e-05   1.3614129975e+00   2.7598141109e+00   2.7726747689e+00   
2003    2.7086782186e-05   1.3047128121e+00   2.7693767599e+00   2.7821863823e+00   
2004    2.7086791698e-05   1.2564852722e+00   2.7789226374e+00   2.7916979957e+00   
2005    2.7086801210e-05   1.2156516685e+00   2.7884556434e+00   2.8012096091e+00   
2006    2.7086810721e-05   1.1812073331e+00   2.7979797333e+00   2.8107212225e+00   
2007    2.7086820233e-05   1.1522403042e+00   2.8074984203e+00   2.8202328358e+00   
2008    2.7086829744e-05   1.1279389385e+00   2.8170145688e+00   2.8297444492e+00   
2009    2.7086839256e-05   1.1075917790e+00   2.8265304297e+00   2.8392560626e+00   
2010    2.7086848768e-05   1.0905815122e+00   2.8360481522e+00   2.8487676760e+00   
2011    2.7086858279e-05   1.0763726419e+00   2.8455716329e+00   2.8582792894e+00   
2012    2.7086867791e-05   1.0644983828e+00   2.8551059977e+00   2.8677909027e+00   
2013    2.7086877303e-05   1.0545710451e+00   2.8646420314e+00   2.8773025161e+00   
2014    2.7086886814e-05   1.0462766821e+00   2.8741671543e+00   2.8868141295e+00   
2015    2.7086896326e-05   1.0393458451e+00   2.8836857966e+00   2.8963257429e+00   
2016    2.7086905837e-05   1.0335486078e+00   2.8932048740e+00   2.9058373563e+00   
2017    2.7086915349e-05   1.0286923501e+00   2.9027274829e+00   2.9153489696e+00   
2018    2.7086924861e-05   1.0246169152e+00   2.9122540975e+00   2.9248605830e+00   
2019    2.7086943884e-05   1.0186832872e+00   2.9313158841e+00   2.9438838098e+00   
2020    2.7086962907e-05   1.0143292182e+00   2.9503827933e+00   2.9629070365e+00   
2021    2.7086981930e-05   1.0111055033e+00   2.9694510899e+00   2.9819302633e+00   
2022    2.7087000953e-05   1.0086951644e+00   2.9885183036e+00   3.0009534901e+00   
2023    2.7087019977e-05   1.0068741355e+00   3.0075830389e+00   3.0199767168e+00   
2024    2.7087058023e-05   1.0046002749e+00   3.0456961710e+00   3.0580231703e+00   
2025    2.7087096070e-05   1.0031404973e+00   3.0837996884e+00   3.0960696239e+00   
2026    2.7087134116e-05   1.0021790681e+00   3.1218941508e+00   3.1341160774e+00   
2027    2.7087210209e-05   1.0011893176e+00   3.1980498232e+00   3.2102089844e+00   
2028    2.7087286302e-05   1.0006613059e+00   3.2741933560e+00   3.2863018915e+00   
2029    2.7087362395e-05   1.0003724035e+00   3.3503261512e+00   3.3623947985e+00   
2030    2.7087514581e-05   1.0001482195e+00   3.5025589571e+00   3.5145806126e+00   
2031    2.7087666766e-05   1.0000599725e+00   3.6547870707e+00   3.6667664266e+00   
2032    2.7087818952e-05   1.0000248074e+00   3.8070068308e+00   3.8189522407e+00   
2033    2.7087971138e-05   1.0000106513e+00   3.9592204132e+00   3.9711380548e+00   
2034    2.7088123324e-05   1.0000048893e+00   4.1114298218e+00   4.1233238689e+00   
2035    2.7088427695e-05   1.0000017474e+00   4.4158323287e+00   4.4276954970e+00   
2036    2.7088732067e-05   1.0000010054e+00   4.7202392871e+00   4.7320671252e+00   
2037    2.7089036439e-05   1.0000008188e+00   5.0246458654e+00   5.0364387533e+00   
2038    2.7089340810e-05   1.0000008348e+00   5.3290582502e+00   5.3408103815e+00   
2039    2.7089645182e-05   1.0000008233e+00   5.6340699500e+00   5.6451820096e+00   
2040    2.7089949554e-05   1.0000003767e+00   5.9386955676e+00   5.9495536378e+00   
2041    2.7090000000e-05   1.0000003036e+00   5.9891137816e+00   6.0000000000e+00   
2042    2.7090304372e-05   9.9999966037e-01   5.9995928226e+00   6.0000000000e+00   
2043    2.7090913115e-05   1.0000001822e+00   5.9999918756e+00   6.0000000000e+00   
2044    2.7091369334e-05   1.0000000624e+00   5.9999997788e+00   6.0000000000e+00   
2045    2.7092281771e-05   1.0000000094e+00   5.9999999968e+00   6.0000000000e+00   
2046    2.7094106646e-05   1.0000000023e+00   6.0000000000e+00   6.0000000000e+00   
2047    2.7097756395e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
2048    2.7105055895e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
2049    2.7119654893e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
2050    2.7148852890e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
2051    2.7207248884e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
2052    2.7324040871e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
2053    2.7557624846e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
2054    2.7858624846e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
2055    2.8159624846e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
2056    2.8460624846e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
2057    2.8590000000e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
2058    2.8590025000e-05   9.9999568338e-01   5.9824353064e+00   5.9750000000e+00   
2059    2.8590075000e-05   9.9999743133e-01   5.9352137251e+00   5.9250000000e+00   
2060    2.8590125000e-05   9.9999969153e-01   5.8857441076e+00   5.8750000000e+00   
2061    2.8590225000e-05   1.0000007915e+00   5.7858446486e+00   5.7750000000e+00   
2062    2.8590425000e-05   1.0000005159e+00   5.5858263717e+00   5.5750000000e+00   
2063    2.8590825000e-05   1.0000002980e+00   5.1863338778e+00   5.1750000000e+00   
2064    2.8591225000e-05   1.0000007155e+00   4.7867602169e+00   4.7750000000e+00   
2065    2.8591549026e-05   1.0000008263e+00   4.4627874673e+00   4.4509740851e+00   
2066    2.8591873052e-05   1.0000007725e+00   4.1387988068e+00   4.1269481702e+00   
2067    2.8592197078e-05   1.0000008157e+00   3.8148139709e+00   3.8029222553e+00   
2068    2.8592521104e-05   1.0000010144e+00   3.4908413124e+00   3.4788963404e+00   
2069    2.8592845130e-05   1.0000014962e+00   3.1668955802e+00   3.1548704255e+00   
2070    2.8593104602e-05   1.0000026819e+00   2.9075433561e+00   2.8953980486e+00   
2071    2.8593309273e-05   1.0000048501e+00   2.7030426049e+00   2.6907272750e+00   
2072    2.8593464425e-05   1.0000087816e+00   2.5481205375e+00   2.5355751812e+00   
2073    2.8593581367e-05   1.0000155261e+00   2.4314686094e+00   2.4186326746e+00   
2074    2.8593669284e-05   1.0000267924e+00   2.3438877502e+00   2.3307156635e+00   
2075    2.8593735377e-05   1.0000453109e+00   2.2781421162e+00   2.2646227186e+00   
2076    2.8593784819e-05   1.0000749788e+00   2.2290446611e+00   2.2151814176e+00   
2077    2.8593821673e-05   1.0001186833e+00   2.1926320870e+00   2.1783267653e+00   
2078    2.8593849720e-05   1.0001740555e+00   2.1652607751e+00   2.1502800506e+00   
2079    2.8593872424e-05   1.0002322742e+00   2.1434460536e+00   2.1275764092e+00   
2080    2.8593892462e-05   1.0002757865e+00   2.1244159838e+00   2.1075380080e+00   
2081    2.8593912500e-05   1.0002575389e+00   2.1053362495e+00   2.0874996069e+00   
2082    2.8593932539e-05   1.0000425270e+00   2.0859430767e+00   2.0674612058e+00   
2083    2.8593952577e-05   9.9939306818e-01   2.0666174672e+00   2.0474228047e+00   
2084    2.8593972616e-05   9.9820342986e-01   2.0473757321e+00   2.0273844035e+00   
2085    2.8593992654e-05   9.9641531020e-01   2.0280947933e+00   2.0073460024e+00   
2086    2.8594012692e-05   9.9403491920e-01   2.0087352146e+00   1.9873076013e+00   
2087    2.8594032731e-05   9.9107818252e-01   1.9892910622e+00   1.9672692002e+00   
2088    2.8594052769e-05   9.8752963713e-01   1.9697773900e+00   1.9472307990e+00   
2089    2.8594072808e-05   9.8345319036e-01   1.9502890523e+00   1.9271923979e+00   
2090    2.8594092846e-05   9.7959545834e-01   1.9307258767e+00   1.9071539968e+00   
2091    2.8594112884e-05   9.7633194600e-01   1.9112154275e+00   1.8871155957e+00   
2092    2.8594129702e-05   9.7434494244e-01   1.8947266831e+00   1.8702979843e+00   
2093    2.8594146520e-05   9.7379730121e-01   1.8779153376e+00   1.8534803729e+00   
2094    2.8594159938e-05   9.7472395321e-01   1.8644070246e+00   1.8400621500e+00   
2095    2.8594173356e-05   9.7743501823e-01   1.8508828237e+00   1.8266439271e+00   
2096    2.8594185239e-05   9.8171426093e-01   1.8389648601e+00   1.8147611204e+00   
2097    2.8594197122e-05   9.8918628133e-01   1.8273027960e+00   1.8028783137e+00   
2098    2.8594201876e-05   9.9338933451e-01   1.8226785547e+00   1.7981238130e+00   
2099    2.8594206631e-05   9.9968374430e-01   1.8178424899e+00   1.7933693124e+00   
2100    2.8594210555e-05   1.0076382724e+00   1.8133864555e+00   1.7894452828e+00   
2101    2.8594213237e-05   1.0137089785e+00   1.8105325095e+00   1.7867634997e+00   
2102    2.8594215918e-05   1.0201875138e+00   1.8079931498e+00   1.7840817167e+00   
2103    2.8594218600e-05   1.0270114985e+00   1.8057158706e+00   1.7813999336e+00   
2104    2.8594221282e-05   1.0341273334e+00   1.8036354993e+00   1.7787181505e+00   
2105    2.8594223964e-05   1.0414875857e+00   1.8016885523e+00   1.7760363675e+00   
2106    2.8594226645e-05   1.0490506087e+00   1.7998195890e+00   1.7733545844e+00   
2107    2.8594229327e-05   1.0567802486e+00   1.7979835350e+00   1.7706728014e+00   
2108    2.8594232009e-05   1.0646454676e+00   1.7961458066e+00   1.7679910183e+00   
2109    2.8594234691e-05   1.0726198854e+00   1.7942813213e+00   1.7653092352e+00   
2110    2.8594237373e-05   1.0806812753e+00   1.7923730322e+00   1.7626274522e+00   
2111    2.8594240054e-05   1.0888110494e+00   1.7904103566e+00   1.7599456691e+00   
2112    2.8594242736e-05   1.0969937620e+00   1.7883876948e+00   1.7572638861e+00   
2113    2.8594245418e-05   1.1052166467e+00   1.7863031360e+00   1.7545821030e+00   
2114    2.8594248100e-05   1.1134692003e+00   1.7841573817e+00   1.7519003199e+00   
2115    2.8594250781e-05   1.1217428138e+00   1.7819528870e+00   1.7492185369e+00   
2116    2.8594256145e-05   1.1383251295e+00   1.7773390897e+00   1.7438549707e+00   
2117    2.8594261509e-05   1.1549119811e+00   1.7725566179e+00   1.7384914046e+00   
2118    2.8594266872e-05   1.1714813524e+00   1.7676357933e+00   1.7331278385e+00   
2119    2.8594272236e-05   1.1880181377e+00   1.7626023229e+00   1.7277642724e+00   
2120    2.8594282963e-05   1.2208934065e+00   1.7522277457e+00   1.7170371401e+00   
2121    2.8594293690e-05   1.2535422626e+00   1.7416433980e+00   1.7063100079e+00   
2122    2.8594304417e-05   1.2859459140e+00   1.7309135139e+00   1.6955828756e+00   
2123    2.8594325871e-05   1.3496933577e+00   1.7091374958e+00   1.6741286111e+00   
2124    2.8594347326e-05   1.4123618295e+00   1.6873602742e+00   1.6526743466e+00   
2125    2.8594368780e-05   1.4739281018e+00   1.6654230289e+00   1.6312200821e+00   
2126    2.8594390234e-05   1.5343745348e+00   1.6430788056e+00   1.6097658176e+00   
2127    2.8594411688e-05   1.5936875540e+00   1.6202611752e+00   1.5883115531e+00   
2128    2.8594433143e-05   1.6518581400e+00   1.5969941491e+00   1.5668572886e+00   
2129    2.8594454597e-05   1.7088816944e+00   1.5733419762e+00   1.5454030241e+00   
2130    2.8594476051e-05   1.7647574756e+00   1.5494682113e+00   1.5239487597e+00   
2131    2.8594497506e-05   1.8194877432e+00   1.5256989446e+00   1.5024944952e+00   
2132    2.8594518960e-05   1.8730785449e+00   1.5023168255e+00   1.4810402307e+00   
2133    2.8594561868e-05   1.9758014262e+00   1.4560916912e+00   1.4381317017e+00   
2134    2.8594604777e-05   2.0742021705e+00   1.4105314640e+00   1.3952231727e+00   
2135    2.8594647685e-05   2.1684091306e+00   1.3656254416e+00   1.3523146437e+00   
2136    2.8594690594e-05   2.2585548499e+00   1.3212412089e+00   1.3094061147e+00   
2137    2.8594733502e-05   2.3447730912e+00   1.2772587078e+00   1.2664975857e+00   
2138    2.8594776411e-05   2.4271972305e+00   1.2335792779e+00   1.2235890567e+00   
2139    2.8594862228e-05   2.5779287375e+00   1.1469133760e+00   1.1377719987e+00   
2140    2.8594948045e-05   2.7155229415e+00   1.0606696011e+00   1.0519549407e+00   
2141    2.8595000000e-05   2.7941866513e+00   1.0085780555e+00   1.0000000000e+00   
2142    2.8595085817e-05   2.9122722194e+00   1.0011766831e+00   1.0000000000e+00   
2143    2.8595151844e-05   2.9964260815e+00   1.0004015252e+00   1.0000000000e+00   
2144    2.8595205444e-05   3.0604883702e+00   1.0002280857e+00   1.0000000000e+00   
2145    2.8595312644e-05   3.1731308475e+00   1.0001071979e+00   1.0000000000e+00   
2146    2.8595419843e-05   3.2716784881e+00   1.0000517679e+00   1.0000000000e+00   
2147    2.8595527043e-05   3.3575142179e+00   1.0000251152e+00   1.0000000000e+00   
2148    2.8595634243e-05   3.4319896407e+00   1.0000122126e+00   1.0000000000e+00   
2149    2.8595741442e-05   3.4963927126e+00   1.0000059595e+00   1.0000000000e+00   
2150    2.8595848642e-05   3.5519256351e+00   1.0000029269e+00   1.0000000000e+00   
2151    2.8596063041e-05   3.6356115208e+00   1.0000009789e+00   1.0000000000e+00   
2152    2.8596277440e-05   3.6982862205e+00   1.0000003478e+00   1.0000000000e+00   
2153    2.8596491840e-05   3.7450148046e+00   1.0000001384e+00   1.0000000000e+00   
2154    2.8596706239e-05   3.7797396546e+00   1.0000000654e+00   1.0000000000e+00   
2155    2.8596920638e-05   3.8054819419e+00   1.0000000373e+00   1.0000000000e+00   
2156    2.8597349437e-05   3.8356988062e+00   1.0000000191e+00   1.0000000000e+00   
2157    2.8597778235e-05   3.8533800336e+00   1.0000000109e+00   1.0000000000e+00   
2158    2.8598207034e-05   3.8637083125e+00   1.0000000064e+00   1.0000000000e+00   
2159    2.8599064631e-05   3.8722167377e+00   1.0000000027e+00   1.0000000000e+00   
2160    2.8599922228e-05   3.8757176970e+00   1.0000000011e+00   1.0000000000e+00   
2161    2.8601637422e-05   3.8775303467e+00   1.0000000003e+00   1.0000000000e+00   
2162    2.8605067810e-05   3.8780692189e+00   1.0000000000e+00   1.0000000000e+00   
2163    2.8611928586e-05   3.8781557420e+00   1.0000000000e+00   1.0000000000e+00   
2164    2.8625650139e-05   3.8781629826e+00   1.0000000000e+00   1.0000000000e+00   
2165    2.8653093244e-05   3.8781632878e+00   1.0000000000e+00   1.0000000000e+00   
