Index       TIME          {V(VOUT)+1.0}      {V(IN)+4.0}       {V(1)+4.0}          IG(MP1)           IG(MN1)           IS(MP1)           ID(MN1)           ID(MP1)     
150      2.09288026e-05    2.16362452e+00    5.65146335e+00    5.65305465e+00    4.90112140e-07    1.10093314e-06    1.01682427e-03    9.01787389e-04   -1.01731439e-03
151      2.09304578e-05    2.15023858e+00    5.65407194e+00    5.65565725e+00    4.89812838e-07    1.09527458e-06    1.01289263e-03    8.99167502e-04   -1.01338244e-03
152      2.09321129e-05    2.13725930e+00    5.65667886e+00    5.65825805e+00    4.89499692e-07    1.08950200e-06    1.00897112e-03    8.96519018e-04   -1.00946062e-03
153      2.09337680e-05    2.12465815e+00    5.65928406e+00    5.66085707e+00    4.89177024e-07    1.08365990e-06    1.00505979e-03    8.93844628e-04   -1.00554897e-03
154      2.09354232e-05    2.11240976e+00    5.66188750e+00    5.66345428e+00    4.88847406e-07    1.07778067e-06    1.00115870e-03    8.91146719e-04   -1.00164755e-03
155      2.09370783e-05    2.10049147e+00    5.66448916e+00    5.66604970e+00    4.88512488e-07    1.07188866e-06    9.97267864e-04    8.88427420e-04   -9.97756379e-04
156      2.09387334e-05    2.08888294e+00    5.66708902e+00    5.66864332e+00    4.88173403e-07    1.06600261e-06    9.93387295e-04    8.85688641e-04   -9.93875471e-04
157      2.09403886e-05    2.07756584e+00    5.66968705e+00    5.67123513e+00    4.87830973e-07    1.06013708e-06    9.89517007e-04    8.82932104e-04   -9.90004840e-04
158      2.09420437e-05    2.06652358e+00    5.67228324e+00    5.67382513e+00    4.87485816e-07    1.05430348e-06    9.85657003e-04    8.80159367e-04   -9.86144492e-04
159      2.09436988e-05    2.05574110e+00    5.67487759e+00    5.67641333e+00    4.87138410e-07    1.04851075e-06    9.81807286e-04    8.77371849e-04   -9.82294427e-04
