Index        TIME             V(1)             V(2)             V(3)             V(4)
1114    7.87358798e-04   9.53225819e-01   4.76612910e-01   9.53225819e-01   4.76612910e-01   
1115    7.88065320e-04   9.41892699e-01   4.70946350e-01   9.41892699e-01   4.70946350e-01   
1116    7.88771842e-04   9.29371770e-01   4.64685885e-01   9.29371770e-01   4.64685885e-01   
1117    7.89478363e-04   9.15678822e-01   4.57839411e-01   9.15678822e-01   4.57839411e-01   
1118    7.90184885e-04   9.00831122e-01   4.50415561e-01   9.00831122e-01   4.50415561e-01   
1119    7.90891407e-04   8.84847396e-01   4.42423698e-01   8.84847396e-01   4.42423698e-01   
1120    7.91597929e-04   8.67747800e-01   4.33873900e-01   8.67747800e-01   4.33873900e-01   
1121    7.92304451e-04   8.49553897e-01   4.24776949e-01   8.49553897e-01   4.24776949e-01   
1122    7.93010973e-04   8.30288633e-01   4.15144317e-01   8.30288633e-01   4.15144317e-01   
1123    7.93717494e-04   8.09976302e-01   4.04988151e-01   8.09976302e-01   4.04988151e-01   
1124    7.94424016e-04   7.88642520e-01   3.94321260e-01   7.88642520e-01   3.94321260e-01   
1125    7.95130538e-04   7.66314191e-01   3.83157096e-01   7.66314191e-01   3.83157096e-01   
1126    7.95837060e-04   7.43019473e-01   3.71509736e-01   7.43019473e-01   3.71509736e-01   
1127    7.96543582e-04   7.18787742e-01   3.59393871e-01   7.18787742e-01   3.59393871e-01   
1128    7.97250104e-04   6.93649557e-01   3.46824778e-01   6.93649557e-01   3.46824778e-01   
1129    7.97956625e-04   6.67636619e-01   3.33818309e-01   6.67636619e-01   3.33818309e-01   
1130    7.98663147e-04   6.40781732e-01   3.20390866e-01   6.40781732e-01   3.20390866e-01   
1131    7.99369669e-04   6.13118764e-01   3.06559382e-01   6.13118764e-01   3.06559382e-01   
1132    8.00076191e-04   5.84682600e-01   2.92341300e-01   5.84682600e-01   2.92341300e-01   
1133    8.00782713e-04   5.55509099e-01   2.77754550e-01   5.55509099e-01   2.77754550e-01   
1134    8.01489235e-04   5.25635053e-01   2.62817526e-01   5.25635053e-01   2.62817526e-01   
1135    8.02195756e-04   4.95098135e-01   2.47549067e-01   4.95098135e-01   2.47549067e-01   
1136    8.02902278e-04   4.63936855e-01   2.31968427e-01   4.63936855e-01   2.31968427e-01   
1137    8.03608800e-04   4.32190510e-01   2.16095255e-01   4.32190510e-01   2.16095255e-01   
1138    8.04315322e-04   3.99899135e-01   1.99949567e-01   3.99899135e-01   1.99949567e-01   
1139    8.05021844e-04   3.67103452e-01   1.83551726e-01   3.67103452e-01   1.83551726e-01   
1140    8.05728366e-04   3.33844819e-01   1.66922410e-01   3.33844819e-01   1.66922410e-01   
1141    8.06434887e-04   3.00165179e-01   1.50082590e-01   3.00165179e-01   1.50082590e-01   
1142    8.07141409e-04   2.66107004e-01   1.33053502e-01   2.66107004e-01   1.33053502e-01   
1143    8.07847931e-04   2.31713246e-01   1.15856623e-01   2.31713246e-01   1.15856623e-01   
1144    8.08554453e-04   1.97027276e-01   9.85136380e-02   1.97027276e-01   9.85136380e-02   
1145    8.09260975e-04   1.62092838e-01   8.10464189e-02   1.62092838e-01   8.10464189e-02   
1146    8.09967497e-04   1.26953986e-01   6.34769932e-02   1.26953986e-01   6.34769932e-02   
1147    8.10674018e-04   9.16550348e-02   4.58275174e-02   9.16550348e-02   4.58275174e-02   
1148    8.11380540e-04   5.62404982e-02   2.81202491e-02   5.62404982e-02   2.81202491e-02   
1149    8.12087062e-04   2.07550375e-02   1.03775187e-02   2.07550375e-02   1.03775187e-02   
1150    8.12793584e-04   -1.47565972e-02  -7.37829861e-03  -1.47565972e-02  -7.37829861e-03  
1151    8.13500106e-04   -5.02496225e-02  -2.51248113e-02  -5.02496225e-02  -2.51248113e-02  
1152    8.14206627e-04   -8.56792787e-02  -4.28396394e-02  -8.56792787e-02  -4.28396394e-02  
1153    8.14913149e-04   -1.21000886e-01  -6.05004429e-02  -1.21000886e-01  -6.05004429e-02  
1154    8.15619671e-04   -1.56169900e-01  -7.80849501e-02  -1.56169900e-01  -7.80849501e-02  
1155    8.16326193e-04   -1.91141971e-01  -9.55709853e-02  -1.91141971e-01  -9.55709853e-02  
1156    8.17032715e-04   -2.25872994e-01  -1.12936497e-01  -2.25872994e-01  -1.12936497e-01  
1157    8.17739237e-04   -2.60319172e-01  -1.30159586e-01  -2.60319172e-01  -1.30159586e-01  
1158    8.18445758e-04   -2.94437065e-01  -1.47218533e-01  -2.94437065e-01  -1.47218533e-01  
1159    8.19152280e-04   -3.28183647e-01  -1.64091824e-01  -3.28183647e-01  -1.64091824e-01  
1160    8.19858802e-04   -3.61516361e-01  -1.80758180e-01  -3.61516361e-01  -1.80758180e-01  
1161    8.20565324e-04   -3.94393170e-01  -1.97196585e-01  -3.94393170e-01  -1.97196585e-01  
1162    8.21271846e-04   -4.26772616e-01  -2.13386308e-01  -4.26772616e-01  -2.13386308e-01  
1163    8.21978368e-04   -4.58613864e-01  -2.29306932e-01  -4.58613864e-01  -2.29306932e-01  
1164    8.22684889e-04   -4.89876759e-01  -2.44938380e-01  -4.89876759e-01  -2.44938380e-01  
1165    8.23391411e-04   -5.20521878e-01  -2.60260939e-01  -5.20521878e-01  -2.60260939e-01  
1166    8.24097933e-04   -5.50510572e-01  -2.75255286e-01  -5.50510572e-01  -2.75255286e-01  
1167    8.24804455e-04   -5.79805025e-01  -2.89902512e-01  -5.79805025e-01  -2.89902512e-01  
1168    8.25510977e-04   -6.08368292e-01  -3.04184146e-01  -6.08368292e-01  -3.04184146e-01  
1169    8.26217499e-04   -6.36164354e-01  -3.18082177e-01  -6.36164354e-01  -3.18082177e-01  
1170    8.26924020e-04   -6.63158157e-01  -3.31579078e-01  -6.63158157e-01  -3.31579078e-01  
1171    8.27630542e-04   -6.89315659e-01  -3.44657830e-01  -6.89315659e-01  -3.44657830e-01  
1172    8.28337064e-04   -7.14603874e-01  -3.57301937e-01  -7.14603874e-01  -3.57301937e-01  
1173    8.29043586e-04   -7.38990912e-01  -3.69495456e-01  -7.38990912e-01  -3.69495456e-01  
1174    8.29750108e-04   -7.62446016e-01  -3.81223008e-01  -7.62446016e-01  -3.81223008e-01  
1175    8.30456630e-04   -7.84939610e-01  -3.92469805e-01  -7.84939610e-01  -3.92469805e-01  
1176    8.31163151e-04   -8.06443326e-01  -4.03221663e-01  -8.06443326e-01  -4.03221663e-01  
1177    8.31869673e-04   -8.26930046e-01  -4.13465023e-01  -8.26930046e-01  -4.13465023e-01  
1178    8.32576195e-04   -8.46373936e-01  -4.23186968e-01  -8.46373936e-01  -4.23186968e-01  
1179    8.33282717e-04   -8.64750473e-01  -4.32375237e-01  -8.64750473e-01  -4.32375237e-01  
1180    8.33989239e-04   -8.82036485e-01  -4.41018242e-01  -8.82036485e-01  -4.41018242e-01  
1181    8.34695761e-04   -8.98210171e-01  -4.49105086e-01  -8.98210171e-01  -4.49105086e-01  
1182    8.35402282e-04   -9.13251136e-01  -4.56625568e-01  -9.13251136e-01  -4.56625568e-01  
1183    8.36108804e-04   -9.27140411e-01  -4.63570205e-01  -9.27140411e-01  -4.63570205e-01  
1184    8.36815326e-04   -9.39860480e-01  -4.69930240e-01  -9.39860480e-01  -4.69930240e-01  
1185    8.37521848e-04   -9.51395304e-01  -4.75697652e-01  -9.51395304e-01  -4.75697652e-01  
1186    8.38228370e-04   -9.61730335e-01  -4.80865167e-01  -9.61730335e-01  -4.80865167e-01  
1187    8.38934892e-04   -9.70852539e-01  -4.85426270e-01  -9.70852539e-01  -4.85426270e-01  
1188    8.39641413e-04   -9.78750414e-01  -4.89375207e-01  -9.78750414e-01  -4.89375207e-01  
1189    8.40347935e-04   -9.85413998e-01  -4.92706999e-01  -9.85413998e-01  -4.92706999e-01  
1190    8.41054457e-04   -9.90834889e-01  -4.95417445e-01  -9.90834889e-01  -4.95417445e-01  
1191    8.41760979e-04   -9.95006251e-01  -4.97503126e-01  -9.95006251e-01  -4.97503126e-01  
1192    8.42467501e-04   -9.97922823e-01  -4.98961411e-01  -9.97922823e-01  -4.98961411e-01  
1193    8.43174023e-04   -9.99580926e-01  -4.99790463e-01  -9.99580926e-01  -4.99790463e-01  
1194    8.43880544e-04   -9.99978471e-01  -4.99989235e-01  -9.99978471e-01  -4.99989235e-01  
1195    8.44587066e-04   -9.99114955e-01  -4.99557478e-01  -9.99114955e-01  -4.99557478e-01  
1196    8.45293588e-04   -9.96991468e-01  -4.98495734e-01  -9.96991468e-01  -4.98495734e-01  
1197    8.46000110e-04   -9.93610687e-01  -4.96805344e-01  -9.93610687e-01  -4.96805344e-01  
1198    8.46706632e-04   -9.88976876e-01  -4.94488438e-01  -9.88976876e-01  -4.94488438e-01  
1199    8.47413154e-04   -9.83095879e-01  -4.91547940e-01  -9.83095879e-01  -4.91547940e-01  
1200    8.48119675e-04   -9.75975112e-01  -4.87987556e-01  -9.75975112e-01  -4.87987556e-01  
1201    8.48826197e-04   -9.67623555e-01  -4.83811777e-01  -9.67623555e-01  -4.83811777e-01  
1202    8.49532719e-04   -9.58051739e-01  -4.79025870e-01  -9.58051739e-01  -4.79025870e-01  
1203    8.50239241e-04   -9.47271737e-01  -4.73635868e-01  -9.47271737e-01  -4.73635868e-01  
1204    8.50945763e-04   -9.35297142e-01  -4.67648571e-01  -9.35297142e-01  -4.67648571e-01  
1205    8.51652285e-04   -9.22143055e-01  -4.61071528e-01  -9.22143055e-01  -4.61071528e-01  
1206    8.52358806e-04   -9.07826066e-01  -4.53913033e-01  -9.07826066e-01  -4.53913033e-01  
1207    8.53065328e-04   -8.92364228e-01  -4.46182114e-01  -8.92364228e-01  -4.46182114e-01  
1208    8.53771850e-04   -8.75777041e-01  -4.37888520e-01  -8.75777041e-01  -4.37888520e-01  
1209    8.54478372e-04   -8.58085422e-01  -4.29042711e-01  -8.58085422e-01  -4.29042711e-01  
1210    8.55184894e-04   -8.39311682e-01  -4.19655841e-01  -8.39311682e-01  -4.19655841e-01  
1211    8.55891416e-04   -8.19479497e-01  -4.09739748e-01  -8.19479497e-01  -4.09739748e-01  
1212    8.56597937e-04   -7.98613876e-01  -3.99306938e-01  -7.98613876e-01  -3.99306938e-01  
1213    8.57304459e-04   -7.76741134e-01  -3.88370567e-01  -7.76741134e-01  -3.88370567e-01  
1214    8.58010981e-04   -7.53888853e-01  -3.76944426e-01  -7.53888853e-01  -3.76944426e-01  
1215    8.58717503e-04   -7.30085852e-01  -3.65042926e-01  -7.30085852e-01  -3.65042926e-01  
1216    8.59424025e-04   -7.05362149e-01  -3.52681074e-01  -7.05362149e-01  -3.52681074e-01  
1217    8.60130547e-04   -6.79748922e-01  -3.39874461e-01  -6.79748922e-01  -3.39874461e-01  
1218    8.60837068e-04   -6.53278473e-01  -3.26639236e-01  -6.53278473e-01  -3.26639236e-01  
1219    8.61543590e-04   -6.25984182e-01  -3.12992091e-01  -6.25984182e-01  -3.12992091e-01  
1220    8.62250112e-04   -5.97900470e-01  -2.98950235e-01  -5.97900470e-01  -2.98950235e-01  
1221    8.62956634e-04   -5.69062754e-01  -2.84531377e-01  -5.69062754e-01  -2.84531377e-01  
1222    8.63663156e-04   -5.39507400e-01  -2.69753700e-01  -5.39507400e-01  -2.69753700e-01  
1223    8.64369677e-04   -5.09271679e-01  -2.54635840e-01  -5.09271679e-01  -2.54635840e-01  
1224    8.65076199e-04   -4.78393722e-01  -2.39196861e-01  -4.78393722e-01  -2.39196861e-01  
1225    8.65782721e-04   -4.46912469e-01  -2.23456235e-01  -4.46912469e-01  -2.23456235e-01  
1226    8.66489243e-04   -4.14867621e-01  -2.07433810e-01  -4.14867621e-01  -2.07433810e-01  
1227    8.67195765e-04   -3.82299587e-01  -1.91149794e-01  -3.82299587e-01  -1.91149794e-01  
1228    8.67902287e-04   -3.49249441e-01  -1.74624721e-01  -3.49249441e-01  -1.74624721e-01  
1229    8.68608808e-04   -3.15758860e-01  -1.57879430e-01  -3.15758860e-01  -1.57879430e-01  
1230    8.69315330e-04   -2.81870080e-01  -1.40935040e-01  -2.81870080e-01  -1.40935040e-01  
1231    8.70021852e-04   -2.47625837e-01  -1.23812919e-01  -2.47625837e-01  -1.23812919e-01  
1232    8.70728374e-04   -2.13069317e-01  -1.06534658e-01  -2.13069317e-01  -1.06534658e-01  
1233    8.71434896e-04   -1.78244097e-01  -8.91220484e-02  -1.78244097e-01  -8.91220484e-02  
1234    8.72141418e-04   -1.43194096e-01  -7.15970478e-02  -1.43194096e-01  -7.15970478e-02  
1235    8.72847939e-04   -1.07963514e-01  -5.39817570e-02  -1.07963514e-01  -5.39817570e-02  
1236    8.73554461e-04   -7.25967809e-02  -3.62983905e-02  -7.25967809e-02  -3.62983905e-02  
1237    8.74260983e-04   -3.71384970e-02  -1.85692485e-02  -3.71384970e-02  -1.85692485e-02  
1238    8.74967505e-04   -1.63337822e-03  -8.16689112e-04  -1.63337822e-03  -8.16689112e-04  
1239    8.75674027e-04   3.38738004e-02   1.69369002e-02   3.38738004e-02   1.69369002e-02   
1240    8.76380549e-04   6.93382612e-02   3.46691306e-02   6.93382612e-02   3.46691306e-02   
1241    8.77087070e-04   1.04715280e-01   5.23576402e-02   1.04715280e-01   5.23576402e-02   
1242    8.77793592e-04   1.39960244e-01   6.99801222e-02   1.39960244e-01   6.99801222e-02   
1243    8.78500114e-04   1.75028706e-01   8.75143532e-02   1.75028706e-01   8.75143532e-02   
1244    8.79206636e-04   2.09876442e-01   1.04938221e-01   2.09876442e-01   1.04938221e-01   
1245    8.79913158e-04   2.44459505e-01   1.22229752e-01   2.44459505e-01   1.22229752e-01   
1246    8.80619680e-04   2.78734283e-01   1.39367141e-01   2.78734283e-01   1.39367141e-01   
1247    8.81326201e-04   3.12657552e-01   1.56328776e-01   3.12657552e-01   1.56328776e-01   
1248    8.82032723e-04   3.46186533e-01   1.73093267e-01   3.46186533e-01   1.73093267e-01   
1249    8.82739245e-04   3.79278943e-01   1.89639472e-01   3.79278943e-01   1.89639472e-01   
1250    8.83445767e-04   4.11893049e-01   2.05946524e-01   4.11893049e-01   2.05946524e-01   
1251    8.84152289e-04   4.43987721e-01   2.21993861e-01   4.43987721e-01   2.21993861e-01   
1252    8.84858811e-04   4.75522486e-01   2.37761243e-01   4.75522486e-01   2.37761243e-01   
1253    8.85565332e-04   5.06457576e-01   2.53228788e-01   5.06457576e-01   2.53228788e-01   
1254    8.86271854e-04   5.36753978e-01   2.68376989e-01   5.36753978e-01   2.68376989e-01   
1255    8.86978376e-04   5.66373487e-01   2.83186743e-01   5.66373487e-01   2.83186743e-01   
1256    8.87684898e-04   5.95278749e-01   2.97639374e-01   5.95278749e-01   2.97639374e-01   
1257    8.88391420e-04   6.23433312e-01   3.11716656e-01   6.23433312e-01   3.11716656e-01   
1258    8.89097942e-04   6.50801671e-01   3.25400836e-01   6.50801671e-01   3.25400836e-01   
1259    8.89804463e-04   6.77349313e-01   3.38674656e-01   6.77349313e-01   3.38674656e-01   
1260    8.90510985e-04   7.03042757e-01   3.51521379e-01   7.03042757e-01   3.51521379e-01   
1261    8.91217507e-04   7.27849604e-01   3.63924802e-01   7.27849604e-01   3.63924802e-01   
1262    8.91924029e-04   7.51738568e-01   3.75869284e-01   7.51738568e-01   3.75869284e-01   
1263    8.92630551e-04   7.74679524e-01   3.87339762e-01   7.74679524e-01   3.87339762e-01   
1264    8.93337073e-04   7.96643541e-01   3.98321770e-01   7.96643541e-01   3.98321770e-01   
1265    8.94043594e-04   8.17602921e-01   4.08801460e-01   8.17602921e-01   4.08801460e-01   
1266    8.94750116e-04   8.37531232e-01   4.18765616e-01   8.37531232e-01   4.18765616e-01   
1267    8.95456638e-04   8.56403343e-01   4.28201672e-01   8.56403343e-01   4.28201672e-01   
1268    8.96163160e-04   8.74195455e-01   4.37097727e-01   8.74195455e-01   4.37097727e-01   
1269    8.96869682e-04   8.90885129e-01   4.45442564e-01   8.90885129e-01   4.45442564e-01   
1270    8.97576204e-04   9.06451319e-01   4.53225660e-01   9.06451319e-01   4.53225660e-01   
1271    8.98282725e-04   9.20874395e-01   4.60437197e-01   9.20874395e-01   4.60437197e-01   
1272    8.98989247e-04   9.34136167e-01   4.67068084e-01   9.34136167e-01   4.67068084e-01   
1273    8.99695769e-04   9.46219913e-01   4.73109956e-01   9.46219913e-01   4.73109956e-01   
1274    9.00402291e-04   9.57110391e-01   4.78555196e-01   9.57110391e-01   4.78555196e-01   
1275    9.01108813e-04   9.66793870e-01   4.83396935e-01   9.66793870e-01   4.83396935e-01   
1276    9.01815335e-04   9.75258138e-01   4.87629069e-01   9.75258138e-01   4.87629069e-01   
1277    9.02521856e-04   9.82492519e-01   4.91246259e-01   9.82492519e-01   4.91246259e-01   
1278    9.03228378e-04   9.88487891e-01   4.94243946e-01   9.88487891e-01   4.94243946e-01   
1279    9.03934900e-04   9.93236694e-01   4.96618347e-01   9.93236694e-01   4.96618347e-01   
1280    9.04641422e-04   9.96732938e-01   4.98366469e-01   9.96732938e-01   4.98366469e-01   
1281    9.05347944e-04   9.98972214e-01   4.99486107e-01   9.98972214e-01   4.99486107e-01   
1282    9.06054466e-04   9.99951699e-01   4.99975850e-01   9.99951699e-01   4.99975850e-01   
1283    9.06760987e-04   9.99670158e-01   4.99835079e-01   9.99670158e-01   4.99835079e-01   
1284    9.07467509e-04   9.98127945e-01   4.99063972e-01   9.98127945e-01   4.99063972e-01   
1285    9.08174031e-04   9.95327005e-01   4.97663502e-01   9.95327005e-01   4.97663502e-01   
1286    9.08880553e-04   9.91270871e-01   4.95635435e-01   9.91270871e-01   4.95635435e-01   
1287    9.09587075e-04   9.85964657e-01   4.92982329e-01   9.85964657e-01   4.92982329e-01   
1288    9.10293597e-04   9.79415056e-01   4.89707528e-01   9.79415056e-01   4.89707528e-01   
1289    9.11000118e-04   9.71630326e-01   4.85815163e-01   9.71630326e-01   4.85815163e-01   
1290    9.11706640e-04   9.62620286e-01   4.81310143e-01   9.62620286e-01   4.81310143e-01   
1291    9.12413162e-04   9.52396297e-01   4.76198148e-01   9.52396297e-01   4.76198148e-01   
1292    9.13119684e-04   9.40971253e-01   4.70485626e-01   9.40971253e-01   4.70485626e-01   
1293    9.13826206e-04   9.28359562e-01   4.64179781e-01   9.28359562e-01   4.64179781e-01   
1294    9.14532727e-04   9.14577128e-01   4.57288564e-01   9.14577128e-01   4.57288564e-01   
1295    9.15239249e-04   8.99641332e-01   4.49820666e-01   8.99641332e-01   4.49820666e-01   
1296    9.15945771e-04   8.83571010e-01   4.41785505e-01   8.83571010e-01   4.41785505e-01   
1297    9.16652293e-04   8.66386428e-01   4.33193214e-01   8.66386428e-01   4.33193214e-01   
1298    9.17358815e-04   8.48109256e-01   4.24054628e-01   8.48109256e-01   4.24054628e-01   
1299    9.18065337e-04   8.28762544e-01   4.14381272e-01   8.28762544e-01   4.14381272e-01   
1300    9.18771858e-04   8.08370691e-01   4.04185345e-01   8.08370691e-01   4.04185345e-01   
1301    9.19478380e-04   7.86959411e-01   3.93479705e-01   7.86959411e-01   3.93479705e-01   
1302    9.20184902e-04   7.64555706e-01   3.82277853e-01   7.64555706e-01   3.82277853e-01   
1303    9.20891424e-04   7.41187830e-01   3.70593915e-01   7.41187830e-01   3.70593915e-01   
1304    9.21597946e-04   7.16885250e-01   3.58442625e-01   7.16885250e-01   3.58442625e-01   
1305    9.22304468e-04   6.91678616e-01   3.45839308e-01   6.91678616e-01   3.45839308e-01   
1306    9.23010989e-04   6.65599715e-01   3.32799857e-01   6.65599715e-01   3.32799857e-01   
1307    9.23717511e-04   6.38681434e-01   3.19340717e-01   6.38681434e-01   3.19340717e-01   
1308    9.24424033e-04   6.10957720e-01   3.05478860e-01   6.10957720e-01   3.05478860e-01   
1309    9.25130555e-04   5.82463534e-01   2.91231767e-01   5.82463534e-01   2.91231767e-01   
1310    9.25837077e-04   5.53234811e-01   2.76617406e-01   5.53234811e-01   2.76617406e-01   
1311    9.26543599e-04   5.23308411e-01   2.61654206e-01   5.23308411e-01   2.61654206e-01   
1312    9.27250120e-04   4.92722073e-01   2.46361036e-01   4.92722073e-01   2.46361036e-01   
1313    9.27956642e-04   4.61514369e-01   2.30757185e-01   4.61514369e-01   2.30757185e-01   
1314    9.28663164e-04   4.29724655e-01   2.14862328e-01   4.29724655e-01   2.14862328e-01   
1315    9.29369686e-04   3.97393021e-01   1.98696511e-01   3.97393021e-01   1.98696511e-01   
1316    9.30076208e-04   3.64560239e-01   1.82280120e-01   3.64560239e-01   1.82280120e-01   
1317    9.30782730e-04   3.31267716e-01   1.65633858e-01   3.31267716e-01   1.65633858e-01   
1318    9.31489251e-04   2.97557434e-01   1.48778717e-01   2.97557434e-01   1.48778717e-01   
1319    9.32195773e-04   2.63471906e-01   1.31735953e-01   2.63471906e-01   1.31735953e-01   
1320    9.32902295e-04   2.29054118e-01   1.14527059e-01   2.29054118e-01   1.14527059e-01   
1321    9.33608817e-04   1.94347472e-01   9.71737359e-02   1.94347472e-01   9.71737359e-02   
1322    9.34315339e-04   1.59395737e-01   7.96978683e-02   1.59395737e-01   7.96978683e-02   
1323    9.35021861e-04   1.24242989e-01   6.21214947e-02   1.24242989e-01   6.21214947e-02   
1324    9.35728382e-04   8.89335610e-02   4.44667805e-02   8.89335610e-02   4.44667805e-02   
1325    9.36434904e-04   5.35119796e-02   2.67559898e-02   5.35119796e-02   2.67559898e-02   
1326    9.37141426e-04   1.80229149e-02   9.01145743e-03   1.80229149e-02   9.01145743e-03   
1327    9.37847948e-04   -1.74888783e-02  -8.74443916e-03  -1.74888783e-02  -8.74443916e-03  
1328    9.38554470e-04   -5.29786165e-02  -2.64893083e-02  -5.29786165e-02  -2.64893083e-02  
1329    9.39260992e-04   -8.84015440e-02  -4.42007720e-02  -8.84015440e-02  -4.42007720e-02  
1330    9.39967513e-04   -1.23712989e-01  -6.18564947e-02  -1.23712989e-01  -6.18564947e-02  
1331    9.40674035e-04   -1.58868422e-01  -7.94342110e-02  -1.58868422e-01  -7.94342110e-02  
1332    9.41380557e-04   -1.93823507e-01  -9.69117537e-02  -1.93823507e-01  -9.69117537e-02  
1333    9.42087079e-04   -2.28534165e-01  -1.14267082e-01  -2.28534165e-01  -1.14267082e-01  
1334    9.42793601e-04   -2.62956620e-01  -1.31478310e-01  -2.62956620e-01  -1.31478310e-01  
1335    9.43500123e-04   -2.97047464e-01  -1.48523732e-01  -2.97047464e-01  -1.48523732e-01  
1336    9.44206644e-04   -3.30763706e-01  -1.65381853e-01  -3.30763706e-01  -1.65381853e-01  
1337    9.44913166e-04   -3.64062825e-01  -1.82031413e-01  -3.64062825e-01  -1.82031413e-01  
1338    9.45619688e-04   -3.96902829e-01  -1.98451415e-01  -3.96902829e-01  -1.98451415e-01  
1339    9.46326210e-04   -4.29242304e-01  -2.14621152e-01  -4.29242304e-01  -2.14621152e-01  
1340    9.47032732e-04   -4.61040467e-01  -2.30520234e-01  -4.61040467e-01  -2.30520234e-01  
1341    9.47739254e-04   -4.92257218e-01  -2.46128609e-01  -4.92257218e-01  -2.46128609e-01  
1342    9.48445775e-04   -5.22853189e-01  -2.61426594e-01  -5.22853189e-01  -2.61426594e-01  
1343    9.49152297e-04   -5.52789796e-01  -2.76394898e-01  -5.52789796e-01  -2.76394898e-01  
1344    9.49858819e-04   -5.82029287e-01  -2.91014644e-01  -5.82029287e-01  -2.91014644e-01  
1345    9.50565341e-04   -6.10534789e-01  -3.05267394e-01  -6.10534789e-01  -3.05267394e-01  
1346    9.51271863e-04   -6.38270352e-01  -3.19135176e-01  -6.38270352e-01  -3.19135176e-01  
1347    9.51978385e-04   -6.65201001e-01  -3.32600500e-01  -6.65201001e-01  -3.32600500e-01  
1348    9.52684906e-04   -6.91292773e-01  -3.45646386e-01  -6.91292773e-01  -3.45646386e-01  
1349    9.53391428e-04   -7.16512764e-01  -3.58256382e-01  -7.16512764e-01  -3.58256382e-01  
1350    9.54097950e-04   -7.40829170e-01  -3.70414585e-01  -7.40829170e-01  -3.70414585e-01  
1351    9.54804472e-04   -7.64211325e-01  -3.82105663e-01  -7.64211325e-01  -3.82105663e-01  
1352    9.55510994e-04   -7.86629743e-01  -3.93314872e-01  -7.86629743e-01  -3.93314872e-01  
1353    9.56217516e-04   -8.08056152e-01  -4.04028076e-01  -8.08056152e-01  -4.04028076e-01  
1354    9.56924037e-04   -8.28463532e-01  -4.14231766e-01  -8.28463532e-01  -4.14231766e-01  
1355    9.57630559e-04   -8.47826146e-01  -4.23913073e-01  -8.47826146e-01  -4.23913073e-01  
1356    9.58337081e-04   -8.66119578e-01  -4.33059789e-01  -8.66119578e-01  -4.33059789e-01  
1357    9.59043603e-04   -8.83320757e-01  -4.41660378e-01  -8.83320757e-01  -4.41660378e-01  
1358    9.59750125e-04   -8.99407991e-01  -4.49703995e-01  -8.99407991e-01  -4.49703995e-01  
1359    9.60456647e-04   -9.14360993e-01  -4.57180496e-01  -9.14360993e-01  -4.57180496e-01  
1360    9.61163168e-04   -9.28160905e-01  -4.64080453e-01  -9.28160905e-01  -4.64080453e-01  
1361    9.61869690e-04   -9.40790326e-01  -4.70395163e-01  -9.40790326e-01  -4.70395163e-01  
1362    9.62576212e-04   -9.52233327e-01  -4.76116664e-01  -9.52233327e-01  -4.76116664e-01  
1363    9.63282734e-04   -9.62475479e-01  -4.81237740e-01  -9.62475479e-01  -4.81237740e-01  
1364    9.63989256e-04   -9.71503865e-01  -4.85751933e-01  -9.71503865e-01  -4.85751933e-01  
1365    9.64695777e-04   -9.79307100e-01  -4.89653550e-01  -9.79307100e-01  -4.89653550e-01  
1366    9.65402299e-04   -9.85875343e-01  -4.92937671e-01  -9.85875343e-01  -4.92937671e-01  
1367    9.66108821e-04   -9.91200310e-01  -4.95600155e-01  -9.91200310e-01  -4.95600155e-01  
1368    9.66815343e-04   -9.95275287e-01  -4.97637644e-01  -9.95275287e-01  -4.97637644e-01  
1369    9.67521865e-04   -9.98095135e-01  -4.99047568e-01  -9.98095135e-01  -4.99047568e-01  
1370    9.68228387e-04   -9.99656298e-01  -4.99828149e-01  -9.99656298e-01  -4.99828149e-01  
1371    9.68934908e-04   -9.99956806e-01  -4.99978403e-01  -9.99956806e-01  -4.99978403e-01  
1372    9.69641430e-04   -9.98996282e-01  -4.99498141e-01  -9.98996282e-01  -4.99498141e-01  
1373    9.70347952e-04   -9.96775935e-01  -4.98387968e-01  -9.96775935e-01  -4.98387968e-01  
1374    9.71054474e-04   -9.93298567e-01  -4.96649284e-01  -9.93298567e-01  -4.96649284e-01  
1375    9.71760996e-04   -9.88568563e-01  -4.94284281e-01  -9.88568563e-01  -4.94284281e-01  
1376    9.72467518e-04   -9.82591887e-01  -4.91295943e-01  -9.82591887e-01  -4.91295943e-01  
1377    9.73174039e-04   -9.75376076e-01  -4.87688038e-01  -9.75376076e-01  -4.87688038e-01  
1378    9.73880561e-04   -9.66930231e-01  -4.83465116e-01  -9.66930231e-01  -4.83465116e-01  
1379    9.74587083e-04   -9.57265002e-01  -4.78632501e-01  -9.57265002e-01  -4.78632501e-01  
1380    9.75293605e-04   -9.46392579e-01  -4.73196289e-01  -9.46392579e-01  -4.73196289e-01  
1381    9.76000127e-04   -9.34326671e-01  -4.67163335e-01  -9.34326671e-01  -4.67163335e-01  
1382    9.76706649e-04   -9.21082496e-01  -4.60541248e-01  -9.21082496e-01  -4.60541248e-01  
1383    9.77413170e-04   -9.06676755e-01  -4.53338377e-01  -9.06676755e-01  -4.53338377e-01  
1384    9.78119692e-04   -8.91127615e-01  -4.45563807e-01  -8.91127615e-01  -4.45563807e-01  
1385    9.78826214e-04   -8.74454685e-01  -4.37227343e-01  -8.74454685e-01  -4.37227343e-01  
1386    9.79532736e-04   -8.56678991e-01  -4.28339496e-01  -8.56678991e-01  -4.28339496e-01  
