Index        TIME             V(1S)            V(1)             V(2S)            V(2)             V(3S)            V(3)             V(4S)            V(4)
847     5.72878769e-08   1.10000000e+00   1.00000000e-03   -1.34259042e+00  2.00000000e-03   1.23493824e+00   3.00000000e-03   -2.49474586e+00  4.00000000e-03   
848     5.74088318e-08   1.10000000e+00   1.00000000e-03   -1.29544566e+00  2.00000000e-03   1.23448573e+00   3.00000000e-03   -2.47788524e+00  4.00000000e-03   
849     5.75297867e-08   1.10000000e+00   1.00000000e-03   -1.24776982e+00  2.00000000e-03   1.23403431e+00   3.00000000e-03   -2.44950183e+00  4.00000000e-03   
850     5.76507416e-08   1.10000000e+00   1.00000000e-03   -1.19959475e+00  2.00000000e-03   1.23358399e+00   3.00000000e-03   -2.40976122e+00  4.00000000e-03   
851     5.77716965e-08   1.10000000e+00   1.00000000e-03   -1.15095261e+00  2.00000000e-03   1.23313477e+00   3.00000000e-03   -2.35889517e+00  4.00000000e-03   
852     5.78926514e-08   1.10000000e+00   1.00000000e-03   -1.10187586e+00  2.00000000e-03   1.23268664e+00   3.00000000e-03   -2.29720023e+00  4.00000000e-03   
853     5.80136064e-08   1.10000000e+00   1.00000000e-03   -1.05239728e+00  2.00000000e-03   1.23223962e+00   3.00000000e-03   -2.22503603e+00  4.00000000e-03   
854     5.81345613e-08   1.10000000e+00   1.00000000e-03   -1.00254990e+00  2.00000000e-03   1.23179369e+00   3.00000000e-03   -2.14282318e+00  4.00000000e-03   
855     5.82555162e-08   1.10000000e+00   1.00000000e-03   -9.52366999e-01  2.00000000e-03   1.23134887e+00   3.00000000e-03   -2.05104081e+00  4.00000000e-03   
856     5.83764711e-08   1.10000000e+00   1.00000000e-03   -9.01882080e-01  2.00000000e-03   1.23090515e+00   3.00000000e-03   -1.95022380e+00  4.00000000e-03   
857     5.84974260e-08   1.10000000e+00   1.00000000e-03   -8.51128849e-01  2.00000000e-03   1.23046254e+00   3.00000000e-03   -1.84095959e+00  4.00000000e-03   
858     5.86183809e-08   1.10000000e+00   1.00000000e-03   -8.00141192e-01  2.00000000e-03   1.23002103e+00   3.00000000e-03   -1.72388487e+00  4.00000000e-03   
859     5.87393358e-08   1.10000000e+00   1.00000000e-03   -7.48953149e-01  2.00000000e-03   1.22958063e+00   3.00000000e-03   -1.59968175e+00  4.00000000e-03   
860     5.88602907e-08   1.10000000e+00   1.00000000e-03   -6.97598897e-01  2.00000000e-03   1.22914133e+00   3.00000000e-03   -1.46907387e+00  4.00000000e-03   
861     5.89812456e-08   1.10000000e+00   1.00000000e-03   -6.46112720e-01  2.00000000e-03   1.22870315e+00   3.00000000e-03   -1.33282214e+00  4.00000000e-03   
862     5.91022005e-08   1.10000000e+00   1.00000000e-03   -5.94528992e-01  2.00000000e-03   1.22826607e+00   3.00000000e-03   -1.19172033e+00  4.00000000e-03   
863     5.92231554e-08   1.10000000e+00   1.00000000e-03   -5.42882154e-01  2.00000000e-03   1.22783010e+00   3.00000000e-03   -1.04659043e+00  4.00000000e-03   
864     5.93441104e-08   1.10000000e+00   1.00000000e-03   -4.91206685e-01  2.00000000e-03   1.22739525e+00   3.00000000e-03   -8.98277837e-01  4.00000000e-03   
865     5.94650653e-08   1.10000000e+00   1.00000000e-03   -4.39537088e-01  2.00000000e-03   1.22696150e+00   3.00000000e-03   -7.47646495e-01  4.00000000e-03   
866     5.95860202e-08   1.10000000e+00   1.00000000e-03   -3.87907858e-01  2.00000000e-03   1.22652887e+00   3.00000000e-03   -5.95573801e-01  4.00000000e-03   
867     5.97069751e-08   1.10000000e+00   1.00000000e-03   -3.36353465e-01  2.00000000e-03   1.22609735e+00   3.00000000e-03   -4.42945522e-01  4.00000000e-03   
868     5.99488849e-08   1.10000000e+00   1.00000000e-03   -2.33606794e-01  2.00000000e-03   1.22523764e+00   3.00000000e-03   -1.39576115e-01  4.00000000e-03   
869     6.00130217e-08   1.10000000e+00   1.00000000e-03   -2.06473952e-01  2.00000000e-03   1.22501046e+00   3.00000000e-03   -6.02649247e-02  4.00000000e-03   
870     6.00504166e-08   1.10000000e+00   1.00000000e-03   -1.90679277e-01  2.00000000e-03   1.22487815e+00   3.00000000e-03   -1.43468974e-02  4.00000000e-03   
871     6.00682279e-08   1.10000000e+00   1.00000000e-03   -1.83163099e-01  2.00000000e-03   1.22481516e+00   3.00000000e-03   7.43044610e-03   4.00000000e-03   
872     6.00860392e-08   1.10000000e+00   1.00000000e-03   -1.75651508e-01  2.00000000e-03   1.22475220e+00   3.00000000e-03   2.91436522e-02   4.00000000e-03   
873     6.00989535e-08   1.10000000e+00   1.00000000e-03   -1.70208063e-01  2.00000000e-03   1.22470657e+00   3.00000000e-03   4.48454233e-02   4.00000000e-03   
874     6.01118679e-08   1.10000000e+00   1.00000000e-03   -1.64767128e-01  2.00000000e-03   1.22466094e+00   3.00000000e-03   6.05109910e-02   4.00000000e-03   
875     6.01376965e-08   1.10000000e+00   1.00000000e-03   -1.53892953e-01  2.00000000e-03   1.22456974e+00   3.00000000e-03   9.17293569e-02   4.00000000e-03   
876     6.01635251e-08   1.10000000e+00   1.00000000e-03   -1.43029316e-01  2.00000000e-03   1.22447858e+00   3.00000000e-03   1.22790456e-01   4.00000000e-03   
877     6.01893538e-08   1.10000000e+00   1.00000000e-03   -1.32176547e-01  2.00000000e-03   1.22438748e+00   3.00000000e-03   1.53686036e-01   4.00000000e-03   
878     6.02151824e-08   1.10000000e+00   1.00000000e-03   -1.21334977e-01  2.00000000e-03   1.22429642e+00   3.00000000e-03   1.84407890e-01   4.00000000e-03   
879     6.02410111e-08   1.10000000e+00   1.00000000e-03   -1.10504935e-01  2.00000000e-03   1.22420542e+00   3.00000000e-03   2.14947855e-01   4.00000000e-03   
880     6.02926684e-08   1.10000000e+00   1.00000000e-03   -8.88807551e-02  2.00000000e-03   1.22402357e+00   3.00000000e-03   2.75449716e-01   4.00000000e-03   
881     6.03443257e-08   1.10000000e+00   1.00000000e-03   -6.73066416e-02  2.00000000e-03   1.22384192e+00   3.00000000e-03   3.35127332e-01   4.00000000e-03   
882     6.03959830e-08   1.10000000e+00   1.00000000e-03   -4.57852215e-02  2.00000000e-03   1.22366047e+00   3.00000000e-03   3.93917293e-01   4.00000000e-03   
883     6.04476402e-08   1.10000000e+00   1.00000000e-03   -2.43191158e-02  2.00000000e-03   1.22347923e+00   3.00000000e-03   4.51757131e-01   4.00000000e-03   
884     6.04992975e-08   1.10000000e+00   1.00000000e-03   -2.91093855e-03  2.00000000e-03   1.22329819e+00   3.00000000e-03   5.08585391e-01   4.00000000e-03   
885     6.05000000e-08   1.10000000e+00   1.00000000e-03   -2.62022865e-03  2.00000000e-03   1.22329573e+00   3.00000000e-03   5.09350923e-01   4.00000000e-03   
886     6.05150000e-08   1.10450000e+00   1.00000000e-03   3.58471029e-03   2.00000000e-03   1.22324320e+00   3.00000000e-03   5.25649995e-01   4.00000000e-03   
887     6.05450000e-08   1.11350000e+00   1.00000000e-03   1.59790116e-02   2.00000000e-03   1.22313819e+00   3.00000000e-03   5.57970923e-01   4.00000000e-03   
888     6.05750000e-08   1.12250000e+00   1.00000000e-03   2.83521200e-02   2.00000000e-03   1.22303325e+00   3.00000000e-03   5.89912591e-01   4.00000000e-03   
889     6.06050000e-08   1.13150000e+00   1.00000000e-03   4.07035273e-02   2.00000000e-03   1.22292838e+00   3.00000000e-03   6.21463553e-01   4.00000000e-03   
890     6.06650000e-08   1.14950000e+00   1.00000000e-03   6.53392102e-02   2.00000000e-03   1.22271884e+00   3.00000000e-03   6.83348275e-01   4.00000000e-03   
891     6.07250000e-08   1.16750000e+00   1.00000000e-03   8.98820128e-02   2.00000000e-03   1.22250958e+00   3.00000000e-03   7.43536391e-01   4.00000000e-03   
892     6.07850000e-08   1.18550000e+00   1.00000000e-03   1.14327903e-01   2.00000000e-03   1.22230059e+00   3.00000000e-03   8.01941637e-01   4.00000000e-03   
893     6.08450000e-08   1.20350000e+00   1.00000000e-03   1.38672865e-01   2.00000000e-03   1.22209187e+00   3.00000000e-03   8.58480307e-01   4.00000000e-03   
894     6.09050000e-08   1.22150000e+00   1.00000000e-03   1.62912898e-01   2.00000000e-03   1.22188343e+00   3.00000000e-03   9.13071372e-01   4.00000000e-03   
895     6.09650000e-08   1.23950000e+00   1.00000000e-03   1.87044021e-01   2.00000000e-03   1.22167527e+00   3.00000000e-03   9.65636596e-01   4.00000000e-03   
896     6.10250000e-08   1.25750000e+00   1.00000000e-03   2.11062268e-01   2.00000000e-03   1.22146738e+00   3.00000000e-03   1.01610065e+00   4.00000000e-03   
897     6.10850000e-08   1.27550000e+00   1.00000000e-03   2.34963694e-01   2.00000000e-03   1.22125976e+00   3.00000000e-03   1.06439121e+00   4.00000000e-03   
898     6.11450000e-08   1.29350000e+00   1.00000000e-03   2.58744373e-01   2.00000000e-03   1.22105242e+00   3.00000000e-03   1.11043908e+00   4.00000000e-03   
899     6.12050000e-08   1.31150000e+00   1.00000000e-03   2.82400396e-01   2.00000000e-03   1.22084536e+00   3.00000000e-03   1.15417829e+00   4.00000000e-03   
900     6.12650000e-08   1.32950000e+00   1.00000000e-03   3.05927878e-01   2.00000000e-03   1.22063857e+00   3.00000000e-03   1.19554614e+00   4.00000000e-03   
901     6.13250000e-08   1.34750000e+00   1.00000000e-03   3.29322952e-01   2.00000000e-03   1.22043205e+00   3.00000000e-03   1.23448338e+00   4.00000000e-03   
902     6.13850000e-08   1.36550000e+00   1.00000000e-03   3.52581777e-01   2.00000000e-03   1.22022581e+00   3.00000000e-03   1.27093420e+00   4.00000000e-03   
903     6.14450000e-08   1.38350000e+00   1.00000000e-03   3.75700530e-01   2.00000000e-03   1.22001984e+00   3.00000000e-03   1.30484640e+00   4.00000000e-03   
904     6.15050000e-08   1.40150000e+00   1.00000000e-03   3.98675413e-01   2.00000000e-03   1.21981415e+00   3.00000000e-03   1.33617139e+00   4.00000000e-03   
905     6.15650000e-08   1.41950000e+00   1.00000000e-03   4.21502652e-01   2.00000000e-03   1.21960874e+00   3.00000000e-03   1.36486428e+00   4.00000000e-03   
906     6.16250000e-08   1.43750000e+00   1.00000000e-03   4.44178496e-01   2.00000000e-03   1.21940359e+00   3.00000000e-03   1.39088400e+00   4.00000000e-03   
907     6.16850000e-08   1.45550000e+00   1.00000000e-03   4.66699219e-01   2.00000000e-03   1.21919873e+00   3.00000000e-03   1.41419325e+00   4.00000000e-03   
908     6.17450000e-08   1.47350000e+00   1.00000000e-03   4.89061123e-01   2.00000000e-03   1.21899413e+00   3.00000000e-03   1.43475868e+00   4.00000000e-03   
909     6.18050000e-08   1.49150000e+00   1.00000000e-03   5.11260533e-01   2.00000000e-03   1.21878982e+00   3.00000000e-03   1.45255082e+00   4.00000000e-03   
910     6.18650000e-08   1.50950000e+00   1.00000000e-03   5.33293801e-01   2.00000000e-03   1.21858577e+00   3.00000000e-03   1.46754420e+00   4.00000000e-03   
911     6.19250000e-08   1.52750000e+00   1.00000000e-03   5.55157309e-01   2.00000000e-03   1.21838201e+00   3.00000000e-03   1.47971737e+00   4.00000000e-03   
912     6.19850000e-08   1.54550000e+00   1.00000000e-03   5.76847464e-01   2.00000000e-03   1.21817851e+00   3.00000000e-03   1.48905290e+00   4.00000000e-03   
913     6.20450000e-08   1.56350000e+00   1.00000000e-03   5.98360702e-01   2.00000000e-03   1.21797529e+00   3.00000000e-03   1.49553745e+00   4.00000000e-03   
914     6.21050000e-08   1.58150000e+00   1.00000000e-03   6.19693489e-01   2.00000000e-03   1.21777235e+00   3.00000000e-03   1.49916176e+00   4.00000000e-03   
915     6.21650000e-08   1.59950000e+00   1.00000000e-03   6.40842320e-01   2.00000000e-03   1.21756968e+00   3.00000000e-03   1.49992065e+00   4.00000000e-03   
916     6.22250000e-08   1.61750000e+00   1.00000000e-03   6.61803721e-01   2.00000000e-03   1.21736729e+00   3.00000000e-03   1.49781308e+00   4.00000000e-03   
917     6.22850000e-08   1.63550000e+00   1.00000000e-03   6.82574249e-01   2.00000000e-03   1.21716517e+00   3.00000000e-03   1.49284209e+00   4.00000000e-03   
918     6.23450000e-08   1.65350000e+00   1.00000000e-03   7.03150489e-01   2.00000000e-03   1.21696332e+00   3.00000000e-03   1.48501484e+00   4.00000000e-03   
919     6.24050000e-08   1.67150000e+00   1.00000000e-03   7.23529063e-01   2.00000000e-03   1.21676175e+00   3.00000000e-03   1.47434259e+00   4.00000000e-03   
920     6.24650000e-08   1.68950000e+00   1.00000000e-03   7.43706622e-01   2.00000000e-03   1.21656045e+00   3.00000000e-03   1.46084065e+00   4.00000000e-03   
921     6.25250000e-08   1.70750000e+00   1.00000000e-03   7.63679850e-01   2.00000000e-03   1.21635943e+00   3.00000000e-03   1.44452841e+00   4.00000000e-03   
922     6.25850000e-08   1.72550000e+00   1.00000000e-03   7.83445468e-01   2.00000000e-03   1.21615868e+00   3.00000000e-03   1.42542928e+00   4.00000000e-03   
923     6.26450000e-08   1.74350000e+00   1.00000000e-03   8.03000226e-01   2.00000000e-03   1.21595821e+00   3.00000000e-03   1.40357066e+00   4.00000000e-03   
924     6.27050000e-08   1.76150000e+00   1.00000000e-03   8.22340914e-01   2.00000000e-03   1.21575801e+00   3.00000000e-03   1.37898392e+00   4.00000000e-03   
925     6.27650000e-08   1.77950000e+00   1.00000000e-03   8.41464352e-01   2.00000000e-03   1.21555809e+00   3.00000000e-03   1.35170431e+00   4.00000000e-03   
926     6.28250000e-08   1.79750000e+00   1.00000000e-03   8.60367400e-01   2.00000000e-03   1.21535844e+00   3.00000000e-03   1.32177098e+00   4.00000000e-03   
927     6.28850000e-08   1.81550000e+00   1.00000000e-03   8.79046951e-01   2.00000000e-03   1.21515906e+00   3.00000000e-03   1.28922683e+00   4.00000000e-03   
928     6.29450000e-08   1.83350000e+00   1.00000000e-03   8.97499937e-01   2.00000000e-03   1.21495996e+00   3.00000000e-03   1.25411855e+00   4.00000000e-03   
929     6.30050000e-08   1.85150000e+00   1.00000000e-03   9.15723327e-01   2.00000000e-03   1.21476113e+00   3.00000000e-03   1.21649648e+00   4.00000000e-03   
930     6.30650000e-08   1.86950000e+00   1.00000000e-03   9.33714125e-01   2.00000000e-03   1.21456258e+00   3.00000000e-03   1.17641457e+00   4.00000000e-03   
931     6.31250000e-08   1.88750000e+00   1.00000000e-03   9.51469377e-01   2.00000000e-03   1.21436430e+00   3.00000000e-03   1.13393027e+00   4.00000000e-03   
932     6.31850000e-08   1.90550000e+00   1.00000000e-03   9.68986166e-01   2.00000000e-03   1.21416629e+00   3.00000000e-03   1.08910452e+00   4.00000000e-03   
933     6.32450000e-08   1.92350000e+00   1.00000000e-03   9.86261613e-01   2.00000000e-03   1.21396856e+00   3.00000000e-03   1.04200156e+00   4.00000000e-03   
934     6.33050000e-08   1.94150000e+00   1.00000000e-03   1.00329288e+00   2.00000000e-03   1.21377110e+00   3.00000000e-03   9.92688934e-01   4.00000000e-03   
935     6.33650000e-08   1.95950000e+00   1.00000000e-03   1.02007717e+00   2.00000000e-03   1.21357392e+00   3.00000000e-03   9.41237333e-01   4.00000000e-03   
936     6.34250000e-08   1.97750000e+00   1.00000000e-03   1.03661172e+00   2.00000000e-03   1.21337701e+00   3.00000000e-03   8.87720514e-01   4.00000000e-03   
937     6.34850000e-08   1.99550000e+00   1.00000000e-03   1.05289383e+00   2.00000000e-03   1.21318037e+00   3.00000000e-03   8.32215193e-01   4.00000000e-03   
938     6.35000000e-08   2.00000000e+00   1.00000000e-03   1.05692459e+00   2.00000000e-03   1.21313126e+00   3.00000000e-03   8.18037423e-01   4.00000000e-03   
939     6.35500000e-08   2.00000000e+00   1.00000000e-03   1.07024479e+00   2.00000000e-03   1.21296766e+00   3.00000000e-03   7.69932807e-01   4.00000000e-03   
940     6.36500000e-08   2.00000000e+00   1.00000000e-03   1.09634622e+00   2.00000000e-03   1.21264103e+00   3.00000000e-03   6.69981623e-01   4.00000000e-03   
941     6.37284030e-08   2.00000000e+00   1.00000000e-03   1.11630162e+00   2.00000000e-03   1.21238548e+00   3.00000000e-03   5.88340189e-01   4.00000000e-03   
942     6.38068060e-08   2.00000000e+00   1.00000000e-03   1.13580362e+00   2.00000000e-03   1.21213039e+00   3.00000000e-03   5.04036332e-01   4.00000000e-03   
943     6.38852090e-08   2.00000000e+00   1.00000000e-03   1.15484672e+00   2.00000000e-03   1.21187577e+00   3.00000000e-03   4.17276355e-01   4.00000000e-03   
944     6.39636120e-08   2.00000000e+00   1.00000000e-03   1.17342560e+00   2.00000000e-03   1.21162162e+00   3.00000000e-03   3.28272562e-01   4.00000000e-03   
945     6.40312143e-08   2.00000000e+00   1.00000000e-03   1.18906838e+00   2.00000000e-03   1.21140285e+00   3.00000000e-03   2.49895047e-01   4.00000000e-03   
946     6.40988166e-08   2.00000000e+00   1.00000000e-03   1.20435888e+00   2.00000000e-03   1.21118442e+00   3.00000000e-03   1.70153775e-01   4.00000000e-03   
947     6.41567616e-08   2.00000000e+00   1.00000000e-03   1.21718226e+00   2.00000000e-03   1.21099748e+00   3.00000000e-03   1.00828442e-01   4.00000000e-03   
948     6.42072603e-08   2.00000000e+00   1.00000000e-03   1.22814325e+00   2.00000000e-03   1.21083477e+00   3.00000000e-03   3.97538707e-02   4.00000000e-03   
949     6.42347120e-08   2.00000000e+00   1.00000000e-03   1.23401747e+00   2.00000000e-03   1.21074640e+00   3.00000000e-03   6.31926538e-03   4.00000000e-03   
950     6.42467663e-08   2.00000000e+00   1.00000000e-03   1.23657807e+00   2.00000000e-03   1.21070761e+00   3.00000000e-03   -8.41078753e-03  4.00000000e-03   
951     6.42588206e-08   2.00000000e+00   1.00000000e-03   1.23912715e+00   2.00000000e-03   1.21066883e+00   3.00000000e-03   -2.31692648e-02  4.00000000e-03   
952     6.42708749e-08   2.00000000e+00   1.00000000e-03   1.24166470e+00   2.00000000e-03   1.21063007e+00   3.00000000e-03   -3.79553126e-02  4.00000000e-03   
953     6.42829293e-08   2.00000000e+00   1.00000000e-03   1.24419070e+00   2.00000000e-03   1.21059131e+00   3.00000000e-03   -5.27680757e-02  4.00000000e-03   
954     6.43070379e-08   2.00000000e+00   1.00000000e-03   1.24920799e+00   2.00000000e-03   1.21051384e+00   3.00000000e-03   -8.24703185e-02  4.00000000e-03   
955     6.43311465e-08   2.00000000e+00   1.00000000e-03   1.25417888e+00   2.00000000e-03   1.21043641e+00   3.00000000e-03   -1.12269121e-01  4.00000000e-03   
956     6.43552552e-08   2.00000000e+00   1.00000000e-03   1.25910324e+00   2.00000000e-03   1.21035902e+00   3.00000000e-03   -1.42157587e-01  4.00000000e-03   
957     6.44034725e-08   2.00000000e+00   1.00000000e-03   1.26881184e+00   2.00000000e-03   1.21020438e+00   3.00000000e-03   -2.02175831e-01  4.00000000e-03   
958     6.44516897e-08   2.00000000e+00   1.00000000e-03   1.27833277e+00   2.00000000e-03   1.21004991e+00   3.00000000e-03   -2.62469506e-01  4.00000000e-03   
959     6.44999070e-08   2.00000000e+00   1.00000000e-03   1.28766502e+00   2.00000000e-03   1.20989562e+00   3.00000000e-03   -3.22982812e-01  4.00000000e-03   
960     6.45963416e-08   2.00000000e+00   1.00000000e-03   1.30575953e+00   2.00000000e-03   1.20958757e+00   3.00000000e-03   -4.44444166e-01  4.00000000e-03   
961     6.46927762e-08   2.00000000e+00   1.00000000e-03   1.32308769e+00   2.00000000e-03   1.20928022e+00   3.00000000e-03   -5.66110385e-01  4.00000000e-03   
